GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "34000","New Jersey",2,SAGDP2N,1,"...","All industry total","Millions of current dollars",307817.1,319861.3,336064.9,361005.4,373698.0,386132.5,400984.7,414848.6,435736.7,457593.1,474867.9,496227.2,482458.9,492762.4,495965.8,517195.9,534177.8,542842.8,563233.8,575501.0,586374.6,613508.7,639436.7,618579.3,672089.4
 "34000","New Jersey",2,SAGDP2N,2,"..."," Private industries","Millions of current dollars",275208.1,285968.1,300765.4,323900.6,333936.3,343910.4,356284.2,367480.7,386005.8,406664.1,421075.5,440132.5,424695.9,434521.2,439451.6,460652.4,474893.9,482084.1,501929.3,514821.4,524031.8,549111.8,573495.0,553367.0,605747.7
 "34000","New Jersey",2,SAGDP2N,3,"11","  Agriculture, forestry, fishing and hunting","Millions of current dollars",590.3,565.8,526.8,651.1,574.3,596.8,643.3,705.9,700.0,789.4,812.0,726.5,737.5,728.9,810.0,823.0,800.1,751.6,835.6,851.7,869.6,849.4,976.7,1027.4,1243.1
 "34000","New Jersey",2,SAGDP2N,4,"111-112","   Farms","Millions of current dollars",432.5,435.8,386.9,491.3,430.1,453.9,498.2,567.3,572.2,642.1,665.4,583.8,558.4,558.6,638.2,632.2,624.9,548.5,601.5,568.8,571.7,537.9,663.5,722.9,(NA)
 "34000","New Jersey",2,SAGDP2N,5,"113-115","   Forestry, fishing, and related activities","Millions of current dollars",157.8,130.0,139.9,159.8,144.3,142.9,145.1,138.7,127.9,147.4,146.7,142.7,179.2,170.4,171.8,190.8,175.1,203.1,234.2,282.9,297.9,311.4,313.2,304.5,(NA)
 "34000","New Jersey",2,SAGDP2N,6,"21","  Mining, quarrying, and oil and gas extraction","Millions of current dollars",195.5,224.9,231.5,257.8,237.6,212.9,210.0,262.0,327.5,330.3,374.2,262.6,304.6,253.1,236.6,278.9,399.8,268.8,348.1,491.4,316.0,287.1,448.0,420.1,688.1
 "34000","New Jersey",2,SAGDP2N,7,"211","   Oil and gas extraction","Millions of current dollars",3.0,1.5,1.8,3.4,1.8,4.7,4.2,11.8,28.4,13.2,17.0,15.0,34.3,18.4,13.3,13.2,12.3,13.3,15.4,97.1,27.5,19.6,63.2,67.2,(NA)
 "34000","New Jersey",2,SAGDP2N,8,"212","   Mining (except oil and gas)","Millions of current dollars",187.4,218.2,225.1,247.9,227.0,194.6,197.9,242.8,284.6,302.9,347.4,232.5,251.2,217.9,200.9,242.2,360.6,227.8,296.3,346.9,250.4,227.3,329.5,313.6,(NA)
 "34000","New Jersey",2,SAGDP2N,9,"213","   Support activities for mining","Millions of current dollars",5.1,5.1,4.6,6.4,8.8,13.6,7.9,7.4,14.5,14.1,9.8,15.1,19.1,16.8,22.4,23.4,26.9,27.7,36.3,47.4,38.0,40.2,55.3,39.3,(NA)
 "34000","New Jersey",2,SAGDP2N,10,"22","  Utilities","Millions of current dollars",6712.1,6256.6,6774.6,6079.3,6029.5,5696.7,6167.1,7419.7,7125.0,7548.6,7884.2,8445.7,9471.1,9498.2,9216.8,8821.5,9680.4,10760.0,11084.8,9779.4,9449.2,9906.5,9881.1,10045.2,10944.5
 "34000","New Jersey",2,SAGDP2N,11,"23","  Construction","Millions of current dollars",10573.9,11296.3,12267.8,14061.7,15094.5,15583.9,16011.3,17446.0,18735.8,19659.8,19855.0,18530.6,16510.3,14842.1,14881.3,16575.3,17910.4,18891.6,19620.2,19762.9,20122.6,20581.8,21753.0,21588.3,23148.9
 "34000","New Jersey",2,SAGDP2N,12,"31-33","  Manufacturing","Millions of current dollars",45033.0,44140.4,47145.0,49859.8,48453.5,44994.6,47731.2,45752.1,44904.1,47849.0,49512.3,53554.6,45866.1,47266.1,44566.2,43527.0,43665.3,46164.8,45787.9,49680.0,48746.7,55606.3,57852.3,55977.4,63623.4
 "34000","New Jersey",2,SAGDP2N,13,"321,327-339","   Durable goods manufacturing","Millions of current dollars",13658.9,13924.8,14233.1,16597.2,14854.7,13885.9,14543.3,13871.2,13897.9,14735.8,14733.1,15631.8,14230.1,14367.0,14122.7,13825.2,14456.5,13979.9,15435.2,16343.0,17758.8,19362.0,19375.4,18700.8,20111.8
 "34000","New Jersey",2,SAGDP2N,14,"321","    Wood product manufacturing","Millions of current dollars",211.2,283.1,215.1,262.2,246.9,260.5,268.4,276.4,293.0,260.2,245.7,231.2,165.6,151.8,134.1,132.2,149.7,134.9,158.4,183.6,205.0,194.7,224.5,254.3,(NA)
 "34000","New Jersey",2,SAGDP2N,15,"327","    Nonmetallic mineral product manufacturing","Millions of current dollars",1126.4,1180.7,1243.1,1435.5,1259.1,1235.0,1263.6,1250.0,1393.9,1381.4,1284.0,1388.3,1134.1,1106.0,950.0,1212.8,1232.0,1121.4,1256.9,1345.0,1372.6,1647.7,1672.4,1719.9,(NA)
 "34000","New Jersey",2,SAGDP2N,16,"331","    Primary metal manufacturing","Millions of current dollars",798.1,768.6,736.4,859.2,868.3,758.4,711.1,1047.4,908.6,939.8,691.3,669.1,453.1,526.1,616.4,672.5,570.8,589.9,550.1,576.9,564.4,613.5,679.8,585.6,(NA)
