GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "35000","New Mexico",6,SAGDP9N,1,"...","All industry total","Millions of chained 2012 dollars",67285.2,66944.0,70487.9,71652.8,71730.5,73909.6,76767.5,83038.7,84034.4,86058.4,86738.8,86965.2,88069.9,87610.3,87592.9,87925.2,86856.6,88991.2,89701.3,89151.4,89032.0,90999.4,94872.3,92696.5,95012.2
 "35000","New Mexico",6,SAGDP9N,2,"..."," Private industries","Millions of chained 2012 dollars",48415.2,47957.2,51390.0,52309.4,52068.2,53585.0,56138.6,61873.3,62786.5,65102.4,66133.9,66141.8,67164.7,66610.8,66571.1,66821.8,66052.8,68490.7,69455.5,68538.7,68575.2,70682.6,74398.0,71935.3,74358.9
 "35000","New Mexico",6,SAGDP9N,3,"11","  Agriculture, forestry, fishing and hunting","Millions of chained 2012 dollars",1156.8,1217.4,1418.1,1431.9,1623.1,1403.3,1325.6,1631.6,1889.3,1646.6,1614.8,1438.0,1342.3,1750.5,1597.7,1405.8,1368.6,1679.6,1641.1,2059.8,1936.3,1899.2,2061.0,2082.1,1516.9
 "35000","New Mexico",6,SAGDP9N,4,"111-112","   Farms","Millions of chained 2012 dollars",1049.3,1111.2,1316.9,1313.9,1487.0,1266.0,1186.1,1495.1,1757.6,1494.8,1486.4,1312.0,1207.5,1641.5,1485.2,1284.9,1251.4,1554.0,1499.9,1922.1,1783.2,1735.5,1899.9,1916.0,(NA)
 "35000","New Mexico",6,SAGDP9N,5,"113-115","   Forestry, fishing, and related activities","Millions of chained 2012 dollars",103.0,102.8,103.2,114.7,131.6,128.9,129.4,128.3,126.4,136.9,118.4,115.9,121.4,111.7,112.8,120.9,117.2,127.1,138.5,148.8,154.2,159.5,163.3,166.9,(NA)
 "35000","New Mexico",6,SAGDP9N,6,"21","  Mining, quarrying, and oil and gas extraction","Millions of chained 2012 dollars",7988.5,8227.3,7571.6,6930.1,8419.7,8862.8,7870.5,7685.6,7812.9,8388.2,8629.7,8126.1,9226.4,8246.4,8557.3,9284.1,9584.4,10445.5,11186.0,9373.4,9484.7,9910.3,12505.4,14398.5,14987.7
 "35000","New Mexico",6,SAGDP9N,7,"211","   Oil and gas extraction","Millions of chained 2012 dollars",5444.4,5890.5,5457.9,4449.0,5645.5,6715.4,5624.3,5303.4,5199.5,5244.7,5369.5,4750.1,6505.5,5373.1,5249.5,5632.1,5541.7,5793.6,7713.0,7846.4,7175.2,7154.3,10230.6,15933.5,(NA)
 "35000","New Mexico",6,SAGDP9N,8,"212","   Mining (except oil and gas)","Millions of chained 2012 dollars",2345.1,2385.4,2211.6,2026.7,1748.4,1403.6,1386.2,1406.2,1512.7,1586.7,1599.2,1807.8,1508.4,1507.7,1674.9,1861.0,2147.2,2388.6,2366.8,1780.9,1623.2,1459.7,1652.6,1400.3,(NA)
 "35000","New Mexico",6,SAGDP9N,9,"213","   Support activities for mining","Millions of chained 2012 dollars",394.9,348.1,305.7,514.9,772.5,549.1,650.3,788.0,976.7,1508.9,1609.9,1724.8,1146.5,1300.9,1627.2,1791.1,1915.5,2299.0,1647.3,999.4,1482.5,1968.4,1976.7,1279.1,(NA)
 "35000","New Mexico",6,SAGDP9N,10,"22","  Utilities","Millions of chained 2012 dollars",1263.7,1193.0,1376.1,1363.6,1176.3,1100.9,1077.6,1141.8,1104.0,1224.7,1225.0,1313.2,1256.3,1417.4,1504.2,1559.9,1551.9,1488.6,1439.3,1522.4,1491.5,1438.0,1485.5,1584.5,1548.7
 "35000","New Mexico",6,SAGDP9N,11,"23","  Construction","Millions of chained 2012 dollars",3717.7,3646.2,3499.1,3870.3,3960.0,3709.8,3927.0,4194.9,4430.4,4543.5,4609.0,4496.7,3761.9,3337.0,3099.0,2940.1,2879.5,2802.8,2835.8,2796.9,2901.9,2993.9,3166.2,3043.4,2943.0
 "35000","New Mexico",6,SAGDP9N,12,"31-33","  Manufacturing","Millions of chained 2012 dollars",3522.6,3117.7,4099.5,4090.0,3186.6,2965.3,4338.3,6517.0,5812.1,5476.5,4646.5,3470.7,5036.8,4475.7,3845.2,3770.2,3319.4,3703.7,4150.4,4070.5,3924.0,3941.9,4667.5,4603.9,4831.8
 "35000","New Mexico",6,SAGDP9N,13,"321,327-339","   Durable goods manufacturing","Millions of chained 2012 dollars",2186.5,1842.9,2520.0,2564.2,1840.7,1658.5,2838.2,4801.3,4319.6,4116.0,3293.6,2169.9,3794.5,3340.1,2778.4,2536.0,1937.5,2139.8,2002.0,2035.0,1862.4,1987.5,2135.1,2081.5,2209.4
 "35000","New Mexico",6,SAGDP9N,14,"321","    Wood product manufacturing","Millions of chained 2012 dollars",47.1,47.5,48.0,46.3,40.6,39.2,41.7,39.9,45.7,49.6,54.7,56.3,48.5,43.4,47.5,45.6,39.1,33.4,42.7,45.4,46.5,43.6,39.1,35.5,(NA)
 "35000","New Mexico",6,SAGDP9N,15,"327","    Nonmetallic mineral product manufacturing","Millions of chained 2012 dollars",176.6,193.5,232.9,196.9,161.8,169.4,177.6,225.9,256.6,258.2,235.1,215.0,178.1,151.7,133.9,174.2,169.6,185.8,185.6,207.2,181.3,162.1,168.6,168.9,(NA)
