GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997
 "23000","Maine",1,SAGDP7S,1,"...","All industry total","Thousands of dollars",733336,820097,932054,972368,963056,1031611,1122445,1166006,1243448,1377003,1590258,1665124,1797749,2122151,2366474,2590406,2847490,3067284,3388039,3670317,4162430,4876545,5323555,5740424,6277039,7122369,7322064,7250891,7296817,7490526,7882609,8497128,9424982,9840890,10241266
 "23000","Maine",1,SAGDP7S,2,"..."," Private industries","Thousands of dollars",691665,776385,886026,924129,911679,977188,1061626,1104770,1179012,1305020,1507917,1576710,1708998,2039710,2282611,2493055,2734263,2933865,3234453,3495070,3944136,4656502,5113329,5505031,6001190,6808234,6976769,6834650,6853813,7013673,7355252,7923570,8829451,9189969,9597487
 "23000","Maine",1,SAGDP7S,3,"A","   Agriculture, forestry, and fishing","Thousands of dollars",68830,103512,143748,131540,82942,88139,108077,117207,110615,126952,215633,237659,142318,235359,198396,165018,184316,193655,225762,197399,289241,277948,511714,536308,366051,449748,357602,374296,286291,331549,272945,300755,256648,327379,320757
 "23000","Maine",1,SAGDP7S,4,"[01-02]","     Farms","Thousands of dollars",53049,85339,124192,109223,57321,63874,85040,85400,80180,93900,174575,184587,96912,162982,135690,97838,95950,67479,151376,134909,115707,164860,155030,157542,219756,178845,184803,216164,148377,215894,172423,177446,121912,174373,121484
 "23000","Maine",1,SAGDP7S,5,"[07-09]","     Agricultural services, forestry, and fishing","Thousands of dollars",15781,18174,19556,22316,25621,24265,23037,31807,30434,33052,41058,53072,45406,72377,62706,67180,88366,126176,74386,62489,173534,113088,356685,378766,146295,270903,172799,158132,137914,115655,100521,123309,134735,153006,199273
 "23000","Maine",1,SAGDP7S,6,"B","   Mining","Thousands of dollars",200,255,535,405,-147,-25,-463,1169,18,-681,937,385,-18,334,-40,501,1056,723,282,1017,-10,379,901,1501,780,562,597,3040,3958,6009,3365,1763,2781,1908,1869
 "23000","Maine",1,SAGDP7S,7,"10","     Metal mining","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),-56,-20,-37,49,(D),(D),129,139,(D),(D),(D),(D),(D),(D),(D)
 "23000","Maine",1,SAGDP7S,8,"12","     Coal mining","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "23000","Maine",1,SAGDP7S,9,"13","     Oil and gas extraction","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),580,(D),990,652,(D),(D),963,1677,(D),(D),(D),(D),(D),(D),(D)
 "23000","Maine",1,SAGDP7S,10,"14","     Nonmetallic minerals, except fuels","Thousands of dollars",148,160,105,104,171,190,139,132,208,210,278,297,458,560,379,592,956,536,151,592,-535,(D),-52,800,(D),-583,-495,1223,2376,5294,2769,1538,2565,1766,1691
 "23000","Maine",1,SAGDP7S,11,"C","   Construction","Thousands of dollars",37858,41657,47652,49275,52104,53787,56622,61488,68910,80818,90092,94976,99655,119026,118699,138501,143333,150463,142082,147183,166614,228057,266824,342652,435907,489406,513990,447764,402965,419442,423646,430563,412763,429958,430794
 "23000","Maine",1,SAGDP7S,12,"D","   Manufacturing","Thousands of dollars",106943,116904,147619,155886,157714,165499,177009,167881,149302,178537,190480,171023,239858,318823,383394,428716,492105,511051,530003,651694,638617,897685,789940,781866,998837,1252491,1243110,1007651,890863,758123,852591,1124956,1710083,1406660,1312488
 "23000","Maine",1,SAGDP7S,13,"...","     Durable goods manufacturing","Thousands of dollars",12995,32525,44781,29499,66981,78526,82309,63525,63076,99398,60831,26327,76546,98822,139126,125957,158177,171788,162188,249505,290710,488388,354595,347561,530175,459874,477719,385767,418282,437084,464179,559963,563377,455930,493154
 "23000","Maine",1,SAGDP7S,14,"24","       Lumber and wood products","Thousands of dollars",7885,18952,20807,-1490,21444,26364,34378,24599,15269,33124,18506,11348,66461,85043,92182,75287,94209,89602,78440,99420,148150,178942,161985,185457,230846,179391,202344,173372,176666,201405,218315,328668,251539,267651,167350
 "23000","Maine",1,SAGDP7S,15,"25","       Furniture and fixtures","Thousands of dollars",339,1304,956,367,536,3668,1947,562,1175,725,64,-490,-419,-1083,380,150,-1474,2814,2678,3379,4103,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "23000","Maine",1,SAGDP7S,16,"32","       Stone, clay, and glass products","Thousands of dollars",1902,2436,4601,2177,2155,1540,5137,-549,1159,4207,1100,85,9140,8753,-918,3081,5403,6895,7771,7197,10989,14108,2256,2926,1667,5249,6557,6750,5176,5408,9682,8983,4011,4175,10414
 "23000","Maine",1,SAGDP7S,17,"33","       Primary metal industries","Thousands of dollars",-271,-312,-247,2111,4477,8987,10075,3565,5254,5226,2489,3842,1241,1009,3579,3816,4723,4449,5076,3016,556,2858,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),7816
 "23000","Maine",1,SAGDP7S,18,"34","       Fabricated metal products","Thousands of dollars",1126,1402,6329,8029,3475,-3389,-7494,-10569,-5534,2426,-1055,-1887,1670,-2184,10885,9636,15065,20024,25155,25850,11860,47445,42670,39245,31898,23195,29737,30469,39692,40051,59932,52804,69568,74918,70125
 "23000","Maine",1,SAGDP7S,19,"35","       Industrial machinery and equipment","Thousands of dollars",751,1129,5050,3367,2765,3003,-3719,5731,4999,7341,7107,7331,1589,8138,28300,28540,35813,46694,56527,61559,16524,47780,27038,-6071,80007,81394,54448,62745,34610,77101,57295,51826,31250,26050,55788
 "23000","Maine",1,SAGDP7S,20,"36","       Electronic and other electric equipment 2/","Thousands of dollars",-923,4175,4952,13826,32751,33637,37476,35088,33641,40065,30414,9294,1785,6801,13214,21282,28274,41738,59894,62305,96784,191422,137324,146717,208659,183018,215037,142558,173512,123226,105989,115038,(D),(D),(D)
 "23000","Maine",1,SAGDP7S,21,"371","       Motor vehicles and equipment","Thousands of dollars",214,136,366,902,988,1074,1064,770,935,2056,2477,1806,1757,1373,818,307,-794,-3156,-238,-3,50,515,466,520,383,1655,2941,(D),4212,4762,6291,6752,5828,5033,5891
 "23000","Maine",1,SAGDP7S,22,"372-379","       Other transportation equipment","Thousands of dollars",980,2054,354,-1968,-4179,-1672,-4785,-2132,1103,500,-3293,-6777,-9217,-13184,-14893,-22024,-32094,-47814,-84557,-23404,-6979,-6291,-27739,-32475,-32203,-31029,-50076,-47518,-27999,-24368,-6373,-20506,31291,-56976,-59196
