GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "11000","District of Columbia",2,SAGDP2N,1,"...","All industry total","Millions of current dollars",52503.6,54815.3,58819.2,61092.9,65442.9,69919.5,73957.1,80140.1,84867.6,88125.0,93785.4,99496.5,100446.0,106146.9,109730.4,112157.0,114540.1,119414.6,124604.7,129648.6,133391.2,139784.8,144405.7,144554.8,152007.9
 "11000","District of Columbia",2,SAGDP2N,2,"..."," Private industries","Millions of current dollars",31830.9,34166.6,37123.2,39203.6,42123.4,44601.6,47220.8,51908.1,54714.5,57557.8,62263.3,66051.1,64719.8,67777.5,70348.6,72865.7,75125.8,78872.9,83238.9,86789.2,89370.4,93659.2,97581.2,96257.2,101054.5
 "11000","District of Columbia",2,SAGDP2N,3,"11","  Agriculture, forestry, fishing and hunting","Millions of current dollars",0.7,0.9,0.9,1.0,0.7,0.6,0.6,0.7,0.6,0.8,0.3,0.1,0.1,0.3,0.5,0.6,0.6,0.5,0.7,1.1,1.7,1.6,3.1,1.0,0.5
 "11000","District of Columbia",2,SAGDP2N,4,"111-112","   Farms","Millions of current dollars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NA)
 "11000","District of Columbia",2,SAGDP2N,5,"113-115","   Forestry, fishing, and related activities","Millions of current dollars",0.7,0.9,0.9,1.0,0.7,0.6,0.6,0.7,0.6,0.8,0.3,0.1,0.1,0.3,0.5,0.6,0.6,0.5,0.7,1.1,1.7,1.6,3.1,1.0,(NA)
 "11000","District of Columbia",2,SAGDP2N,6,"21","  Mining, quarrying, and oil and gas extraction","Millions of current dollars",12.9,13.9,17.4,21.4,17.9,17.9,11.9,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 "11000","District of Columbia",2,SAGDP2N,7,"211","   Oil and gas extraction","Millions of current dollars",8.8,11.4,13.1,18.0,14.0,16.8,11.3,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NA)
 "11000","District of Columbia",2,SAGDP2N,8,"212","   Mining (except oil and gas)","Millions of current dollars",4.1,2.5,3.0,2.1,2.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NA)
 "11000","District of Columbia",2,SAGDP2N,9,"213","   Support activities for mining","Millions of current dollars",0.0,0.0,1.3,1.3,1.4,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NA)
 "11000","District of Columbia",2,SAGDP2N,10,"22","  Utilities","Millions of current dollars",607.4,608.8,705.5,763.4,758.9,756.9,820.5,878.2,1000.7,1107.0,1203.6,1260.4,1435.6,1503.3,1372.6,1213.5,1196.0,1193.9,1222.2,1209.8,1250.9,1416.2,1415.8,1388.4,(D)
 "11000","District of Columbia",2,SAGDP2N,11,"23","  Construction","Millions of current dollars",446.4,511.6,572.2,714.0,818.4,991.7,1022.5,1061.1,1073.6,1052.7,1053.5,1095.1,994.2,961.2,1097.6,1362.8,1442.4,1491.3,1478.4,1455.8,1666.4,1760.0,1876.4,1933.3,1997.0
 "11000","District of Columbia",2,SAGDP2N,12,"31-33","  Manufacturing","Millions of current dollars",291.0,306.9,272.6,282.3,297.4,282.8,293.7,327.9,285.8,265.4,263.6,251.1,251.5,240.0,281.2,227.9,239.9,214.8,247.7,272.4,278.8,280.2,262.1,254.5,(D)
 "11000","District of Columbia",2,SAGDP2N,13,"321,327-339","   Durable goods manufacturing","Millions of current dollars",112.2,119.3,120.6,122.8,113.7,135.6,131.9,153.3,124.4,108.5,89.0,80.7,80.4,69.6,67.4,70.0,86.1,87.4,108.7,128.9,135.7,149.4,133.2,135.9,(D)
 "11000","District of Columbia",2,SAGDP2N,14,"321","    Wood product manufacturing","Millions of current dollars",1.3,2.1,1.9,0.6,0.6,0.6,1.2,1.8,0.7,1.3,0.3,0.3,0.5,0.4,0.7,1.5,1.4,0.9,0.7,0.5,0.3,0.7,1.7,1.2,(NA)
 "11000","District of Columbia",2,SAGDP2N,15,"327","    Nonmetallic mineral product manufacturing","Millions of current dollars",9.2,8.0,7.3,8.2,7.8,8.7,10.1,11.6,13.5,11.9,11.7,12.5,12.6,10.1,11.7,14.6,22.5,30.8,36.9,39.4,37.1,29.5,29.8,30.9,(NA)
 "11000","District of Columbia",2,SAGDP2N,16,"331","    Primary metal manufacturing","Millions of current dollars",2.0,2.4,2.3,2.6,3.1,3.2,3.6,7.1,5.2,6.1,5.9,4.7,4.3,1.7,1.8,2.2,2.3,1.2,2.8,1.2,5.6,12.8,9.5,8.2,(NA)
 "11000","District of Columbia",2,SAGDP2N,17,"332","    Fabricated metal product manufacturing","Millions of current dollars",7.0,8.6,9.1,8.7,2.0,8.4,8.3,8.6,6.8,7.5,10.7,11.3,11.7,10.5,9.0,10.4,8.7,7.1,8.4,7.6,7.6,9.8,9.0,8.1,(NA)
 "11000","District of Columbia",2,SAGDP2N,18,"333","    Machinery manufacturing","Millions of current dollars",2.9,5.5,5.5,5.9,6.4,7.8,5.6,4.7,3.8,3.8,3.4,1.5,1.7,0.6,0.8,1.4,3.8,2.8,3.7,7.4,9.5,9.4,7.5,8.0,(NA)
 "11000","District of Columbia",2,SAGDP2N,19,"334","    Computer and electronic product manufacturing","Millions of current dollars",45.8,49.6,48.5,46.2,64.6,76.0,72.5,85.6,70.0,46.4,39.2,33.2,34.5,31.7,26.0,23.3,30.0,30.4,35.4,40.0,49.8,55.6,46.6,48.9,(NA)
 "11000","District of Columbia",2,SAGDP2N,20,"335","    Electrical equipment, appliance, and component manufacturing","Millions of current dollars",3.2,2.8,2.9,2.9,3.6,0.4,1.1,1.8,1.6,1.1,0.4,0.5,0.2,0.3,0.9,0.4,0.7,0.3,0.5,1.1,2.8,2.1,1.5,2.1,(NA)
 "11000","District of Columbia",2,SAGDP2N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing","Millions of current dollars",8.2,10.3,13.2,16.9,0.1,0.3,0.2,0.7,1.0,(L),0.1,(L),0.0,0.0,(L),0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NA)
 "11000","District of Columbia",2,SAGDP2N,22,"3364-3369","    Other transportation equipment manufacturing","Millions of current dollars",4.5,4.1,5.1,5.8,6.2,11.4,11.1,12.5,8.0,15.8,3.7,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.9,5.4,4.4,0.0,10.4,(NA)
 "11000","District of Columbia",2,SAGDP2N,23,"337","    Furniture and related product manufacturing","Millions of current dollars",6.9,7.9,8.8,9.1,8.6,7.9,7.9,8.2,8.9,9.4,9.4,8.2,9.3,8.9,11.7,11.6,9.8,7.5,12.7,15.1,10.4,10.5,11.1,11.0,(NA)
 "11000","District of Columbia",2,SAGDP2N,24,"339","    Miscellaneous manufacturing","Millions of current dollars",21.1,18.0,16.1,16.0,10.7,10.8,10.3,10.7,4.9,5.1,4.2,5.5,5.7,5.4,4.7,4.6,6.7,6.4,6.4,12.7,7.2,14.5,16.5,7.1,(NA)
 "11000","District of Columbia",2,SAGDP2N,25,"311-316,322-326","   Nondurable goods manufacturing","Millions of current dollars",178.7,187.6,152.0,159.5,183.7,147.2,161.8,174.5,161.4,156.9,174.7,170.5,171.1,170.4,213.8,157.9,153.8,127.4,139.0,143.5,143.1,130.8,128.8,118.6,144.5
 "11000","District of Columbia",2,SAGDP2N,26,"311-312","    Food and beverage and tobacco product manufacturing","Millions of current dollars",25.2,23.9,31.1,31.6,22.8,25.0,24.3,25.2,22.5,13.2,11.6,11.2,11.8,12.5,21.1,27.8,25.2,22.7,33.1,36.6,36.0,33.1,34.3,34.3,(NA)
 "11000","District of Columbia",2,SAGDP2N,27,"313-314","    Textile mills and textile product mills","Millions of current dollars",5.4,5.1,5.0,5.3,2.3,2.5,1.8,2.4,2.2,2.4,2.6,3.2,2.7,2.0,1.2,1.8,1.8,2.3,3.2,3.4,3.9,4.2,4.0,2.2,(NA)
 "11000","District of Columbia",2,SAGDP2N,28,"315-316","    Apparel, leather, and allied product manufacturing","Millions of current dollars",1.5,1.2,0.9,1.5,0.6,0.6,0.6,0.4,0.5,0.4,0.4,0.6,0.7,0.7,0.9,1.0,1.1,1.1,1.5,1.2,1.2,1.2,1.4,0.7,(NA)
 "11000","District of Columbia",2,SAGDP2N,29,"322","    Paper manufacturing","Millions of current dollars",0.8,1.0,0.9,1.0,0.9,1.0,0.8,0.4,0.3,0.3,0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.3,(NA)
 "11000","District of Columbia",2,SAGDP2N,30,"323","    Printing and related support activities","Millions of current dollars",60.7,66.4,36.7,39.1,41.3,37.0,38.7,41.7,43.4,44.6,47.6,50.8,44.5,39.6,28.5,30.3,32.3,31.3,32.5,34.9,30.6,28.5,22.9,13.5,(NA)
 "11000","District of Columbia",2,SAGDP2N,31,"324","    Petroleum and coal products manufacturing","Millions of current dollars",19.3,20.5,12.5,18.5,37.5,20.5,28.0,57.6,47.1,49.7,59.0,45.2,34.5,49.3,72.5,1.4,0.1,0.6,0.9,(L),(L),0.1,0.2,0.1,(NA)
 "11000","District of Columbia",2,SAGDP2N,32,"325","    Chemical manufacturing","Millions of current dollars",64.6,68.7,64.1,62.5,77.8,60.2,66.8,46.6,45.4,46.2,52.9,59.3,76.6,65.9,89.2,95.2,92.8,68.9,67.3,66.8,70.6,63.1,65.4,67.3,(NA)
