GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "91000","New England",1,SAGDP9N,1,"...","All industry total","Millions of chained 2012 dollars",644303.8,669384.9,698204.9,747744.8,757420.4,761438.0,776351.7,808408.5,823541.0,845679.2,864737.2,871391.8,847918.0,871286.6,874676.4,886830.9,883832.2,892794.1,919157.9,930060.1,944633.4,968759.6,988892.2,948806.2,1003841.0
 "91000","New England",1,SAGDP9N,2,"..."," Private industries","Millions of chained 2012 dollars",555436.3,579503.3,606350.9,653466.3,661951.5,665085.1,679606.5,710510.5,724212.3,745715.7,763267.9,768567.5,747385.9,771754.1,773585.3,789201.3,786383.0,795331.2,821466.7,832576.6,846319.7,870683.2,891221.8,853545.8,907701.2
 "91000","New England",1,SAGDP9N,3,"11","  Agriculture, forestry, fishing and hunting","Millions of chained 2012 dollars",2464.3,2608.2,2956.4,3470.3,3469.3,3426.9,3397.2,3286.2,3560.7,3852.4,3263.3,3303.9,3582.5,3716.8,3172.8,3127.1,2951.3,2844.7,3175.2,3152.2,3156.9,3043.0,3181.7,3280.4,(D)
 "91000","New England",1,SAGDP9N,4,"111-112","   Farms","Millions of chained 2012 dollars",1378.6,1517.3,1730.9,2095.7,1805.5,1798.2,1711.3,1762.3,2032.1,2032.5,1731.7,1882.7,2072.7,2049.7,1663.0,1669.9,1726.8,1674.8,1854.5,1846.1,1855.9,1847.6,2032.8,2330.0,(NA)
 "91000","New England",1,SAGDP9N,5,"113-115","   Forestry, fishing, and related activities","Millions of chained 2012 dollars",1145.8,1165.8,1313.3,1499.1,1705.2,1673.0,1714.4,1563.8,1590.7,1841.1,1551.8,1455.7,1554.1,1682.7,1509.5,1457.2,1225.7,1171.9,1319.5,1306.8,1304.5,1221.2,1217.0,1123.3,(NA)
 "91000","New England",1,SAGDP9N,6,"21","  Mining, quarrying, and oil and gas extraction","Millions of chained 2012 dollars",634.9,831.3,947.6,1043.6,1146.7,1134.5,1193.8,1087.3,911.1,931.4,1030.5,737.6,740.5,719.9,602.2,631.8,637.4,750.9,954.4,1121.9,876.4,852.4,865.7,840.7,(D)
 "91000","New England",1,SAGDP9N,7,"211","   Oil and gas extraction","Millions of chained 2012 dollars",6.2,7.1,2.1,1.2,0.0,0.2,3.0,3.0,2.0,1.3,4.0,3.4,2.3,1.6,2.3,3.8,3.8,3.4,7.4,16.4,1.6,0.8,6.4,14.0,(NA)
 "91000","New England",1,SAGDP9N,8,"212","   Mining (except oil and gas)","Millions of chained 2012 dollars",617.1,818.2,927.8,1017.0,1146.0,1134.7,1179.0,1067.1,904.3,923.0,1008.5,711.8,718.0,692.3,565.3,598.1,598.7,713.3,921.8,1084.8,836.5,814.7,814.8,796.5,(NA)
 "91000","New England",1,SAGDP9N,9,"213","   Support activities for mining","Millions of chained 2012 dollars",12.3,12.6,17.6,21.8,12.5,11.9,17.8,19.5,10.8,12.9,20.4,21.7,20.2,26.0,34.9,30.0,34.6,34.9,29.9,31.3,38.4,36.7,46.6,36.8,(NA)
 "91000","New England",1,SAGDP9N,10,"22","  Utilities","Millions of chained 2012 dollars",11292.1,10693.1,12298.2,12288.1,10693.1,10054.8,10229.6,10854.8,11073.7,12246.4,12735.3,14341.0,12305.9,13391.3,13169.3,13824.5,14023.5,13569.2,13241.1,12936.0,13698.5,14196.4,14646.1,15316.0,14399.7
 "91000","New England",1,SAGDP9N,11,"23","  Construction","Millions of chained 2012 dollars",34769.1,35503.5,37436.9,39880.9,40342.8,38730.6,38367.8,39169.9,37741.1,35613.3,33597.7,30356.3,27593.3,26780.1,26663.3,27502.4,27111.6,26383.1,27172.1,27761.7,28263.7,28758.0,28977.1,27639.2,29844.0
 "91000","New England",1,SAGDP9N,12,"31-33","  Manufacturing","Millions of chained 2012 dollars",62958.0,66032.6,69082.9,78057.3,75646.4,79182.6,85391.9,91403.2,91990.4,103688.3,109911.3,106603.4,89259.4,96766.4,96029.7,95904.9,96239.8,96084.2,98134.4,95529.2,96337.7,103153.9,104554.1,99587.4,105952.2
 "91000","New England",1,SAGDP9N,13,"321,327-339","   Durable goods manufacturing","Millions of chained 2012 dollars",32627.6,35535.6,36699.1,43279.3,42949.4,42714.3,48319.5,49645.7,50787.6,55007.3,59063.7,59067.7,55287.8,64400.5,65881.3,66358.8,65470.5,63880.7,66148.8,65930.8,66548.7,71422.3,72369.5,66674.8,70098.5
 "91000","New England",1,SAGDP9N,14,"321","    Wood product manufacturing","Millions of chained 2012 dollars",766.4,762.9,730.1,839.8,699.4,863.8,756.9,826.7,894.9,859.7,841.3,842.5,674.6,727.4,826.4,814.7,836.0,774.3,774.4,850.5,849.9,793.2,791.7,775.3,(NA)
 "91000","New England",1,SAGDP9N,15,"327","    Nonmetallic mineral product manufacturing","Millions of chained 2012 dollars",1496.4,1483.8,1539.4,1507.3,1437.0,1501.8,1459.9,1538.5,1588.8,1606.3,1668.3,1463.2,1187.6,1359.1,1437.8,1599.6,1646.7,1436.2,1413.2,1410.4,1403.7,1402.8,1339.4,1325.0,(NA)
 "91000","New England",1,SAGDP9N,16,"331","    Primary metal manufacturing","Millions of chained 2012 dollars",1485.9,1618.4,1900.6,1788.6,1762.1,1627.0,1423.9,1482.9,1283.8,1306.2,1212.1,1271.7,1648.9,1498.4,1575.5,1748.9,1524.2,1400.2,1472.7,1672.3,1447.9,1506.4,1889.0,2180.9,(NA)
 "91000","New England",1,SAGDP9N,17,"332","    Fabricated metal product manufacturing","Millions of chained 2012 dollars",11840.3,11376.3,10933.8,12066.3,10819.8,9466.2,9534.1,10136.0,10340.1,10287.5,9979.0,9789.6,8544.8,10094.6,10299.9,10745.0,10846.2,10296.1,10140.0,10104.5,10144.0,9474.4,9394.3,8266.4,(NA)
 "91000","New England",1,SAGDP9N,18,"333","    Machinery manufacturing","Millions of chained 2012 dollars",7259.5,7242.2,6991.9,7127.7,6615.8,5724.6,5401.5,6009.7,6190.1,6970.0,6257.3,6192.3,4801.2,5440.7,6013.5,5465.7,5706.5,5272.4,4974.2,4856.9,5278.7,5538.2,5354.7,5108.5,(NA)
 "91000","New England",1,SAGDP9N,19,"334","    Computer and electronic product manufacturing","Millions of chained 2012 dollars",2739.0,3514.1,4097.8,6291.9,6241.6,6926.2,9744.7,10274.5,10753.7,12195.7,15569.6,16700.2,16618.9,20471.5,21887.3,22252.9,22014.3,22228.9,23063.0,23298.0,23011.6,26407.8,26667.8,26600.0,(NA)
 "91000","New England",1,SAGDP9N,20,"335","    Electrical equipment, appliance, and component manufacturing","Millions of chained 2012 dollars",4494.6,4097.2,4146.0,4655.6,4408.4,4353.0,4938.1,4335.5,4316.4,4730.9,4399.8,4800.2,3941.9,3943.0,3906.9,3671.4,4340.7,4028.6,4116.4,3639.2,3629.7,3780.8,3707.6,3460.2,(NA)
 "91000","New England",1,SAGDP9N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing","Millions of chained 2012 dollars",797.9,858.7,812.9,828.8,709.5,748.7,773.9,883.4,843.6,888.9,778.9,696.5,285.5,525.8,691.1,670.1,700.4,802.4,785.5,814.9,831.0,801.7,787.5,736.2,(NA)
 "91000","New England",1,SAGDP9N,22,"3364-3369","    Other transportation equipment manufacturing","Millions of chained 2012 dollars",7827.4,7877.1,6738.7,6667.5,9060.4,9018.5,9927.5,9774.5,10265.9,10927.0,12134.1,10271.8,10354.7,12162.6,11313.6,11766.7,10173.3,9647.8,10976.2,10197.6,11057.1,13152.7,13963.8,10470.5,(NA)
 "91000","New England",1,SAGDP9N,23,"337","    Furniture and related product manufacturing","Millions of chained 2012 dollars",1019.5,1026.4,1033.5,1125.7,997.4,1067.0,980.8,904.9,996.5,1023.2,1026.8,861.4,693.8,712.0,714.1,691.4,764.6,789.8,789.5,783.3,814.8,789.6,800.7,725.0,(NA)
 "91000","New England",1,SAGDP9N,24,"339","    Miscellaneous manufacturing","Millions of chained 2012 dollars",6723.8,7250.0,7400.3,6915.8,6955.4,6616.7,6288.8,6087.2,5778.1,6430.6,6137.1,6648.2,6739.8,7542.8,7236.2,6932.5,6903.4,7248.6,7737.1,8486.1,8085.0,8078.7,8070.1,7920.3,(NA)
 "91000","New England",1,SAGDP9N,25,"311-316,322-326","   Nondurable goods manufacturing","Millions of chained 2012 dollars",33809.7,32436.7,34915.4,35988.5,33112.5,38388.3,37766.2,43652.6,42692.5,51346.6,53381.9,49479.3,34570.0,32508.1,30159.5,29546.1,30765.5,32176.3,31991.2,29690.6,29886.1,31849.6,32302.3,32856.5,35659.1
 "91000","New England",1,SAGDP9N,26,"311-312","    Food and beverage and tobacco product manufacturing","Millions of chained 2012 dollars",5609.9,5526.8,5287.3,5646.6,5258.3,5366.3,5721.7,5494.8,6149.5,7541.7,7003.1,6113.0,6001.4,5897.1,5691.9,5391.8,5600.7,5899.5,6050.0,5578.8,5783.4,6157.3,6720.0,6445.7,(NA)
 "91000","New England",1,SAGDP9N,27,"313-314","    Textile mills and textile product mills","Millions of chained 2012 dollars",1828.2,1552.3,1705.3,1934.5,1651.4,1482.7,1208.3,1439.0,1227.6,1110.0,1170.8,1196.3,889.3,905.4,771.1,979.7,979.2,1008.8,1033.4,1072.8,1070.1,965.7,925.6,840.5,(NA)
 "91000","New England",1,SAGDP9N,28,"315-316","    Apparel, leather, and allied product manufacturing","Millions of chained 2012 dollars",1208.9,1022.5,977.6,948.2,849.8,596.2,558.3,605.4,598.9,538.0,507.0,583.8,441.3,503.9,540.3,574.3,559.2,570.1,575.6,603.0,633.7,611.3,559.1,585.4,(NA)
 "91000","New England",1,SAGDP9N,29,"322","    Paper manufacturing","Millions of chained 2012 dollars",6070.1,5448.7,5981.4,5204.3,4269.4,4052.8,3972.1,4068.9,3749.4,3747.5,3657.9,3208.0,2802.7,2539.9,2385.4,2304.8,2382.7,2227.6,2125.0,1977.9,2127.0,2215.4,2172.3,2209.3,(NA)
 "91000","New England",1,SAGDP9N,30,"323","    Printing and related support activities","Millions of chained 2012 dollars",2142.8,2134.4,2086.1,2099.3,2027.1,2104.5,2080.4,2141.4,2241.4,2354.4,2482.1,2365.9,2026.7,2142.7,2274.6,2172.9,2114.6,2082.3,2205.5,2162.0,2103.0,2234.3,2103.1,2073.9,(NA)
 "91000","New England",1,SAGDP9N,31,"324","    Petroleum and coal products manufacturing","Millions of chained 2012 dollars",1214.0,1635.9,1403.3,1278.2,1464.5,2028.7,2491.2,2301.1,1440.5,1192.0,967.5,1285.2,1399.5,1065.3,700.4,676.0,772.1,1254.7,1226.7,1465.2,1384.4,1075.4,1288.0,1257.2,(NA)
 "91000","New England",1,SAGDP9N,32,"325","    Chemical manufacturing","Millions of chained 2012 dollars",10543.4,10463.8,12329.7,13257.5,13217.9,19359.7,18489.1,24589.4,23956.6,32049.5,34998.9,32347.7,18387.8,16416.5,14821.7,14375.3,15440.0,16535.7,15828.4,13991.1,14019.4,15673.9,15693.6,16586.0,(NA)
 "91000","New England",1,SAGDP9N,33,"326","    Plastics and rubber products manufacturing","Millions of chained 2012 dollars",3340.6,3314.9,3632.2,4084.9,3386.1,3474.3,3572.9,3610.9,3494.1,3440.3,3342.7,3125.5,2969.2,3160.7,2984.0,3071.3,2920.7,2680.1,3045.7,3107.1,2977.0,2929.6,2937.3,2876.1,(NA)
 "91000","New England",1,SAGDP9N,34,"42","  Wholesale trade","Millions of chained 2012 dollars",37275.7,40613.1,41658.5,44556.4,45383.3,44810.2,47546.4,48657.5,49010.7,50697.5,51815.7,52688.2,47667.3,50076.2,50152.6,50734.4,51133.4,51682.5,53494.5,52795.9,52027.5,50900.8,49481.0,49259.5,52740.1
 "91000","New England",1,SAGDP9N,35,"44-45","  Retail trade","Millions of chained 2012 dollars",38321.1,41520.1,42926.0,44884.6,47092.1,49142.9,51566.5,51985.4,52258.4,50671.7,48078.1,46787.4,45549.5,46476.5,45747.8,45210.1,45606.4,45715.0,46911.6,48312.6,49606.3,51494.2,53240.8,50433.5,51398.5
 "91000","New England",1,SAGDP9N,36,"48-49","  Transportation and warehousing","Millions of chained 2012 dollars",13440.4,13860.8,14190.3,14634.3,12948.0,12948.8,13540.7,14434.4,15063.5,15220.3,15680.9,15153.6,14405.2,14505.4,14857.5,14669.0,14721.7,15351.0,16517.8,16666.9,17069.0,17246.9,17889.8,15004.3,15393.5
 "91000","New England",1,SAGDP9N,37,"481","   Air transportation","Millions of chained 2012 dollars",2136.1,2240.4,2215.8,1800.0,777.9,1082.5,1278.7,1565.1,1865.0,1682.5,2088.4,1929.0,1926.0,1996.8,2220.9,2096.5,2135.6,2283.7,2485.3,2713.6,2820.7,2847.5,3077.8,1149.6,(NA)
 "91000","New England",1,SAGDP9N,38,"482","   Rail transportation","Millions of chained 2012 dollars",625.1,697.7,785.4,812.4,790.3,700.8,722.4,721.7,680.8,641.8,640.6,661.9,657.3,628.1,635.1,676.5,671.3,678.0,726.6,762.0,777.3,782.5,753.3,590.4,(NA)
 "91000","New England",1,SAGDP9N,39,"483","   Water transportation","Millions of chained 2012 dollars",241.3,253.6,213.4,258.3,265.6,189.4,202.2,195.8,190.4,254.5,637.4,531.9,674.1,408.4,457.3,412.0,458.6,440.3,556.6,388.8,362.2,294.2,344.3,261.3,(NA)
 "91000","New England",1,SAGDP9N,40,"484","   Truck transportation","Millions of chained 2012 dollars",3699.5,3668.8,3852.8,4073.1,3940.7,3798.6,3831.1,3833.8,3749.5,3809.1,3754.7,3477.5,3225.3,3431.6,3469.4,3359.9,3328.3,3352.6,3346.3,3372.1,3529.4,3404.4,3370.8,3246.6,(NA)
 "91000","New England",1,SAGDP9N,41,"485","   Transit and ground passenger transportation","Millions of chained 2012 dollars",2163.0,2224.3,2507.6,2618.1,2573.1,2564.7,2578.1,2528.4,2483.7,2607.1,2722.7,2754.1,2507.9,2603.8,2731.0,2861.7,2890.6,3086.6,3167.6,3058.5,3271.1,3475.0,3827.0,2697.7,(NA)
