GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "08000","Colorado",7,SAGDP2N,1,"...","All industry total","Millions of current dollars",136898.7,150330.0,163763.3,180063.2,186695.8,190019.0,196126.5,204167.2,220783.7,232646.7,248446.5,258871.7,251227.7,258300.2,267516.1,276823.1,292140.5,309542.6,320721.1,329911.7,348898.1,371424.6,392218.0,382584.7,421941.4
 "08000","Colorado",7,SAGDP2N,2,"..."," Private industries","Millions of current dollars",117930.1,130671.9,142953.6,158258.3,163214.6,164800.2,169911.4,177095.8,192397.2,203598.3,218655.2,226923.0,218306.8,224364.8,233316.8,242101.9,256474.9,272288.5,281258.2,288912.2,305947.5,326392.0,344956.9,333868.1,371180.0
 "08000","Colorado",7,SAGDP2N,3,"11","  Agriculture, forestry, fishing and hunting","Millions of current dollars",1490.4,1532.7,1525.8,1484.7,1838.6,1517.9,1574.6,2056.1,2099.0,1959.7,2473.4,2156.4,2022.4,2260.2,2768.7,2546.7,2647.2,2688.4,2743.1,2576.5,2322.6,2429.9,2447.6,2725.5,3076.9
 "08000","Colorado",7,SAGDP2N,4,"111-112","   Farms","Millions of current dollars",1365.8,1400.2,1379.9,1331.9,1673.9,1356.0,1405.2,1880.9,1911.2,1736.4,2250.1,1936.5,1767.5,1987.0,2485.6,2230.3,2317.9,2350.8,2391.9,2231.8,1952.3,2047.4,2055.7,2318.7,(NA)
 "08000","Colorado",7,SAGDP2N,5,"113-115","   Forestry, fishing, and related activities","Millions of current dollars",124.7,132.4,145.9,152.8,164.7,161.9,169.4,175.1,187.8,223.4,223.3,219.9,254.9,273.2,283.1,316.4,329.3,337.6,351.2,344.7,370.3,382.5,392.0,406.8,(NA)
 "08000","Colorado",7,SAGDP2N,6,"21","  Mining, quarrying, and oil and gas extraction","Millions of current dollars",1884.1,1809.2,1793.2,2418.5,2746.6,2655.5,4309.1,5701.7,9505.3,10951.9,11283.1,15833.2,10650.4,11681.6,13364.3,12406.0,14127.5,17623.8,11663.1,10067.6,13795.1,15995.8,13985.1,7345.4,10846.1
 "08000","Colorado",7,SAGDP2N,7,"211","   Oil and gas extraction","Millions of current dollars",1012.1,777.2,783.4,1367.4,1523.0,1460.7,2949.1,4116.7,6776.2,7496.9,6912.5,10713.7,6685.2,7601.4,8657.5,7694.9,9617.6,12374.9,7808.1,7551.0,10185.8,11777.4,9795.6,4781.7,(NA)
 "08000","Colorado",7,SAGDP2N,8,"212","   Mining (except oil and gas)","Millions of current dollars",665.8,816.1,837.2,809.6,836.8,892.2,990.3,1033.1,1799.7,1808.0,2093.1,2102.4,2292.2,2178.7,2158.3,1878.0,1731.9,1620.7,1293.1,1022.0,1262.4,1097.2,1235.7,1153.1,(NA)
 "08000","Colorado",7,SAGDP2N,9,"213","   Support activities for mining","Millions of current dollars",206.1,215.9,172.7,241.5,386.7,302.6,369.7,551.9,929.4,1647.1,2277.4,3017.1,1673.0,1901.4,2548.5,2833.1,2778.0,3628.2,2561.9,1494.7,2347.0,3121.2,2953.8,1410.7,(NA)
 "08000","Colorado",7,SAGDP2N,10,"22","  Utilities","Millions of current dollars",2054.1,1970.6,2187.0,2168.2,2339.7,2240.5,2478.1,2795.7,2872.7,3442.7,3083.2,3319.5,3292.8,3881.5,3989.2,3779.7,3729.9,4043.1,4055.0,3958.4,3909.9,3922.8,4533.8,4784.1,5773.8
 "08000","Colorado",7,SAGDP2N,11,"23","  Construction","Millions of current dollars",6937.1,8550.7,9688.0,11295.1,12030.7,11852.3,11558.7,12049.6,13187.1,13854.9,14277.2,13598.6,11457.7,9343.7,9500.2,10110.6,12411.3,14788.1,16511.8,18185.7,19913.6,21720.6,23342.3,23544.8,24641.8
 "08000","Colorado",7,SAGDP2N,12,"31-33","  Manufacturing","Millions of current dollars",14384.8,14524.6,14537.5,15864.1,14497.9,14876.9,14526.2,15773.7,16882.4,18295.1,19339.3,19301.7,19844.2,20206.5,20635.3,20868.7,21306.3,22334.0,23250.5,22804.9,22827.5,24057.1,25445.8,24861.8,27750.4
 "08000","Colorado",7,SAGDP2N,13,"321,327-339","   Durable goods manufacturing","Millions of current dollars",9646.9,9749.0,9521.6,10715.5,9097.4,9937.8,9517.7,10602.6,10955.8,12071.0,12659.5,11690.0,10970.1,12414.9,12788.0,13238.2,13885.0,13823.8,14340.3,14230.7,14870.8,15664.9,16361.8,15870.6,16654.2
 "08000","Colorado",7,SAGDP2N,14,"321","    Wood product manufacturing","Millions of current dollars",170.8,199.9,219.7,254.4,240.1,206.9,140.4,256.0,300.8,267.4,263.2,250.6,214.2,217.0,171.9,177.6,210.8,230.3,250.8,279.7,322.1,337.9,398.1,436.5,(NA)
 "08000","Colorado",7,SAGDP2N,15,"327","    Nonmetallic mineral product manufacturing","Millions of current dollars",633.1,675.2,769.4,785.9,824.5,702.1,767.9,837.4,839.9,910.4,853.9,779.5,688.5,700.2,690.5,774.5,972.0,1006.4,1262.4,1278.6,1294.2,1421.2,1487.6,1544.0,(NA)
 "08000","Colorado",7,SAGDP2N,16,"331","    Primary metal manufacturing","Millions of current dollars",185.9,182.5,117.0,118.7,167.0,137.1,248.7,541.6,248.2,316.0,317.9,429.0,292.7,292.4,321.8,417.7,318.8,344.2,316.5,177.9,152.1,304.3,372.5,307.8,(NA)
 "08000","Colorado",7,SAGDP2N,17,"332","    Fabricated metal product manufacturing","Millions of current dollars",1135.6,1228.5,1240.3,1278.2,1070.0,1139.3,1114.0,1068.3,1143.7,1150.4,1361.1,1283.0,1046.2,1089.0,1282.9,1341.2,1505.7,1507.9,1486.1,1514.7,1524.5,1681.2,1833.2,1705.1,(NA)
