GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "24000","Maryland",2,SAGDP9N,1,"...","All industry total","Millions of chained 2012 dollars",221211.6,231806.4,240946.2,250771.7,261532.9,270468.4,278332.0,290284.6,301660.6,305794.1,306755.8,314757.6,311342.2,325369.7,332437.2,332523.5,334268.9,339604.6,348151.8,360082.0,366680.5,368643.9,369623.9,353052.5,364242.4
 "24000","Maryland",2,SAGDP9N,2,"..."," Private industries","Millions of chained 2012 dollars",168638.0,177487.4,186041.5,194587.2,204406.1,210718.1,218173.6,229506.1,239453.7,242641.7,242900.9,249353.5,244880.6,256998.6,262204.8,262556.0,264324.0,269146.3,277125.3,288200.1,293676.1,295870.0,296251.5,278221.6,288536.7
 "24000","Maryland",2,SAGDP9N,3,"11","  Agriculture, forestry, fishing and hunting","Millions of chained 2012 dollars",779.2,848.6,945.4,1150.1,1103.7,910.3,941.6,1137.8,1198.5,1234.2,959.8,1040.2,1299.9,1071.1,972.0,1037.9,1207.5,1164.0,1178.2,1253.5,1372.6,1218.2,1300.9,1092.2,1243.4
 "24000","Maryland",2,SAGDP9N,4,"111-112","   Farms","Millions of chained 2012 dollars",705.0,770.2,860.5,1061.8,989.2,787.0,822.0,997.9,1062.9,1064.5,819.6,904.7,1186.8,956.4,863.9,926.0,1100.5,1050.8,1053.1,1125.2,1245.7,1090.3,1170.6,967.8,(NA)
 "24000","Maryland",2,SAGDP9N,5,"113-115","   Forestry, fishing, and related activities","Millions of chained 2012 dollars",81.6,86.9,95.0,105.7,122.6,123.3,121.3,142.6,140.3,166.1,135.6,132.3,121.8,115.3,108.1,112.0,107.1,112.6,122.0,126.8,130.6,125.3,130.1,117.6,(NA)
 "24000","Maryland",2,SAGDP9N,6,"21","  Mining, quarrying, and oil and gas extraction","Millions of chained 2012 dollars",385.6,451.0,456.6,525.0,557.0,555.3,552.5,575.1,550.1,570.1,560.2,439.0,236.6,421.5,316.6,292.5,259.2,259.3,294.2,269.5,287.8,256.9,330.6,275.5,266.0
 "24000","Maryland",2,SAGDP9N,7,"211","   Oil and gas extraction","Millions of chained 2012 dollars",4.6,6.4,5.4,5.0,31.3,20.2,13.0,5.1,3.0,1.7,0.5,0.3,0.6,0.4,0.2,0.2,0.7,2.0,4.7,6.6,1.1,1.1,2.1,4.7,(NA)
 "24000","Maryland",2,SAGDP9N,8,"212","   Mining (except oil and gas)","Millions of chained 2012 dollars",402.9,466.2,467.2,532.7,523.2,535.6,540.6,568.8,529.4,535.9,528.0,399.6,191.3,363.5,244.5,218.7,192.4,191.1,238.2,218.6,241.3,221.9,304.1,248.6,(NA)
 "24000","Maryland",2,SAGDP9N,9,"213","   Support activities for mining","Millions of chained 2012 dollars",2.2,4.2,6.3,9.5,10.7,11.0,12.2,17.5,28.0,39.6,39.3,42.1,43.3,55.5,71.6,73.6,66.0,66.0,55.8,49.8,49.2,37.7,29.5,28.6,(NA)
 "24000","Maryland",2,SAGDP9N,10,"22","  Utilities","Millions of chained 2012 dollars",4181.1,3965.1,4637.8,4546.4,3660.2,3673.8,3897.8,4555.3,4082.1,4552.3,5495.5,5442.4,5249.2,6453.1,6513.6,6110.8,5805.3,5553.0,5988.1,6382.1,6647.6,6591.3,6182.9,6290.4,5957.5
 "24000","Maryland",2,SAGDP9N,11,"23","  Construction","Millions of chained 2012 dollars",16155.2,16376.5,17105.3,18059.1,18435.8,17967.1,18134.5,19221.9,18524.8,17759.9,16980.9,16061.3,14391.5,13785.7,13899.7,14168.5,14600.0,15205.9,16015.4,17580.8,18823.4,18514.5,18379.6,17753.5,17779.1
 "24000","Maryland",2,SAGDP9N,12,"31-33","  Manufacturing","Millions of chained 2012 dollars",13253.3,13534.8,13988.4,13992.3,15185.0,15874.5,15222.5,16383.5,15933.2,17083.0,18434.0,19091.2,19468.9,20688.3,20304.1,18204.7,19268.0,19073.8,19053.6,20375.1,20948.7,21778.1,22862.0,23091.6,24051.3
 "24000","Maryland",2,SAGDP9N,13,"321,327-339","   Durable goods manufacturing","Millions of chained 2012 dollars",4290.1,4608.3,4495.5,4455.5,4851.6,5568.1,5715.4,6185.3,6148.3,6444.8,6921.1,8543.3,8381.4,8795.9,9286.9,8427.2,8723.0,8697.5,8835.7,9749.3,10325.3,11578.1,12175.4,11998.7,12440.4
 "24000","Maryland",2,SAGDP9N,14,"321","    Wood product manufacturing","Millions of chained 2012 dollars",142.9,149.2,141.4,174.6,154.1,244.4,191.4,174.6,191.1,215.8,212.0,195.4,206.2,160.9,202.2,148.4,141.5,149.0,164.0,179.5,211.1,214.6,250.1,259.3,(NA)
 "24000","Maryland",2,SAGDP9N,15,"327","    Nonmetallic mineral product manufacturing","Millions of chained 2012 dollars",512.2,447.5,480.3,478.2,502.7,474.8,487.9,556.6,578.9,533.0,459.4,438.5,357.6,344.2,380.9,411.1,514.2,567.7,552.6,530.8,532.1,565.8,602.7,594.0,(NA)
 "24000","Maryland",2,SAGDP9N,16,"331","    Primary metal manufacturing","Millions of chained 2012 dollars",1157.3,1052.2,946.1,827.7,685.9,916.6,824.3,530.2,385.0,269.5,241.9,257.0,341.5,392.3,399.0,178.4,65.8,94.4,121.8,166.8,166.8,127.5,166.2,201.9,(NA)
 "24000","Maryland",2,SAGDP9N,17,"332","    Fabricated metal product manufacturing","Millions of chained 2012 dollars",1132.4,1147.0,1038.3,1172.2,1121.7,1026.6,1096.2,1059.7,1131.9,1117.1,1163.5,1231.4,928.4,909.6,807.0,793.4,760.6,777.7,737.6,740.7,829.5,832.5,863.4,774.1,(NA)
 "24000","Maryland",2,SAGDP9N,18,"333","    Machinery manufacturing","Millions of chained 2012 dollars",1149.1,1215.8,1240.8,1029.9,1068.8,1327.7,881.7,1214.0,861.0,1184.2,887.3,801.4,667.0,786.1,910.8,773.0,740.7,729.3,734.7,987.6,1089.8,1136.3,1139.6,1035.7,(NA)
 "24000","Maryland",2,SAGDP9N,19,"334","    Computer and electronic product manufacturing","Millions of chained 2012 dollars",338.1,429.1,439.2,433.3,625.4,803.0,1071.3,1349.4,1471.0,1640.6,2251.7,3538.0,3923.1,4199.2,4419.7,4107.2,4451.2,4466.0,4526.5,4788.0,5342.7,6397.9,7117.4,7145.2,(NA)
 "24000","Maryland",2,SAGDP9N,20,"335","    Electrical equipment, appliance, and component manufacturing","Millions of chained 2012 dollars",185.5,141.0,182.8,252.0,275.1,157.0,200.6,139.7,171.4,190.6,260.1,313.9,200.8,186.7,159.8,161.1,187.6,159.8,207.3,210.0,201.2,208.7,198.1,193.8,(NA)
