GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "50000","Vermont",1,SAGDP2N,1,"...","All industry total","Millions of current dollars",15454.7,16080.7,17176.9,18341.1,19323.2,20273.0,21293.2,22938.2,23608.6,24331.5,24797.7,25999.3,26099.2,27406.6,28418.7,29241.3,29289.6,30099.4,30933.3,31661.2,32246.9,33032.7,34127.5,33435.0,36170.1
 "50000","Vermont",1,SAGDP2N,2,"..."," Private industries","Millions of current dollars",13436.6,13972.6,14939.5,15952.6,16736.6,17523.7,18332.2,19759.6,20269.4,20832.2,21187.1,22209.1,22259.0,23492.8,24305.1,25148.1,25000.2,25774.5,26469.9,27167.3,27649.2,28292.5,29258.1,28429.8,31004.3
 "50000","Vermont",1,SAGDP2N,3,"11","  Agriculture, forestry, fishing and hunting","Millions of current dollars",264.2,285.7,288.2,295.7,313.5,253.7,283.4,365.0,371.7,316.6,419.7,432.8,302.7,387.5,485.3,449.6,507.5,571.6,433.7,399.8,425.2,388.2,430.0,453.6,410.8
 "50000","Vermont",1,SAGDP2N,4,"111-112","   Farms","Millions of current dollars",208.2,228.7,229.2,230.2,244.3,187.0,220.6,298.3,300.8,230.8,344.9,358.7,228.4,309.7,406.0,374.1,433.5,491.6,353.6,325.0,349.4,310.5,349.0,374.3,(NA)
 "50000","Vermont",1,SAGDP2N,5,"113-115","   Forestry, fishing, and related activities","Millions of current dollars",56.0,57.0,59.0,65.4,69.1,66.7,62.8,66.7,70.9,85.8,74.8,74.1,74.3,77.8,79.3,75.5,74.0,79.9,80.1,74.8,75.8,77.7,81.0,79.3,(NA)
 "50000","Vermont",1,SAGDP2N,6,"21","  Mining, quarrying, and oil and gas extraction","Millions of current dollars",48.6,51.6,57.1,59.5,67.3,72.6,93.7,92.6,123.2,147.7,145.2,154.3,214.0,233.3,227.3,191.7,169.9,169.6,174.8,159.3,192.0,124.3,112.2,142.5,269.9
 "50000","Vermont",1,SAGDP2N,7,"211","   Oil and gas extraction","Millions of current dollars",0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NA)
 "50000","Vermont",1,SAGDP2N,8,"212","   Mining (except oil and gas)","Millions of current dollars",48.0,51.0,56.9,59.4,67.2,72.5,93.5,92.5,123.1,147.6,145.2,154.2,213.9,233.2,225.3,189.5,168.1,168.3,173.6,158.3,190.3,122.3,109.7,140.9,(NA)
 "50000","Vermont",1,SAGDP2N,9,"213","   Support activities for mining","Millions of current dollars",0.0,0.0,0.2,0.1,0.2,0.1,0.2,0.1,(L),0.1,(L),0.1,0.1,0.1,2.0,2.2,1.8,1.3,1.2,1.0,1.7,2.0,2.4,1.6,(NA)
 "50000","Vermont",1,SAGDP2N,10,"22","  Utilities","Millions of current dollars",407.0,402.6,432.0,420.1,422.2,422.8,426.5,496.2,483.9,519.5,551.3,560.4,680.3,755.2,686.3,718.2,762.9,757.0,762.3,634.3,617.9,661.6,666.8,701.3,769.3
 "50000","Vermont",1,SAGDP2N,11,"23","  Construction","Millions of current dollars",599.6,658.5,758.3,862.5,958.2,976.5,1007.8,1136.7,1177.7,1221.7,1181.9,1060.4,1061.2,1044.1,1075.3,1099.8,1059.9,1050.3,1064.2,1112.3,1138.9,1139.8,1169.4,1144.4,1260.2
 "50000","Vermont",1,SAGDP2N,12,"31-33","  Manufacturing","Millions of current dollars",2538.6,2501.3,2668.9,2892.7,2981.1,2905.9,2896.4,2949.9,2879.3,3132.1,2634.2,2941.8,2651.0,3113.2,3212.5,3397.6,2758.1,2745.1,2976.3,2954.3,2981.5,3067.5,3129.8,3208.3,3623.9
 "50000","Vermont",1,SAGDP2N,13,"321,327-339","   Durable goods manufacturing","Millions of current dollars",1849.6,1828.7,1835.1,2046.9,2315.1,2244.1,2251.4,2267.7,2206.6,2335.3,1810.9,2072.1,1890.9,2334.9,2401.0,2628.6,1959.2,1857.8,1918.3,1910.9,1909.7,1961.1,2012.0,2046.7,2241.7
 "50000","Vermont",1,SAGDP2N,14,"321","    Wood product manufacturing","Millions of current dollars",129.8,130.9,108.7,126.6,121.1,133.8,143.9,141.0,154.1,136.0,121.0,116.2,84.7,94.4,97.2,138.3,169.2,171.3,154.4,163.8,157.9,168.8,168.0,164.8,(NA)
 "50000","Vermont",1,SAGDP2N,15,"327","    Nonmetallic mineral product manufacturing","Millions of current dollars",98.1,93.1,105.2,109.4,128.5,135.1,120.3,151.9,157.7,143.8,132.7,136.3,119.0,122.2,127.1,129.8,131.2,157.5,137.9,141.0,131.1,136.8,143.5,147.2,(NA)
 "50000","Vermont",1,SAGDP2N,16,"331","    Primary metal manufacturing","Millions of current dollars",24.7,16.7,23.3,26.7,33.6,34.8,29.7,35.5,30.1,27.5,23.2,23.0,14.4,16.5,23.7,25.4,20.7,23.5,20.5,19.5,19.1,23.3,24.6,19.8,(NA)
 "50000","Vermont",1,SAGDP2N,17,"332","    Fabricated metal product manufacturing","Millions of current dollars",204.0,209.6,203.9,242.2,296.6,171.1,239.8,225.5,121.4,212.8,230.3,222.4,163.4,152.4,175.3,192.1,210.1,217.2,211.4,157.0,142.8,150.7,156.1,141.6,(NA)
 "50000","Vermont",1,SAGDP2N,18,"333","    Machinery manufacturing","Millions of current dollars",221.4,260.7,256.3,253.2,279.9,158.3,147.8,155.3,176.6,197.2,195.2,191.6,195.5,231.5,242.2,245.5,261.6,264.6,336.3,323.9,336.1,354.0,370.6,384.9,(NA)
 "50000","Vermont",1,SAGDP2N,19,"334","    Computer and electronic product manufacturing","Millions of current dollars",768.3,700.8,656.0,777.9,975.8,994.5,1046.9,1043.8,1022.6,967.0,427.8,782.8,754.9,1058.3,1175.6,1411.8,630.6,503.5,536.4,600.2,627.8,648.4,648.6,699.6,(NA)
 "50000","Vermont",1,SAGDP2N,20,"335","    Electrical equipment, appliance, and component manufacturing","Millions of current dollars",54.8,61.6,75.9,80.7,85.2,97.2,111.5,102.2,104.6,156.2,157.4,178.4,156.4,183.4,143.2,142.0,173.7,144.5,136.9,122.2,121.1,136.1,130.1,126.5,(NA)
 "50000","Vermont",1,SAGDP2N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing","Millions of current dollars",34.6,43.5,54.4,64.8,40.8,45.7,48.7,56.3,52.0,66.2,61.5,46.1,19.3,28.5,34.0,33.1,35.9,41.5,47.4,46.7,45.7,41.9,43.6,40.1,(NA)
 "50000","Vermont",1,SAGDP2N,22,"3364-3369","    Other transportation equipment manufacturing","Millions of current dollars",116.2,107.2,141.7,166.3,142.5,106.9,73.9,94.5,117.5,120.8,133.2,122.9,117.0,159.7,145.3,121.9,134.3,120.8,120.5,115.6,114.0,97.3,108.6,89.9,(NA)
 "50000","Vermont",1,SAGDP2N,23,"337","    Furniture and related product manufacturing","Millions of current dollars",72.5,94.2,111.7,114.7,105.9,196.0,144.6,85.7,87.0,88.9,84.3,56.5,51.1,54.6,57.7,70.9,66.6,68.6,69.6,64.7,76.8,74.5,72.6,66.4,(NA)
 "50000","Vermont",1,SAGDP2N,24,"339","    Miscellaneous manufacturing","Millions of current dollars",125.2,110.3,98.1,84.3,105.3,170.6,144.3,176.2,182.9,218.8,244.3,196.2,215.2,233.6,179.7,117.8,125.3,144.9,146.9,156.3,137.2,129.5,145.7,166.0,(NA)
 "50000","Vermont",1,SAGDP2N,25,"311-316,322-326","   Nondurable goods manufacturing","Millions of current dollars",689.0,672.6,833.8,845.8,666.1,661.8,645.1,682.2,672.7,796.8,823.3,869.7,760.1,778.2,811.4,769.0,798.9,887.3,1058.1,1043.4,1071.9,1106.3,1117.8,1161.6,1382.2
