GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "11000","District of Columbia",2,CAINC30,10,"...","Personal income (thousands of dollars)","Thousands of dollars",3763509,4174412,4647010,5043485,5316110,5768726,6274684,6648081,7137541,7604426,8002999,8447431,9094066,9694095,10192681,11126283,11781462,12399251,13078743,14309804,15152524,15818135,16536781,17369321,18066713,18484575,18621062,19387343,20290486,21547459,22693415,24897697,25778283,25876145,26157593,28437636,30028388,31846881,34363155,35328960,35618468,38324408,41394990,43010572,43697327,46780232,50337298,52684466,54453213,56572895,57240346,61706124
 "11000","District of Columbia",2,CAINC30,45,"..."," Net earnings by place of residence","Thousands of dollars",2839155,3082559,3363545,3605235,3755026,4031267,4336759,4600816,4952071,5204724,5342083,5425273,5699358,6037264,6396302,7005297,7481312,7927146,8490722,9339322,9628668,10255901,10820408,11305991,11720095,11998276,12152346,12715644,13241511,14101953,15108888,16954412,17878783,17932503,18102970,20017013,20965670,21846851,23505999,23615957,24520037,26657829,28656782,29568532,29951156,32420530,35252531,36922977,38144481,39549173,39886421,41133616
 "11000","District of Columbia",2,CAINC30,50,"..."," Personal current transfer receipts","Thousands of dollars",234496,301828,374893,446762,512091,595129,740901,770456,789796,811976,905989,1030997,1138549,1271295,1328121,1416228,1418029,1472163,1516421,1630173,1634084,1743623,1945180,2183950,2397916,2438553,2368359,2575982,2570189,2738778,2735986,2816580,2915333,3208511,3263214,3295751,3569040,3622100,3878818,4273647,4745843,5421261,5764535,5657909,5977219,5882567,6126075,6558340,6659099,6789632,7198509,10630806
 "11000","District of Columbia",2,CAINC30,60,"...","  Income maintenance benefits 1/","Thousands of dollars",33872,62531,90210,110884,125475,145065,164191,174962,172982,166693,187713,213415,222783,228039,221503,213461,210836,211297,205346,220498,236232,253120,285526,318120,360820,388923,406507,430595,414051,442546,433467,432650,436485,474718,483325,497015,517540,549984,581589,590315,695994,820862,844194,898777,986649,876689,891605,906805,905452,858292,938248,1040474
 "11000","District of Columbia",2,CAINC30,70,"...","  Unemployment insurance compensation","Thousands of dollars",12214,17869,26472,34079,35646,43071,87159,84178,81917,63550,70798,80393,105291,125781,112393,82699,67961,73887,73139,67667,69111,89119,137048,234040,204599,111809,107583,97695,79330,69755,63016,63931,75648,159589,117171,72805,60764,63339,63057,91166,205634,333679,301747,237499,165324,66734,56529,57795,56283,66745,85487,1578131
 "11000","District of Columbia",2,CAINC30,80,"...","  Retirement and other","Thousands of dollars",188410,221428,258211,301799,350970,406993,489551,511316,534897,581733,647478,737189,810475,917475,994225,1120068,1139232,1186979,1237936,1342008,1328741,1401384,1522606,1631790,1832497,1937821,1854269,2047692,2076808,2226477,2239503,2319999,2403200,2574204,2662718,2725931,2990736,3008777,3234172,3592166,3844215,4266720,4618594,4521633,4825246,4939144,5177941,5593740,5697364,5864595,6174774,8012201
 "11000","District of Columbia",2,CAINC30,90,"..."," Dividends, interest, and rent 2/","Thousands of dollars",689858,790025,908572,991488,1048993,1142330,1197024,1276809,1395674,1587726,1754927,1991161,2256159,2385536,2468258,2704758,2882121,2999942,3071600,3340309,3889772,3818611,3771193,3879380,3948702,4047746,4100357,4095717,4478786,4706728,4848541,5126705,4984167,4735131,4791409,5124872,5493678,6377930,6978338,7439356,6352588,6245318,6973673,7784131,7768952,8477135,8958692,9203149,9649633,10234090,10155416,9941702
 "11000","District of Columbia",2,CAINC30,100,"..."," Population (persons) 3/","Number of persons",762000,755087,750641,743775,733674,720755,710308,696305,681768,670046,655616,638284,636893,634174,632433,633382,634549,638269,636930,630432,624168,605321,600870,597565,595301,589239,580517,572377,567736,565230,570213,572046,574504,573158,568502,567754,567136,570681,574404,580236,592228,605282,620290,635737,651559,663603,677014,687576,697079,704147,708253,712816
 "11000","District of Columbia",2,CAINC30,110,"..."," Per capita personal income 4/","Dollars",4939,5528,6191,6781,7246,8004,8834,9548,10469,11349,12207,13235,14279,15286,16117,17566,18567,19426,20534,22698,24276,26132,27521,29067,30349,31370,32077,33872,35739,38122,39798,43524,44871,45147,46011,50088,52947,55805,59824,60887,60143,63317,66735,67655,67066,70494,74352,76623,78116,80342,80819,86567
 "11000","District of Columbia",2,CAINC30,120,"..."," Per capita net earnings 4/","Dollars",3726,4082,4481,4847,5118,5593,6105,6607,7264,7768,8148,8500,8949,9520,10114,11060,11790,12420,13331,14814,15426,16943,18008,18920,19688,20362,20934,22216,23323,24949,26497,29638,31120,31287,31843,35256,36968,38282,40922,40701,41403,44042,46199,46511,45968,48855,52071,53700,54720,56166,56317,57706
 "11000","District of Columbia",2,CAINC30,130,"..."," Per capita personal current transfer receipts 4/","Dollars",308,400,499,601,698,826,1043,1106,1158,1212,1382,1615,1788,2005,2100,2236,2235,2306,2381,2586,2618,2880,3237,3655,4028,4138,4080,4500,4527,4845,4798,4924,5075,5598,5740,5805,6293,6347,6753,7365,8014,8957,9293,8900,9174,8865,9049,9538,9553,9642,10164,14914
 "11000","District of Columbia",2,CAINC30,140,"...","  Per capita income maintenance benefits 4/","Dollars",44,83,120,149,171,201,231,251,254,249,286,334,350,360,350,337,332,331,322,350,378,418,475,532,606,660,700,752,729,783,760,756,760,828,850,875,913,964,1013,1017,1175,1356,1361,1414,1514,1321,1317,1319,1299,1219,1325,1460
