GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "44000","Rhode Island",1,CAINC30,10,"...","Personal income (thousands of dollars)","Thousands of dollars",3741845,4092971,4336596,4721967,5044554,5288914,5742437,6272443,6864937,7531162,8363201,9390625,10463764,11271042,12185400,13381333,14413759,15452702,16547232,18239253,19852498,20438053,20636099,21597148,22514761,23090962,24324255,25172140,26633794,28410005,29647398,31946481,33633331,34972557,36747770,38606392,39495478,41490709,43237940,43928579,42788668,45116212,46793695,48501742,48544705,50646175,52447570,53229695,55300956,57371833,59908897,64299905
 "44000","Rhode Island",1,CAINC30,45,"..."," Net earnings by place of residence","Thousands of dollars",2788531,2991811,3122479,3410065,3581961,3642022,3790127,4229358,4656033,5140796,5699435,6207564,6661130,7033522,7650648,8451413,9224968,10003242,10883201,12002799,12729689,12987181,12744553,13508354,13993395,14492074,15168443,15681189,16560106,17971377,19193863,20820116,21806736,22939077,24168329,25529918,26042511,27226204,27700790,27308166,26260506,27835911,28974474,30337273,30480478,31311133,32467206,32966033,34217587,35677600,37450733,37747576
 "44000","Rhode Island",1,CAINC30,50,"..."," Personal current transfer receipts","Thousands of dollars",347206,423015,496661,545627,624674,733593,971929,994536,1041509,1112354,1235934,1430831,1636137,1795913,1914368,1966925,2088337,2172436,2237118,2398219,2613229,2889760,3511041,3660912,3972957,3950944,4169950,4252887,4516328,4565554,4745474,4922222,5504910,5744226,5904767,6298216,6548823,6786038,7436311,8261558,8963434,9534245,9617874,9489685,9629615,10358177,10581151,10623312,11012201,11307221,11873134,16038456
 "44000","Rhode Island",1,CAINC30,60,"...","  Income maintenance benefits 1/","Thousands of dollars",33024,47192,59057,64654,67712,87951,102443,110500,111000,118669,126133,161075,181436,167411,177180,179526,188250,197311,198986,212891,230395,264680,310383,344665,371227,390160,414400,424434,404034,439563,443278,458876,471113,497499,516653,533319,574920,575481,730143,730120,865722,989806,1037805,1071765,1142114,1109408,992768,1006333,993883,981458,1045197,1123437
 "44000","Rhode Island",1,CAINC30,70,"...","  Unemployment insurance compensation","Thousands of dollars",19079,38712,53066,51382,47968,65502,182643,124553,106734,88310,85048,98438,97866,138267,123176,79833,83377,74470,78167,82637,110724,178359,281198,334468,289733,225283,205524,189740,160859,149892,154419,150495,186711,257698,260944,213929,204009,201383,234282,345245,704960,705861,605382,491527,332987,191612,167462,159015,157776,149875,147410,2303804
 "44000","Rhode Island",1,CAINC30,80,"...","  Retirement and other","Thousands of dollars",295103,337111,384538,429591,508994,580140,686843,759483,823775,905375,1024753,1171318,1356835,1490235,1614012,1707566,1816710,1900655,1959965,2102691,2272110,2446721,2919460,2981779,3311997,3335501,3550026,3638713,3951435,3976099,4147777,4312851,4847086,4989029,5127170,5550968,5769894,6009174,6471886,7186193,7392752,7838578,7974687,7926393,8154514,9057157,9420921,9457964,9860542,10175888,10680527,12611215
 "44000","Rhode Island",1,CAINC30,90,"..."," Dividends, interest, and rent 2/","Thousands of dollars",606108,678145,717456,766275,837919,913299,980381,1048549,1167395,1278012,1427832,1752230,2166497,2441607,2620384,2962995,3100454,3277024,3426913,3838235,4509580,4561112,4380505,4427882,4548409,4647944,4985862,5238064,5557360,5873074,5708061,6204143,6321685,6289254,6674674,6778258,6904144,7478467,8100839,8358855,7564728,7746056,8201347,8674784,8434612,8976865,9399213,9640350,10071168,10387012,10585030,10513873
 "44000","Rhode Island",1,CAINC30,100,"..."," Population (persons) 3/","Number of persons",932000,950561,963974,976365,978010,953503,946339,950321,955128,957237,956643,948773,953012,954170,956382,961895,968956,977340,989605,996407,1000666,1005995,1010649,1012581,1015112,1015960,1017002,1020893,1025353,1031155,1040402,1050268,1057142,1065995,1071342,1074579,1067916,1063096,1057315,1055003,1053646,1053994,1053829,1054893,1055560,1056511,1056886,1057816,1056554,1059338,1058158,1057125
 "44000","Rhode Island",1,CAINC30,110,"..."," Per capita personal income 4/","Dollars",4015,4306,4499,4836,5158,5547,6068,6600,7187,7868,8742,9898,10980,11812,12741,13911,14876,15811,16721,18305,19839,20316,20419,21329,22180,22728,23918,24657,25975,27552,28496,30417,31815,32807,34301,35927,36984,39028,40894,41638,40610,42805,44403,45978,45990,47937,49625,50320,52341,54158,56616,60825
 "44000","Rhode Island",1,CAINC30,120,"..."," Per capita net earnings 4/","Dollars",2992,3147,3239,3493,3662,3820,4005,4450,4875,5370,5958,6543,6990,7371,8000,8786,9521,10235,10998,12046,12721,12910,12610,13341,13785,14264,14915,15360,16151,17428,18449,19824,20628,21519,22559,23758,24386,25610,26199,25884,24923,26410,27494,28759,28876,29636,30720,31164,32386,33679,35392,35708
 "44000","Rhode Island",1,CAINC30,130,"..."," Per capita personal current transfer receipts 4/","Dollars",373,445,515,559,639,769,1027,1047,1090,1162,1292,1508,1717,1882,2002,2045,2155,2223,2261,2407,2611,2873,3474,3615,3914,3889,4100,4166,4405,4428,4561,4687,5207,5389,5512,5861,6132,6383,7033,7831,8507,9046,9127,8996,9123,9804,10012,10043,10423,10674,11221,15172
