GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "17000","Illinois",3,SAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",7139373,7218569,7357491,7309738,7217677,7191486,7244982,7334790,7448603,7577634,7553059,7304316,7251002,7376100,7434661,7503158,7613484,7748868,7804669,7822427,7880083,7859352,7388506
 "17000","Illinois",3,SAEMP25N,20,"..."," Wage and salary employment","Number of jobs",6082793,6152804,6243126,6189475,6082004,6011017,6010044,6045861,6125051,6168678,6137104,5846112,5790356,5851115,5922889,5965073,6043531,6139095,6181422,6216216,6252913,6283196,5848155
 "17000","Illinois",3,SAEMP25N,40,"..."," Proprietors employment","Number of jobs",1056580,1065765,1114365,1120263,1135673,1180469,1234938,1288929,1323552,1408956,1415955,1458204,1460646,1524985,1511772,1538085,1569953,1609773,1623247,1606211,1627170,1576156,1540351
 "17000","Illinois",3,SAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",81469,80809,80224,76657,66349,63342,61664,61040,59651,62769,62656,62244,62436,62365,61515,62130,62246,61751,60852,59794,59273,58783,58497
 "17000","Illinois",3,SAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",975111,984956,1034141,1043606,1069324,1117127,1173274,1227889,1263901,1346187,1353299,1395960,1398210,1462620,1450257,1475955,1507707,1548022,1562395,1546417,1567897,1517373,1481854
 "17000","Illinois",3,SAEMP25N,70,"111-112"," Farm employment","Number of jobs",98814,99993,100588,97055,82523,81235,76925,78333,77657,80619,79069,77674,80142,79334,77316,74783,73956,76494,75067,73419,74035,71770,71639
 "17000","Illinois",3,SAEMP25N,80,"..."," Nonfarm employment","Number of jobs",7040559,7118576,7256903,7212683,7135154,7110251,7168057,7256457,7370946,7497015,7473990,7226642,7170860,7296766,7357345,7428375,7539528,7672374,7729602,7749008,7806048,7787582,7316867
 "17000","Illinois",3,SAEMP25N,90,"113-814","  Private nonfarm employment","Number of jobs",6169972,6236480,6362153,6312335,6223188,6207277,6271452,6362880,6475796,6599554,6565620,6312288,6263502,6405567,6475615,6551098,6664575,6796249,6851488,6870773,6936070,6913243,6479268
 "17000","Illinois",3,SAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",12939,11811,11042,11007,12154,10771,11082,11078,10666,11576,11987,11921,11568,11809,12122,12306,14224,12464,12785,13044,13142,12482,12221
 "17000","Illinois",3,SAEMP25N,101,"113","    Forestry and logging","Number of jobs",(T),(T),(T),844,826,743,800,914,953,945,972,810,702,779,921,912,947,1033,1069,919,954,929,869
 "17000","Illinois",3,SAEMP25N,102,"114","    Fishing, hunting and trapping","Number of jobs",(T),(T),(T),909,1098,918,1141,1116,1143,1072,1086,1045,1069,1020,1036,1004,1006,880,947,878,873,934,975
 "17000","Illinois",3,SAEMP25N,103,"115","    Support activities for agriculture and forestry","Number of jobs",10763,9657,9080,9254,10230,9110,9141,9048,8570,9559,9929,10066,9797,10010,10165,10390,12271,10551,10769,11247,11315,10619,10377
 "17000","Illinois",3,SAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",18878,18391,17028,18352,17039,18193,16858,17676,18884,19507,23201,22410,25593,22708,28730,29669,28753,28783,28132,23200,18891,17669,15585
 "17000","Illinois",3,SAEMP25N,201,"211","    Oil and gas extraction","Number of jobs",8415,8153,7497,8568,7569,8947,7759,8133,8902,9167,13239,13033,16308,13096,17521,19586,18381,18860,19113,13673,10237,9146,8462
 "17000","Illinois",3,SAEMP25N,202,"212","    Mining (except oil and gas)","Number of jobs",9120,9071,8149,8114,7955,7683,7471,7786,8042,8191,7407,7123,7007,7281,8334,7598,7779,7572,7116,7446,6824,6649,5699
 "17000","Illinois",3,SAEMP25N,203,"213","    Support activities for mining","Number of jobs",1343,1167,1382,1670,1515,1563,1628,1757,1940,2149,2555,2254,2278,2331,2875,2485,2593,2351,1903,2081,1830,1874,1424
 "17000","Illinois",3,SAEMP25N,300,"22","   Utilities","Number of jobs",33890,32863,31970,30015,28539,25187,24549,23991,23740,23876,24739,24381,23981,24185,24704,24665,24972,25445,26138,25490,25569,25476,24843
 "17000","Illinois",3,SAEMP25N,400,"23","   Construction","Number of jobs",349111,360927,376273,386380,383399,391899,393210,404352,414558,409232,386439,341733,315360,310400,304744,308447,320072,330297,338514,334533,340002,336637,326192
 "17000","Illinois",3,SAEMP25N,401,"236","    Construction of buildings","Number of jobs",77773,81825,85522,86450,89917,87318,88276,94701,96793,93362,88588,79606,76217,70736,68739,69041,72744,78891,79008,77905,80726,77452,77221
 "17000","Illinois",3,SAEMP25N,402,"237","    Heavy and civil engineering construction","Number of jobs",28740,30737,32613,33467,33533,34979,33095,33111,35234,36372,36249,32752,27975,27989,28995,29543,30613,33329,33063,31341,32728,33162,32450
 "17000","Illinois",3,SAEMP25N,403,"238","    Specialty trade contractors","Number of jobs",242598,248365,258138,266463,259949,269602,271839,276540,282531,279498,261602,229375,211168,211675,207010,209863,216715,218077,226443,225287,226548,226023,216521
 "17000","Illinois",3,SAEMP25N,500,"31-33","   Manufacturing","Number of jobs",914428,893277,880434,831800,771559,731441,713706,705724,699858,693748,675931,597655,578450,593732,602807,601134,600203,602381,596624,596954,607418,605815,573839
 "17000","Illinois",3,SAEMP25N,510,"321,327-339","    Durable goods manufacturing","Number of jobs",582893,561706,552400,515478,466632,438750,430222,428203,430097,425785,413039,350765,339397,354558,364878,362463,360867,360239,350924,348852,357277,355052,332318
 "17000","Illinois",3,SAEMP25N,511,"321","     Wood product manufacturing","Number of jobs",11443,11468,11358,11018,10627,10478,10441,10580,10464,10040,9138,7658,7223,7229,7195,7386,7372,7546,7760,7776,7751,7858,7641
 "17000","Illinois",3,SAEMP25N,512,"327","     Nonmetallic mineral product manufacturing","Number of jobs",21695,21763,21635,20301,18400,17853,17770,17797,18025,17219,16150,13757,12900,13604,13529,13763,13669,14487,15001,15359,15393,14800,14181
