GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "49000","Utah",7,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars)","Thousands of dollars",233465,254250,289412,308745,334095,342604,381522,412391,442249,451086,457288,505229,579553,666309,742642,814166,937312,1037184,1151656,1300910,1534875,1756982,2081484,2480371,2832465,3114608,3519159,3770465,3966119,4135119,4381779,4731415,4985080,5197018,5364667,5723363,6340805,7193188,8027755,8654510,9210528,9295071,10249099,10596339,10784503,11340307,11699604,13577930,14909770,17091995,18609887,16533580,16591376,18540892,20252764,20461878,22452827,25082659,26768913,29269196,31643778,33914000,34214553
 "49000","Utah",7,SAINC40,91,"..."," Personal dividend income","Thousands of dollars",30614,36088,42507,45386,46310,49201,59311,67102,72147,67111,60526,63145,66865,72116,80655,95459,111878,120569,150531,181591,212290,245508,268950,307238,317018,357516,383880,443450,490012,526287,630498,778986,877299,962035,1083087,1224188,1469785,1688435,2133187,2248248,2266853,2167560,2581929,2667163,3056581,3179551,3829775,4472921,5408365,6556451,6548358,4589706,4480213,5501101,6589877,6597165,7692630,9058779,9660454,10701778,11643426,12764838,12691250
 "49000","Utah",7,SAINC40,92,"..."," Personal interest income","Thousands of dollars",127121,137485,157783,174130,193478,199498,228316,249739,272620,284192,299322,333780,396573,461472,508038,582649,682432,785639,882764,1031320,1231798,1424070,1709635,2053113,2402705,2631523,3007301,3201388,3384878,3527888,3646468,3849141,3981421,4057969,4009921,4013628,4211124,4739144,4961567,5421407,5831235,5894758,6392708,6562562,6364474,6623822,6375941,7606599,8357981,9412317,10130202,9502743,9054507,9289153,9734134,9621731,10221341,11349355,12141167,13358896,14587838,15566151,15633032
 "49000","Utah",7,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",74562,80511,88392,100183,112148,116762,129454,140866,155537,169921,176441,200130,242133,291596,322345,362370,417161,496486,556202,638849,769077,836772,972493,1097697,1247092,1501896,1648979,1812880,1990153,2147964,2223508,2309894,2405413,2544702,2632936,2724051,2830189,3129229,3259369,3586259,3706813,3851032,4085911,4228314,4432967,4731394,4899598,5278926,5663551,6185235,6746138,6898277,6940886,7166026,7283460,7262003,7700939,8433713,8945410,9796475,10964436,11811594,12067214
 "49000","Utah",7,SAINC40,94,"...","  Monetary interest receipts","Thousands of dollars",52559,56974,69391,73947,81330,82736,98862,108873,117083,114271,122881,133650,154440,169876,185693,220279,265271,289153,326562,392471,462721,587298,737142,955416,1155613,1129627,1358322,1388508,1394725,1379924,1422960,1539247,1576008,1513267,1376985,1289577,1380935,1609915,1702198,1835148,2124422,2043726,2306797,2334248,1931507,1892428,1476343,2327673,2694430,3227082,3384064,2604466,2113621,2123127,2450674,2359728,2520402,2915642,3195757,3562421,3623402,3754557,3565818
 "49000","Utah",7,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",75730,80677,89122,89229,94307,93905,93895,95550,97482,99783,97440,108304,116115,132721,153949,136058,143002,130976,118361,87999,90787,87404,102899,120020,112742,125569,127978,125627,91229,80944,104813,103288,126360,177014,271659,485547,659896,765609,933001,984855,1112440,1232753,1274462,1366614,1363448,1536934,1493888,1498410,1143424,1123227,1931327,2441131,3056656,3750638,3928753,4242982,4538856,4674525,4967292,5208522,5412514,5583011,5890271
 "49000","Utah",7,SAINC40,96,"...","  Imputed rent","Thousands of dollars",53453,58975,64143,67011,70612,72278,72292,73397,75605,77732,75365,87065,92432,99527,99432,94892,97337,91404,79535,46491,47072,39744,40950,38827,15144,9349,-4374,-19974,-44639,-42614,-11576,-7432,8526,33408,102285,262987,405229,479476,618086,656294,793316,905740,942628,1010348,984535,1087965,1061558,999242,711595,668443,1360274,1926228,2400590,2954220,3132218,3389268,3532751,3601158,3933213,4238313,4473730,4649988,4977447
 "49000","Utah",7,SAINC40,97,"...","  Monetary rent","Thousands of dollars",22277,21702,24979,22218,23695,21627,21603,22153,21877,22051,22075,21239,23683,33194,54517,41166,45665,39572,38826,41508,43715,47660,61949,81193,97598,116220,132352,145601,135868,123558,116389,110720,117834,143606,169374,222560,254667,286133,314915,328561,319124,327013,331834,356266,378913,448969,432330,499168,431829,454784,571053,514903,656066,796418,796535,853714,1006105,1073367,1034079,970209,938784,933023,912824
"Note: See the included footnote file."
"SAINC40: Property Income "
"Last updated: September 23, 2021-- new statistics for 2020; revised statistics for 1998-2019."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
