GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "46000","South Dakota",4,SAINC35,1000,"...","Personal current transfer receipts (thousands of dollars)","Thousands of dollars",5338,5281,11723,7328,6164,6037,6317,17200,13679,13525,11617,10656,9200,8911,8781,10771,18746,32425,32978,28566,39438,48632,37880,38975,39563,42222,52787,55707,64522,73450,81669,85707,94366,99713,105627,108874,118773,129041,154226,177250,194204,221865,255218,282359,327384,382583,456344,502826,530000,575072,649243,760734,871627,968745,1042219,1101817,1171179,1219720,1259619,1317643,1444809,1539720,1656276,1800195,1894834,2004622,2141980,2262009,2321369,2388888,2483412,2657796,2873731,3065196,3164636,3337488,3573345,3881604,4161118,4734583,4978208,5378165,5470445,5475875,5605868,5935987,6263186,6517502,6807899,7144686,7562787,9584421
 "46000","South Dakota",4,SAINC35,2000,"..."," Current transfer receipts of individuals from governments","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),26536,37567,45897,34219,34732,36503,40163,49836,52042,60356,69339,77122,81583,89728,93906,99450,101844,111830,121563,145128,167247,178115,206758,240676,266175,308796,360359,426025,470129,502521,538951,607648,716468,820570,917433,986798,1027107,1090049,1135534,1183724,1240590,1360077,1458519,1585680,1731442,1829619,1940620,2062049,2170239,2240064,2289211,2360710,2510856,2713062,2935045,3052873,3249021,3461394,3781965,4035833,4593016,4824158,5211533,5290167,5312261,5445452,5762741,6071500,6299271,6617808,6948475,7346431,8891175
 "46000","South Dakota",4,SAINC35,2100,"...","  Retirement and disability insurance benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1590,1817,2395,4209,5214,7730,9931,14020,16973,26054,33567,40970,45294,51047,56606,60267,63074,70602,77387,82714,94442,99211,116754,135419,147714,180121,203804,227973,251476,277367,300864,336938,386223,449713,504539,531921,553111,582876,611683,630267,665613,708824,759821,800664,845706,887610,925423,984080,1017955,1050406,1078070,1100345,1149733,1212525,1271649,1314791,1376960,1453544,1531928,1621561,1700797,1858986,1920881,1976299,2107508,2210309,2315769,2426995,2504842,2599836,2749622,2931600,3085468
 "46000","South Dakota",4,SAINC35,2110,"...","   Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),860,1027,1511,3266,3914,6300,8406,12451,15291,24098,31272,38369,42395,48034,53483,57200,60031,67474,74092,79201,90518,95117,112055,130111,141964,173290,196265,219142,241836,267017,289920,325533,373176,434938,488471,515561,535874,564795,593450,611495,646160,689309,739367,779649,823235,864109,901071,959483,992639,1025642,1053788,1076147,1125056,1186644,1243681,1283533,1341131,1416583,1496146,1586142,1664287,1820827,1880939,1934935,2063022,2164178,2265772,2374243,2452728,2546886,2694985,2875391,3026699
 "46000","South Dakota",4,SAINC35,2120,"...","   Excluding Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),730,790,884,943,1300,1430,1525,1569,1682,1956,2295,2601,2899,3013,3123,3067,3043,3128,3295,3513,3924,4094,4699,5308,5750,6831,7539,8831,9640,10350,10944,11405,13047,14775,16068,16360,17237,18081,18233,18772,19453,19515,20454,21015,22471,23501,24352,24597,25316,24764,24282,24198,24677,25881,27968,31258,35829,36961,35782,35419,36510,38159,39942,41364,44486,46131,49997,52752,52114,52950,54637,56209,58769
 "46000","South Dakota",4,SAINC35,2121,"...","    Railroad retirement and disability benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),685,742,803,842,1188,1299,1386,1411,1519,1791,2120,2419,2725,2827,2930,2865,2840,2926,3079,3282,3663,3800,4323,4842,5207,6142,6595,7645,8252,8853,9448,10330,11578,12793,13653,14049,14575,14678,14390,14538,14672,14892,15183,15807,16328,16395,16606,16912,17160,17519,17483,17295,17466,17884,18524,18814,19216,20071,21697,23460,25018,26543,28563,29527,32139,34507,37026,39045,40513,42340,44358,46057,48426
 "46000","South Dakota",4,SAINC35,2122,"...","    Workers' compensation","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),42,42,75,98,109,127,136,156,162,165,175,182,174,186,193,202,203,202,216,231,261,294,373,447,515,622,890,1135,1324,1436,1405,919,1306,1844,2299,2180,2543,3255,3699,4102,4612,4462,5097,5038,5953,6931,7566,7507,7916,7060,6598,6647,7061,7847,9046,11865,15938,15954,12701,10660,10144,10221,9706,10098,10616,10293,10635,10608,10191,9904,9725,9594,9705
 "46000","South Dakota",4,SAINC35,2123,"...","    Other government retirement and disability insurance benefits 1/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),3,6,6,3,3,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,28,67,54,51,64,61,91,156,163,138,116,131,119,148,144,132,169,161,174,170,190,175,180,178,240,185,201,256,150,150,398,579,675,936,1384,1299,1348,1395,1673,1739,1731,1331,2336,3099,1410,706,554,558,638
 "46000","South Dakota",4,SAINC35,2200,"...","  Medical benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),671,671,816,895,948,1026,1132,1316,1345,2004,2513,2572,2643,4588,8427,23479,30871,31674,34343,38260,40998,49799,61194,73230,83020,93924,110447,131035,155624,194346,226036,255410,280660,294764,312618,335644,348604,398691,441737,505016,575670,617491,677577,738453,773875,816355,832925,876867,958895,1063051,1178574,1208594,1330107,1423808,1655601,1755584,1885391,2022717,2096409,2107033,2139500,2180588,2355992,2459187,2574665,2666499,2804475,2938541,3059195
 "46000","South Dakota",4,SAINC35,2210,"...","   Medicare benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),3941,18370,21579,23851,24918,27296,28370,32151,39967,46923,52548,60251,68350,79195,97289,121718,144722,164625,183641,190963,198862,207634,211199,235566,254255,281494,315540,334255,368222,407059,431872,460034,462213,481169,507274,567898,593528,641810,703509,765256,987009,1061105,1129415,1201637,1240105,1278992,1307478,1334584,1486252,1571202,1643395,1724647,1840766,1971308,2060429
