GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "04000","Arizona",6,SAINC6S,1,"...","Compensation of employees (thousands of dollars) 1/","Thousands of dollars",1619772,1791998,1982201,2124310,2299130,2445270,2607230,2756404,3104433,3337222,3772367,4337764,4903122,5605511,6508699,7584778,8353425,8687817,9611570,11003837,13085701,15645411,17686682,19917356,20780984,22751443,25849211,28970184,31909610,34368202,36985590,39061383,41311653,43151180,46238905,49530092,54466669,58993335,64520889,70003572,77236795,83033464,91322445,95472466
 "04000","Arizona",6,SAINC6S,5,"..."," Wages and salaries","Thousands of dollars",1470881,1626140,1798738,1925003,2082247,2201386,2344084,2474558,2770229,2956800,3330036,3863152,4351301,4934857,5694159,6628614,7274621,7482455,8260652,9417097,11198622,13363534,15072724,16924481,17591417,19180334,21793197,24365477,26738095,28839334,30948514,32442342,34117763,35414927,37592188,40176494,44288999,48586786,53177988,58055584,64289238,69372454,76583262,79484246
 "04000","Arizona",6,SAINC6S,6,"..."," Supplements to wages and salaries","Thousands of dollars",148891,165858,183463,199307,216883,243884,263146,281846,334204,380422,442331,474612,551821,670654,814540,956164,1078804,1205362,1350918,1586740,1887079,2281877,2613958,2992875,3189567,3571109,4056014,4604707,5171515,5528868,6037076,6619041,7193890,7736253,8646717,9353598,10177670,10406549,11342901,11947988,12947557,13661010,14739183,15988220
 "04000","Arizona",6,SAINC6S,7,"...","  Employer contributions for employee pension and insurance funds 2/","Thousands of dollars",99546,107477,112882,125691,133252,148355,165391,180018,202258,230136,265203,312819,369764,451955,544332,599537,674633,787045,873293,1033910,1208347,1442813,1667425,1863933,2006392,2239417,2475710,2852257,3232547,3463250,3737682,4190751,4551848,4923194,5634948,6115850,6617144,6883001,7219227,7562652,8191494,8605137,9226922,10193888
 "04000","Arizona",6,SAINC6S,8,"...","  Employer contributions for government social insurance","Thousands of dollars",49345,58381,70581,73616,83631,95529,97755,101828,131946,150286,177128,161793,182057,218699,270208,356627,404171,418317,477625,552830,678732,839064,946533,1128942,1183175,1331692,1580304,1752450,1938968,2065618,2299394,2428290,2642042,2813059,3011769,3237748,3560526,3523548,4123674,4385336,4756063,5055873,5512261,5794332
 "04000","Arizona",6,SAINC6S,9,"...","Average compensation per job (dollars) 3/","Dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),6972,7526,8183,8796,9397,10032,10749,11413,12180,13147,14515,15970,17571,18560,19423,20297,21099,22217,23084,24188,24973,25952,27210,28582,29227,30335,30994,32207,33581,35455,36823,39160,40591
 "04000","Arizona",6,SAINC6S,81,"[01-02]"," Farm compensation","Thousands of dollars",68605,62433,64959,57769,52274,52531,58009,60857,66482,72088,76718,86307,82799,82212,87093,90554,100343,100033,102297,115201,155344,167400,171784,164483,178802,174178,174503,179678,170006,174858,183398,184114,200318,183084,172493,202478,266250,289668,283874,337256,332014,333934,367803,374163
 "04000","Arizona",6,SAINC6S,82,"..."," Nonfarm compensation","Thousands of dollars",1551167,1729565,1917242,2066541,2246856,2392739,2549221,2695547,3037951,3265134,3695649,4251457,4820323,5523299,6421606,7494224,8253082,8587784,9509273,10888636,12930357,15478011,17514898,19752873,20602182,22577265,25674708,28790506,31739604,34193344,36802192,38877269,41111335,42968096,46066412,49327614,54200419,58703667,64237015,69666316,76904781,82699530,90954642,95098303
 "04000","Arizona",6,SAINC6S,90,"...","  Private nonfarm compensation","Thousands of dollars",1126885,1274242,1438102,1543914,1683497,1771655,1874897,1964749,2238105,2376067,2687142,3149428,3551954,4030607,4728622,5563544,6092419,6190521,6868305,8003181,9738990,11943492,13575996,15314013,15734583,17356276,20081298,22647706,25023250,26947438,28928543,30437920,32050376,33315857,35825009,38596752,42772702,46790545,51572913,56307879,62702402,67606216,74828089,77225736
 "04000","Arizona",6,SAINC6S,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",5092,6127,8262,9718,11708,13774,15476,17922,18846,21819,25340,30725,33201,36844,41429,47738,53887,59379,68061,79003,96438,115691,130947,134506,132902,143571,170880,192420,228024,245184,261972,274823,298272,329696,353502,378720,400555,433269,472631,500242,558879,635865,658162,720221
