GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "17000","Illinois",3,SAINC7S,50,"...","Wages and salaries by place of work (thousands of dollars)","Thousands of dollars",16689689,17944454,18521617,18794270,19824759,20556094,22030251,23714187,26047344,27765159,30044848,32789682,34669530,36660468,39498367,43563839,47524696,49489153,54142915,59411407,66228661,72247433,76255100,81887743,84096159,86823308,94974503,100185341,106214234,113572635,123426615,130051178,137948089,142031729,149965980,156274549,164474191,173962586,183150062,196002224,210272378,222634968,236918335,242225035
 "17000","Illinois",3,SAINC7S,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",83175,83575,85936,92292,102074,103167,97558,94273,92888,95157,90896,99715,106669,103102,106412,126146,141530,167701,208240,245524,203175,220844,228189,221798,249090,237129,233400,233088,214346,211946,236997,248652,288240,276944,294674,314857,296213,283549,267728,293111,346574,328607,326409,357854
 "17000","Illinois",3,SAINC7S,82,"..."," Nonfarm wages and salaries","Thousands of dollars",16606514,17860879,18435681,18701978,19722685,20452927,21932693,23619914,25954456,27670002,29953952,32689967,34562861,36557366,39391955,43437693,47383166,49321452,53934675,59165883,66025486,72026589,76026911,81665945,83847069,86586179,94741103,99952253,105999888,113360689,123189618,129802526,137659849,141754785,149671306,155959692,164177978,173679037,182882334,195709113,209925804,222306361,236591926,241867181
 "17000","Illinois",3,SAINC7S,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",14662600,15809161,16219408,16332561,17198351,17805468,19076642,20534407,22551417,23919467,25764253,28143087,29351960,30850648,33157529,36726909,40248249,41292807,45467010,50251650,56273721,61589705,64934681,69563756,70809014,73027553,80356129,84882697,89932110,96511874,105267240,111032403,117600712,120344691,127105812,132443930,139845520,148368760,156434685,168284955,181353485,192416375,205083022,208858782
 "17000","Illinois",3,SAINC7S,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",20240,18811,19908,19989,21755,22723,24094,24747,26525,29845,33587,35082,38795,45047,52193,63817,70700,71425,82890,95329,129484,155851,179623,162387,177176,203962,234715,261390,293406,336948,382270,420818,474700,496858,522860,549750,593599,611869,659268,741449,831791,927517,1008933,1106564
 "17000","Illinois",3,SAINC7S,110,"07","    Agricultural services","Thousands of dollars",20001,18589,19745,19819,21618,22583,23980,24657,26470,29823,33540,34988,38691,44896,51962,63468,70233,71030,82494,94959,129104,155426,178807,161254,175970,202203,232529,258999,291533,334089,378509,417995,471670,493662,519318,546060,589831,606702,654880,736422,826812,922348,1003519,(NA)
 "17000","Illinois",3,SAINC7S,120,"...","    Forestry and fishing","Thousands of dollars",239,222,163,170,137,140,114,90,55,22,47,94,104,151,231,349,467,395,396,370,380,425,816,1133,1206,1759,2186,2391,1873,2859,3761,2823,3030,3196,3542,3690,3768,5167,4388,5027,4979,5169,5414,(NA)
 "17000","Illinois",3,SAINC7S,121,"08","     Forestry","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),3129,2077,2174,2154,(D),(D),(D),(D),2803,3075,3384,3401,3453,(NA)
 "17000","Illinois",3,SAINC7S,122,"...","     Fishing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),632,746,856,1042,(D),(D),(D),(D),1585,1952,1595,1768,1961,(NA)
 "17000","Illinois",3,SAINC7S,200,"B","   Mining","Thousands of dollars",173934,178803,172922,169644,171187,172104,177173,189537,196286,205404,200475,217834,234467,241203,272118,293976,335877,404849,461448,534891,558161,703892,767445,796013,873303,833454,909180,902060,834095,779608,759979,744160,769128,741331,721129,614541,650402,598699,588241,537788,519995,521644,492466,511224
 "17000","Illinois",3,SAINC7S,210,"10","    Metal mining","Thousands of dollars",2396,2474,2418,2184,2279,2181,2119,2169,2190,1904,771,854,1102,932,759,560,549,520,561,622,639,675,640,593,726,(D),(D),(D),90,489,518,(D),354,724,691,(D),341,441,592,474,530,1084,1693,(NA)
 "17000","Illinois",3,SAINC7S,220,"12","    Coal mining","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),576717,525578,586023,(D),(D),508298,(D),(D),(D),(D),472925,384540,425105,377012,354112,(D),285068,280633,232579,(NA)
