GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "49000","Utah",7,SAINC4,10,"...","Personal income (millions of dollars)","Millions of dollars",278.2,251.6,190.8,157.4,154.6,163.9,205.5,243.8,236.5,238.4,249.5,267.0,330.8,527.7,730.1,664.0,686.9,715.4,760.8,840.2,869.3,968.1,1129.7,1199.6,1232.0,1230.0,1360.6,1484.5,1610.3,1666.9,1787.3,1909.8,2046.9,2228.1,2315.1,2436.9,2583.2,2751.3,2903.5,3111.6,3406.9,3791.4,4243.1,4741.4,5282.9,5910.4,6590.5,7463.6,8440.5,9711.7,10972.4,12319.3,13892.7,15066.9,16135.2,17820.4,19069.9,20041.9,20994.6,22330.0,23967.4,25984.9,27864.0,30125.5,32491.3,35156.8,38308.3,41738.9,45125.2,48227.5,50859.2,54450.8,56922.7,58562.9,60872.6,64886.8,71095.3,79116.0,86153.1,90386.9,86761.6,89439.2,96356.7,102990.8,106176.2,112620.2,121339.2,127881.4,135658.8,146326.4,157335.0,169656.3,184896.3
 "49000","Utah",7,SAINC4,11,"..."," Nonfarm personal income 1/","Millions of dollars",240.8,218.1,180.9,142.4,134.9,158.8,179.1,206.8,219.4,213.0,222.2,240.6,291.4,473.2,650.1,588.5,607.0,635.4,664.4,760.5,794.7,892.0,1025.6,1108.5,1164.7,1166.8,1300.1,1427.4,1542.0,1613.9,1738.8,1866.3,2012.0,2174.7,2274.4,2407.1,2536.6,2703.3,2841.4,3045.7,3333.9,3714.6,4167.0,4654.0,5153.9,5815.3,6524.6,7391.2,8378.7,9642.1,10892.2,12261.4,13853.0,15023.6,16101.4,17766.3,19015.8,19957.4,20867.3,22124.9,23766.3,25737.2,27635.8,29851.6,32196.7,34945.2,38150.2,41573.1,44935.1,48003.1,50630.0,54253.0,56615.4,58371.7,60669.8,64592.7,70839.0,78981.2,85984.2,90215.7,86671.6,89238.3,96007.2,102676.6,105662.4,112022.8,120744.2,127536.5,135308.7,145993.0,156927.7,168988.1,184341.1
 "49000","Utah",7,SAINC4,12,"..."," Farm income 2/","Millions of dollars",37.4,33.4,9.9,15.0,19.7,5.1,26.4,37.0,17.1,25.5,27.4,26.4,39.4,54.4,80.0,75.5,80.0,80.0,96.4,79.8,74.5,76.1,104.1,91.1,67.3,63.2,60.5,57.1,68.3,53.0,48.5,43.6,34.9,53.3,40.7,29.8,46.6,48.1,62.1,65.9,73.0,76.8,76.1,87.4,129.0,95.2,65.9,72.4,61.8,69.5,80.2,57.9,39.7,43.4,33.8,54.1,54.1,84.5,127.3,205.2,201.1,247.7,228.2,274.0,294.6,211.6,158.1,165.8,190.1,224.4,229.3,197.8,307.4,191.2,202.8,294.2,256.2,134.8,168.8,171.2,90.0,200.8,349.5,314.2,513.8,597.3,595.0,344.9,350.1,333.3,407.4,668.3,555.2
 "49000","Utah",7,SAINC4,20,"...","Population (persons) 3/","Number of persons",508000,509000,513000,517000,520000,522000,526000,527000,529000,535000,543000,552000,551000,582000,627000,616000,596000,638000,636000,653000,671000,696000,706000,724000,739000,750000,783000,809000,826000,845000,870000,900000,936000,958000,974000,978000,994000,1009000,1019000,1029000,1047000,1065672,1100733,1134601,1168784,1198793,1233935,1272365,1316421,1364235,1416094,1472595,1515472,1558314,1594943,1622342,1642910,1662833,1678120,1689372,1705865,1731223,1779780,1836799,1898404,1960446,2014177,2067976,2119784,2165960,2203482,2244502,2283715,2324815,2360137,2401580,2457719,2525507,2597746,2663029,2723421,2776094,2818261,2860480,2908068,2950652,2999092,3063043,3125784,3180896,3232701,3281684,3337975
 "49000","Utah",7,SAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",548,494,372,304,297,314,391,463,447,446,460,484,600,907,1164,1078,1153,1121,1196,1287,1295,1391,1600,1657,1667,1640,1738,1835,1950,1973,2054,2122,2187,2326,2377,2492,2599,2727,2849,3024,3254,3558,3855,4179,4520,4930,5341,5866,6412,7119,7748,8366,9167,9669,10116,10984,11607,12053,12511,13218,14050,15010,15656,16401,17115,17933,19019,20183,21288,22266,23081,24260,24925,25190,25792,27018,28927,31327,33165,33941,31858,32218,34190,36005,36511,38168,40459,41750,43400,46002,48670,51698,55392
 "49000","Utah",7,SAINC4,35,"..."," Earnings by place of work","Millions of dollars",233.4,209.2,152.6,125.3,125.3,133.3,172.1,205.5,203.1,204.5,215.3,230.4,288.8,485.8,687.2,617.9,632.2,641.9,672.0,718.0,730.9,804.0,972.6,1038.1,1049.6,1042.5,1152.2,1243.7,1350.5,1391.5,1493.9,1589.4,1699.9,1858.3,1945.2,2020.1,2126.6,2289.8,2419.0,2608.1,2824.9,3101.3,3440.0,3852.0,4327.9,4820.5,5299.4,6066.0,6905.9,7951.7,8993.0,9911.2,11067.4,11770.8,12515.0,13927.6,14901.1,15604.3,16312.5,17515.6,18740.6,20532.6,22137.8,24105.8,26063.1,28307.4,30583.2,33164.5,36028.5,38657.9,41176.5,43743.7,45587.0,46606.5,48157.1,51874.8,56031.2,62657.9,67272.9,68551.4,65579.8,66943.4,71061.1,76465.1,80398.3,84821.5,90423.9,95120.7,100527.8,108336.9,116440.0,123404.5,134534.4
 "49000","Utah",7,SAINC4,36,"..."," Less: Contributions for government social insurance 5/","Millions of dollars",0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.4,4.7,5.2,6.1,6.5,7.6,13.1,20.3,19.2,24.2,40.0,28.8,20.2,21.4,20.8,24.3,27.9,30.1,34.5,39.0,41.5,48.9,53.6,62.1,74.8,79.3,87.4,105.3,106.3,109.0,143.7,158.9,175.1,174.9,190.4,217.6,259.5,337.7,394.8,432.3,502.0,575.3,677.6,809.8,901.6,1088.5,1176.2,1266.7,1447.8,1577.8,1657.9,1722.5,1935.7,2114.8,2389.9,2619.4,2831.7,3077.0,3387.7,3687.4,3920.3,4201.6,4484.3,4729.9,5046.1,5291.6,5426.8,5651.1,6128.3,6638.7,7281.6,7829.3,8021.9,7768.3,7863.1,7463.9,7853.9,9302.0,9791.1,10232.0,10759.2,11414.8,12017.0,12866.0,13847.9,15230.1
 "49000","Utah",7,SAINC4,37,"...","  Employee and self-employed contributions for government social insurance","Millions of dollars",0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,1.6,1.6,1.6,1.8,2.2,4.2,8.7,9.4,10.2,7.9,8.0,6.6,6.7,8.8,10.6,12.3,13.2,15.0,16.5,18.2,21.4,22.7,26.5,33.3,35.3,38.2,45.4,47.2,47.8,65.9,74.7,82.2,86.3,93.8,106.3,125.1,162.7,189.6,206.8,234.4,267.6,310.2,376.4,422.0,514.2,559.5,597.1,669.3,750.5,794.2,831.6,939.6,1035.0,1165.5,1277.8,1379.1,1497.8,1649.7,1809.2,1944.2,2100.0,2232.3,2381.6,2531.6,2636.9,2699.9,2771.2,2978.4,3221.1,3574.4,3914.4,4013.3,3928.4,4006.2,3270.6,3440.0,4668.5,4943.8,5206.5,5498.7,6002.6,6374.8,6866.7,7390.0,8090.7
 "49000","Utah",7,SAINC4,38,"...","  Employer contributions for government social insurance","Millions of dollars",(L),(L),(L),(L),(L),(L),(L),2.3,3.1,3.6,4.4,4.6,5.5,8.9,11.6,9.8,14.0,32.0,20.8,13.5,14.7,12.0,13.8,15.7,16.9,19.5,22.4,23.3,27.5,30.9,35.6,41.5,44.0,49.3,59.9,59.0,61.2,77.8,84.1,92.9,88.5,96.6,111.3,134.4,175.0,205.2,225.5,267.6,307.7,367.5,433.4,479.7,574.2,616.7,669.6,778.5,827.3,863.6,891.0,996.1,1079.8,1224.4,1341.6,1452.5,1579.1,1738.0,1878.2,1976.1,2101.5,2252.0,2348.4,2514.5,2654.8,2727.0,2879.9,3149.9,3417.6,3707.2,3914.9,4008.6,3840.0,3856.9,4193.2,4413.9,4633.4,4847.3,5025.5,5260.5,5412.2,5642.2,5999.3,6457.9,7139.4
 "49000","Utah",7,SAINC4,42,"..."," Plus: Adjustment for residence 6/","Millions of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.0,-0.1,-0.1,-0.2,-0.3,-0.3,-0.3,-0.4,-0.6,-0.7,0.5,0.6,0.7,0.6,0.7,0.8,0.9,1.0,1.1,1.3,1.4,3.7,2.4,2.0,4.4,6.9,9.7,12.8,15.7,20.6,25.1,33.0,49.4,52.9,53.1,42.9,38.9,40.5,35.3,25.5,24.2,22.1,16.9,11.5,6.6,7.1,6.9,0.3,0.4,-0.1,-3.8,-1.3,4.9,-0.2,-2.4,1.0,1.7,15.0,19.3,15.6,33.4,7.0,0.9,-1.4,16.1,27.2,33.8,8.0,-27.6,-33.3,-31.3,-47.1,-98.4,-107.1
