GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "95000","Southeast",5,SAEMP25S,10,"...","Total employment (number of jobs)","Number of jobs",19084662,19254078,19634834,20522779,21636418,22069204,21642177,22350782,23208354,24305438,24987030,25323533,25594257,25499166,26030019,27279919,28089533,28826343,29529018,30526803,31250771,31839773,31724181,32179597,33186392,34134731,35253631,36086983,37049534,38013686,38801665,39694005,39630074
 "95000","Southeast",5,SAEMP25S,20,"..."," Wage and salary employment","Number of jobs",16311563,16440078,16705023,17441413,18422540,18810377,18330910,18985913,19729370,20713623,21337729,21578392,21801981,21548778,21924166,23055029,23685986,24261001,25117993,25976685,26683489,27116211,26870507,27342022,28149464,29053310,29865304,30477428,31245740,31999261,32740134,33350561,33170448
 "95000","Southeast",5,SAEMP25S,40,"..."," Proprietors employment","Number of jobs",2773099,2814000,2929811,3081366,3213878,3258827,3311267,3364869,3478984,3591815,3649301,3745141,3792276,3950388,4105853,4224890,4403547,4565342,4411025,4550118,4567282,4723562,4853674,4837575,5036928,5081421,5388327,5609555,5803794,6014425,6061531,6343444,6459626
 "95000","Southeast",5,SAEMP25S,50,"...","  Farm proprietors employment","Number of jobs",844757,832102,817997,802696,794550,789016,778872,763918,744517,729145,726849,728672,726783,713819,743516,714958,697404,669721,648225,635312,629975,614511,597012,594980,629663,620521,618501,608510,608939,620900,617329,611009,597417
 "95000","Southeast",5,SAEMP25S,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",1928342,1981898,2111814,2278670,2419328,2469811,2532395,2600951,2734467,2862670,2922452,3016469,3065493,3236569,3362337,3509932,3706143,3895621,3762800,3914806,3937307,4109051,4256662,4242595,4407265,4460900,4769826,5001045,5194855,5393525,5444202,5732435,5862209
 "95000","Southeast",5,SAEMP25S,70,"[01-02]"," Farm employment","Number of jobs",1258935,1243240,1217919,1186496,1187194,1200644,1156689,1172022,1124832,1093145,1082566,1101699,1097144,1058941,1116867,1050783,962501,905200,872109,886779,862474,849382,828738,826446,846148,821564,828261,796504,821725,810758,805961,801357,784346
 "95000","Southeast",5,SAEMP25S,80,"..."," Nonfarm employment","Number of jobs",17825727,18010838,18416915,19336283,20449224,20868560,20485488,21178760,22083522,23212293,23904464,24221834,24497113,24440225,24913152,26229136,27127032,27921143,28656909,29640024,30388297,30990391,30895443,31353151,32340244,33313167,34425370,35290479,36227809,37202928,37995704,38892648,38845728
 "95000","Southeast",5,SAEMP25S,90,"...","  Private nonfarm employment","Number of jobs",14113627,14310072,14679821,15550274,16582293,16838656,16321833,16988434,17802018,18815827,19403364,19580920,19893681,19815174,20260450,21506345,22319185,23010602,23635687,24513131,25138198,25614489,25488036,25852609,26809067,27722163,28829633,29667332,30562361,31468942,32199554,32977454,32896004
 "95000","Southeast",5,SAEMP25S,100,"[07-09]","   Agricultural services, forestry, and fishing","Number of jobs",120593,123693,131771,136892,143282,144253,152648,165423,177308,206718,215896,223041,222388,221173,237622,257718,274814,286805,314454,312290,311047,328142,341190,335414,374218,389613,412977,439268,464247,453641,472514,480428,481816
 "95000","Southeast",5,SAEMP25S,110,"07","    Agricultural services","Number of jobs",93022,98078,103209,107122,114541,114823,120185,130969,141980,169445,176991,182644,180563,182613,199972,219498,235397,244592,271529,268097,267482,286985,302702,299565,(D),346165,372935,395085,418205,401729,411325,412653,(NA)
 "95000","Southeast",5,SAEMP25S,120,"...","    Forestry and fishing","Number of jobs",27571,25615,28562,29770,28741,29430,32463,34454,35328,37273,38905,40397,41825,38560,37650,38220,39417,42213,42925,44193,43565,41157,38488,35849,(D),43448,40042,44183,46042,51912,61189,67775,(NA)
 "95000","Southeast",5,SAEMP25S,121,"08","     Forestry","Number of jobs",8883,9781,10903,11688,9494,11402,12012,10959,11334,11870,13140,13813,15326,14256,13515,14489,15455,16698,15904,16868,17024,16306,14909,14523,(D),18317,17871,19748,21263,(D),28871,32702,(NA)
 "95000","Southeast",5,SAEMP25S,122,"...","     Fishing","Number of jobs",18688,15834,17659,18082,19247,18028,20451,23495,23994,25403,25765,26584,26499,24304,24135,23731,23962,25515,27021,27325,26541,24851,23579,21326,25895,25131,22171,24435,24779,(D),32318,35073,(NA)
 "95000","Southeast",5,SAEMP25S,200,"B","   Mining","Number of jobs",201102,207745,209360,217676,218853,239281,264602,276771,292587,301210,316727,336200,352978,354904,309447,321843,318267,271966,254503,250914,243873,246268,235850,211619,201202,206551,200617,191219,200553,199508,184113,177965,191882
 "95000","Southeast",5,SAEMP25S,210,"10","    Metal mining","Number of jobs",4593,4837,4341,4111,3861,4391,4048,3598,3898,3573,3692,3736,3693,3062,2793,2946,2785,2417,2207,2186,2507,2580,2472,2342,2109,2254,2385,2305,2163,(D),(D),2132,(NA)
 "95000","Southeast",5,SAEMP25S,220,"12","    Coal mining","Number of jobs",83018,90208,90950,98350,96811,111674,133896,142243,148212,144066,148690,147188,141481,142832,110397,116822,110381,100296,92863,86477,83443,84906,78612,72929,64483,64765,60688,55960,54711,50712,45969,(D),(NA)
 "95000","Southeast",5,SAEMP25S,230,"13","    Oil and gas extraction","Number of jobs",76584,75265,75770,77342,79304,82228,85715,90521,99609,111182,119822,140478,164390,169105,157187,161540,164141,128784,119024,120202,116144,117313,116586,100471,99927,104651,101172,95832,106502,(D),(D),96426,(NA)
 "95000","Southeast",5,SAEMP25S,240,"14","    Nonmetallic minerals, except fuels","Number of jobs",36907,37435,38299,37873,38877,40988,40943,40409,40868,42389,44523,44798,43414,39905,39070,40535,40960,40469,40409,42049,41779,41469,38180,35877,34683,34881,36372,37122,37177,(D),37554,(D),(NA)
 "95000","Southeast",5,SAEMP25S,300,"C","   Construction","Number of jobs",1063072,1053004,1099568,1238501,1380927,1381485,1206305,1226238,1307995,1449429,1513361,1482825,1468169,1399049,1442384,1633755,1724111,1803335,1824935,1877916,1889021,1887790,1752068,1768402,1859171,1939676,2050068,2137219,2237826,2342065,2436129,2492577,2520437
