GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "17000","Illinois",3,SAINC7H,50,"...","Wages and salaries (thousands of dollars)","Thousands of dollars",4562549,3951586,3254418,2449893,2296498,2687599,2916600,3357114,3748766,3476372,3723918,3992910,4725780,5667895,6839014,7621695,7758288,8255638,9321621,10306001,10051042,10837200,12301709,13113458,14076913,13881764,14969134,16205864,16790200
 "17000","Illinois",3,SAINC7H,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",57576,48123,36358,27451,22399,24359,32041,34118,40000,40164,40917,40920,49880,61510,73492,76514,80649,87276,95659,100984,94571,90871,95931,90991,80082,76647,76293,74008,77901
 "17000","Illinois",3,SAINC7H,82,"..."," Nonfarm wages and salaries","Thousands of dollars",4504973,3903463,3218060,2422442,2274099,2663240,2884559,3322996,3708766,3436208,3683001,3951990,4675900,5606385,6765522,7545181,7677639,8168362,9225962,10205017,9956471,10746329,12205778,13022467,13996831,13805117,14892841,16131856,16712299
 "17000","Illinois",3,SAINC7H,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",4160900,3543100,2866100,2119200,1960600,2288400,2498800,2828700,3250500,2898900,3149700,3424600,4159400,4953300,5759011,6284424,6343904,7195856,8388233,9219033,8912911,9639296,10894736,11570875,12539708,12277325,13255099,14409213,14915428
 "17000","Illinois",3,SAINC7H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",4200,4000,4200,3300,2700,2400,3000,2900,4200,4000,4300,4600,5400,6500,6500,7500,7100,8200,8800,9271,9263,10344,11940,14235,14225,15157,17749,18291,20156
 "17000","Illinois",3,SAINC7H,200,"B","   Mining","Thousands of dollars",84000,67600,51900,34300,36700,43700,47100,56400,55400,50700,59400,70600,82300,95400,117295,128806,131300,138941,162200,201653,169143,185103,190577,174834,169756,156484,164775,174455,176391
 "17000","Illinois",3,SAINC7H,300,"C","   Construction","Thousands of dollars",242900,149000,97600,56200,42700,65800,75100,108700,124000,97500,117000,137500,208400,281800,236662,177868,196267,314929,417572,517925,532013,558144,692557,787480,839832,824865,891115,1040978,1062759
 "17000","Illinois",3,SAINC7H,400,"D","   Manufacturing","Thousands of dollars",1544100,1263600,977400,668900,669900,843600,944500,1113300,1345700,1090200,1208400,1348600,1795000,2327200,2996787,3355385,3171398,3202458,3795936,4138142,3834254,4289317,4957202,5308168,5894659,5528693,6050436,6553386,6673277
 "17000","Illinois",3,SAINC7H,500,"E","   Transportation and public utilities","Thousands of dollars",555600,507200,433400,333900,309000,337000,365100,406300,445300,421200,442800,463900,525600,610100,674797,769078,805159,952267,1031867,1063318,1056695,1103989,1238398,1301690,1355560,1348234,1421763,1517335,1580054
 "17000","Illinois",3,SAINC7H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",972400,858600,707300,523500,469300,526600,574900,607500,686900,669700,733900,789200,901300,950100,993165,1051281,1154557,1529452,1786534,1925081,1910086,2006494,2202334,2286150,2424120,2461945,2618720,2834388,2976159
 "17000","Illinois",3,SAINC7H,700,"H","   Finance, insurance, and real estate","Thousands of dollars",280800,243400,209300,190300,155200,177800,186400,200000,221400,204900,208500,216200,227700,235400,247196,254402,276986,338416,368882,414376,430116,466649,508751,546638,591348,645419,689395,738672,780724
 "17000","Illinois",3,SAINC7H,800,"I","   Services","Thousands of dollars",476900,449700,385000,308800,275100,291500,302700,333600,367600,360700,375400,394000,413700,446800,486609,540104,601137,711193,816442,949267,971341,1019256,1092977,1151680,1250208,1296528,1401146,1531708,1645908
 "17000","Illinois",3,SAINC7H,900,"...","  Government and government enterprises","Thousands of dollars",344073,360363,351960,303242,313499,374840,385759,494296,458266,537308,533301,527390,516500,653085,1006511,1260757,1333735,972506,837729,985984,1043560,1107033,1311042,1451592,1457123,1527792,1637742,1722643,1796871
 "17000","Illinois",3,SAINC7H,910,"...","   Federal civilian","Thousands of dollars",59500,61300,60700,57100,74300,115500,110300,235000,192000,242294,232293,209297,194076,228285,325611,340857,336035,320331,274707,271753,296090,304840,384780,435511,434735,421618,442494,443999,458338
 "17000","Illinois",3,SAINC7H,920,"...","   Military","Thousands of dollars",7973,8363,9260,9542,8199,4240,4759,5296,5766,6314,7308,14693,40824,141800,389600,617200,667900,273875,121122,144014,139289,165365,237014,264374,225864,237672,258985,262402,234574
 "17000","Illinois",3,SAINC7H,930,"...","   State and local","Thousands of dollars",276600,290700,282000,236600,231000,255100,270700,254000,260500,288700,293700,303400,281600,283000,291300,302700,329800,378300,441900,570217,608181,636828,689248,751707,796524,868502,936263,1016242,1103959
"Note: See the included footnote file."
"SAINC7H: Wages and Salaries by Industry (Historical) 1/"
"Last updated: March 6, 2019-- revised statistics for 1929-1957."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
