GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "40000","Oklahoma",6,SAEMP27S,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",876249,884744,888992,923306,962388,993052,999421,1035979,1077653,1138439,1184033,1239282,1292376,1319392,1262940,1283190,1262386,1221702,1209517,1228267,1254304,1284412,1292795,1314211,1338171,1362485,1395496,1435391,1471484,1516388,1532662,1563936,1577432
 "40000","Oklahoma",6,SAEMP27S,70,"[01-02]"," Farm wage and salary employment","Number of jobs",14612,16685,15797,16907,16122,17390,16387,19443,21545,16000,17996,16983,19278,18295,19804,17807,12636,11078,13039,11222,9754,10192,10044,10567,11170,10646,10806,11801,11913,10822,9995,11917,14393
 "40000","Oklahoma",6,SAEMP27S,80,"..."," Nonfarm wage and salary employment","Number of jobs",861637,868059,873195,906399,946266,975662,983034,1016536,1056108,1122439,1166037,1222299,1273098,1301097,1243136,1265383,1249750,1210624,1196478,1217045,1244550,1274220,1282751,1303644,1327001,1351839,1384690,1423590,1459571,1505566,1522667,1552019,1563039
 "40000","Oklahoma",6,SAEMP27S,90,"...","  Private nonfarm wage and salary employment","Number of jobs",613168,622397,633239,664165,700394,726308,728116,761861,797439,859027,896984,944703,991686,1008512,948377,967279,949068,909106,896357,917859,940593,965091,972650,985121,1011286,1037583,1068970,1107930,1141307,1185182,1199041,1221586,1228275
 "40000","Oklahoma",6,SAEMP27S,100,"[07-09]","   Agricultural services, forestry, and fishing","Number of jobs",4922,5234,5296,5534,5905,6284,3842,4086,4419,5284,5799,6009,5812,6059,6357,6775,7196,7628,8175,7748,7388,7760,8073,8458,9056,9471,9611,9935,10120,10197,10760,11106,11648
 "40000","Oklahoma",6,SAEMP27S,110,"07","    Agricultural services","Number of jobs",4922,5234,5296,5534,5903,6268,3752,4034,4329,5108,5591,5816,5591,5904,6223,6641,7081,7534,(D),(D),7275,7640,7963,8330,8923,9329,9477,9765,9943,10045,10679,11016,(NA)
 "40000","Oklahoma",6,SAEMP27S,120,"...","    Forestry and fishing","Number of jobs",0,0,0,0,2,16,90,52,90,176,208,193,221,155,134,134,115,94,(D),(D),113,120,110,128,133,142,134,170,177,152,81,90,(NA)
 "40000","Oklahoma",6,SAEMP27S,121,"08","     Forestry","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),72,(D),(NA)
 "40000","Oklahoma",6,SAEMP27S,122,"...","     Fishing","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),9,(D),(NA)
 "40000","Oklahoma",6,SAEMP27S,200,"B","   Mining","Number of jobs",40516,38581,36893,35533,35430,38927,40496,44888,48504,55286,61414,75982,100259,106427,78484,73644,66174,53287,48073,45166,43310,44430,42960,38086,36405,35584,32325,31745,32387,31772,28514,29586,31086
 "40000","Oklahoma",6,SAEMP27S,210,"10","    Metal mining","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),63,(D),58,51,52,(D),33,(D),(D),(NA)
 "40000","Oklahoma",6,SAEMP27S,220,"12","    Coal mining","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1228,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),353,(D),(D),(NA)
 "40000","Oklahoma",6,SAEMP27S,230,"13","    Oil and gas extraction","Number of jobs",38485,36337,34684,33498,33462,36888,38397,42787,45873,52255,58248,72453,96755,102958,75452,70520,63166,50507,45494,42843,41308,42417,40912,36051,34417,33515,30212,29536,30208,29547,26348,27515,(NA)
 "40000","Oklahoma",6,SAEMP27S,240,"14","    Nonmetallic minerals, except fuels","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1839,1827,1753,(NA)
 "40000","Oklahoma",6,SAEMP27S,300,"C","   Construction","Number of jobs",39861,40548,42571,43799,47401,49857,47240,47290,51122,59049,60623,58649,56040,57766,53048,53961,46431,39128,35461,36770,36998,40530,39929,40989,44462,48477,49884,52144,52941,56177,60435,62655,65853
 "40000","Oklahoma",6,SAEMP27S,310,"15","    General building contractors","Number of jobs",11991,13233,15746,14192,15285,15773,14112,12983,14506,18397,18657,16766,14728,16004,14441,14509,11979,9298,8114,8773,8752,9162,8180,8984,10063,11196,10906,10717,11103,11964,12806,13184,(NA)
 "40000","Oklahoma",6,SAEMP27S,320,"16","    Heavy construction contractors","Number of jobs",10744,9694,8274,8925,9811,10866,11243,11378,12055,12484,13145,13029,12624,13450,11337,11196,10169,8944,8630,8154,8949,9924,9508,9056,9068,9437,9656,9860,9890,10160,11032,11593,(NA)
