GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "02000","Alaska",8,SAINC6S,1,"...","Compensation of employees (thousands of dollars) 1/","Thousands of dollars",546979,567085,661488,642704,668656,732649,829291,900083,960578,1051052,1156392,1325873,1497357,1649600,1804217,1992101,2637574,4157081,5131860,4694436,4493039,4657655,5259430,6285910,7273355,7990419,8440384,8659118,8335252,7939826,8191681,9150217,9744700,10307839,10924023,11352820,11642300,11717576,11940407,12349673,12860420,13131468,13895673,14887161
 "02000","Alaska",8,SAINC6S,5,"..."," Wages and salaries","Thousands of dollars",460691,483789,565853,549057,572646,625401,708955,765279,817707,900014,988692,1127186,1265955,1381476,1509607,1664194,2225923,3561535,4403379,3943397,3743324,3882818,4393714,5238993,6061610,6631068,6956626,7088586,6780364,6421673,6601348,7376285,7808009,8217305,8630690,8961067,9198360,9290692,9517199,9903619,10328924,10482804,11077295,11733847
 "02000","Alaska",8,SAINC6S,6,"..."," Supplements to wages and salaries","Thousands of dollars",86288,83296,95635,93647,96010,107248,120336,134804,142871,151038,167700,198687,231402,268124,294610,327907,411651,595546,728481,751039,749715,774837,865716,1046917,1211745,1359351,1483758,1570532,1554888,1518153,1590333,1773932,1936691,2090534,2293333,2391753,2443940,2426884,2423208,2446054,2531496,2648664,2818378,3153314
 "02000","Alaska",8,SAINC6S,7,"...","  Employer contributions for employee pension and insurance funds 2/","Thousands of dollars",72851,69136,78715,76276,78249,87588,98481,110095,115326,120171,129499,141874,166559,194036,209707,224154,261516,338458,390945,455461,473999,480841,545285,639598,731759,837255,887952,982976,1017812,1015919,1053244,1193461,1295847,1416845,1570063,1621101,1649415,1636860,1637787,1645985,1715139,1824247,1957926,2255768
 "02000","Alaska",8,SAINC6S,8,"...","  Employer contributions for government social insurance","Thousands of dollars",13437,14160,16920,17371,17761,19660,21855,24709,27545,30867,38201,56813,64843,74088,84903,103753,150135,257088,337536,295578,275716,293996,320431,407319,479986,522096,595806,587556,537076,502234,537089,580471,640844,673689,723270,770652,794525,790024,785421,800069,816357,824417,860452,897546
 "02000","Alaska",8,SAINC6S,9,"...","Average compensation per job (dollars) 3/","Dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),10184,11142,12034,12830,13548,15947,20914,24582,23476,22805,23367,25941,29065,31364,32685,33216,33406,33381,33051,33455,35421,36112,37543,39115,39845,40402,40564,41234,42081,43020,43785,45193,47488
 "02000","Alaska",8,SAINC6S,81,"[01-02]"," Farm compensation","Thousands of dollars",560,603,602,640,665,906,689,933,955,972,627,608,727,810,1188,873,896,1148,1222,1521,2156,2335,2395,2328,2586,2461,2475,2473,2302,2316,3050,3410,3735,4042,4391,4758,5154,5061,5532,5738,7516,10057,6863,6898
 "02000","Alaska",8,SAINC6S,82,"..."," Nonfarm compensation","Thousands of dollars",546419,566482,660886,642064,667991,731743,828602,899150,959623,1050080,1155765,1325265,1496630,1648790,1803029,1991228,2636678,4155933,5130638,4692915,4490883,4655320,5257035,6283582,7270769,7987958,8437909,8656645,8332950,7937510,8188631,9146807,9740965,10303797,10919632,11348062,11637146,11712515,11934875,12343935,12852904,13121411,13888810,14880263
 "02000","Alaska",8,SAINC6S,90,"...","  Private nonfarm compensation","Thousands of dollars",228428,247954,309404,303190,312426,328306,377115,431345,462143,498889,565305,681573,760233,813440,884398,989427,1523941,2890626,3745705,3182994,2845166,2875654,3303319,4074321,4773467,5260760,5503858,5511577,5087926,4701075,4812099,5579317,5922476,6239171,6546105,6843449,7169436,7259779,7416865,7742930,8196413,8343826,8909807,9620112
 "02000","Alaska",8,SAINC6S,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",9575,8720,8165,10031,10612,9556,9051,10294,10030,8126,11722,10788,13094,11187,13261,23305,20853,18439,29334,11042,9241,11779,11058,13904,14821,14878,16932,18897,19732,21806,25314,32324,34619,40145,51118,53304,40359,40539,41622,40003,39036,42523,44189,44509
