GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "93000","Great Lakes",3,SAINC45,10,"...","Cash receipts from marketings (thousands of dollars)","Thousands of dollars",8611860,8851986,8728057,10068077,14507198,16160534,15601083,17526810,17473999,19565406,21888490,24961577,23576903,23132536,23884285,23583232,22526263,22386560,23121125,25510416,25145614,27104458,26197535,25702513,28241980,26124162,29428119,29358969,29880030,27682450,25696363,26268388,27771605,26887467,29154573,33649577,32313898,33871242,43939636,49683032,45670445,50838743,60234887,65713995,61395631,65723790,54574547,53295393,54650553,55514142,55536802,55857102
 "93000","Great Lakes",3,SAINC45,20,"..."," Cash receipts: Livestock and products","Thousands of dollars",5228761,5272114,5128195,5909787,7467077,7104111,7704658,8384717,8372687,9778870,10878838,11139557,11491898,11813625,11941736,11851484,11384938,11738647,12282085,12157585,12387483,13432369,12427920,12226500,12569793,11785334,11463282,12604900,12024273,11682046,11247427,11376192,12728104,10837458,12078445,14467784,14486257,13905400,17658348,18014259,14486273,17584928,20884075,21093596,22645021,26804994,21861611,19312239,21682876,21123360,22259771,22136167
 "93000","Great Lakes",3,SAINC45,30,"...","  Meat animals and other livestock","Thousands of dollars",3210781,3164682,2970483,3633302,4696154,4092032,4515745,4661751,4567463,5609378,6074581,5919611,5800488,6087717,6023023,5866556,5585715,5935237,6556087,6512735,6142180,7002651,6636775,6077730,6590228,5745184,5398313,5629780,5635551,4573465,4560131,5397625,5783335,4952797,5657917,6529354,6941565,6869646,7155421,7463580,6812874,8050078,9286197,9404678,9933006,11443561,8858055,8022459,9322193,8981339,9804909,9330482
 "93000","Great Lakes",3,SAINC45,31,"...","   Cattle and calves","Thousands of dollars",1455797,1491268,1472099,1727302,2042369,1671714,1695612,1968037,2070548,2682894,3059479,3066170,2717109,2639929,2717784,2622507,2578549,2713662,3092126,3345502,3018868,3222201,3045432,2921189,3147674,2826690,2511462,2230637,2269204,2150565,2266283,2579287,2561429,2373398,2720752,2839302,3178971,3335293,3394189,3161416,2701475,3164214,3651567,3936490,4239366,5308855,4589290,3851401,4420855,4166449,4506666,3965709
 "93000","Great Lakes",3,SAINC45,32,"...","   Hogs and pigs","Thousands of dollars",1664968,1594386,1425141,1833289,2561891,2331039,2729423,2598376,2383085,2799407,2876494,2706201,2953806,3312726,3174051,3098610,2866433,3055790,3281899,2989085,2960959,3633691,3447968,2999892,3276106,2740163,2700420,3174328,3134591,2198461,2015448,2523442,2879099,2222171,2612329,3312616,3329391,3046055,3227240,3553570,3273364,4113782,4834926,4690026,4942283,5400868,3577789,3502813,4190865,4132875,4620583,4666208
 "93000","Great Lakes",3,SAINC45,33,"...","   Sheep and other livestock","Thousands of dollars",90016,79028,73243,72711,91894,89279,90710,95338,113830,127077,138608,147240,129573,135062,131188,145439,140733,165785,182062,178148,162353,146759,143375,156649,166448,178331,186431,224815,231756,224439,278400,294896,342807,357228,324836,377436,433203,488298,533992,748594,838035,772082,799704,778162,751357,733838,690976,668245,710473,682015,677660,698565
 "93000","Great Lakes",3,SAINC45,40,"...","  Dairy products","Thousands of dollars",1631774,1719175,1810695,1925998,2178031,2487684,2636121,3140834,3227733,3549525,4131887,4579735,4964969,4988118,5135571,4976849,4925581,4838102,4864484,4767447,5119851,5226156,4628764,5069943,4806663,4826564,4814328,5363726,4839522,5610902,5203750,4540410,5486452,4523245,4844888,6277257,6106744,5395703,8111062,8065061,5758501,7390997,9238201,9029987,9731612,11768412,8813042,8572994,9410285,8523743,9727373,9777340
 "93000","Great Lakes",3,SAINC45,50,"...","  Poultry and poultry products","Thousands of dollars",386206,388257,347017,350487,592892,524395,552792,582132,577491,619967,672370,640211,726441,737790,783142,1008079,873642,965308,861514,877403,1125452,1203562,1162381,1078827,1172902,1213586,1250641,1611394,1549200,1497679,1483546,1438157,1458317,1361416,1575640,1661173,1437948,1640051,2391865,2485618,1914898,2143853,2359677,2658931,2980403,3593021,4190514,2716786,2950398,3618278,2727489,3028345
 "93000","Great Lakes",3,SAINC45,60,"..."," Cash receipts: Crops","Thousands of dollars",3383099,3579872,3599862,4158290,7040121,9056423,7896425,9142093,9101312,9786536,11009652,13822020,12085005,11318911,11942549,11731748,11141325,10647913,10839040,13352831,12758131,13672089,13769615,13476013,15672187,14338828,17964837,16754069,17855757,16000404,14448936,14892196,15043501,16050009,17076128,19181793,17827641,19965842,26281288,31668773,31184172,33253815,39350812,44620399,38750610,38918796,32712936,33983154,32967677,34390782,33277031,33720935
 "93000","Great Lakes",3,SAINC45,70,"...","  Total grains","Thousands of dollars",2581152,2781298,2745737,3258093,5840209,7687154,6470533,7698629,7465773,8100531,9268792,11959438,10269657,9398233,9957976,9655283,9071242,8576337,8551721,10715342,9725479,10497046,10412023,9985711,12187245,10797179,14492866,13202981,14064126,12323970,10831912,11196085,11080454,12071544,12829307,14323206,13105135,15311781,21588450,26750069,26405989,28553124,34318125,39654214,33194235,33701783,27595671,28626142,27698026,29191818,28013451,27879512
 "93000","Great Lakes",3,SAINC45,71,"...","   Corn","Thousands of dollars",1349434,1420047,1345915,1477949,2996980,3761617,3421634,4027791,3667757,3597558,4476550,5851754,5045521,4720290,4910263,4836844,4878804,4208030,4323336,5588189,5002432,5566616,5690682,4995445,6398524,5263118,7799225,7071832,6852043,6088329,5660374,5813842,6040729,6399563,6672277,7841275,6727899,8323664,12246033,16706326,14308461,16048447,21888414,23349413,17411993,18914534,15759898,14511918,14339912,15644101,15388488,14126761
 "93000","Great Lakes",3,SAINC45,72,"...","   Oats","Thousands of dollars",26937,38011,45925,43602,65165,78492,80567,74527,55465,53282,61183,77479,77993,57670,52891,62162,66474,32762,57545,54996,54943,42572,25815,35078,28282,20304,23434,27714,24676,17403,18015,16767,14451,23619,17084,16910,25455,19296,20690,27800,20648,22271,16077,19561,19601,24494,22997,12401,12904,17019,16380,16525
 "93000","Great Lakes",3,SAINC45,73,"...","   Sorghum","Thousands of dollars",1299,1376,4334,4782,5662,6334,6057,5067,4605,3557,4999,8228,6557,7087,11605,24044,37495,35099,21048,16430,16226,21168,24189,34272,38229,27834,36296,24568,15256,12827,11999,16043,16521,14797,15087,21600,13126,19262,19966,16277,15802,12890,14108,7852,10406,6660,10500,5167,4349,4715,5016,5154
