GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "94000","Plains",4,SAINC45,10,"...","Cash receipts from marketings (thousands of dollars)","Thousands of dollars",13983930,15370859,15454417,19164475,28266920,29053649,25768684,26299537,24769944,32022985,39492311,41271836,40007345,37369407,39594868,39794126,36585188,36462258,41233739,45725387,44368686,45591767,46780812,46137053,46622512,44130992,50283476,51106039,53558872,48441072,46722968,51271986,51467263,52243405,59801257,64421998,66016132,68993734,84569437,97430708,91195555,99707911,116231355,130005135,126251187,128876243,109462139,109984341,110450364,113789177,113971696,113378548
 "94000","Plains",4,SAINC45,20,"..."," Cash receipts: Livestock and products","Thousands of dollars",10098332,10427418,10711926,12969105,16298423,14736843,14507278,15521920,15869106,20229292,24006355,23448583,23601466,24201035,23188387,23653418,22446680,22413483,25014177,25862949,26115013,28832275,27537373,27230210,28094550,25967171,25108707,26162479,27362850,25066002,26404944,30090362,31636049,29073160,33728439,37976252,40113707,39916938,43710371,44570743,38615853,45491970,53092180,55743930,58211921,70093255,57791781,52094324,55918752,58597856,59973245,57228101
 "94000","Plains",4,SAINC45,30,"...","  Meat animals and other livestock","Thousands of dollars",8646688,8921081,9218513,11415140,14210383,12613765,12316846,13051482,13376671,17508077,20948390,20266215,19908772,20498869,19365051,19935757,18790777,18754411,21460359,22256016,22026927,24611639,23630690,23171124,23987251,21827138,20914368,21138179,22767271,20091166,21644120,25738569,26677153,24706539,28994892,32178514,34705879,34753166,36312013,36630221,32756954,38604134,45135114,47629446,49588136,59543806,48271178,44225874,47568127,50075444,51532408,48316824
 "94000","Plains",4,SAINC45,31,"...","   Cattle and calves","Thousands of dollars",5688339,6117651,6684583,8189827,9630005,8326785,7566586,8579212,8756165,12037989,15248375,14672174,13800715,13587317,13056531,13696882,12924302,12482377,14856519,16320946,16002145,17310932,16523581,16634389,17065172,15568825,14649380,13773918,15235360,14189063,16212005,18254494,18713299,18394012,21970889,22527019,24332946,24667674,25529343,24985082,21991598,26013067,30072565,32329772,33114636,40489270,34825835,31309736,33113880,34918543,35413138,33079727
 "94000","Plains",4,SAINC45,32,"...","   Hogs and pigs","Thousands of dollars",2818340,2673069,2416145,3093079,4407670,4122567,4589174,4296616,4444194,5276690,5459524,5356762,5887285,6673635,6061876,5986997,5607063,6009514,6305291,5625644,5715635,7029179,6823832,6211562,6587669,5930718,5908241,6989381,7165548,5561604,5122555,7158268,7646698,5961064,6588516,9217300,9933343,9658944,10329909,10971968,10008634,11864496,14321761,14532408,15711436,18246908,12663801,12119678,13628116,14355845,15347802,14433641
 "94000","Plains",4,SAINC45,33,"...","   Sheep and other livestock","Thousands of dollars",140009,130361,117785,132234,172708,164413,161086,175654,176312,193398,240491,237279,220772,237917,246644,251878,259412,262520,298549,309426,309147,271528,283277,325173,334410,327595,356747,374880,366363,340499,309560,325807,317156,351463,435487,434195,439590,426548,452761,673171,756722,726571,740788,767266,762064,807628,781542,796460,826131,801056,771468,803456
 "94000","Plains",4,SAINC45,40,"...","  Dairy products","Thousands of dollars",1052819,1098701,1132162,1166328,1380829,1576577,1610263,1866638,1911297,2059227,2339180,2453712,2936459,2938574,3059112,2773174,2780981,2676512,2663013,2630094,2907932,2949659,2567202,2766925,2675295,2629503,2595582,2900279,2570935,3030112,2774581,2437361,2829081,2315411,2398446,3060622,2925003,2547863,3838652,3812885,2775522,3399258,4210009,4087012,4379580,5348410,3978788,3915183,4301170,3992878,4667124,4918496
 "94000","Plains",4,SAINC45,50,"...","  Poultry and poultry products","Thousands of dollars",398825,407636,361251,387637,707211,546501,580169,603800,581138,661988,718785,728656,756235,763592,764224,944487,874922,982560,890805,976839,1180154,1270977,1339481,1292161,1432004,1510530,1598757,2124021,2024644,1944724,1986243,1914432,2129815,2051210,2335101,2737116,2482825,2615909,3559706,4127637,3083377,3488578,3747057,4027472,4244205,5201039,5541815,3953267,4049455,4529534,3773713,3992781
 "94000","Plains",4,SAINC45,60,"..."," Cash receipts: Crops","Thousands of dollars",3885598,4943441,4742491,6195370,11968497,14316806,11261406,10777617,8900838,11793693,15485956,17823253,16405879,13168372,16406481,16140708,14138508,14048775,16219562,19862438,18253673,16759492,19243439,18906843,18527962,18163821,25174769,24943560,26196022,23375070,20318024,21181624,19831214,23170245,26072818,26445746,25902425,29076796,40859066,52859965,52579702,54215941,63139175,74261205,68039266,58782988,51670358,57890017,54531612,55191321,53998451,56150447
 "94000","Plains",4,SAINC45,70,"...","  Total grains","Thousands of dollars",3491411,4504832,4240600,5627705,11143231,13221530,10189042,9732491,7855477,10761980,14341111,16398208,15190952,11928631,15216235,14783278,12755915,12630793,14509359,18093711,16316976,14782663,17314885,16792514,16361015,15574404,22984112,22435121,23494126,20772385,17925947,18808215,17119118,20441730,22831383,23153008,22671211,25666201,37102335,48940263,48811937,50350435,59004223,69553733,63091566,54571175,47736012,54024930,50675576,51126544,49824221,51826987
 "94000","Plains",4,SAINC45,71,"...","   Corn","Thousands of dollars",1263107,1581066,1488927,1796264,3855798,4712830,3532246,3522575,2467537,2864602,4347075,5806527,5539162,3114022,4643409,4825248,4612889,4035699,4920195,7130777,7086496,6137780,7794637,6952066,6489541,5494588,10250578,9990220,9583970,8302990,7772491,8316013,7534561,9347076,9828323,11341480,9458430,11785534,17299088,25584031,22910171,24864875,33513483,38467813,33135400,27024040,24794513,25346807,24787827,26155244,26719944,26264063
 "94000","Plains",4,SAINC45,72,"...","   Oats","Thousands of dollars",86264,122859,134854,151534,286238,317651,191766,191165,148737,166537,163346,181119,212703,196259,181682,182096,163159,99501,149466,165164,133956,124326,72184,90796,70940,72283,62580,60180,47817,35284,30241,26924,30729,39551,40102,37995,43596,45210,53838,78901,37923,38957,30729,35844,47633,64980,62313,37727,35868,32158,44392,50132
 "94000","Plains",4,SAINC45,73,"...","   Sorghum","Thousands of dollars",173770,209271,228179,308642,461347,571230,411808,437176,345537,494852,674542,723826,463679,464366,527902,715789,721127,733546,850514,842082,783395,534578,608333,642529,654626,588549,847264,801048,903092,614509,468391,444305,474377,458632,354732,368622,398796,472118,664738,688305,809223,873524,687338,550828,631505,904083,947335,922055,673403,673405,709292,987254
 "94000","Plains",4,SAINC45,74,"...","   Wheat","Thousands of dollars",795540,1183099,1052157,1716113,3661836,3730306,3241942,2433928,1713071,2486564,4018602,3677123,3360578,3210081,3427659,3655952,2818780,2921013,2942442,3128531,3140017,2647628,3204382,3315898,3721761,3607663,4017542,3785470,3773795,3193529,2513331,2582714,2329395,2695791,3224441,3095228,3404100,3387172,5339932,6551810,5587215,5246145,5895461,6959249,5670140,5226282,4181246,4037865,4033787,4266502,3874687,3688334
 "94000","Plains",4,SAINC45,75,"...","   Soybeans","Thousands of dollars",1030128,1244442,1155783,1460826,2463200,3332380,2453259,2832224,2726039,4120523,4355833,5092386,4410183,4160949,5373993,4441229,3626323,3994389,4868880,5813611,4289338,4521441,4850536,4927729,4658601,4783764,6721384,6654368,8061019,7496155,6137940,6596290,5794426,6910610,8283665,7160267,8271604,8863810,12102554,13822267,17526460,17489262,16979082,21398937,21541017,19510702,15760634,21772983,19195963,18299866,16726302,19009356
 "94000","Plains",4,SAINC45,76,"...","   Other grains","Thousands of dollars",142602,164095,180700,194326,414812,557133,358021,315423,454556,628902,781713,917227,1204647,782954,1061590,962964,813637,846645,777862,1013546,883774,816910,784813,863496,765546,1027557,1084764,1143835,1124433,1129918,1003553,841969,955630,990070,1100120,1149416,1094685,1112357,1642185,2214949,1940945,1837672,1898130,2141062,2065871,1841088,1989971,1907493,1948728,1699369,1749604,1827848
 "94000","Plains",4,SAINC45,80,"...","  Hay, silage, etc.","Thousands of dollars",89882,107034,106021,123847,166989,208606,272710,255601,245717,224763,281721,312906,404390,380596,348752,439349,407696,385858,513544,664999,696148,625777,572546,646076,844737,777567,612325,754093,1013340,838113,718510,734277,957428,902873,812419,1013547,801455,767207,1124193,1141306,977696,840529,924711,1151370,1484286,1262918,1000131,799327,780173,947844,1148465,1163935
 "94000","Plains",4,SAINC45,110,"...","  Fruits and nuts","Thousands of dollars",11741,11821,13532,16177,17483,19538,22208,24206,26758,27804,28598,26279,30440,23542,24920,22900,26372,28471,30061,32686,30493,31147,36416,38094,33231,33807,32704,29809,38544,28550,32524,31772,36936,37209,49348,51572,57196,54731,44537,46799,34390,42567,41489,41966,44558,36874,44265,28025,32109,30932,30095,34976
 "94000","Plains",4,SAINC45,112,"...","  Forest and maple products","Thousands of dollars",7732,8828,7689,8903,11042,19478,19790,23426,25144,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
