GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "18000","Indiana",3,SAEMP27S,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",2003190,1965281,1957446,2015633,2121293,2126189,2036757,2117641,2200130,2289469,2324381,2232960,2208776,2117949,2126025,2219341,2261717,2318280,2402100,2492096,2572120,2611994,2606822,2656442,2723154,2800975,2870620,2897129,2947544,3004248,3060251,3092859,3029913
 "18000","Indiana",3,SAEMP27S,70,"[01-02]"," Farm wage and salary employment","Number of jobs",17317,17576,19221,21048,21252,23527,27653,29677,28726,27000,21995,26973,22127,21360,23113,20787,20026,23046,21857,17730,16454,15623,14740,13570,14337,13574,12823,12857,14164,12502,13793,14604,14592
 "18000","Indiana",3,SAEMP27S,80,"..."," Nonfarm wage and salary employment","Number of jobs",1985873,1947705,1938225,1994585,2100041,2102662,2009104,2087964,2171404,2262469,2302386,2205987,2186649,2096589,2102912,2198554,2241691,2295234,2380243,2474366,2555666,2596371,2592082,2642872,2708817,2787401,2857797,2884272,2933380,2991746,3046458,3078255,3015321
 "18000","Indiana",3,SAEMP27S,90,"...","  Private nonfarm wage and salary employment","Number of jobs",1679746,1640481,1616762,1669773,1771749,1775885,1672917,1748898,1830610,1918197,1945876,1838548,1828666,1743367,1749216,1842496,1880397,1926858,2005070,2091410,2166058,2197200,2186705,2230674,2295684,2375335,2447534,2471046,2521156,2574026,2623972,2646766,2584751
 "18000","Indiana",3,SAEMP27S,100,"[07-09]","   Agricultural services, forestry, and fishing","Number of jobs",3097,3116,3141,3518,3865,4106,4125,4683,4911,6209,7055,7025,7001,7141,7704,8568,9458,10066,11169,11381,12085,12778,13019,13320,13780,14325,14863,15456,16229,16854,17903,18904,20447
 "18000","Indiana",3,SAEMP27S,110,"07","    Agricultural services","Number of jobs",3097,3116,3141,3517,3865,4106,4118,4669,4890,6164,7007,6974,6939,7088,(D),(D),(D),(D),(D),11299,12009,12704,12939,13226,13685,14210,14751,15350,16122,16751,17796,18749,(NA)
 "18000","Indiana",3,SAEMP27S,120,"...","    Forestry and fishing","Number of jobs",0,0,0,1,0,0,7,14,21,45,48,51,62,53,(D),(D),(D),(D),(D),82,76,74,80,94,95,115,112,106,107,103,107,155,(NA)
 "18000","Indiana",3,SAEMP27S,121,"08","     Forestry","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),8,8,12,15,15,18,19,24,32,(D),(D),(D),(D),58,55,54,58,98,(NA)
 "18000","Indiana",3,SAEMP27S,122,"...","     Fishing","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),64,57,50,48,(D),(D),(D),(D),48,52,49,49,57,(NA)
 "18000","Indiana",3,SAEMP27S,200,"B","   Mining","Number of jobs",7377,7066,6745,6780,6893,7008,7646,8257,8262,8956,10289,10379,10083,10409,9808,10344,10189,9015,8771,8373,8004,8253,7811,7245,6582,6886,6459,6315,6921,6886,6772,6097,6508
