GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "53000","Washington",8,SAINC50,10,"...","Personal income (thousands of dollars)","Thousands of dollars",3783865,3799685,4289886,4740105,5051176,5346535,5492684,5785050,6075995,6459291,6588310,6994768,7247987,7609329,8203071,8393935,8787343,9465122,10693342,11710427,13034813,14235772,15036667,15838561,17079016,19236035,21826702,24719584,27398764,30411983,35366608,40755502,46241935,51391260,54606379,58281463,62431081,66376252,70875837,75031208,81724088,90313168,99151181,106188886,114759017,120676876,126855369,134146303,144246155,155513933,170274853,180875799,193410020,198030996,201013586,209084894,224764687,233923199,255002627,276678424,290319382,277305285,285579891,302075863,326698847,333763661,359690641,381158080,401774275,426283489,454257001,479840878,516441099
 "53000","Washington",8,SAINC50,15,"..."," Less: Personal current taxes","Thousands of dollars",329011,281254,311712,480253,553488,552218,509634,530510,582011,611745,672270,681000,723751,768413,843796,876311,759882,847352,1067894,1214285,1429082,1682761,1514553,1459981,1735289,2012388,2269385,2480971,2837781,3228019,4076448,5003687,5600663,6365467,5840879,5674632,5843490,6338693,6639770,7551182,7924077,9597556,10761808,11027054,11737409,12010575,12991859,13917447,16061634,18414404,21836430,25832100,26397829,24087753,20339530,19150524,19179465,22215726,25754965,29525601,28841716,21473604,23202392,28252078,29616598,33490156,37024227,41670956,45429809,47217140,48409895,50924940,51223115
 "53000","Washington",8,SAINC50,16,"...","Equals: Disposable personal income","Thousands of dollars",3454854,3518431,3978174,4259852,4497688,4794317,4983050,5254540,5493984,5847546,5916040,6313768,6524236,6840916,7359275,7517624,8027461,8617770,9625448,10496142,11605731,12553011,13522114,14378580,15343727,17223647,19557317,22238613,24560983,27183964,31290160,35751815,40641272,45025793,48765500,52606831,56587591,60037559,64236067,67480026,73800011,80715612,88389373,95161832,103021608,108666301,113863510,120228856,128184521,137099529,148438423,155043699,167012191,173943243,180674056,189934370,205585222,211707473,229247662,247152823,261477666,255831681,262377499,273823785,297082249,300273505,322666414,339487124,356344466,379066349,405847106,428915938,465217984
 "53000","Washington",8,SAINC50,20,"...","Population (persons) 1/","Number of persons",2255000,2294000,2387000,2424000,2448000,2466000,2516000,2604000,2668000,2724000,2773000,2821000,2855000,2882000,2942000,2955000,2961000,2967000,3057000,3174000,3270000,3343000,3417362,3446958,3446815,3477227,3547877,3618824,3690561,3772360,3886191,4012831,4154678,4235728,4276551,4300269,4343657,4400096,4452724,4531903,4639894,4746315,4903043,5025624,5160757,5278842,5375161,5481027,5569753,5674747,5769562,5842564,5910512,5985722,6052349,6104115,6178645,6257305,6370753,6461587,6562231,6667426,6743597,6830460,6904030,6974173,7068026,7180454,7315935,7446807,7548537,7638689,7718785
 "53000","Washington",8,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1678,1656,1797,1955,2063,2168,2183,2222,2277,2371,2376,2480,2539,2640,2788,2841,2968,3190,3498,3689,3986,4258,4400,4595,4955,5532,6152,6831,7424,8062,9101,10156,11130,12133,12769,13553,14373,15085,15917,16556,17613,19028,20222,21129,22237,22860,23600,24475,25898,27405,29513,30958,32723,33084,33212,34253,36378,37384,40027,42819,44241,41591,42348,44225,47320,47857,50890,53083,54918,57244,60178,62817,66907
 "53000","Washington",8,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1532,1534,1667,1757,1837,1944,1981,2018,2059,2147,2133,2238,2285,2374,2501,2544,2711,2905,3149,3307,3549,3755,3957,4171,4452,4953,5512,6145,6655,7206,8052,8909,9782,10630,11403,12233,13028,13645,14426,14890,15906,17006,18027,18935,19962,20585,21183,21935,23014,24160,25728,26537,28257,29060,29852,31116,33274,33834,35984,38250,39846,38370,38908,40089,43030,43055,45652,47279,48708,50903,53765,56150,60271
 "53000","Washington",8,SAINC50,60,"...","Personal current taxes","Thousands of dollars",329011,281254,311712,480253,553488,552218,509634,530510,582011,611745,672270,681000,723751,768413,843796,876311,759882,847352,1067894,1214285,1429082,1682761,1514553,1459981,1735289,2012388,2269385,2480971,2837781,3228019,4076448,5003687,5600663,6365467,5840879,5674632,5843490,6338693,6639770,7551182,7924077,9597556,10761808,11027054,11737409,12010575,12991859,13917447,16061634,18414404,21836430,25832100,26397829,24087753,20339530,19150524,19179465,22215726,25754965,29525601,28841716,21473604,23202392,28252078,29616598,33490156,37024227,41670956,45429809,47217140,48409895,50924940,51223115
 "53000","Washington",8,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",322501,273569,301271,469166,541561,539383,495995,515813,567012,595603,653908,658399,701669,746544,815334,845319,727857,813835,1020185,1161587,1373097,1622128,1446220,1390254,1664850,1941074,2193530,2393820,2744441,3129072,3959008,4868028,5445362,6214356,5676053,5491057,5661469,6137196,6449112,7331745,7678122,9330145,10449192,10671007,11339665,11617287,12523095,13416266,15530235,17854546,21236369,25220079,25916405,23650141,19912724,18679893,18648867,21628096,25136775,28891091,28203971,20893768,22578838,27601546,28914173,32737180,36266174,40859584,44566978,46138939,47211508,49865071,50200051
 "53000","Washington",8,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",322501,273569,301271,469166,541561,539383,495995,515813,567012,595603,653908,658399,701669,746544,815334,845319,727857,813835,1020185,1161587,1373097,1622128,1446220,1390254,1664850,1941074,2193530,2393820,2744441,3129072,3959008,4868028,5445362,6214356,5676053,5491057,5661469,6137196,6449112,7331745,7678122,9330145,10449192,10671007,11339665,11617287,12523095,13416266,15530235,17854546,21236369,25220079,25916405,23650141,19912724,18679893,18648867,21628096,25136775,28891091,28203971,20893768,22578838,27601546,28914173,32737180,36266174,40859584,44566978,46138939,47211508,49865071,50200051
 "53000","Washington",8,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",353623,315551,331427,499971,580662,586282,546036,570534,622209,654141,718378,732911,775522,827077,904015,943214,830613,892423,1115770,1301200,1545441,1809254,1687565,1634075,1902108,2307402,2619484,3000289,3251030,3680003,4538239,5518204,6303376,7093567,6809924,6677067,6952847,7327142,7704051,8572444,8761590,10454288,11613678,12001011,12727184,12957850,14004005,15028718,17262282,19655247,23192061,27730299,28629858,26672376,23586116,22273339,22492287,25348151,29194090,33160398,34313864,26934677,27976092,32710182,34222875,37551980,41198643,45991246,50097738,52071848,53106170,55511273,55829772
