GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "45000","South Carolina",5,SAINC35,1000,"...","Personal current transfer receipts (thousands of dollars)","Thousands of dollars",7412,8227,19163,13023,11357,11673,10457,23237,11392,13350,14810,16001,15087,15906,16743,23812,47108,94910,108307,107430,123234,155358,123921,117358,116879,129597,139213,148255,169637,189167,199282,209566,238101,253155,271818,284410,310124,341768,401055,471293,536679,669015,778782,876244,1043971,1318163,1813986,1927088,2013101,2209794,2549337,3102491,3584257,3935358,4196177,4424694,4794230,5058080,5199383,5548959,6422498,7116115,8158753,9176636,9834854,10687500,11429455,12303239,12887910,13547635,14374196,15451728,17245147,18725463,19681875,21286553,22884841,24757747,26353773,30382800,33577621,36357097,36748461,36916570,37926578,40319552,42919375,44279140,45744854,48180305,51193142,64276281
 "45000","South Carolina",5,SAINC35,2000,"..."," Current transfer receipts of individuals from governments","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),98814,114389,144520,111619,103441,106394,122469,128922,135663,155665,175792,184565,194922,222641,233411,249329,259485,282934,312328,366793,430029,479684,611596,722205,812445,969161,1226771,1687124,1789405,1895638,2052425,2365358,2904262,3352166,3700044,3940809,4078338,4414819,4658353,4834369,5175658,6005461,6711373,7803053,8829908,9506010,10364768,11025167,11836074,12468314,13026516,13727707,14673516,16379724,18018120,19070809,20800187,22264106,24199158,25645062,29574755,32695251,35399177,35712923,35978012,37008156,39323428,41807925,43010049,44637909,47030109,49919103,61910870
 "45000","South Carolina",5,SAINC35,2100,"...","  Retirement and disability insurance benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),5352,6228,8226,14861,18058,23855,28651,37586,43393,57804,69945,87603,97955,114015,132537,143107,151824,173562,193705,209149,244659,265614,319386,378841,429490,537355,621799,723965,837325,948482,1056374,1202541,1405746,1632852,1812651,2005842,2165618,2321261,2476953,2600271,2785033,3011195,3259650,3568347,3857816,4145349,4419740,4701204,4980067,5262731,5528699,5773820,6147954,6625540,7067265,7424942,7914702,8500190,9231582,9896036,10554565,11685894,12303209,12841553,13801028,14534376,15311132,16140678,16695205,17358999,18355298,19610401,20669782
 "45000","South Carolina",5,SAINC35,2110,"...","   Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),3490,4133,5951,12361,14689,20218,24699,33370,38846,52920,64526,81338,91062,106974,125254,135307,143486,164771,184272,198972,232968,253285,305376,362343,411295,515182,596341,692895,802617,909420,1013687,1155525,1353954,1573851,1739697,1923627,2077208,2226659,2376383,2492562,2666658,2883104,3118570,3416575,3691657,3965658,4234448,4508313,4780113,5055149,5314445,5549314,5912958,6357847,6772509,7097883,7543781,8107481,8840222,9500285,10162272,11303575,11920376,12458451,13435137,14202247,14965631,15779177,16368747,17047159,18059170,19326275,20381617
 "45000","South Carolina",5,SAINC35,2120,"...","   Excluding Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1862,2095,2275,2500,3369,3637,3952,4216,4547,4884,5419,6265,6893,7041,7283,7800,8338,8791,9433,10177,11691,12329,14010,16498,18195,22173,25458,31070,34708,39062,42687,47016,51792,59001,72954,82215,88410,94602,100570,107709,118375,128091,141080,151772,166159,179691,185292,192891,199954,207582,214254,224506,234996,267693,294756,327059,370921,392709,391360,395751,392293,382319,382833,383102,365891,332129,345501,361501,326458,311840,296128,284126,288165
 "45000","South Carolina",5,SAINC35,2121,"...","    Railroad retirement and disability benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1426,1671,1776,1887,2613,2829,3166,3365,3610,3880,4301,4997,5654,5823,6069,6515,7013,7265,7748,8337,9569,9995,11347,13096,14276,17180,19023,22520,24920,27127,29100,32552,37303,42164,46840,49251,50355,52098,54028,56182,59276,62433,65507,69069,72025,73372,75242,76943,79024,81044,83164,84775,87541,90917,95533,99603,103708,107924,113903,119027,123920,131067,135608,137892,143425,147599,152583,157110,159381,161588,166486,172018,174477
 "45000","South Carolina",5,SAINC35,2122,"...","    Workers' compensation","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),423,398,473,600,742,787,772,837,923,989,1104,1255,1228,1207,1204,1275,1320,1521,1679,1833,2116,2328,2617,3255,3590,4276,5748,7836,9031,11126,12626,12725,12651,14870,24052,30485,35664,40085,43584,48190,54753,62090,71781,79100,90123,101708,105208,110560,114468,120484,124744,130511,140801,162365,188267,210522,247013,255726,240553,242740,236232,221948,216147,212766,189552,159689,149848,143766,139044,135732,117640,100021,99912
 "45000","South Carolina",5,SAINC35,2123,"...","    Other government retirement and disability insurance benefits 1/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),13,26,26,13,14,21,14,14,14,15,14,13,11,11,10,10,5,5,6,7,6,6,46,147,329,717,687,714,757,809,961,1739,1838,1967,2062,2479,2391,2419,2958,3337,4346,3568,3792,3603,4011,4611,4842,5388,6462,6054,6346,9220,6654,14411,10956,16934,20200,29059,36904,33984,32141,29304,31078,32444,32914,24841,43070,60625,28033,14520,12002,12087,13776
 "45000","South Carolina",5,SAINC35,2200,"...","  Medical benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),156,182,216,254,288,315,429,565,1797,2462,3518,5405,7487,8934,19408,43379,65322,73177,85863,84992,98003,121506,161236,217955,276931,320860,378551,448858,584059,703091,762482,849339,916845,1047003,1159418,1245590,1344305,1650542,2061995,2688534,3075584,3403411,3993706,4206004,4557197,4853140,5048967,5385064,5853656,6747985,7220766,7621414,8762327,9274595,10244855,10818054,11856185,12712420,13475185,13660847,13917099,14346234,15758902,16878964,17428855,18024994,19052000,20134131,21040351
 "45000","South Carolina",5,SAINC35,2210,"...","   Medicare benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),6438,30011,38240,44019,50595,44751,51999,63763,88652,112751,140952,168394,196731,236129,307917,388928,459193,521915,583344,630270,682767,742589,788053,948842,995429,1221141,1418428,1604021,1961836,2152175,2374794,2571732,2655442,2772544,3014280,3471393,3702195,3986296,4399467,4853063,5945308,6442283,7004616,7527510,7901000,8303361,8672292,8993722,9746746,10398238,10931990,11504226,12288219,13247931,13915638
 "45000","South Carolina",5,SAINC35,2220,"...","   Public assistance medical care benefits 2/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),156,182,216,254,288,315,429,565,1797,2462,3518,5405,7487,8934,12970,11115,23851,25016,30189,34184,38747,49710,64062,96241,126954,143078,171642,200874,263343,298734,279929,300405,304753,379297,432619,452753,498418,630944,988400,1381814,1563832,1712787,1959972,1987108,2120078,2220462,2323210,2533853,2756023,3182452,3404253,3468572,4154725,4161171,3980523,4031483,4467667,4755560,5130894,4895366,4757802,4910199,5554629,6017696,6068370,6084347,6339219,6447840,6676649
 "45000","South Carolina",5,SAINC35,2221,"...","    Medicaid 3/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),30151,34164,38740,49703,64062,96241,126954,143078,171642,200874,261327,296803,277941,297773,301478,375336,430639,452753,498418,630944,988400,1381814,1563832,1712787,1959972,1987108,2120078,2220462,2323210,2533853,2756023,3168880,3382900,3464783,4150789,4157445,3976225,4027649,4462200,4740115,5120495,4887005,4748837,4899831,5544098,6013406,6063245,6076100,6328378,6436968,6669585
 "45000","South Carolina",5,SAINC35,2222,"...","    Other medical care benefits 4/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),38,20,7,7,0,0,0,0,0,0,2016,1931,1988,2632,3275,3961,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13572,21353,3789,3936,3726,4298,3834,5467,15445,10399,8361,8965,10368,10531,4290,5125,8247,10841,10872,7064
 "45000","South Carolina",5,SAINC35,2230,"...","   Military medical insurance benefits 5/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),2253,3231,4142,5079,6057,7257,8033,8522,8963,9025,9388,10178,11855,12799,15429,23360,27019,28748,37436,44032,50248,57834,70756,78166,85579,93324,86603,71898,66721,62325,60946,70315,78667,83353,94140,114318,166546,208135,260361,319024,344288,383902,429350,443291,462120,487005,442313,457527,463030,428495,436421,424562,438360,448064
 "45000","South Carolina",5,SAINC35,2300,"...","  Income maintenance benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),11845,14912,16190,17931,20736,23093,25121,25654,25382,26555,27059,26541,26324,26047,25466,25821,24919,24638,24721,25964,32026,41508,81185,104538,122977,139939,213581,262731,275670,270400,275455,349092,458563,506821,504037,529422,527529,548471,563208,548373,587449,773606,724754,875429,1094263,1164736,1232473,1362555,1490361,1544205,1565750,1616505,1662456,1679968,2020920,2164249,2337496,2616182,2707955,2718181,3008690,3740754,4190955,4356539,4188556,4252961,4179431,4241167,4017813,3858516,3784791,3900657,4289731
