GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "37000","North Carolina",5,SAINC5H,10,"...","Personal income (thousands of dollars)","Thousands of dollars",1024010,909378,776770,591236,663513,816038,888761,982528,1086233,1001182,1096636,1154540,1545160,2111412,2597696,2826567,2941944,3262056,3414305,3868141,3826144,4453000,5012612,5162449,5371471,5493121,5953846,6345506,6387009
 "37000","North Carolina",5,SAINC5H,20,"...","Population (persons) 2/","Number of persons",3133000,3167000,3184000,3227000,3268000,3304000,3323000,3346000,3385000,3440000,3514000,3574000,3596000,3590000,3641000,3632000,3523000,3727000,3772000,3837000,3911000,4068000,4120000,4109000,4120000,4131000,4242000,4309000,4368000
 "37000","North Carolina",5,SAINC5H,30,"...","Per capita personal income (dollars) 3/","Dollars",327,287,244,183,203,247,267,294,321,291,312,323,430,588,713,778,835,875,905,1008,978,1095,1217,1256,1304,1330,1404,1473,1462
 "37000","North Carolina",5,SAINC5H,35,"..."," Total earnings","Thousands of dollars",873449,767549,630128,475728,560575,706234,777651,835243,971336,883789,972748,1027077,1408219,1975565,2462466,2671111,2735779,2955854,3031427,3411571,3332442,3862197,4461866,4591189,4775245,4826603,5226494,5560995,5540632
 "37000","North Carolina",5,SAINC5H,36,"..."," Less: Contributions for government social insurance 4/","Thousands of dollars",896,849,776,825,650,677,669,634,18269,20417,23876,25019,30870,47046,67609,74336,94127,120307,92617,79313,80511,95435,113556,113789,115825,141504,155933,172666,204739
 "37000","North Carolina",5,SAINC5H,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",693,672,648,620,547,573,538,581,5166,4775,5157,5781,8288,14156,32537,34893,34581,28334,27743,27357,26525,37860,46185,48583,49942,60721,68777,77326,93262
 "37000","North Carolina",5,SAINC5H,38,"...","  Employer contributions for government social insurance","Thousands of dollars",203,177,128,205,103,104,131,53,13103,15642,18719,19238,22582,32890,35072,39443,59546,91973,64874,51956,53986,57575,67371,65206,65883,80783,87156,95340,111477
 "37000","North Carolina",5,SAINC5H,42,"..."," Plus: Adjustment for residence 5/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),9,749,1583,3036,4743,6136,6863,8053,9968,12161
 "37000","North Carolina",5,SAINC5H,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",872553,766700,629352,474903,559925,705557,776982,834609,953067,863372,948872,1002058,1377349,1928519,2394857,2596775,2641652,2835547,2938810,3332267,3252680,3768345,4351346,4482143,4665556,4691962,5078614,5398297,5348054
 "37000","North Carolina",5,SAINC5H,46,"..."," Plus: Dividends, interest, and rent 6/","Thousands of dollars",137433,127872,113024,93282,81964,89901,92038,106400,112838,109159,121009,123944,138767,153865,173431,188235,211832,242155,268631,338354,354877,399835,433987,460112,480046,547146,601332,653472,693010
 "37000","North Carolina",5,SAINC5H,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",14024,14806,34394,23051,21624,20580,19741,41519,20328,28651,26755,28538,29044,29028,29408,41557,88460,184354,206864,197520,218587,284820,227279,220194,225869,254013,273900,293737,345945
 "37000","North Carolina",5,SAINC5H,50,"..."," Wages and salaries","Thousands of dollars",567701,527793,451800,358220,379102,447332,482098,546991,605697,580769,645175,710972,929168,1259217,1679974,1772753,1802143,1797321,1981923,2196228,2202972,2537974,2895812,3099267,3294877,3325071,3615413,3901208,4002175
 "37000","North Carolina",5,SAINC5H,60,"..."," Supplements to wages and salaries","Thousands of dollars",6686,6704,6541,6143,6042,6765,7507,8168,21649,24401,28653,35304,72815,118083,134598,129186,147402,188192,154312,152045,168377,216434,265612,278752,297528,323161,344014,370464,410297
 "37000","North Carolina",5,SAINC5H,61,"...","  Employer contributions for employee pension and insurance funds 7/","Thousands of dollars",6483,6527,6413,5938,5939,6661,7376,8115,8546,8759,9934,16066,50233,85193,99526,89743,87856,96219,89438,100089,114391,158859,198241,213546,231645,242378,256858,275124,298820
 "37000","North Carolina",5,SAINC5H,62,"...","  Employer contributions for government social insurance","Thousands of dollars",203,177,128,205,103,104,131,53,13103,15642,18719,19238,22582,32890,35072,39443,59546,91973,64874,51956,53986,57575,67371,65206,65883,80783,87156,95340,111477
