GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "98000","Far West",8,SAINC7S,50,"...","Wages and salaries by place of work (thousands of dollars)","Thousands of dollars",32905174,36275057,38422689,40438848,43776079,46750053,50094810,53550092,59190352,63557832,70030673,76947957,81402383,85260520,93046296,102917024,113606555,124051629,138299193,154031058,176480252,201024460,223738565,247358139,260530698,277104964,304374755,329344953,353416267,383827653,417229072,449673768,485446088,497381505,516770674,524813262,544119439,572849888,609955158,659515787,716888052,780820956,868257072,881885289
 "98000","Far West",8,SAINC7S,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",666950,715487,736547,757209,744009,744924,764587,799702,841084,812042,894941,962021,1026537,1015468,1054382,1217633,1487111,1706516,1909520,1923819,1857751,2060040,2172781,2140774,2532614,2469531,2496621,2572112,2434508,2484373,2842873,3033739,3571712,3498497,3360562,3582286,3766045,4276203,4867825,5157440,5478332,6145465,6278051,6248358
 "98000","Far West",8,SAINC7S,82,"..."," Nonfarm wages and salaries","Thousands of dollars",32238224,35559570,37686142,39681639,43032070,46005129,49330223,52750390,58349268,62745790,69135732,75985936,80375846,84245052,91991914,101699391,112119444,122345113,136389673,152107239,174622501,198964420,221565784,245217365,257998084,274635433,301878134,326772841,350981759,381343280,414386199,446640029,481874376,493883008,513410112,521230976,540353394,568573685,605087333,654358347,711409720,774675491,861979021,875636931
 "98000","Far West",8,SAINC7S,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",25092752,27968646,29432163,30898533,33500949,35664540,38158716,40645203,44780844,47760567,52465688,57648675,59937163,62334709,68299148,76339956,84439864,91546110,103172917,116537945,136186250,157631098,176194347,195293846,204681536,218599708,241850395,261852921,281675459,307293770,335358603,361806589,389322512,394697584,409135628,416004690,432131254,457072762,490841641,535438340,586320946,643212484,720097144,723116104
 "98000","Far West",8,SAINC7S,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",123821,128555,130541,153188,173554,186101,207354,235736,264532,270046,304851,359835,410867,452985,505668,594095,678801,740452,882574,968924,1273482,1508689,1770970,1777890,1822550,1953722,2182935,2423725,2664232,2944322,3228832,3526586,3931987,3938298,4052417,4141994,4386158,4658707,5023213,5438506,5922041,6591689,7066321,7558583
 "98000","Far West",8,SAINC7S,110,"07","    Agricultural services","Thousands of dollars",72145,81987,94355,108135,125662,141755,164245,185225,212333,224366,257597,303534,344995,388175,426643,492530,571868,625697,730571,823647,1082462,1302113,1534862,1543912,1611538,1742110,1960449,2181921,2374517,2602320,2814952,3097983,3449220,3429516,3542258,3687811,3917732,4155495,4548230,4963781,(D),(D),6553582,(NA)
 "98000","Far West",8,SAINC7S,120,"...","    Forestry and fishing","Thousands of dollars",51676,46568,36186,45053,47892,44346,43109,50511,52199,45680,47254,56301,65872,64810,79025,101565,106933,114755,152003,145277,191020,206576,236108,233978,211012,211612,222486,241804,289715,342002,413880,428603,482767,508782,510159,454183,468426,503212,474983,474725,(D),(D),512739,(NA)
 "98000","Far West",8,SAINC7S,121,"08","     Forestry","Thousands of dollars",7734,5890,4990,5697,6873,7256,6773,7606,9797,10419,11200,13956,14034,12870,14041,14616,17688,23292,24256,26464,35935,46069,58561,60357,62278,66396,78103,84506,90704,98466,113759,129407,142726,142741,149149,149196,171180,192533,199218,202367,(D),231226,(D),(NA)
 "98000","Far West",8,SAINC7S,122,"...","     Fishing","Thousands of dollars",43942,40678,31196,39356,41019,37090,36336,42905,42402,35261,36054,42345,51838,51940,64984,86949,89245,91463,127747,118813,155085,160507,177547,173621,148734,145216,144383,157298,199011,243536,300121,299196,340041,366041,361010,304987,297246,310679,275765,272358,(D),(D),(D),(NA)
 "98000","Far West",8,SAINC7S,200,"B","   Mining","Thousands of dollars",250570,256807,253306,265480,271275,279002,297642,320623,345983,366129,394537,439771,450234,449826,469058,522448,635444,757390,851583,983031,1158325,1345108,1657812,2151195,2280137,2302347,2521535,2601193,2451036,2430392,2740184,2890131,3151950,3239645,3231013,3234156,3132844,3143880,3291207,3468318,3412748,3188741,3333898,3631453
