GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "20000","Kansas",4,SAEMP27N,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",1391932,1409660,1421827,1429716,1410962,1392569,1403995,1409058,1432873,1465420,1473838,1422932,1407971,1417054,1433074,1447857,1471369,1481874,1480899,1484216,1498182,1512252,1445399
 "20000","Kansas",4,SAEMP27N,70,"111-112"," Farm wage and salary employment","Number of jobs",13721,14145,12212,12743,11547,11614,11883,11237,10796,10625,9290,8825,10025,12101,10891,9329,11907,12622,13057,11619,12679,13086,14273
 "20000","Kansas",4,SAEMP27N,80,"..."," Nonfarm wage and salary employment","Number of jobs",1378211,1395515,1409615,1416973,1399415,1380955,1392112,1397821,1422077,1454795,1464548,1414107,1397946,1404953,1422183,1438528,1459462,1469252,1467842,1472597,1485503,1499166,1431126
 "20000","Kansas",4,SAEMP27N,90,"113-814","  Private nonfarm wage and salary employment","Number of jobs",1107021,1119593,1130692,1134680,1117988,1098496,1108235,1115023,1133705,1160382,1165968,1113685,1094071,1105001,1124115,1140839,1162506,1173453,1176306,1176849,1187398,1197149,1138543
 "20000","Kansas",4,SAEMP27N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",3988,3889,3769,3409,3435,3451,3546,3817,3650,3585,3763,3884,4091,4231,4509,4760,4873,4960,4972,4865,5016,5096,4934
 "20000","Kansas",4,SAEMP27N,101,"113","    Forestry and logging","Number of jobs",(T),(T),(T),(D),(D),(D),16,(D),(D),(D),(D),(D),(D),(D),(D),4,5,3,(D),(D),5,8,8
 "20000","Kansas",4,SAEMP27N,102,"114","    Fishing, hunting and trapping","Number of jobs",(T),(T),(T),(D),(D),(D),40,(D),(D),(D),(D),(D),(D),(D),(D),34,35,42,(D),(D),28,30,34
 "20000","Kansas",4,SAEMP27N,103,"115","    Support activities for agriculture and forestry","Number of jobs",3727,3641,3482,3374,3391,3407,3490,3770,3605,3536,3713,3842,4047,4191,4472,4722,4833,4915,4932,4832,4983,5058,4892
 "20000","Kansas",4,SAEMP27N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",7040,6579,6617,7031,6498,6485,7020,7584,8828,9322,10015,8337,8515,9032,9906,10397,10394,8455,6805,6706,6723,6727,5805
 "20000","Kansas",4,SAEMP27N,201,"211","    Oil and gas extraction","Number of jobs",2648,2284,2455,2358,2221,2228,2059,2067,2303,2449,2712,2364,2306,2350,2614,2564,2582,2488,2226,2009,2000,1944,1784
