GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "42000","Pennsylvania",2,SAINC45,10,"...","Cash receipts from marketings (thousands of dollars)","Thousands of dollars",1051163,1110901,1113009,1165855,1452564,1599682,1698057,1927734,2017006,2281647,2696552,2833829,3112898,3138234,3178992,3270577,3303934,3299588,3400582,3460271,3763830,3935345,3740329,3902770,4070828,4026146,4014399,4376852,4377768,4391373,4344266,4327188,4734865,4298331,4502707,5288044,5074592,4921038,6019183,6433291,5404003,6214439,6856453,7393781,7625002,8370857,7267298,6491056,6958543,6929259,7010352,7111477
 "42000","Pennsylvania",2,SAINC45,20,"..."," Cash receipts: Livestock and products","Thousands of dollars",825557,845818,844713,891929,1072013,1133060,1223774,1390355,1426238,1635955,1968587,2147027,2355945,2318819,2389654,2403357,2329849,2402489,2487671,2491442,2773508,2906839,2680893,2752108,2872900,2850743,2777385,3059196,2989601,3068872,3056404,2957468,3363152,2863834,3077102,3558778,3493648,3251142,4137855,4154090,3271929,3914450,4558939,4538030,4905862,5811071,4767955,3948457,4506642,4485563,4461555,4377472
 "42000","Pennsylvania",2,SAINC45,30,"...","  Meat animals and other livestock","Thousands of dollars",232823,233815,236759,275612,314297,293721,324706,363548,359033,462759,583016,616003,658788,618608,637266,647739,601389,617433,745783,710739,774659,882558,870893,805847,962091,879603,765256,770936,793504,681769,705724,810608,879430,784536,912363,1017486,1028356,1014671,1007659,995549,894379,1040965,1228113,1325424,1346551,1605228,1244003,1075518,1310630,1277755,1458570,1416911
 "42000","Pennsylvania",2,SAINC45,31,"...","   Cattle and calves","Thousands of dollars",172814,174538,184304,207597,224010,206572,210420,228257,240732,325886,432132,467397,450587,463081,428235,416871,400304,409188,496176,499474,532208,591826,615785,583616,703510,620875,523210,468100,476508,454297,494989,531912,567468,528505,607530,631335,638503,651613,649818,652285,542486,573324,689666,780581,778200,994722,763943,622605,761373,750225,834411,777550
 "42000","Pennsylvania",2,SAINC45,32,"...","   Hogs and pigs","Thousands of dollars",47560,46995,40271,54595,74559,70009,96332,114014,95923,114399,126233,120890,178088,120833,168105,180853,142485,156437,200299,160385,188295,239420,200394,170864,208452,202902,183993,238335,253937,164672,144830,210223,244797,191961,252242,329707,332223,302508,296204,230256,219418,327188,380106,374312,403350,446799,315433,292118,370843,352569,449595,460855
 "42000","Pennsylvania",2,SAINC45,33,"...","   Sheep and other livestock","Thousands of dollars",12449,12282,12184,13420,15728,17140,17954,21277,22378,22474,24651,27716,30113,34694,40926,50015,58600,51808,49308,50880,54156,51312,54714,51367,50129,55826,58053,64501,63059,62800,65905,68473,67165,64070,52591,56444,57630,60550,61637,113008,132475,140453,158341,170531,165001,163707,164627,160795,178414,174961,174564,178506
 "42000","Pennsylvania",2,SAINC45,40,"...","  Dairy products","Thousands of dollars",429617,455979,461962,472997,525667,620522,662215,779605,808803,878213,1030833,1164806,1282574,1301691,1330863,1305705,1311305,1316565,1340447,1343715,1452531,1507490,1339649,1485229,1410209,1444941,1441067,1637871,1515219,1723360,1716670,1520837,1793630,1482396,1438780,1759824,1763853,1560594,2219162,2102200,1509840,1954989,2319837,2083800,2265192,2723686,1985671,1847716,2012584,1779052,1934128,1858230
 "42000","Pennsylvania",2,SAINC45,50,"...","  Poultry and poultry products","Thousands of dollars",163117,156024,145992,143320,232049,218817,236853,247202,258402,294983,354738,366218,414583,398520,421525,449913,417155,468491,401441,436988,546318,516791,470351,461032,500600,526199,571062,650389,680878,663743,634010,626023,690092,596902,725959,781468,701439,675877,911034,1056341,867710,918496,1010989,1128806,1294119,1482157,1538281,1025223,1183428,1428756,1068857,1102331
 "42000","Pennsylvania",2,SAINC45,60,"..."," Cash receipts: Crops","Thousands of dollars",225606,265083,268296,273926,380551,466622,474283,537379,590768,645692,727965,686802,756953,819415,789338,867220,974085,897099,912911,968829,990322,1028506,1059436,1150662,1197928,1175403,1237014,1317656,1388167,1322501,1287862,1369720,1371713,1434497,1425605,1729266,1580944,1669896,1881328,2279201,2132074,2299989,2297514,2855751,2719140,2559786,2499343,2542599,2451901,2443696,2548797,2734005
 "42000","Pennsylvania",2,SAINC45,70,"...","  Total grains","Thousands of dollars",54867,61871,58593,54147,114628,161995,142980,128535,133278,143722,223357,211182,204332,207022,140994,150320,248884,144166,136174,194977,156325,162316,170217,211400,270870,239667,327003,326897,289687,260410,231466,230513,236962,213866,242801,406576,290365,397373,593861,692454,637126,850919,800740,1193562,1095010,956711,793728,871415,716134,766462,912885,965854
 "42000","Pennsylvania",2,SAINC45,71,"...","   Corn","Thousands of dollars",40943,43148,41066,36020,80223,108232,97724,94179,94520,104825,167201,146997,139493,148672,84472,86599,181853,89115,79987,113066,69064,81851,89852,113809,170196,139431,216852,199006,159137,142096,139180,136211,143386,120369,131864,268064,169264,255206,386942,455781,373870,574676,523314,790605,649883,565737,496920,543569,402571,461657,604498,588582
 "42000","Pennsylvania",2,SAINC45,72,"...","   Oats","Thousands of dollars",2352,2860,4133,3442,6790,8768,8917,5528,6352,6670,7540,9927,10384,9609,8252,5817,10122,4425,8303,9730,10048,5639,4999,8244,5571,3100,5350,8486,8374,5745,5529,5193,5183,4846,7432,3852,6054,10619,5944,12328,8333,9401,6727,11283,7975,10427,6006,5892,4344,5341,5015,6642
 "42000","Pennsylvania",2,SAINC45,73,"...","   Sorghum","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,600,538,745,963,658,781,855,385,214,0,0,0,0,0,0,0,0,0,0,0
 "42000","Pennsylvania",2,SAINC45,74,"...","   Wheat","Thousands of dollars",6899,10781,8747,9477,17722,31289,24674,16406,17563,13869,24173,29963,26964,23701,19562,22984,23656,19770,16940,26340,25761,22625,19508,26585,22314,24486,37550,42033,29562,23311,21493,20106,21648,29864,24172,21890,21506,31820,48802,53952,46434,36973,43962,65364,64475,66507,53232,52506,50635,53614,51795,64836
 "42000","Pennsylvania",2,SAINC45,75,"...","   Soybeans","Thousands of dollars",2332,2476,1985,2275,5428,8391,7671,8694,11764,15562,20940,20406,23555,22158,24821,29090,29736,27890,28220,42026,47115,49574,51204,55081,64472,65672,59029,66651,85201,82391,58576,61509,61148,53131,71694,104848,88411,92824,134957,157819,198040,221454,214676,315215,360893,301732,227594,261242,250112,238652,246588,299926
