GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "42000","Pennsylvania",2,SAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",6657699,6764360,6905286,6915464,6887155,6875863,6951840,7053674,7152678,7265045,7278608,7101557,7119776,7217098,7284519,7350854,7434313,7510351,7593733,7662558,7764044,7774724,7281565
 "42000","Pennsylvania",2,SAEMP25N,20,"..."," Wage and salary employment","Number of jobs",5673172,5771841,5876001,5876807,5839694,5796960,5827156,5881953,5945739,5982190,5983782,5789273,5794226,5852406,5907982,5933931,5986357,6037379,6086205,6146799,6217487,6280953,5826487
 "42000","Pennsylvania",2,SAEMP25N,40,"..."," Proprietors employment","Number of jobs",984527,992519,1029285,1038657,1047461,1078903,1124684,1171721,1206939,1282855,1294826,1312284,1325550,1364692,1376537,1416923,1447956,1472972,1507528,1515759,1546557,1493771,1455078
 "42000","Pennsylvania",2,SAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",62911,61462,61537,60684,57614,55608,53981,53617,52305,56195,55525,54973,54863,54584,53740,54301,52041,50785,50193,48971,48839,48567,48532
 "42000","Pennsylvania",2,SAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",921616,931057,967748,977973,989847,1023295,1070703,1118104,1154634,1226660,1239301,1257311,1270687,1310108,1322797,1362622,1395915,1422187,1457335,1466788,1497718,1445204,1406546
 "42000","Pennsylvania",2,SAEMP25N,70,"111-112"," Farm employment","Number of jobs",81650,82522,85561,83528,80423,75372,73467,72733,72516,75661,72853,71790,73413,73121,77942,76621,73137,74008,78218,75297,71096,68971,65730
 "42000","Pennsylvania",2,SAEMP25N,80,"..."," Nonfarm employment","Number of jobs",6576049,6681838,6819725,6831936,6806732,6800491,6878373,6980941,7080162,7189384,7205755,7029767,7046363,7143977,7206577,7274233,7361176,7436343,7515515,7587261,7692948,7705753,7215835
 "42000","Pennsylvania",2,SAEMP25N,90,"113-814","  Private nonfarm employment","Number of jobs",5814193,5915283,6034449,6039549,5998145,5983970,6063145,6166770,6265394,6378582,6388803,6207573,6222210,6338441,6418912,6485125,6579574,6661117,6741651,6813203,6923429,6932322,6460946
 "42000","Pennsylvania",2,SAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",17528,17246,16195,15731,16879,15257,16012,16671,16839,17455,18106,17325,17241,17292,18279,18829,19453,18611,19027,18696,19236,18066,17748
 "42000","Pennsylvania",2,SAEMP25N,101,"113","    Forestry and logging","Number of jobs",5087,5366,4745,(D),(D),(D),(D),4840,(D),(D),4626,3864,3514,3742,4776,4955,4633,5220,5108,4455,4637,4228,4246
 "42000","Pennsylvania",2,SAEMP25N,102,"114","    Fishing, hunting and trapping","Number of jobs",(T),(T),1137,(D),(D),(D),(D),856,(D),(D),893,796,816,752,792,848,844,788,839,768,846,925,935
 "42000","Pennsylvania",2,SAEMP25N,103,"115","    Support activities for agriculture and forestry","Number of jobs",11291,10772,10313,10147,11425,10494,10762,10975,11163,11959,12587,12665,12911,12798,12711,13026,13976,12603,13080,13473,13753,12913,12567
