GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "05000","Arkansas",5,SAINC50,10,"...","Personal income (thousands of dollars)","Thousands of dollars",1607457,1508825,1620731,1843589,1917189,1929433,1908183,2073950,2149641,2218910,2311088,2522276,2547982,2771619,2965597,3142154,3412344,3602122,4004843,4254289,4600932,5128531,5626520,6263108,7071222,8376080,9353548,10292084,11378923,12661751,14668793,16087967,17388327,19702622,20702260,21934843,24458419,25982324,27303655,28434832,30505873,32721188,34457542,36459059,39714351,41648441,44288614,47164713,50047865,52507955,55698439,57999091,61020960,64255331,65770417,69742263,74404831,78500666,83572448,89170536,92864693,91170801,94576076,100739246,107877287,108367763,114743300,118719486,121825917,125779938,130865194,135302690,143147852
 "05000","Arkansas",5,SAINC50,15,"..."," Less: Personal current taxes","Thousands of dollars",81746,69534,79591,109936,118691,128321,131517,129367,153494,156864,167525,188839,196690,210807,253456,267931,247959,278195,349694,371400,447507,539821,563962,558991,658338,808105,965667,893321,1128655,1221703,1420713,1668317,1886849,2115503,2334632,2248868,2343187,2560920,2612029,2825971,2970841,3273953,3498232,3602238,3866833,4064443,4491793,4889813,5230743,5709269,6216250,6387198,6865496,7102747,6305102,6003523,6265877,7157321,7835102,8877747,9315063,7556537,7739962,9043502,9449527,10314095,10801034,11409848,11874042,12163751,11670216,12424582,12583401
 "05000","Arkansas",5,SAINC50,16,"...","Equals: Disposable personal income","Thousands of dollars",1525711,1439291,1541140,1733653,1798498,1801112,1776666,1944583,1996147,2062046,2143563,2333437,2351292,2560812,2712141,2874223,3164385,3323927,3655149,3882889,4153425,4588710,5062558,5704117,6412884,7567975,8387881,9398763,10250268,11440048,13248080,14419650,15501478,17587119,18367628,19685975,22115232,23421404,24691626,25608861,27535032,29447235,30959310,32856821,35847518,37583998,39796821,42274900,44817122,46798686,49482189,51611893,54155464,57152584,59465315,63738740,68138954,71343345,75737346,80292789,83549630,83614264,86836114,91695744,98427760,98053668,103942266,107309638,109951875,113616187,119194978,122878108,130564451
 "05000","Arkansas",5,SAINC50,20,"...","Population (persons) 1/","Number of persons",1825000,1844000,1908000,1901000,1838000,1780000,1734000,1725000,1704000,1733000,1726000,1756000,1789000,1806000,1853000,1875000,1897000,1894000,1899000,1901000,1902000,1913000,1930077,1972028,2018116,2058491,2100385,2158291,2168688,2207228,2241019,2269115,2288738,2293204,2294254,2305766,2319767,2327046,2331988,2342357,2342655,2346354,2356586,2383144,2415984,2456303,2494019,2535399,2572109,2601090,2626289,2651860,2678588,2691571,2705927,2724816,2749686,2781097,2821761,2848650,2874554,2896843,2921561,2938833,2948887,2954685,2961191,2970352,2980602,2990801,2997271,3004248,3012232
 "05000","Arkansas",5,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",881,818,849,970,1043,1084,1100,1202,1262,1280,1339,1436,1424,1535,1600,1676,1799,1902,2109,2238,2419,2681,2915,3176,3504,4069,4453,4769,5247,5736,6546,7090,7597,8592,9024,9513,10543,11165,11708,12139,13022,13946,14622,15299,16438,16956,17758,18602,19458,20187,21208,21871,22781,23873,24306,25595,27059,28227,29617,31303,32306,31472,32372,34279,36582,36677,38749,39968,40873,42056,43661,45037,47522
 "05000","Arkansas",5,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",836,781,808,912,979,1012,1025,1127,1171,1190,1242,1329,1314,1418,1464,1533,1668,1755,1925,2043,2184,2399,2623,2893,3178,3676,3993,4355,4726,5183,5912,6355,6773,7669,8006,8538,9533,10065,10588,10933,11754,12550,13137,13787,14838,15301,15957,16674,17424,17992,18841,19463,20218,21234,21976,23392,24781,25653,26840,28186,29065,28864,29723,31201,33378,33186,35102,36127,36889,37989,39768,40901,43345
 "05000","Arkansas",5,SAINC50,60,"...","Personal current taxes","Thousands of dollars",81746,69534,79591,109936,118691,128321,131517,129367,153494,156864,167525,188839,196690,210807,253456,267931,247959,278195,349694,371400,447507,539821,563962,558991,658338,808105,965667,893321,1128655,1221703,1420713,1668317,1886849,2115503,2334632,2248868,2343187,2560920,2612029,2825971,2970841,3273953,3498232,3602238,3866833,4064443,4491793,4889813,5230743,5709269,6216250,6387198,6865496,7102747,6305102,6003523,6265877,7157321,7835102,8877747,9315063,7556537,7739962,9043502,9449527,10314095,10801034,11409848,11874042,12163751,11670216,12424582,12583401
 "05000","Arkansas",5,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",72545,58729,67803,97239,105281,114421,116818,113343,136604,137952,146368,162686,168520,180420,221780,233217,215694,236458,286829,310754,376758,467996,485063,473887,540789,670012,802100,712645,928282,983258,1145487,1351773,1473630,1704548,1888256,1756135,1793122,1989520,2000526,2177355,2245183,2464887,2627743,2672899,2860853,3025271,3373681,3641140,3912673,4292918,4646819,4819170,5220204,5369861,4602534,4319736,4376359,5066567,5645033,6439751,6746508,5170497,5425877,6527225,6789352,7460408,7978646,8428202,8869119,9139405,8565992,9012033,8983790
 "05000","Arkansas",5,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",72545,58729,67803,97239,105281,114421,116818,113343,136604,137952,146368,162686,168520,180420,221780,233217,215694,236458,286829,310754,376758,467996,485063,473887,540789,670012,802100,712645,928282,983258,1145487,1351773,1473630,1704548,1888256,1756135,1793122,1989520,2000526,2177355,2245183,2464887,2627743,2672899,2860853,3025271,3373681,3641140,3912673,4292918,4646819,4819170,5220204,5369861,4602534,4319736,4376359,5066567,5645033,6439751,6746508,5170497,5425877,6527225,6789352,7460408,7978646,8428202,8869119,9139405,8565992,9012033,8983790
 "05000","Arkansas",5,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",79678,68183,74312,104133,113423,123586,127389,126143,148898,152092,161504,179596,186785,199975,243489,260015,244585,260124,315147,350915,424084,520492,556713,557063,624512,794609,954185,941899,1134656,1208493,1399285,1606940,1832981,2103008,2304066,2274951,2253383,2528151,2593596,2782467,2804343,3049249,3255054,3327001,3526058,3658417,4010878,4357520,4706607,5150757,5553528,5932375,6413650,6655248,6065334,5809744,5895470,6588070,7292154,8132935,9084918,7350219,7724623,8450615,8765026,9398392,9865767,10318878,10898924,11203833,10766197,11090355,11056046
