GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "26000","Michigan",3,SAEMP27N,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",4607674,4698703,4781618,4668086,4584913,4515471,4496353,4480377,4418188,4363103,4245510,3944323,3936587,4026177,4101235,4179314,4254618,4327948,4403966,4447609,4499323,4519329,4129357
 "26000","Michigan",3,SAEMP27N,70,"111-112"," Farm wage and salary employment","Number of jobs",19244,20915,20222,18892,17544,19248,20776,19176,17974,21200,17565,17734,16371,23531,20285,21907,22981,25200,23888,19429,22060,22800,20933
 "26000","Michigan",3,SAEMP27N,80,"..."," Nonfarm wage and salary employment","Number of jobs",4588430,4677788,4761396,4649194,4567369,4496223,4475577,4461201,4400214,4341903,4227945,3926589,3920216,4002646,4080950,4157407,4231637,4302748,4380078,4428180,4477263,4496529,4108424
 "26000","Michigan",3,SAEMP27N,90,"113-814","  Private nonfarm wage and salary employment","Number of jobs",3923011,4003473,4063143,3950426,3865253,3797725,3782275,3771886,3720876,3667873,3564206,3266805,3268745,3371314,3461164,3546556,3625190,3697969,3770007,3816519,3862711,3878924,3517406
 "26000","Michigan",3,SAEMP27N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",7245,7119,7159,7350,6664,6630,6970,6902,6441,6449,6741,6910,7439,7561,7885,8019,8841,8763,8844,8852,8770,8851,8594
 "26000","Michigan",3,SAEMP27N,101,"113","    Forestry and logging","Number of jobs",2132,2071,2046,2021,1917,1861,1884,1818,1699,1592,1578,1533,1613,1631,1660,1680,1758,1816,1897,1927,1929,2037,1943
 "26000","Michigan",3,SAEMP27N,102,"114","    Fishing, hunting and trapping","Number of jobs",(T),(T),(T),208,201,159,152,154,148,157,166,172,194,187,186,194,188,199,194,193,178,194,203
 "26000","Michigan",3,SAEMP27N,103,"115","    Support activities for agriculture and forestry","Number of jobs",4899,4820,4903,5121,4546,4610,4934,4930,4594,4700,4997,5205,5632,5743,6039,6145,6895,6748,6753,6732,6663,6620,6448
 "26000","Michigan",3,SAEMP27N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",8016,7852,7617,7553,6842,6490,6520,6721,6508,6161,6374,5559,5614,5910,6299,6488,6644,6001,5443,5440,5543,5538,4893
 "26000","Michigan",3,SAEMP27N,201,"211","    Oil and gas extraction","Number of jobs",700,751,589,551,482,532,572,544,540,538,550,543,609,577,593,631,651,565,501,437,449,538,489
 "26000","Michigan",3,SAEMP27N,202,"212","    Mining (except oil and gas)","Number of jobs",5522,5517,5446,5390,4868,4538,4393,4537,4220,3841,3894,3341,3436,3600,3611,3665,3754,3621,3502,3320,3384,3430,3189
 "26000","Michigan",3,SAEMP27N,203,"213","    Support activities for mining","Number of jobs",1794,1584,1582,1612,1492,1420,1555,1640,1748,1782,1930,1675,1569,1733,2095,2192,2239,1815,1440,1683,1710,1570,1215
 "26000","Michigan",3,SAEMP27N,300,"22","   Utilities","Number of jobs",21048,21246,21305,21149,20509,20600,20503,20832,20700,20393,20784,20272,19474,19333,19213,19365,19771,19883,20126,20237,20340,20633,20468
 "26000","Michigan",3,SAEMP27N,400,"23","   Construction","Number of jobs",192492,202197,215947,213058,206933,197243,197911,193942,181699,168271,155111,128856,124039,128280,131821,137048,145187,151925,158916,166456,173005,177934,168814
 "26000","Michigan",3,SAEMP27N,401,"236","    Construction of buildings","Number of jobs",44560,46379,49256,49082,48373,46229,47495,46731,43102,38689,34694,27898,26807,27795,28365,30130,32722,34732,37432,39732,42575,44251,41369
 "26000","Michigan",3,SAEMP27N,402,"237","    Heavy and civil engineering construction","Number of jobs",17756,18939,21907,21600,19834,17896,18388,19214,18194,17218,16417,14537,14449,13821,14510,15655,16394,16179,16950,17498,18523,19442,19526
 "26000","Michigan",3,SAEMP27N,403,"238","    Specialty trade contractors","Number of jobs",130176,136879,144784,142376,138726,133118,132028,127997,120403,112364,104000,86421,82783,86664,88946,91263,96071,101014,104534,109226,111907,114241,107919
 "26000","Michigan",3,SAEMP27N,500,"31-33","   Manufacturing","Number of jobs",888486,902264,896651,829940,758213,716403,694456,673249,645495,618311,573278,461790,471222,505452,530780,547814,569274,587358,601464,616259,629372,628135,556876
 "26000","Michigan",3,SAEMP27N,510,"321,327-339","    Durable goods manufacturing","Number of jobs",704234,716378,716725,659455,597386,561369,542643,523373,497781,474522,434248,338237,345772,375328,398359,412355,429945,444380,452998,465504,476156,474180,416250
 "26000","Michigan",3,SAEMP27N,511,"321","     Wood product manufacturing","Number of jobs",13600,13808,14037,12296,11694,11676,11512,11434,10851,10205,9495,7634,7724,7997,8145,8667,9480,9805,9998,10129,10280,10395,9510
 "26000","Michigan",3,SAEMP27N,512,"327","     Nonmetallic mineral product manufacturing","Number of jobs",19838,20521,20827,19427,18409,17496,15832,15542,14889,14055,13010,11122,10927,11007,9963,9734,10298,10800,10545,10656,10689,10880,9951
 "26000","Michigan",3,SAEMP27N,513,"331","     Primary metal manufacturing","Number of jobs",34156,35347,34378,31610,28517,26949,27840,27204,26164,25140,23768,16644,18383,21222,21637,21601,22048,22189,21982,22266,22765,22433,18345
 "26000","Michigan",3,SAEMP27N,514,"332","     Fabricated metal product manufacturing","Number of jobs",96737,99052,99119,89165,84498,82871,83548,84783,84263,81818,77861,60044,64763,71658,76169,77548,80173,81765,80499,79909,81454,79979,68239
 "26000","Michigan",3,SAEMP27N,515,"333","     Machinery manufacturing","Number of jobs",104219,103009,102102,89654,79606,76200,76059,75432,74243,70007,67415,55587,55565,61102,66308,68549,70284,72050,72226,73814,75118,73558,66879
 "26000","Michigan",3,SAEMP27N,516,"334","     Computer and electronic product manufacturing","Number of jobs",26337,25218,24818,23716,21051,19569,19223,20317,20912,20976,21136,18317,17179,17699,18177,18011,18164,19162,19616,20152,20662,21165,19531
 "26000","Michigan",3,SAEMP27N,517,"335","     Electrical equipment, appliance, and component manufacturing","Number of jobs",16515,16070,15903,16142,15289,14873,14576,13407,10758,10718,11034,9771,9946,10794,10966,10923,11234,12935,13188,13464,13663,14195,13802
 "26000","Michigan",3,SAEMP27N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing","Number of jobs",316608,327238,330750,307449,277069,256980,243868,225927,206708,192235,161758,116893,119587,130934,143293,151982,161505,167088,173706,181039,183338,181364,155120
 "26000","Michigan",3,SAEMP27N,519,"3364-3369","     Other transportation equipment manufacturing","Number of jobs",12524,12292,11875,10027,9576,9401,6125,5794,5591,5722,5894,4628,4772,5289,5973,6231,5951,6624,6842,7628,8574,8927,7824
 "26000","Michigan",3,SAEMP27N,521,"337","     Furniture and related product manufacturing","Number of jobs",38394,39036,38735,37283,31235,26837,26283,25545,25164,25250,24169,20298,19159,19464,19777,19982,20553,21213,22117,22703,23006,23578,21343
 "26000","Michigan",3,SAEMP27N,522,"339","     Miscellaneous manufacturing","Number of jobs",25306,24787,24181,22686,20442,18517,17777,17988,18238,18396,18708,17299,17767,18162,17951,19127,20255,20749,22279,23744,26607,27706,25706
 "26000","Michigan",3,SAEMP27N,530,"311-316,322-326","    Nondurable goods manufacturing","Number of jobs",184252,185886,179926,170485,160827,155034,151813,149876,147714,143789,139030,123553,125450,130124,132421,135459,139329,142978,148466,150755,153216,153955,140626
