GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "06000","California",8,SAINC50,10,"...","Personal income (thousands of dollars)","Thousands of dollars",18274494,18601729,20788145,24117233,26794080,28728120,29603669,32550035,35615676,38269519,40252410,44031353,46521143,49266560,53085503,56740063,61404603,65617507,71355954,76731586,84055708,92160048,99417462,105987186,116351066,127777265,142507421,157639903,174924788,194032902,220640055,250173900,284307980,319557151,342342458,369808779,410796416,444066873,476682239,513377058,558041138,600755071,643684926,665992598,702449072,719730984,742429143,780642835,829666598,882677306,959693523,1030884656,1135543382,1173878608,1190223778,1243465494,1318744308,1394854877,1503754405,1572721399,1594742475,1540872603,1614040770,1715226969,1827166863,1857200859,1980736837,2125430316,2218457774,2318644417,2431821953,2544234978,2763311977
 "06000","California",8,SAINC50,15,"..."," Less: Personal current taxes","Thousands of dollars",1852360,1572477,1793719,2599736,3193401,3218876,3088421,3557361,3756406,4127171,4266324,4818663,5223323,5484738,5978608,6382187,5991641,6390849,7302608,8123363,9734150,11250905,10720941,10347116,13157870,13475010,15512191,15451678,18736762,21955302,26295295,31350791,35961482,39825761,40417440,42762337,47780244,53939242,57490165,66918647,68313877,78652922,83102385,79350094,78767760,80571226,84007715,92369159,106300949,120765010,136488075,159429017,195449676,180594287,146586548,142540527,150757530,177908178,197670087,215300052,211951792,161529972,178171842,208782564,224253366,253648412,276290403,310207625,319402820,333655830,353828882,371627290,369903498
 "06000","California",8,SAINC50,16,"...","Equals: Disposable personal income","Thousands of dollars",16422134,17029252,18994426,21517497,23600679,25509244,26515248,28992674,31859270,34142348,35986086,39212690,41297820,43781822,47106895,50357876,55412962,59226658,64053346,68608223,74321558,80909143,88696521,95640070,103193196,114302255,126995230,142188225,156188026,172077600,194344760,218823109,248346498,279731390,301925018,327046442,363016172,390127631,419192074,446458411,489727261,522102149,560582541,586642504,623681312,639159758,658421428,688273676,723365649,761912296,823205448,871455639,940093706,993284321,1043637230,1100924967,1167986778,1216946699,1306084318,1357421347,1382790683,1379342631,1435868928,1506444405,1602913497,1603552447,1704446434,1815222691,1899054954,1984988587,2077993071,2172607688,2393408479
 "06000","California",8,SAINC50,20,"...","Population (persons) 1/","Number of persons",10064000,10337000,10677000,11134000,11635000,12251000,12746000,13133000,13713000,14264000,14880000,15467000,15870000,16497000,17072000,17668000,18151000,18585000,18858000,19176000,19394000,19711000,20023181,20345575,20584794,20867737,21172548,21536715,21934505,22350247,22838960,23255069,23800800,24285933,24820007,25360023,25844397,26441107,27102238,27777160,28464250,29218165,29959515,30470736,30974659,31274928,31484435,31696582,32018834,32486010,32987675,33499204,33987977,34479458,34871843,35253159,35574576,35827943,36021202,36250311,36604337,36961229,37322360,37650514,37970368,38291358,38636290,38966055,39223210,39424071,39535906,39547996,39499738
 "06000","California",8,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1816,1800,1947,2166,2303,2345,2323,2478,2597,2683,2705,2847,2931,2986,3110,3211,3383,3531,3784,4001,4334,4676,4965,5209,5652,6123,6731,7320,7975,8681,9661,10758,11945,13158,13793,14582,15895,16795,17588,18482,19605,20561,21485,21857,22678,23013,23581,24629,25912,27171,29092,30773,33410,34046,34131,35272,37070,38932,41746,43385,43567,41689,43246,45557,48121,48502,51266,54546,56560,58813,61509,64333,69958
 "06000","California",8,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1632,1647,1779,1933,2028,2082,2080,2208,2323,2394,2418,2535,2602,2654,2759,2850,3053,3187,3397,3578,3832,4105,4430,4701,5013,5477,5998,6602,7121,7699,8509,9410,10434,11518,12165,12896,14046,14755,15467,16073,17205,17869,18711,19253,20135,20437,20913,21714,22592,23454,24955,26014,27660,28808,29928,31229,32832,33966,36259,37446,37777,37319,38472,40011,42215,41878,44115,46585,48417,50350,52560,54936,60593
 "06000","California",8,SAINC50,60,"...","Personal current taxes","Thousands of dollars",1852360,1572477,1793719,2599736,3193401,3218876,3088421,3557361,3756406,4127171,4266324,4818663,5223323,5484738,5978608,6382187,5991641,6390849,7302608,8123363,9734150,11250905,10720941,10347116,13157870,13475010,15512191,15451678,18736762,21955302,26295295,31350791,35961482,39825761,40417440,42762337,47780244,53939242,57490165,66918647,68313877,78652922,83102385,79350094,78767760,80571226,84007715,92369159,106300949,120765010,136488075,159429017,195449676,180594287,146586548,142540527,150757530,177908178,197670087,215300052,211951792,161529972,178171842,208782564,224253366,253648412,276290403,310207625,319402820,333655830,353828882,371627290,369903498
 "06000","California",8,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",1756081,1462241,1668239,2451627,3030860,3047639,2897433,3343657,3520506,3876404,4005504,4466935,4809134,5041282,5485418,5830793,5396681,5719122,6467671,7079259,8185796,9662810,9076703,8540006,10381394,10866155,12979183,12128432,14875757,17348550,20493653,25465730,28273176,32108495,31725261,33691293,36389070,41295423,43731221,50782148,53187733,60276809,63286449,60004117,58806716,60570658,63849061,70212520,81504793,93479407,104597235,123500936,150584470,134395875,110765651,105435356,110625264,129879489,142971306,157526209,153247779,114361835,126317937,151541589,160327773,180469135,198878911,224566325,231630116,239429517,253168355,267590308,267489394
 "06000","California",8,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",1756081,1462241,1668239,2451627,3030860,3047639,2897433,3343657,3520506,3876404,4005504,4466935,4809134,5041282,5485418,5830793,5396681,5719122,6467671,7079259,8185796,9662810,9076703,8540006,10381394,10866155,12979183,12128432,14875757,17348550,20493653,25465730,28273176,32108495,31725261,33691293,36389070,41295423,43731221,50782148,53187733,60276809,63286449,60004117,58806716,60570658,63849061,70212520,81504793,93479407,104597235,123500936,150584470,134395875,110765651,105435356,110625264,129879489,142971306,157526209,153247779,114361835,126317937,151541589,160327773,180469135,198878911,224566325,231630116,239429517,253168355,267590308,267489394
 "06000","California",8,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",1927054,1690546,1829444,2621149,3235257,3308052,3178441,3659470,3872794,4240440,4422653,4924268,5312697,5611275,6117517,6539682,6171769,6364767,7232561,8110166,9427498,11001922,10802046,10375148,12154219,13621099,15939574,16473083,18397216,21227314,24938129,30019545,33797838,38565411,39300740,41906018,45052527,50174342,53461779,60748272,62076064,69145417,73052211,71048766,69706554,70732109,73858419,80926653,92569236,104791570,116645850,138417623,166429627,152627235,133461602,127154716,133066987,151314542,166572733,182871595,188397409,147365798,156239342,178466910,187442175,206663628,226166195,251951268,262124456,271523623,284496982,294493292,294313850
