GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "36000","New York",2,SAINC6N,1,"...","Compensation of employees (thousands of dollars) 1/","Thousands of dollars",411831347,436681737,477730797,490310296,483857067,495707304,526187939,552035654,591243446,639479576,655832102,618956576,644473956,666331480,686441970,705921905,743717766,776120166,789978920,832999227,875017455,912733841,901929778,970273315
 "36000","New York",2,SAINC6N,5,"..."," Wages and salaries","Thousands of dollars",339066583,360177591,394830380,404771436,394937712,401261528,426313901,446766536,481717980,523264422,534642698,496963524,518024638,537593324,553648371,564948356,601052548,627431725,641256290,675948008,708951561,741165717,733268703,792600233
 "36000","New York",2,SAINC6N,6,"..."," Supplements to wages and salaries","Thousands of dollars",72764764,76504146,82900417,85538860,88919355,94445776,99874038,105269118,109525466,116215154,121189404,121993052,126449318,128738156,132793599,140973549,142665218,148688441,148722630,157051219,166065894,171568124,168661075,177673082
 "36000","New York",2,SAINC6N,7,"...","  Employer contributions for employee pension and insurance funds 2/","Thousands of dollars",48622441,51462024,55789169,57205740,59995586,64529038,68511575,72761474,75382903,80429620,84094250,86289510,89840659,90831034,93707740,100291337,99567871,103761000,103184365,109323451,117272803,120884757,118448314,123366223
 "36000","New York",2,SAINC6N,8,"...","  Employer contributions for government social insurance","Thousands of dollars",24142323,25042122,27111248,28333120,28923769,29916738,31362463,32507644,34142563,35785534,37095154,35703542,36608659,37907122,39085859,40682212,43097347,44927441,45538265,47727768,48793091,50683367,50212761,54306859
 "36000","New York",2,SAINC6N,9,"...","Average compensation per job (dollars) 3/","Dollars",48614,50370,54037,55773,55869,57521,60725,63269,67113,71538,72875,70942,74002,75651,76845,77992,80661,82685,83056,86533,89327,92061,100947,(NA)
 "36000","New York",2,SAINC6N,81,"111-112"," Farm compensation","Thousands of dollars",461562,424955,495316,520636,635722,583024,577628,480528,539466,674016,656894,601833,591428,522670,751568,770910,826699,689800,777054,747531,699461,561667,597508,638415
 "36000","New York",2,SAINC6N,82,"..."," Nonfarm compensation","Thousands of dollars",411369785,436256782,477235481,489789660,483221345,495124280,525610311,551555126,590703980,638805560,655175208,618354743,643882528,665808810,685690402,705150995,742891067,775430366,789201866,832251696,874317994,912172174,901332270,969634900
 "36000","New York",2,SAINC6N,90,"113-814","  Private nonfarm compensation","Thousands of dollars",334398890,354835829,391432112,402703830,392842471,400794399,426300721,448496151,484133273,526870394,537504620,496450225,517334550,539971923,559445274,571590162,607761263,636415306,649745392,687486589,713845678,747698238,736357324,796650406
 "36000","New York",2,SAINC6N,100,"113-115","   Forestry, fishing, and related activities","Thousands of dollars",129330,130196,141286,130861,131877,130301,149075,147906,165583,167812,179860,196053,194728,198598,203637,202168,220872,243762,244839,256582,266665,271113,298691,368614
 "36000","New York",2,SAINC6N,101,"113","    Forestry and logging","Thousands of dollars",33495,34527,40213,35648,34254,32991,39492,39098,41189,37972,34306,31739,32355,29965,30755,30909,32097,36429,34755,34892,35804,34457,36776,(NA)
 "36000","New York",2,SAINC6N,102,"114","    Fishing, hunting and trapping","Thousands of dollars",7652,7850,7964,4857,5030,4023,6275,4376,4911,5481,5061,5488,5252,5505,6117,4948,5114,5313,5084,5276,5388,6224,6823,(NA)
 "36000","New York",2,SAINC6N,103,"115","    Support activities for agriculture and forestry","Thousands of dollars",88183,87819,93109,90356,92593,93287,103308,104432,119483,124359,140493,158826,157121,163128,166765,166311,183661,202020,205000,216414,225473,230432,255092,(NA)
 "36000","New York",2,SAINC6N,200,"21","   Mining, quarrying, and oil and gas extraction","Thousands of dollars",226263,223581,231891,241409,223077,257488,281136,294652,332435,364938,415159,328873,334698,381887,371470,334302,371515,377533,353414,365681,415553,410622,400279,433560
 "36000","New York",2,SAINC6N,201,"211","    Oil and gas extraction","Thousands of dollars",8846,9133,9058,12359,9843,13009,8406,15465,21880,27782,39371,38530,52594,99310,74682,57312,63597,54243,29934,10813,17199,17314,17858,(NA)
