GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "24000","Maryland",2,SAINC35,1000,"...","Personal current transfer receipts (thousands of dollars)","Thousands of dollars",15372,15896,31518,22954,22327,28247,28178,42163,26689,36631,33770,35953,36398,36942,36670,46706,84331,150377,141479,110469,133784,177270,135469,140772,148058,182620,196610,207120,246646,310798,326633,340501,391504,415964,435537,459896,503751,556618,691172,826171,944439,1126324,1373129,1573804,1816363,2104960,2647088,2855391,3042124,3354202,3805371,4535336,5195311,5782564,6303434,6643549,7022546,7494069,7779663,8304431,9045495,9909590,11161838,12514144,13056004,13642015,14301999,15295620,15609636,16287740,17262254,18245956,19876558,21349685,22982456,23994822,25983818,27037283,29354067,33431772,36015805,39193880,40354720,40768066,42215239,44817633,46574632,48965048,49973037,52512632,55019887,74467087
 "24000","Maryland",2,SAINC35,2000,"..."," Current transfer receipts of individuals from governments","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),102507,125490,165184,119586,125460,135188,172621,180797,186798,223528,290496,304732,317358,366582,386256,401084,417711,458134,509890,636831,759574,856475,1039157,1286623,1476816,1704382,1970327,2462654,2657208,2875104,3133629,3550619,4264786,4880134,5464575,5958684,6176242,6510424,6951937,7281894,7790284,8470251,9350352,10673259,12039316,12607343,13202828,13754186,14665623,15048287,15594786,16405822,17215731,18722254,20404808,22166003,23347570,25164237,26310209,28445686,32410205,34906517,37990435,39052572,39589769,41066578,43581261,45208565,47422024,48640157,51142752,53519820,70605219
 "24000","Maryland",2,SAINC35,2100,"...","  Retirement and disability insurance benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),13027,15185,19829,33584,40148,51758,62360,81126,92370,114848,130312,152857,168059,189802,215655,230892,243959,274840,303364,330633,394544,428037,510511,600533,677337,843030,947147,1091891,1230860,1388360,1531835,1720676,1984672,2340621,2582917,2818482,2995475,3173833,3368282,3535910,3752851,3991792,4289710,4622327,4950362,5231096,5459017,5752086,6007728,6267924,6476655,6633255,7043060,7475302,7883631,8313118,8758884,9234534,9679916,10119904,10605945,11563977,12021044,12468262,13345486,14037229,14759513,15464892,15836448,16326448,17181048,18256577,19117167
 "24000","Maryland",2,SAINC35,2110,"...","   Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),7888,9388,13447,26628,30933,41699,51004,68925,79038,100278,114863,135505,148538,168911,192861,207336,219366,249633,276709,302049,362631,394018,471614,552121,622808,773686,873764,1010936,1140257,1284018,1420231,1593862,1850734,2177387,2398653,2601284,2771869,2929803,3094944,3223654,3407844,3612554,3876935,4208221,4500484,4770446,5019420,5302675,5548572,5815640,6049264,6222357,6627879,7061461,7435692,7721937,8083584,8522292,9022659,9515609,10017482,10995720,11450409,11884423,12761025,13458047,14137533,14825239,15284034,15831830,16682335,17747780,18606605
 "24000","Maryland",2,SAINC35,2120,"...","   Excluding Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),5139,5797,6382,6956,9215,10059,11356,12201,13332,14570,15449,17352,19521,20891,22794,23556,24593,25207,26655,28584,31913,34019,38897,48412,54529,69344,73383,80955,90603,104342,111604,126814,133938,163234,184264,217198,223606,244030,273338,312256,345007,379238,412775,414106,449878,460650,439597,449411,459156,452284,427391,410898,415181,413841,447939,591181,675300,712242,657257,604295,588463,568257,570635,583839,584461,579182,621980,639653,552414,494618,498713,508797,510562
 "24000","Maryland",2,SAINC35,2121,"...","    Railroad retirement and disability benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),4262,4817,5119,5292,7333,7910,8931,9564,10485,11523,12044,13619,15562,16463,17713,18477,19407,20193,21317,23082,25863,27239,30585,34532,37437,44916,49393,57900,63013,67190,70902,77238,86894,97334,107471,113646,115744,120198,125273,129094,133748,138878,144495,149055,153126,154431,155241,154747,154666,154982,155032,152976,152476,153269,156354,155384,155148,155596,159068,161990,163724,172408,169268,171577,177815,182057,186555,190163,192718,197794,203787,209810,208730
 "24000","Maryland",2,SAINC35,2122,"...","    Workers' compensation","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),825,876,1159,1611,1829,2069,2371,2583,2790,2986,3344,3670,3897,4366,5016,5015,5155,4982,5306,5469,6017,6748,7429,9986,11296,13075,13918,13147,17516,27197,29955,31677,28816,48008,59331,85330,90087,106253,129302,165816,189262,221519,249389,246686,276366,286988,266536,277342,285885,282324,257882,241834,250743,249271,256891,323024,389634,417310,376339,336155,340170,322590,329244,342263,340197,349032,358613,354600,317189,275845,278675,282719,283248
 "24000","Maryland",2,SAINC35,2123,"...","    Other government retirement and disability insurance benefits 1/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),52,104,104,53,53,80,54,54,57,61,61,63,62,62,65,64,31,32,32,33,33,32,883,3894,5796,11353,10072,9908,10074,9955,10747,17899,18228,17892,17462,18222,17775,17579,18763,17346,21997,18841,18891,18365,20386,19231,17820,17322,18605,14978,14477,16088,11962,11301,34694,112773,130518,139336,121850,106150,84569,73259,72123,69999,66449,48093,76812,94890,42507,20979,16251,16268,18584
 "24000","Maryland",2,SAINC35,2200,"...","  Medical benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),324,439,509,634,760,839,1282,1783,1670,2565,3841,4970,6317,11737,35850,105852,141775,181695,205008,258258,313119,372426,417596,478146,557563,662993,807791,949251,1148940,1320416,1503490,1722294,1894269,2028526,2257530,2465394,2691830,3006139,3396718,3973585,4622026,4945832,5409149,5527658,6024991,6180229,6442388,7102952,7431232,8229534,9012736,10156764,10851616,12090303,12635513,13654948,14676214,15751147,16902045,17562186,18084870,18820111,20859656,21583152,23462556,24124885,25493459,26558108,27357979
 "24000","Maryland",2,SAINC35,2210,"...","   Medicare benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),13106,61098,79727,93739,100916,119336,134151,147907,205403,244925,299278,362576,455939,549989,632872,762855,909606,1036185,1155688,1254788,1365834,1492560,1591437,1800080,1965248,2208873,2534339,2766384,2986015,3119445,3291893,3501933,3739358,3947608,4190831,4648843,4977519,5360881,5903801,6424279,7319220,7739940,8375626,8798845,9204125,9628743,10016381,10393298,10825836,11483766,11966219,12544990,13344866,14261675,14847200
