GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "30000","Montana",7,SAEMP27N,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",395793,401836,409172,414029,417747,423152,433558,442786,455501,466205,466766,449985,447230,451230,460264,466811,470465,479397,484091,489034,494547,501505,486849
 "30000","Montana",7,SAEMP27N,70,"111-112"," Farm wage and salary employment","Number of jobs",6405,5859,6749,6159,6162,5663,5638,5253,5155,4767,5023,4712,4761,5488,6668,6618,6407,6867,6954,7474,6750,7096,6617
 "30000","Montana",7,SAEMP27N,80,"..."," Nonfarm wage and salary employment","Number of jobs",389388,395977,402423,407870,411585,417489,427920,437533,450346,461438,461743,445273,442469,445742,453596,460193,464058,472530,477137,481560,487797,494409,480232
 "30000","Montana",7,SAEMP27N,90,"113-814","  Private nonfarm wage and salary employment","Number of jobs",301162,307192,313347,317721,321671,324965,334503,344665,357601,367899,367571,349263,345363,349707,358437,365084,368671,377004,380964,385343,392349,397681,384777
 "30000","Montana",7,SAEMP27N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",3250,3246,3213,3076,3215,3122,3053,2901,2881,2894,2915,2765,3034,3185,3464,3573,3663,3819,3850,3910,3921,4003,3973
 "30000","Montana",7,SAEMP27N,101,"113","    Forestry and logging","Number of jobs",1325,1300,1312,1157,1252,1169,1188,1068,1048,995,856,(D),633,604,636,636,620,651,612,595,592,598,537
 "30000","Montana",7,SAEMP27N,102,"114","    Fishing, hunting and trapping","Number of jobs",(T),(T),(T),27,25,18,15,8,7,5,3,(D),3,5,3,3,3,3,3,4,4,5,5
 "30000","Montana",7,SAEMP27N,103,"115","    Support activities for agriculture and forestry","Number of jobs",1868,1891,1853,1892,1938,1935,1850,1825,1826,1894,2056,2173,2398,2576,2825,2934,3040,3165,3235,3311,3325,3400,3431
 "30000","Montana",7,SAEMP27N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",4865,4832,4737,5199,5129,4944,6131,6714,7291,7454,7543,6488,6833,7554,8714,8833,8525,7561,6378,6322,6655,6721,6232
 "30000","Montana",7,SAEMP27N,201,"211","    Oil and gas extraction","Number of jobs",529,488,500,496,424,336,469,546,608,634,588,538,651,662,789,763,799,800,825,691,673,611,435
 "30000","Montana",7,SAEMP27N,202,"212","    Mining (except oil and gas)","Number of jobs",3360,3524,3391,3665,3606,3492,3988,4199,4336,4497,4573,4112,4237,4565,4858,4843,4656,4485,4106,4145,4256,4411,4508
 "30000","Montana",7,SAEMP27N,203,"213","    Support activities for mining","Number of jobs",976,820,846,1038,1099,1116,1674,1969,2347,2323,2382,1838,1945,2327,3067,3227,3070,2276,1447,1486,1726,1699,1289
 "30000","Montana",7,SAEMP27N,300,"22","   Utilities","Number of jobs",3201,3259,3207,3153,2909,2821,2891,2915,2973,3027,3084,3067,3046,3116,3197,3179,3157,3079,3029,2875,2826,2823,2793
 "30000","Montana",7,SAEMP27N,400,"23","   Construction","Number of jobs",19848,20484,20916,21960,22399,24180,25873,28563,31183,33295,30558,24679,23402,23305,23703,24728,25585,27159,27735,28477,29809,30729,31639
