GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "26000","Michigan",3,SAINC50,10,"...","Personal income (thousands of dollars)","Thousands of dollars",9697714,9642355,11002621,12319075,13190546,14991550,14618374,16236031,16948889,17440858,17119510,18126035,18884004,18956987,20319333,21691531,23774166,26375153,28764087,29991814,33160649,36067948,37361665,40643958,45132028,50382867,53913200,57745117,64457792,72465620,80772906,88478725,94684397,101254248,104816500,111577181,123177165,133599143,142047588,147561422,157523158,169629265,177393177,181414249,192235076,202432450,217745440,230305875,242218472,254938948,270129905,283339665,302000579,307220858,306502877,314078154,323456673,331142642,339338377,349331478,357779785,339695037,353316281,373861260,389544137,393576751,411019819,433688597,446030231,458756727,476476831,492022215,530808563
 "26000","Michigan",3,SAINC50,15,"..."," Less: Personal current taxes","Thousands of dollars",899733,755831,944230,1361281,1598774,1914120,1607638,1752660,1928224,1952090,1663602,1853365,2055633,1927605,2228907,2449763,2418536,2783456,3174400,3361281,4250094,5165803,4837862,4922196,6151846,6587282,6821482,6479721,8145435,9755561,11508026,12640592,12329334,13504863,12711462,13793085,14960797,17054478,17946080,19022857,19627187,21756732,21940587,21645824,21848512,24506780,27000421,29349369,31996736,34566270,37989231,39671759,40992839,39912673,34274726,32266825,31705091,34011829,35642177,38310925,38628180,28311523,30994005,36882004,39084583,42948394,44637814,48935900,52075638,51937262,51703556,54727130,52594173
 "26000","Michigan",3,SAINC50,16,"...","Equals: Disposable personal income","Thousands of dollars",8797981,8886524,10058391,10957794,11591772,13077430,13010736,14483371,15020665,15488768,15455908,16272670,16828371,17029382,18090426,19241768,21355630,23591697,25589687,26630533,28910555,30902145,32523803,35721762,38980182,43795585,47091718,51265396,56312357,62710059,69264880,75838133,82355063,87749385,92105038,97784096,108216368,116544665,124101508,128538565,137895971,147872533,155452590,159768425,170386564,177925670,190745019,200956506,210221736,220372678,232140674,243667906,261007740,267308185,272228151,281811329,291751582,297130813,303696200,311020553,319151605,311383514,322322276,336979256,350459554,350628357,366382005,384752697,393954593,406819465,424773275,437295085,478214390
 "26000","Michigan",3,SAINC50,20,"...","Population (persons) 1/","Number of persons",6213000,6332000,6407000,6497000,6650000,6822000,7066000,7285000,7467000,7569000,7667000,7767000,7834000,7893000,7933000,8058000,8187000,8357000,8512000,8630000,8696000,8781000,8896558,8971835,9024681,9071764,9109374,9107840,9117481,9157247,9201953,9248814,9255553,9209287,9115196,9047764,9049454,9076287,9127774,9187484,9218002,9253298,9311319,9400446,9479065,9540114,9597737,9676211,9758645,9809051,9847942,9897116,9952450,9991120,10015710,10041152,10055315,10051137,10036081,10001284,9946889,9901591,9880076,9895488,9920751,9947308,9974630,9987137,10016980,10049868,10070610,10078236,10067664
 "26000","Michigan",3,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1561,1523,1717,1896,1984,2198,2069,2229,2270,2304,2233,2334,2411,2402,2561,2692,2904,3156,3379,3475,3813,4107,4200,4530,5001,5554,5918,6340,7070,7913,8778,9566,10230,10995,11499,12332,13612,14720,15562,16061,17089,18332,19051,19298,20280,21219,22687,23801,24821,25990,27430,28629,30344,30749,30602,31279,32168,32946,33812,34929,35969,34307,35760,37781,39266,39566,41207,43425,44527,45648,47314,48820,52724
 "26000","Michigan",3,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1416,1403,1570,1687,1743,1917,1841,1988,2012,2046,2016,2095,2148,2158,2280,2388,2608,2823,3006,3086,3325,3519,3656,3982,4319,4828,5170,5629,6176,6848,7527,8200,8898,9528,10105,10808,11958,12841,13596,13991,14959,15981,16695,16996,17975,18650,19874,20768,21542,22466,23573,24620,26225,26755,27180,28066,29015,29562,30260,31098,32086,31448,32623,34054,35326,35249,36731,38525,39329,40480,42179,43390,47500
 "26000","Michigan",3,SAINC50,60,"...","Personal current taxes","Thousands of dollars",899733,755831,944230,1361281,1598774,1914120,1607638,1752660,1928224,1952090,1663602,1853365,2055633,1927605,2228907,2449763,2418536,2783456,3174400,3361281,4250094,5165803,4837862,4922196,6151846,6587282,6821482,6479721,8145435,9755561,11508026,12640592,12329334,13504863,12711462,13793085,14960797,17054478,17946080,19022857,19627187,21756732,21940587,21645824,21848512,24506780,27000421,29349369,31996736,34566270,37989231,39671759,40992839,39912673,34274726,32266825,31705091,34011829,35642177,38310925,38628180,28311523,30994005,36882004,39084583,42948394,44637814,48935900,52075638,51937262,51703556,54727130,52594173
 "26000","Michigan",3,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",877569,731359,916668,1329212,1564903,1877612,1569534,1710940,1883877,1904383,1615739,1796651,1996705,1867535,2164466,2331125,2274513,2627908,3010251,3139758,3659325,4499790,4110062,4017029,4929943,5266053,5509274,5204239,6490121,7937841,9249178,10254539,9974391,11014573,9983827,10402730,11372190,13235664,13794476,14957711,15061873,16945834,17213887,16825990,17131538,18643167,21251540,22992014,25231746,27295921,30261167,31244537,32508036,31847682,26856524,25014205,24243431,26351691,27772372,30168066,29860752,21437666,23939911,28848666,30462259,33243565,35019179,38223844,40986181,40452430,39747707,42103051,40129889
 "26000","Michigan",3,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",877569,731359,916668,1329212,1564903,1877612,1569534,1710940,1883877,1904383,1615739,1796651,1996705,1867535,2164466,2331125,2274513,2627908,3010251,3139758,3659325,4499790,4110062,4017029,4929943,5266053,5509274,5204239,6490121,7937841,9249178,10254539,9974391,11014573,9983827,10402730,11372190,13235664,13794476,14957711,15061873,16945834,17213887,16825990,17131538,18643167,21251540,22992014,25231746,27295921,30261167,31244537,32508036,31847682,26856524,25014205,24243431,26351691,27772372,30168066,29860752,21437666,23939911,28848666,30462259,33243565,35019179,38223844,40986181,40452430,39747707,42103051,40129889
 "26000","Michigan",3,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",959689,845294,997603,1422176,1676344,2013213,1741210,1884930,2066163,2099093,1823249,1986751,2198837,2099091,2394406,2597950,2567261,2880532,3332740,3577728,4159450,5034505,4821193,4755316,5662482,6424103,6769516,6869836,7732546,9339893,10713582,11959032,12106283,13193178,12420368,12829175,14095708,15852020,16632009,17839288,17814244,19487203,19910344,19793074,20049328,21445337,24166522,26161562,28555759,30777743,33998074,35987767,37642909,37455543,33495416,31543615,30920951,32654597,34406386,36946484,38808832,29689098,31532308,35599010,37408065,39898581,41655423,44895448,48118131,47990708,47496645,49395967,47401517
 "26000","Michigan",3,SAINC50,82,"...","   Less: Refunds","Thousands of dollars",82120,113935,80935,92964,111441,135601,171676,173990,182286,194710,207510,190100,202132,231556,229940,266825,292748,252624,322489,437970,500125,534715,711131,738287,732539,1158050,1260242,1665597,1242425,1402052,1464404,1704493,2131892,2178605,2436541,2426445,2723518,2616356,2837533,2881577,2752371,2541369,2696457,2967084,2917790,2802170,2914982,3169548,3324013,3481822,3736907,4743230,5134873,5607861,6638892,6529410,6677520,6302906,6634014,6778418,8948080,8251432,7592397,6750344,6945806,6655016,6636244,6671604,7131950,7538278,7748938,7292916,7271628
 "26000","Michigan",3,SAINC50,120,"..."," State governments","Thousands of dollars",18473,20372,23171,27450,28956,31258,32528,35579,38304,41621,41968,46832,48343,49040,51580,52755,54186,59724,57082,112068,452824,525976,586934,766829,1053109,1149959,1123441,1084171,1433232,1597630,2022529,2148457,2142926,2264069,2392405,3042571,3239583,3429507,3744542,3667981,4035233,4261605,4200921,4297854,4190354,5258437,5149385,5722545,6097664,6589324,7038665,7688004,7727662,7324495,6714312,6508537,6676868,6824242,6991432,7261543,7950069,6135782,6315314,7261600,7824091,8902029,8818162,9904794,10259390,10564087,11016100,11627986,11434183
 "26000","Michigan",3,SAINC50,130,"...","  Income taxes","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52352,382478,424157,466643,638882,923194,1008942,985826,948876,1289605,1437168,1843703,1951837,1949246,2062801,2178004,2807739,2978207,3157123,3447144,3335981,3630321,3819193,3748208,3834813,3691751,4782716,4656208,5201132,5590283,6036213,6433593,7057151,7050910,6643249,5985712,5737960,5819021,6059854,6226989,6502486,7200028,5388239,5541884,6467291,6988799,8115583,7994485,9014207,9281801,9506427,9851208,10400975,10213100
 "26000","Michigan",3,SAINC50,150,"...","  Motor vehicle licenses","Thousands of dollars",15982,17623,19537,21955,22862,25081,26648,29590,32337,35060,34779,39772,41695,42600,44747,45598,46886,51864,49881,53160,59308,98995,108300,113660,119575,129187,125677,121693,129339,143412,158548,181722,172379,173324,190729,211468,232094,247687,261441,289148,353914,394523,402405,409932,447041,428982,443298,475849,462785,500046,547733,576821,620610,621585,662618,699557,774687,678371,687033,679151,657657,654816,658872,676613,697351,713234,740570,771605,824858,896848,1000457,1039862,1031216
 "26000","Michigan",3,SAINC50,160,"...","  Other taxes 5/","Thousands of dollars",2491,2749,3634,5495,6094,6177,5880,5989,5967,6561,7189,7060,6648,6440,6833,7157,7300,7860,7201,6556,11038,2824,11991,14287,10340,11830,11938,13602,14288,17050,20278,14898,21301,27944,23672,23364,29282,24697,35957,42852,50998,47889,50308,53109,51562,46739,49879,45564,44596,53065,57339,54032,56142,59661,65982,71020,83160,86017,77410,79906,92384,92727,114558,117696,137941,73212,83107,118982,152731,160812,164435,187149,189867
 "26000","Michigan",3,SAINC50,180,"..."," Local governments","Thousands of dollars",544,587,612,540,486,472,481,880,1016,1408,936,1694,1570,1237,1396,48844,67670,67728,74084,69957,91193,126154,126941,124848,155725,158033,175669,178196,203880,202581,215816,215519,188452,205581,303742,288401,312988,344082,355739,331732,422864,417574,410610,404671,400965,383324,425698,471953,483417,512455,545871,576132,601562,555632,501794,530666,554117,533289,554138,533694,484185,436046,421451,442969,482797,489460,506172,511598,522335,600476,604369,641023,665469
 "26000","Michigan",3,SAINC50,190,"...","  Income taxes","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45998,64064,63316,69170,67055,88014,122209,122399,120855,151646,153995,169460,171732,196089,194539,205460,205806,177320,192819,290636,274424,297709,328932,343032,318507,406789,401028,394561,388535,381554,358914,400949,451131,461672,488988,516747,545963,569498,524560,472190,496709,504683,470843,496071,501698,458176,417886,401856,422124,456631,459493,475403,477848,479309,558402,556123,589847,612179
 "26000","Michigan",3,SAINC50,200,"...","  Motor vehicle licenses","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),78,69,59,82,78,68,66,60,58,58,146,96,139,244,180,178,176,184,184,233,318,291,257,263,346,368,355,370,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "26000","Michigan",3,SAINC50,210,"...","  Other taxes","Thousands of dollars",544,587,612,540,486,472,481,880,1016,1408,936,1694,1570,1237,1396,2846,3606,4412,4914,2902,3179,3867,4473,3934,3997,3960,6141,6398,7731,7984,10298,9567,11036,12623,12862,13797,15101,14974,12523,13041,15842,16228,15758,15879,19148,24064,24381,20467,21375,23082,29124,30169,32064,31072,29604,33957,49434,62446,58067,31996,26009,18160,19595,20845,26166,29967,30769,33750,43026,42074,48246,51176,53290
 "26000","Michigan",3,SAINC50,230,"..."," State and local personal property taxes","Thousands of dollars",3147,3513,3779,4079,4429,4778,5095,5261,5027,4678,4959,8188,9015,9793,11465,17039,22167,28096,32983,39498,46752,13883,13925,13490,13069,13237,13098,13115,18202,17509,20503,22077,23565,20640,31488,59383,36036,45225,51323,65433,107217,131719,115169,117309,125655,221852,173798,162857,183909,168570,143528,163086,155579,184864,202096,213417,230675,302607,324235,347622,333174,302029,317329,328769,315436,313340,294301,295664,307732,320269,335380,355070,364632
"Note: See the included footnote file."
"SAINC50: Personal Current Taxes "
"Last updated: March 23, 2022— revised statistics for 2010-2020."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
