GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "51000","Virginia",5,SAINC7H,50,"...","Wages and salaries (thousands of dollars)","Thousands of dollars",637268,604812,551646,448043,439182,510664,558535,626549,695253,673998,754478,857397,1235745,1954252,2277938,2543935,2582319,2337246,2297094,2375589,2412795,2654306,3241549,3568803,3730121,3686394,3878543,4210585,4418506
 "51000","Virginia",5,SAINC7H,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",28283,26066,21209,15251,14254,16239,20026,21073,24000,22090,22954,23953,27933,32739,36746,41735,40822,48597,52268,54819,51366,53588,55526,57038,51499,50924,49486,50153,50918
 "51000","Virginia",5,SAINC7H,82,"..."," Nonfarm wages and salaries","Thousands of dollars",608985,578746,530437,432792,424928,494425,538509,605476,671253,651908,731524,833444,1207812,1921513,2241192,2502200,2541497,2288649,2244826,2320770,2361429,2600718,3186023,3511765,3678622,3635470,3829057,4160432,4367588
 "51000","Virginia",5,SAINC7H,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",500400,464200,411100,322800,311500,358700,387400,432700,491300,462400,524900,587400,803600,1049500,1088925,1126154,1163707,1318460,1539324,1628011,1611698,1757993,2026502,2196277,2304965,2277149,2482257,2758319,2908456
 "51000","Virginia",5,SAINC7H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",5600,5800,5800,4500,3800,3600,4600,4500,5900,5600,6000,5900,6700,8300,9500,11100,12700,11700,12600,12127,8490,9188,10064,10891,11364,11435,11472,12061,12031
 "51000","Virginia",5,SAINC7H,200,"B","   Mining","Thousands of dollars",17800,15700,12800,9000,8900,13700,15000,17000,19900,21000,21600,24100,32900,39300,43610,47591,45700,47080,62200,67055,53477,60561,71226,69720,62709,47620,56685,70801,76431
 "51000","Virginia",5,SAINC7H,300,"C","   Construction","Thousands of dollars",20700,15500,12600,6900,6200,9000,10700,14100,18600,21300,29900,37800,103200,192200,115323,66738,61121,82681,108819,118556,129207,140502,181691,202951,200677,190404,212196,247202,255554
 "51000","Virginia",5,SAINC7H,400,"D","   Manufacturing","Thousands of dollars",142000,130300,117600,91600,91600,110700,122600,139300,158200,132900,160100,185200,266900,346200,397285,398859,392762,412653,499271,555146,544447,608648,702036,763158,820248,798525,862364,937928,991303
 "51000","Virginia",5,SAINC7H,500,"E","   Transportation and public utilities","Thousands of dollars",102200,98000,83800,64900,61900,66600,71900,79700,88500,84500,92000,102100,118700,144000,181885,223870,224544,233418,244440,252491,244390,254747,301890,319791,326674,325427,348355,394655,421640
 "51000","Virginia",5,SAINC7H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",103700,97000,87900,71700,71400,81100,86200,93400,105400,106400,117200,128400,157500,180200,188305,205707,233032,306690,357847,355753,352634,380460,426057,467265,496180,510481,548207,601542,616095
 "51000","Virginia",5,SAINC7H,700,"H","   Finance, insurance, and real estate","Thousands of dollars",30400,28300,26600,22400,20400,22500,22700,24900,27800,27500,29400,29400,34000,38200,38709,40405,45214,58786,67415,71921,72330,83722,92206,106018,115410,124502,139442,153286,157383
 "51000","Virginia",5,SAINC7H,800,"I","   Services","Thousands of dollars",78000,73600,64000,51800,47300,51500,53700,59800,67000,63200,68700,74500,83700,101100,114308,131884,148634,165452,186732,194962,206723,220165,241332,256483,271703,268755,303536,340844,378019
 "51000","Virginia",5,SAINC7H,900,"...","  Government and government enterprises","Thousands of dollars",108585,114546,119337,109992,113428,135725,151109,172776,179953,189508,206624,246044,404212,872013,1152267,1376046,1377790,970189,705502,692759,749731,842725,1159521,1315488,1373657,1358321,1346800,1402113,1459132
 "51000","Virginia",5,SAINC7H,910,"...","   Federal civilian","Thousands of dollars",37100,38300,40100,38300,41300,55700,60800,83300,80700,85514,97907,108614,169102,274113,390067,425946,392290,337457,312577,328292,358470,389225,500716,536299,536520,510385,545218,567842,583837
 "51000","Virginia",5,SAINC7H,920,"...","   Military","Thousands of dollars",27885,28746,30137,27992,27728,31425,33109,34476,38653,40594,43417,70830,166610,528900,688800,871700,901100,530832,270925,229545,238185,286713,472878,574765,612376,600072,533474,540095,546527
 "51000","Virginia",5,SAINC7H,930,"...","   State and local","Thousands of dollars",43600,47500,49100,43700,44400,48600,57200,55000,60600,63400,65300,66600,68500,69000,73400,78400,84400,101900,122000,134922,153076,166787,185927,204424,224761,247864,268108,294176,328768
"Note: See the included footnote file."
"SAINC7H: Wages and Salaries by Industry (Historical) 1/"
"Last updated: March 6, 2019-- revised statistics for 1929-1957."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
