GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "44000","Rhode Island",1,SAINC6S,1,"...","Compensation of employees (thousands of dollars) 1/","Thousands of dollars",1347502,1437083,1471802,1518905,1629504,1683779,1796120,1942596,2149549,2309068,2516764,2718972,2930125,3077247,3394754,3607914,3670602,3812039,4251091,4653769,5188643,5769150,6294177,6853626,7210158,7749674,8582259,9236445,10047982,10932148,11945511,12630529,13058365,12789348,13576228,14080662,14485394,15136568,15580628,16462127,17510798,18473198,19821457,20638701
 "44000","Rhode Island",1,SAINC6S,5,"..."," Wages and salaries","Thousands of dollars",1201751,1280758,1315420,1356634,1450738,1496303,1598153,1720457,1898097,2037514,2214523,2382283,2553137,2665401,2924067,3108099,3176300,3260934,3618684,3930496,4360324,4832751,5256079,5673875,5936936,6347454,7021299,7547635,8191698,8940465,9761816,10271951,10577051,10317954,10812143,11222890,11566546,12175375,12577361,13375268,14274936,15051651,16137163,16763538
 "44000","Rhode Island",1,SAINC6S,6,"..."," Supplements to wages and salaries","Thousands of dollars",145751,156325,156382,162271,178766,187476,197967,222139,251452,271554,302241,336689,376988,411846,470687,499815,494302,551105,632407,723273,828319,936399,1038098,1179751,1273222,1402220,1560960,1688810,1856284,1991683,2183695,2358578,2481314,2471394,2764085,2857772,2918848,2961193,3003267,3086859,3235862,3421547,3684294,3875163
 "44000","Rhode Island",1,SAINC6S,7,"...","  Employer contributions for employee pension and insurance funds 2/","Thousands of dollars",101675,106741,102167,106919,116619,121133,130310,149596,166373,181311,199053,213717,245702,267788,301120,292508,273083,328229,370233,433302,491728,552973,626184,708312,781820,860975,925935,1021337,1138724,1231961,1346030,1505893,1572681,1574049,1812706,1858152,1873003,1884126,1908125,1945676,2036688,2176657,2362776,2519605
 "44000","Rhode Island",1,SAINC6S,8,"...","  Employer contributions for government social insurance","Thousands of dollars",44076,49584,54215,55352,62147,66343,67657,72543,85079,90243,103188,122972,131286,144058,169567,207307,221219,222876,262174,289971,336591,383426,411914,471439,491402,541245,635025,667473,717560,759722,837665,852685,908633,897345,951379,999620,1045845,1077067,1095142,1141183,1199174,1244890,1321518,1355558
 "44000","Rhode Island",1,SAINC6S,9,"...","Average compensation per job (dollars) 3/","Dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),6800,7340,7790,8381,8844,9308,10090,10737,11318,12202,13328,14630,15948,17162,18246,19208,20144,21257,22601,24317,25652,27235,28220,30096,30942,31759,32662,33504,34899,36578,37896,39828,41395
 "44000","Rhode Island",1,SAINC6S,81,"[01-02]"," Farm compensation","Thousands of dollars",3097,3463,3600,3508,2938,3242,3476,3739,4083,4353,4429,3498,3334,3409,3500,3518,3761,3959,4155,4875,5360,5815,5999,5859,6691,6945,7449,8031,7984,8529,9204,9552,10726,10006,9305,10295,10300,11536,12071,12868,13073,11941,13968,14738
 "44000","Rhode Island",1,SAINC6S,82,"..."," Nonfarm compensation","Thousands of dollars",1344405,1433620,1468202,1515397,1626566,1680537,1792644,1938857,2145466,2304715,2512335,2715474,2926791,3073838,3391254,3604396,3666841,3808080,4246936,4648894,5183283,5763335,6288178,6847767,7203467,7742729,8574810,9228414,10039998,10923619,11936307,12620977,13047639,12779342,13566923,14070367,14475094,15125032,15568557,16449259,17497725,18461257,19807489,20623963
 "44000","Rhode Island",1,SAINC6S,90,"...","  Private nonfarm compensation","Thousands of dollars",1008175,1092717,1136712,1166858,1244046,1280317,1367790,1475678,1625387,1752550,1891299,2045711,2171449,2263479,2498278,2730462,2924882,3010369,3401290,3739940,4195066,4661000,5085595,5502778,5755094,6223834,6922271,7445901,8171379,8934874,9766240,10292353,10543407,10241933,10838806,11265924,11657969,12123392,12496229,13235299,14172075,14918211,15978400,16637508
 "44000","Rhode Island",1,SAINC6S,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",3524,3278,3171,3497,3803,4035,4289,4372,4650,4779,5466,6224,7343,8436,9257,10671,11239,12703,14395,15190,18983,20953,23684,24913,29021,32021,38951,38904,46595,51519,56955,61617,62802,62641,64863,64283,66174,67720,70342,71689,76534,85439,90949,99395
