GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "09000","Connecticut",1,SAINC7H,50,"...","Wages and salaries (thousands of dollars)","Thousands of dollars",1031776,918420,787552,602338,583171,677885,749550,838124,939826,829524,915210,1045858,1398876,1843894,2136355,2141995,1989327,2054604,2331423,2370338,2232377,2488482,2967973,3213961,3525281,3480872,3711417,4066138,4292523
 "09000","Connecticut",1,SAINC7H,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",15152,15038,12119,10167,8145,9135,10013,11038,12000,12049,11976,12975,16959,19842,20856,22855,23896,23803,26627,31436,29411,28685,28204,20263,20020,21472,22400,24752,25695
 "09000","Connecticut",1,SAINC7H,82,"..."," Nonfarm wages and salaries","Thousands of dollars",1016624,903382,775433,592171,575026,668750,739537,827086,927826,817475,903234,1032883,1381917,1824052,2115499,2119140,1965431,2030801,2304796,2338902,2202966,2459797,2939769,3193698,3505261,3459400,3689017,4041386,4266828
 "09000","Connecticut",1,SAINC7H,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",949500,833400,703100,524400,510100,588900,653100,731500,836500,715000,801400,933300,1281200,1694900,1934665,1898913,1742004,1867369,2144520,2155335,2003402,2255187,2700586,2926812,3210663,3139244,3345877,3668224,3856093
 "09000","Connecticut",1,SAINC7H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",2600,2900,2600,1900,1600,1500,1900,1800,2600,2400,2500,2500,2600,3200,3300,3600,3200,4900,5500,5092,5402,6616,7740,8949,9476,9090,9091,10303,10729
 "09000","Connecticut",1,SAINC7H,200,"B","   Mining","Thousands of dollars",2600,2100,1600,1000,700,1000,1100,1300,1200,1100,1400,1600,1400,1500,1203,1197,1100,1699,2000,1556,1722,1906,2256,2625,2899,3165,3590,4546,5188
 "09000","Connecticut",1,SAINC7H,300,"C","   Construction","Thousands of dollars",70000,58000,42700,21500,14600,18200,19300,26400,29900,27400,34800,38000,56000,64300,49940,41699,44715,80482,98517,107594,112166,129648,159388,180950,180396,191283,220720,265927,291719
 "09000","Connecticut",1,SAINC7H,400,"D","   Manufacturing","Thousands of dollars",464600,379700,304700,212600,235500,286000,328800,373200,441000,337300,403900,504000,789600,1159200,1383279,1323677,1123876,1085413,1245976,1265959,1094299,1278809,1609523,1736402,1943458,1787110,1890177,2060009,2128775
 "09000","Connecticut",1,SAINC7H,500,"E","   Transportation and public utilities","Thousands of dollars",76500,71100,63700,52000,46900,50500,54400,59300,65700,62800,63800,66400,74600,86900,98162,109441,111422,132354,146524,134397,133261,136947,150282,162593,174136,188862,197263,213828,226019
 "09000","Connecticut",1,SAINC7H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",147900,141100,125600,104100,91700,105000,114700,126600,141500,136200,140500,156400,180400,187400,196026,204610,225031,294894,342045,326980,331213,353970,393132,422264,452617,473364,500244,543566,576670
 "09000","Connecticut",1,SAINC7H,700,"H","   Finance, insurance, and real estate","Thousands of dollars",78500,76800,72300,57300,53200,55300,57600,60600,62600,60100,62100,64800,68700,73200,75914,77119,83926,98976,110024,109253,115953,123930,136081,147585,159961,177127,185150,198957,217431
 "09000","Connecticut",1,SAINC7H,800,"I","   Services","Thousands of dollars",106800,101700,89900,74000,65900,71400,75300,82300,92000,87700,92400,99600,107900,119200,126841,137570,148734,168651,193934,204504,209386,223361,242184,265444,287720,309243,339642,371088,399562
 "09000","Connecticut",1,SAINC7H,900,"...","  Government and government enterprises","Thousands of dollars",67124,69982,72333,67771,64926,79850,86437,95586,91326,102475,101834,99583,100717,129152,180834,220227,223427,163432,160276,183567,199564,204610,239183,266886,294598,320156,343140,373162,410735
 "09000","Connecticut",1,SAINC7H,910,"...","   Federal civilian","Thousands of dollars",7700,8200,8400,8000,10800,17600,16800,36400,28300,35685,33286,28772,23768,24752,31034,29527,28527,32226,31794,34237,37562,34655,39530,44966,51529,53183,56583,64845,70892
 "09000","Connecticut",1,SAINC7H,920,"...","   Military","Thousands of dollars",4124,4282,3933,3771,2726,2350,2637,2586,2726,2890,3248,4611,8249,34500,77300,114400,114900,40606,22082,25995,27595,27324,41577,45120,47283,49215,49619,53610,59252
 "09000","Connecticut",1,SAINC7H,930,"...","   State and local","Thousands of dollars",55300,57500,60000,56000,51400,59900,67000,56600,60300,63900,65300,66200,68700,69900,72500,76300,80000,90600,106400,123335,134407,142631,158076,176800,195786,217758,236938,254707,280591
"Note: See the included footnote file."
"SAINC7H: Wages and Salaries by Industry (Historical) 1/"
"Last updated: March 6, 2019-- revised statistics for 1929-1957."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
