GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "50000","Vermont",1,SAINC5H,10,"...","Personal income (thousands of dollars)","Thousands of dollars",226268,205976,169164,129897,120396,136160,147999,167650,172694,162886,176008,188364,226268,270047,307678,303210,329921,374842,400621,437906,423106,450582,515573,528676,554297,562077,584920,639661,663135
 "50000","Vermont",1,SAINC5H,20,"...","Population (persons) 2/","Number of persons",359000,360000,359000,358000,357000,357000,357000,357000,356000,356000,358000,363000,348000,345000,325000,315000,315000,342000,354000,359000,369000,379000,378000,375000,379000,377000,375000,377000,376000
 "50000","Vermont",1,SAINC5H,30,"...","Per capita personal income (dollars) 3/","Dollars",630,572,471,363,337,381,415,470,485,458,492,519,650,783,947,963,1047,1096,1132,1220,1147,1189,1364,1410,1463,1491,1560,1697,1764
 "50000","Vermont",1,SAINC5H,35,"..."," Total earnings","Thousands of dollars",180708,161704,128881,96805,91816,108256,121333,135423,145809,134131,145214,151671,186268,230097,268455,262683,279742,314875,340633,370955,343881,369903,435537,449220,471233,462595,484041,530843,549333
 "50000","Vermont",1,SAINC5H,36,"..."," Less: Contributions for government social insurance 4/","Thousands of dollars",142,137,126,128,103,105,102,99,2886,3049,3421,3347,4210,4869,6024,5969,6735,9808,9635,8815,8617,9418,11435,12041,12153,13489,14819,16478,18957
 "50000","Vermont",1,SAINC5H,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",118,116,111,105,91,94,88,93,898,792,871,958,1068,1335,1886,1817,2065,2442,2947,3137,3012,4001,4778,5204,5404,6305,6887,7671,9019
 "50000","Vermont",1,SAINC5H,38,"...","  Employer contributions for government social insurance","Thousands of dollars",24,21,15,23,12,11,14,6,1988,2257,2550,2389,3142,3534,4138,4152,4670,7366,6688,5678,5605,5417,6657,6837,6749,7184,7932,8807,9938
 "50000","Vermont",1,SAINC5H,42,"..."," Plus: Adjustment for residence 5/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-5051,-5548,-6019,-7013,-7259,-7848,-7251,-7443,-8352,-8008
 "50000","Vermont",1,SAINC5H,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",180566,161567,128755,96677,91713,108151,121231,135324,142923,131082,141793,148324,182058,225228,262431,256714,273007,305067,330998,357089,329716,354466,417089,429920,451232,441855,461779,506013,522368
 "50000","Vermont",1,SAINC5H,46,"..."," Plus: Dividends, interest, and rent 6/","Thousands of dollars",41285,40149,33706,28139,24284,24087,22748,24537,24915,26354,28667,34199,38514,39313,39154,38557,43265,47594,46941,58520,67561,66834,73066,71088,73439,85678,84569,94399,94897
 "50000","Vermont",1,SAINC5H,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",4417,4260,6703,5081,4399,3922,4020,7789,4856,5450,5548,5841,5696,5506,6093,7939,13649,22181,22682,22297,25829,29282,25418,27668,29626,34544,38572,39249,45870
 "50000","Vermont",1,SAINC5H,50,"..."," Wages and salaries","Thousands of dollars",128389,115339,96070,75601,70782,79615,88155,97772,104156,97287,103965,111650,131782,156808,183074,185162,194443,214562,244113,266626,257462,275204,318156,334922,357254,346743,359573,398708,402720
 "50000","Vermont",1,SAINC5H,60,"..."," Supplements to wages and salaries","Thousands of dollars",2118,2079,1916,1709,1530,1625,1887,2033,4075,4422,4869,4947,7024,8062,9798,9205,10884,13849,14021,13896,14335,15589,20408,22516,23856,25019,26820,30742,33842
 "50000","Vermont",1,SAINC5H,61,"...","  Employer contributions for employee pension and insurance funds 7/","Thousands of dollars",2094,2058,1901,1686,1518,1614,1873,2027,2087,2165,2319,2558,3882,4528,5660,5053,6214,6483,7333,8218,8730,10172,13751,15679,17107,17835,18888,21935,23904
 "50000","Vermont",1,SAINC5H,62,"...","  Employer contributions for government social insurance","Thousands of dollars",24,21,15,23,12,11,14,6,1988,2257,2550,2389,3142,3534,4138,4152,4670,7366,6688,5678,5605,5417,6657,6837,6749,7184,7932,8807,9938
 "50000","Vermont",1,SAINC5H,70,"..."," Proprietors' income 8/","Thousands of dollars",50201,44286,30895,19495,19504,27016,31291,35618,37578,32422,36380,35074,47462,65227,75583,68316,74415,86464,82499,90433,72084,79110,96973,91782,90123,90833,97648,101393,112771
 "50000","Vermont",1,SAINC5H,71,"...","  Farm proprietors' income","Thousands of dollars",24655,22630,15376,9968,10956,13602,16517,17972,19072,14807,16767,13337,19461,31941,37593,30769,35000,38644,34854,39784,21860,24619,38769,32296,28558,28976,29790,26750,32715
 "50000","Vermont",1,SAINC5H,72,"...","  Nonfarm proprietors' income","Thousands of dollars",25546,21656,15519,9527,8548,13414,14774,17646,18506,17615,19613,21737,28001,33286,37990,37547,39415,47820,47645,50649,50224,54491,58204,59486,61565,61857,67858,74643,80056
 "50000","Vermont",1,SAINC5H,81,"[01-02]"," Farm earnings","Thousands of dollars",31726,29648,20426,15052,15029,18677,22525,23993,25072,21836,23753,20325,27452,41885,49541,43729,48994,54589,51719,60221,40815,43282,58957,51355,46225,43582,43171,42562,48438
 "50000","Vermont",1,SAINC5H,82,"..."," Nonfarm earnings","Thousands of dollars",148982,132056,108455,81753,76787,89579,98808,111430,120737,112295,121461,131346,158816,188212,218914,218954,230748,260286,288914,310734,303066,326621,376580,397865,425008,419013,440870,488281,500895
 "50000","Vermont",1,SAINC5H,90,"...","  Private nonfarm earnings","Thousands of dollars",135889,119355,96421,69599,64138,74564,82082,92722,103885,92761,101983,112033,136682,163398,181558,188653,189978,227756,255816,274251,263501,288601,329428,343549,367639,357032,376445,418949,425898
 "50000","Vermont",1,SAINC5H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,103,201,304,402,705,1007,1009,1672,2023,2021,2386,2434,2570,2620,2561,2717,2674
 "50000","Vermont",1,SAINC5H,200,"B","   Mining","Thousands of dollars",5303,4498,3481,2366,2052,2148,1952,2357,2836,1922,2015,1892,2199,2194,1680,1566,1569,2206,2650,3212,3436,2868,3956,3054,4183,4902,5321,5792,6269
 "50000","Vermont",1,SAINC5H,300,"C","   Construction","Thousands of dollars",15741,13303,6774,4255,3175,4400,3834,5079,4831,5043,5746,5642,6207,4831,3402,3166,4183,10888,14430,19653,19351,22087,19083,19014,20341,20431,25078,30882,35527
