GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "16000","Idaho",7,SAEMP27S,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",245007,253234,259833,271570,287985,302636,311738,333582,345508,368636,375117,367501,365646,351181,359581,369042,367760,367002,373362,388878,406139,424730,437663,456303,476463,499029,515973,530567,545066,564673,580625,604213,610828
 "16000","Idaho",7,SAEMP27S,70,"[01-02]"," Farm wage and salary employment","Number of jobs",16632,18288,16923,17106,17272,18413,18435,24560,20519,21000,17996,19980,21367,20846,22567,20289,13978,14534,15577,15559,14120,14795,14027,13724,14337,13851,15811,15999,12880,15938,14812,17339,16086
 "16000","Idaho",7,SAEMP27S,80,"..."," Nonfarm wage and salary employment","Number of jobs",228375,234946,242910,254464,270713,284223,293303,309022,324989,347636,357121,347521,344279,330335,337014,348753,353782,352468,357785,373319,392019,409935,423636,442579,462126,485178,500162,514568,532186,548735,565813,586874,594742
 "16000","Idaho",7,SAEMP27S,90,"...","  Private nonfarm wage and salary employment","Number of jobs",168870,172329,177640,187993,202792,212800,218434,232882,247392,267605,273921,264451,263061,249690,255726,267402,271470,268232,271909,285204,301299,316704,327981,342994,360405,382720,395712,408406,423206,437589,451365,469047,475632
 "16000","Idaho",7,SAEMP27S,100,"[07-09]","   Agricultural services, forestry, and fishing","Number of jobs",2711,2823,2946,3048,3246,3458,3101,3578,3817,4379,4624,4799,4828,4997,5553,5737,6272,6519,7304,7810,7778,8039,8614,8689,9014,9336,9541,9906,10423,(D),10312,10179,10545
 "16000","Idaho",7,SAEMP27S,110,"07","    Agricultural services","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),7818,8271,8611,8813,9147,9818,(D),9750,9622,(NA)
 "16000","Idaho",7,SAEMP27S,120,"...","    Forestry and fishing","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),871,743,725,728,759,605,703,562,557,(NA)
 "16000","Idaho",7,SAEMP27S,121,"08","     Forestry","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),819,690,690,680,698,(D),638,503,495,(NA)
 "16000","Idaho",7,SAEMP27S,122,"...","     Fishing","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,(D),(D),(D),(D),(D),(D),(D),51,52,53,35,48,61,(D),65,59,62,(NA)
 "16000","Idaho",7,SAEMP27S,200,"B","   Mining","Number of jobs",3632,3557,3414,3062,3104,3573,3667,3354,3400,3950,4329,4680,5244,3900,4115,4238,3899,2907,2614,3317,3762,3959,3110,2660,2244,2459,2772,3117,3096,(D),2592,2464,2068
 "16000","Idaho",7,SAEMP27S,210,"10","    Metal mining","Number of jobs",2971,2931,2792,2411,2370,2737,2837,2391,2437,2674,2912,3085,3557,2572,2687,2860,2638,1938,(D),(D),2680,(D),(D),(D),(D),(D),(D),(D),1844,1694,1438,1265,(NA)
 "16000","Idaho",7,SAEMP27S,220,"12","    Coal mining","Number of jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),0,(D),(D),(D),(D),(D),(D),(D),0,0,(D),(D),(NA)
 "16000","Idaho",7,SAEMP27S,230,"13","    Oil and gas extraction","Number of jobs",1,2,2,3,44,38,20,61,121,166,121,171,283,205,152,104,79,55,(D),(D),4,(D),(D),(D),(D),(D),(D),(D),16,(D),(D),(D),(NA)
 "16000","Idaho",7,SAEMP27S,240,"14","    Nonmetallic minerals, except fuels","Number of jobs",660,624,620,648,690,798,810,902,842,1110,1296,1424,1404,1123,1276,1274,1182,914,948,1089,1078,1134,1119,1173,1206,1219,1132,1216,1236,1206,1120,1148,(NA)
 "16000","Idaho",7,SAEMP27S,300,"C","   Construction","Number of jobs",10814,11372,11717,13131,14778,16221,16737,17674,19587,20422,19736,17949,17297,14312,13611,15074,15622,15021,14208,15051,16639,19391,20964,23034,25704,30035,30808,31788,33045,33391,36061,37689,38571
 "16000","Idaho",7,SAEMP27S,310,"15","    General building contractors","Number of jobs",3084,3214,3534,4053,4307,4415,3966,4671,5601,6380,5810,4631,3980,2913,3066,3404,3427,3446,2768,3189,3627,4677,4613,4967,5433,6681,6923,7147,7122,7262,7871,8190,(NA)
 "16000","Idaho",7,SAEMP27S,320,"16","    Heavy construction contractors","Number of jobs",3948,3948,3807,4245,4742,5392,6208,5990,6226,5620,5525,5901,6776,5627,4962,5347,5080,4737,4736,4503,4856,5268,5729,5808,6136,6430,5580,5309,5524,5429,5767,6137,(NA)
 "16000","Idaho",7,SAEMP27S,330,"17","    Special trade contractors","Number of jobs",3782,4210,4376,4833,5729,6414,6563,7013,7760,8422,8401,7417,6541,5772,5583,6323,7115,6838,6704,7359,8156,9446,10622,12259,14135,16924,18305,19332,20399,20700,22423,23362,(NA)
 "16000","Idaho",7,SAEMP27S,400,"D","   Manufacturing","Number of jobs",40351,40769,41641,43990,47516,48483,48264,52371,54504,58367,58619,53853,52998,48074,50493,54856,54858,52499,54434,57995,60883,63181,63619,66046,69435,72185,71218,73034,74709,76272,76340,77297,75407
 "16000","Idaho",7,SAEMP27S,410,"...","    Durable goods manufacturing","Number of jobs",21330,20770,21980,23464,25853,25403,25122,28321,29856,32637,32564,28430,27900,23171,25641,27815,26899,25818,27079,29461,32329,34172,33264,34963,37609,40835,42262,44171,45657,47273,47245,48011,46331
 "16000","Idaho",7,SAEMP27S,413,"24","     Lumber and wood products","Number of jobs",13435,13157,13976,14299,15378,14824,15644,17269,18163,19208,19079,15839,15241,12362,14067,14404,13687,13445,13611,14115,14954,15056,13647,14139,14496,15606,14922,14600,14320,13813,13490,12664,(NA)
 "16000","Idaho",7,SAEMP27S,417,"25","     Furniture and fixtures","Number of jobs",291,301,334,410,475,456,499,629,718,799,627,411,430,396,(D),521,(D),(D),(D),(D),486,(D),(D),581,600,890,1153,1148,1271,1329,1397,1529,(NA)
 "16000","Idaho",7,SAEMP27S,420,"32","     Stone, clay, and glass products","Number of jobs",1007,1075,1059,1170,1270,1374,1318,1338,1448,1528,1420,1318,1229,918,967,946,913,883,889,911,947,1078,1089,1098,1183,1350,1429,1367,1378,1388,1503,1453,(NA)
 "16000","Idaho",7,SAEMP27S,423,"33","     Primary metal industries","Number of jobs",1322,1297,1245,1348,1446,1470,1572,1492,1016,1399,1504,1465,1406,241,111,124,(D),(D),(D),(D),144,161,154,149,231,239,247,248,237,254,321,377,(NA)
 "16000","Idaho",7,SAEMP27S,426,"34","     Fabricated metal products","Number of jobs",866,882,844,849,953,876,1444,1493,1821,2245,2287,2089,2014,1694,1717,1842,1876,1936,1985,2120,2341,2320,2212,2102,2189,2616,2795,2906,3010,2952,3030,3045,(NA)
 "16000","Idaho",7,SAEMP27S,429,"35","     Industrial machinery and equipment","Number of jobs",955,834,785,842,1001,1388,2064,3058,3598,4304,4892,5013,5101,5196,5330,5668,5777,4923,5224,5552,6239,7004,7088,8004,9323,9607,9366,10290,10761,10956,10197,10464,(NA)
 "16000","Idaho",7,SAEMP27S,432,"36","     Electronic and other electric equipment","Number of jobs",380,337,392,665,1063,1190,973,963,1031,1350,1576,1530,1616,1593,2077,3277,2763,2722,3228,4012,4876,5616,6133,6493,6949,7577,8807,9990,10907,12350,12955,14205,(NA)
 "16000","Idaho",7,SAEMP27S,435,"371","     Motor vehicles and equipment","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),275,366,416,483,541,(D),(D),540,670,818,904,943,949,1022,1244,1306,(NA)
 "16000","Idaho",7,SAEMP27S,438,"372-379","     Other transportation equipment","Number of jobs",2135,2157,2575,3081,3255,2612,858,1194,1218,1039,309,179,266,259,406,474,505,499,584,761,875,869,836,804,850,966,1255,1305,1314,1405,1216,1143,(NA)
 "16000","Idaho",7,SAEMP27S,441,"38","     Instruments and related products","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),404,398,428,432,424,438,469,514,708,945,941,874,(NA)
 "16000","Idaho",7,SAEMP27S,444,"39","     Miscellaneous manufacturing industries","Number of jobs",374,294,275,311,457,489,542,636,599,515,429,364,330,265,253,281,301,357,433,546,522,564,599,621,694,728,915,860,802,859,951,951,(NA)
 "16000","Idaho",7,SAEMP27S,447,"...","     Ordnance 2/","Number of jobs",484,364,409,381,433,555,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "16000","Idaho",7,SAEMP27S,450,"...","    Nondurable goods manufacturing","Number of jobs",19021,19999,19661,20526,21663,23080,23142,24050,24648,25730,26055,25423,25098,24903,24852,27041,27959,26681,27355,28534,28554,29009,30355,31083,31826,31350,28956,28863,29052,28999,29095,29286,29076
 "16000","Idaho",7,SAEMP27S,453,"20","     Food and kindred products","Number of jobs",14787,15294,14855,15391,15499,16556,16014,16705,17119,17706,17562,17029,16870,16576,16230,16612,16595,15445,16152,17144,16986,16832,17611,17829,18543,18034,17501,17454,17618,17306,17358,17295,(NA)
 "16000","Idaho",7,SAEMP27S,456,"21","     Tobacco products","Number of jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "16000","Idaho",7,SAEMP27S,459,"22","     Textile mill products","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),17,22,27,81,122,97,73,42,35,38,39,36,46,54,55,(NA)
 "16000","Idaho",7,SAEMP27S,462,"23","     Apparel and other textile products","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),486,387,424,367,356,323,(NA)
 "16000","Idaho",7,SAEMP27S,465,"26","     Paper and allied products","Number of jobs",986,1050,1078,1077,1156,1113,1122,1166,1209,1283,1360,1474,1520,1541,1638,1704,1765,1786,1797,1916,2028,2277,2421,2429,2377,(D),(D),(D),(D),2278,(D),(D),(NA)
 "16000","Idaho",7,SAEMP27S,468,"27","     Printing and publishing","Number of jobs",1669,1692,1704,1787,1991,2188,2356,2506,2649,2842,3085,3138,3203,3198,3404,3807,4248,4227,4356,4577,4663,4788,4845,4826,4840,(D),(D),(D),5059,5202,5173,5396,(NA)
 "16000","Idaho",7,SAEMP27S,471,"28","     Chemicals and allied products","Number of jobs",1378,1443,1454,1581,1815,1876,2292,2253,2246,2381,2460,2370,2319,2305,2175,3503,3590,3360,3295,3561,3544,3582,3934,4306,4269,4150,2352,2341,2278,2354,2299,2330,(NA)
 "16000","Idaho",7,SAEMP27S,474,"29","     Petroleum and coal products","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,(D),(D),(D),(D),(D),(D),(D),21,25,24,(D),27,(D),(D),(NA)
 "16000","Idaho",7,SAEMP27S,477,"30","     Rubber and miscellaneous plastics products","Number of jobs",93,96,109,264,619,807,852,910,926,961,927,898,884,904,1002,973,1223,1262,1113,661,598,768,799,920,957,1143,1210,1208,1242,1272,1415,1461,(NA)
 "16000","Idaho",7,SAEMP27S,480,"31","     Leather and leather products","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),93,122,142,156,(D),(D),212,229,266,(D),283,308,317,173,173,165,147,153,154,(NA)
 "16000","Idaho",7,SAEMP27S,500,"E","   Transportation and public utilities","Number of jobs",14255,14376,14309,14504,15401,16294,16106,16611,17605,19097,20314,19827,19487,18950,19040,19141,19461,18577,18115,18841,19676,20023,20294,20556,21118,22126,23013,23625,24402,25656,26980,28073,28237
 "16000","Idaho",7,SAEMP27S,510,"40","    Railroad transportation","Number of jobs",3720,3620,3231,3206,3287,3394,3274,3238,3323,3398,3581,3384,3101,2750,2517,2721,2746,2308,1916,2050,2215,2080,2025,1970,1851,1816,1884,1795,1613,(D),(D),(D),(NA)
 "16000","Idaho",7,SAEMP27S,520,"42","    Trucking and warehousing","Number of jobs",3504,3622,3854,3957,4341,4639,4333,4717,5187,5795,6091,5796,5721,5506,6102,6289,6551,6266,6289,6333,6701,6900,6983,7140,7512,8041,8772,9213,9570,9830,10141,10449,(NA)
 "16000","Idaho",7,SAEMP27S,530,"44","    Water transportation","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),194,230,285,(NA)
 "16000","Idaho",7,SAEMP27S,540,"41, 45-47","    Other transportation","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "16000","Idaho",7,SAEMP27S,541,"41","     Local and interurban passenger transit","Number of jobs",581,608,645,659,664,667,642,637,635,727,735,773,797,813,829,804,825,913,824,858,917,901,976,1046,(D),(D),(D),(D),1437,1537,1554,1546,(NA)
 "16000","Idaho",7,SAEMP27S,542,"45","     Transportation by air","Number of jobs",412,411,398,365,438,432,384,397,410,440,691,571,677,613,661,720,824,774,938,1463,1661,1712,1763,1832,1965,2132,2363,2575,2606,2740,2831,2960,(NA)
 "16000","Idaho",7,SAEMP27S,543,"46","     Pipelines, except natural gas","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "16000","Idaho",7,SAEMP27S,544,"47","     Transportation services","Number of jobs",69,74,93,101,125,184,216,237,263,271,344,397,402,439,497,583,666,664,655,671,655,730,749,772,790,866,944,987,932,896,916,911,(NA)
 "16000","Idaho",7,SAEMP27S,560,"48","    Communications","Number of jobs",3271,3353,3400,3460,3659,3939,4095,4219,4576,5039,5390,5301,5024,5057,4656,4158,4027,3926,3797,3788,3738,3713,3683,3649,3567,3615,3644,3664,4022,4913,5841,6530,(NA)
 "16000","Idaho",7,SAEMP27S,570,"49","    Electric, gas, and sanitary services","Number of jobs",2620,2615,2620,2684,2818,2965,3084,3078,3124,3330,3371,3490,3628,3637,3636,3705,3658,3558,3483,3451,3516,3653,3766,3839,4032,4154,3928,3872,4017,3979,3971,3994,(NA)
 "16000","Idaho",7,SAEMP27S,610,"F","   Wholesale trade","Number of jobs",11076,11307,11847,12493,13751,13947,19133,20118,20785,22150,23293,22404,22616,21700,21716,21759,20857,20376,20859,21118,22427,23383,24384,25115,25169,26753,28012,29196,30206,30988,32334,32991,31795
 "16000","Idaho",7,SAEMP27S,620,"G","   Retail trade","Number of jobs",39576,40727,42684,45259,48907,52114,49583,53607,57094,61292,61431,59439,59223,57410,58818,62792,64495,64326,65300,67598,72016,74944,77833,82006,85532,91287,94690,97314,100304,102986,105285,109462,110769
 "16000","Idaho",7,SAEMP27S,621,"52","    Building materials and garden equipment","Number of jobs",3624,3639,3955,4058,4308,4507,2801,3218,3851,3974,3882,3993,3801,3306,3366,3662,3512,3405,3303,3377,3595,3744,4059,4494,4752,5408,5699,5908,5789,6133,6527,6661,(NA)
 "16000","Idaho",7,SAEMP27S,622,"53","    General merchandise stores","Number of jobs",5517,5400,5739,6010,6493,6930,6436,6579,6633,6735,6626,6224,6117,6178,6024,6691,6788,7094,7320,7575,8195,8318,8380,8989,9823,10237,10322,10614,11198,11349,11479,12878,(NA)
