GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "17000","Illinois",3,SAEMP27S,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",4577612,4533942,4481992,4516466,4688102,4769673,4661669,4754799,4874417,5031333,5081308,4938847,4918080,4781907,4735109,4927732,4971832,5057399,5184806,5308542,5424192,5481375,5450843,5437577,5536048,5667603,5796017,5870528,5959420,6082793,6152804,6243126,6189475
 "17000","Illinois",3,SAEMP27S,70,"[01-02]"," Farm wage and salary employment","Number of jobs",25872,25287,24375,24638,26867,28642,34822,38887,40011,35000,39991,32967,30863,29078,31440,28289,28727,32671,30617,24959,23273,22206,21052,19474,20431,19206,18013,17925,19602,17345,19184,20364,20398
 "17000","Illinois",3,SAEMP27S,80,"..."," Nonfarm wage and salary employment","Number of jobs",4551740,4508655,4457617,4491828,4661235,4741031,4626847,4715912,4834406,4996333,5041317,4905880,4887217,4752829,4703669,4899443,4943105,5024728,5154189,5283583,5400919,5459169,5429791,5418103,5515617,5648397,5778004,5852603,5939818,6065448,6133620,6222762,6169077
 "17000","Illinois",3,SAEMP27S,90,"...","  Private nonfarm wage and salary employment","Number of jobs",3832031,3772563,3719729,3751343,3912509,3980878,3834157,3920844,4046574,4202610,4231532,4106657,4094861,3968595,3926189,4116773,4153325,4219267,4344708,4468489,4577683,4615675,4589555,4578199,4676630,4804297,4920668,4991522,5075894,5194861,5251524,5328012,5268729
 "17000","Illinois",3,SAEMP27S,100,"[07-09]","   Agricultural services, forestry, and fishing","Number of jobs",6879,7167,7722,8417,9379,9819,8913,9446,10199,12914,14673,14889,13936,14906,16853,18956,20199,21916,23638,24272,27485,28681,29486,29503,30819,32149,32303,33396,35413,36691,39284,40775,43474
 "17000","Illinois",3,SAEMP27S,110,"07","    Agricultural services","Number of jobs",6858,7137,7683,8367,9290,9722,8839,9377,10136,12860,14619,14813,13832,14810,16710,18783,20013,21772,23429,24004,27317,28481,29283,29280,30599,31917,31986,33126,35123,36410,39010,40485,(NA)
 "17000","Illinois",3,SAEMP27S,120,"...","    Forestry and fishing","Number of jobs",21,30,39,50,89,97,74,69,63,54,54,76,104,96,143,173,186,144,209,268,168,200,203,223,220,232,317,270,290,281,274,290,(NA)
 "17000","Illinois",3,SAEMP27S,121,"08","     Forestry","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),230,129,161,153,(D),(D),(D),(D),209,215,217,206,216,(NA)
 "17000","Illinois",3,SAEMP27S,122,"...","     Fishing","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),38,39,39,50,(D),(D),(D),(D),61,75,64,68,74,(NA)
 "17000","Illinois",3,SAEMP27S,200,"B","   Mining","Number of jobs",23315,23103,22474,23521,23481,24748,26066,27812,29371,27577,31901,31990,31003,30522,28163,28586,28598,25233,23301,21640,20094,19632,18796,17599,15706,15318,13834,12635,11707,10958,10659,10052,10029
 "17000","Illinois",3,SAEMP27S,210,"10","    Metal mining","Number of jobs",100,130,109,77,48,36,33,32,35,32,27,23,18,19,(D),(D),(D),8,27,15,(D),17,23,24,(D),16,14,16,13,13,35,60,(NA)
 "17000","Illinois",3,SAEMP27S,220,"12","    Coal mining","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),18475,16076,16161,(D),(D),13679,(D),(D),(D),(D),10379,8601,8532,7313,6162,(D),4983,4963,4115,(NA)
