GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "28000","Mississippi",5,SAINC6S,1,"...","Compensation of employees (thousands of dollars) 1/","Thousands of dollars",1559763,1711297,1781428,1868879,2013166,2150078,2294583,2559412,2868196,3078030,3434426,3809590,4059830,4418345,5060352,5742175,6365586,6772406,7645367,8599431,9728017,10852204,11768926,12958515,13481219,14063989,15133127,16010825,16806107,17635417,18975094,20266288,21571188,22641073,24340433,26188185,28484608,29790932,31005234,32709354,35044968,36631942,38024920,38704753
 "28000","Mississippi",5,SAINC6S,5,"..."," Wages and salaries","Thousands of dollars",1421370,1550334,1608601,1681450,1810786,1927438,2061854,2297962,2560129,2742902,3058018,3376698,3593032,3883546,4419020,4996930,5524700,5813776,6556857,7334030,8289878,9235029,9986847,10946256,11319647,11730493,12572789,13268332,13849194,14572834,15663046,16613993,17596358,18361826,19544908,21039804,22998396,24205827,25310026,26809886,28758597,30031335,31070047,31462968
 "28000","Mississippi",5,SAINC6S,6,"..."," Supplements to wages and salaries","Thousands of dollars",138393,160963,172827,187429,202380,222640,232729,261450,308067,335128,376408,432892,466798,534799,641332,745245,840886,958630,1088510,1265401,1438139,1617175,1782079,2012259,2161572,2333496,2560338,2742493,2956913,3062583,3312048,3652295,3974830,4279247,4795525,5148381,5486212,5585105,5695208,5899468,6286371,6600607,6954873,7241785
 "28000","Mississippi",5,SAINC6S,7,"...","  Employer contributions for employee pension and insurance funds 2/","Thousands of dollars",99759,113224,119384,132368,139575,147506,154490,178785,207874,225591,253091,288553,313689,359740,428568,472417,529912,629266,696525,819360,918608,1024205,1156984,1284157,1405640,1521398,1642283,1781749,1949112,2018014,2155888,2440650,2627349,2851095,3265581,3488708,3676177,3713849,3763359,3869554,4105189,4334186,4619607,4882721
 "28000","Mississippi",5,SAINC6S,8,"...","  Employer contributions for government social insurance","Thousands of dollars",38634,47739,53443,55061,62805,75134,78239,82665,100193,109537,123317,144339,153109,175059,212764,272828,310974,329364,391985,446041,519531,592970,625095,728102,755932,812098,918055,960744,1007801,1044569,1156160,1211645,1347481,1428152,1529944,1659673,1810035,1871256,1931849,2029914,2181182,2266421,2335266,2359064
 "28000","Mississippi",5,SAINC6S,9,"...","Average compensation per job (dollars) 3/","Dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),5084,5379,5728,6274,6774,7421,8206,8890,9631,10551,11589,12627,14028,15070,15708,16422,17274,18002,18570,19387,20260,21281,22323,23452,24208,25178,25849,26555,27548,28859,29687,30854,32053
 "28000","Mississippi",5,SAINC6S,81,"[01-02]"," Farm compensation","Thousands of dollars",52892,59885,55183,63265,68203,71008,76377,83661,72655,69041,80175,84132,94905,94287,90594,101889,135068,127386,146108,161546,143243,150565,150313,141091,159441,148336,144545,140743,127021,123824,144592,161541,194921,195718,183279,201088,176433,154229,168504,181852,190568,196304,194950,211388
 "28000","Mississippi",5,SAINC6S,82,"..."," Nonfarm compensation","Thousands of dollars",1506871,1651412,1726245,1805614,1944963,2079070,2218206,2475751,2795541,3008989,3354251,3725458,3964925,4324058,4969758,5640286,6230518,6645020,7499259,8437885,9584774,10701639,11618613,12817424,13321778,13915653,14988582,15870082,16679086,17511593,18830502,20104747,21376267,22445355,24157154,25987097,28308175,29636703,30836730,32527502,34854400,36435638,37829970,38493365
 "28000","Mississippi",5,SAINC6S,90,"...","  Private nonfarm compensation","Thousands of dollars",1112157,1215254,1256222,1292543,1401811,1514217,1629377,1828455,2053185,2211480,2451772,2707571,2885684,3129214,3603155,4109045,4547428,4833752,5564200,6318116,7223622,8100348,8714683,9600408,9954831,10383626,11217307,11810802,12410792,13104970,14090191,14976463,15957570,16760635,18133732,19661162,21573154,22514072,23500063,24902944,26791775,27880617,28783187,29099592
 "28000","Mississippi",5,SAINC6S,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",9425,8489,7743,8547,9804,10802,11623,11380,11354,11591,11741,11771,12610,14299,15850,17874,20461,31052,33883,34109,42975,48668,52645,50077,54084,54623,65250,68721,74264,81406,84369,94254,103486,111538,118686,117568,129583,137022,155873,163368,177198,207039,201383,229308
