GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "12000","Florida",5,SAINC5H,10,"...","Personal income (thousands of dollars)","Thousands of dollars",749862,687963,592587,482375,448411,551764,610429,748572,838891,825040,920852,1017708,1285577,1832731,2639687,2934680,3054835,2967362,3034824,3197749,3324546,3795204,4292654,4857718,5416534,5707630,6529887,7566122,8374488
 "12000","Florida",5,SAINC5H,20,"...","Population (persons) 2/","Number of persons",1445000,1471000,1493000,1521000,1552000,1585000,1613000,1651000,1709000,1771000,1836000,1915000,2028000,2190000,2497000,2542000,2515000,2473000,2539000,2578000,2668000,2810000,2980000,3157000,3310000,3505000,3747000,4047000,4372000
 "12000","Florida",5,SAINC5H,30,"...","Per capita personal income (dollars) 3/","Dollars",519,468,397,317,289,348,378,453,491,466,502,531,634,837,1057,1154,1215,1200,1195,1240,1246,1351,1440,1539,1636,1628,1743,1870,1915
 "12000","Florida",5,SAINC5H,35,"..."," Total earnings","Thousands of dollars",562814,529900,444302,354831,335218,430231,476349,557540,634826,619019,683407,765982,1036250,1577349,2371149,2652210,2760420,2550763,2516605,2575560,2701524,3005624,3506673,3983728,4360397,4552760,5156767,5926488,6545975
 "12000","Florida",5,SAINC5H,36,"..."," Less: Contributions for government social insurance 4/","Thousands of dollars",694,664,590,596,478,495,510,536,11817,12984,13984,14954,20170,32424,64597,87459,127365,126458,90175,56613,58884,62993,76417,85194,91040,114977,134771,155808,194708
 "12000","Florida",5,SAINC5H,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",599,581,529,497,427,444,444,509,3724,3332,3767,4200,6169,13757,40186,54493,62038,29784,26931,23249,21766,30102,36778,41457,45332,57059,67728,76376,96448
 "12000","Florida",5,SAINC5H,38,"...","  Employer contributions for government social insurance","Thousands of dollars",95,83,61,99,51,51,66,27,8093,9652,10217,10754,14001,18667,24411,32966,65327,96674,63244,33364,37118,32891,39639,43737,45708,57918,67043,79432,98260
 "12000","Florida",5,SAINC5H,42,"..."," Plus: Adjustment for residence 5/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-44,93,334,279,48,-87,-347,-661,-1875,-3036
 "12000","Florida",5,SAINC5H,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",562120,529236,443712,354235,334740,429736,475839,557004,623009,606035,669423,751028,1016080,1544925,2306552,2564751,2633055,2424305,2426430,2518903,2642733,2942965,3430535,3898582,4269270,4437436,5021335,5768805,6348231
 "12000","Florida",5,SAINC5H,46,"..."," Plus: Dividends, interest, and rent 6/","Thousands of dollars",175866,146434,123707,110332,97716,104796,117637,158650,194919,195365,222139,232477,233229,250697,298576,321294,332127,381343,415388,490981,480039,586889,623797,716242,877034,969620,1146144,1387139,1527097
 "12000","Florida",5,SAINC5H,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",11876,12293,25168,17808,15955,17232,16953,32918,20963,23640,29290,34203,36268,37109,34559,48635,89653,161714,193006,187865,201774,265350,238322,242894,270230,300574,362408,410178,499160
 "12000","Florida",5,SAINC5H,50,"..."," Wages and salaries","Thousands of dollars",423165,392373,334480,278287,265711,326738,351463,405218,449768,452879,491216,547574,707393,1103409,1710535,1942815,1969618,1659470,1762182,1884099,1909806,2100272,2486319,2869273,3162509,3325175,3717899,4319351,4807085
 "12000","Florida",5,SAINC5H,60,"..."," Supplements to wages and salaries","Thousands of dollars",8094,8332,8040,7509,7229,8007,10014,12151,21679,24594,27059,33595,73211,139605,154453,156008,187306,206607,168147,132372,145432,166069,208701,257078,279524,301830,334643,389176,453099
 "12000","Florida",5,SAINC5H,61,"...","  Employer contributions for employee pension and insurance funds 7/","Thousands of dollars",7999,8249,7979,7410,7178,7956,9948,12124,13586,14942,16842,22841,59210,120938,130042,123042,121979,109933,104903,99008,108314,133178,169062,213341,233816,243912,267600,309744,354839
 "12000","Florida",5,SAINC5H,62,"...","  Employer contributions for government social insurance","Thousands of dollars",95,83,61,99,51,51,66,27,8093,9652,10217,10754,14001,18667,24411,32966,65327,96674,63244,33364,37118,32891,39639,43737,45708,57918,67043,79432,98260
 "12000","Florida",5,SAINC5H,70,"..."," Proprietors' income 8/","Thousands of dollars",131555,129195,101782,69035,62278,95486,114872,140171,163379,141546,165132,184813,255646,334335,506161,553387,603496,684686,586276,559089,646286,739283,811653,857377,918364,925755,1104225,1217961,1285791
 "12000","Florida",5,SAINC5H,71,"...","  Farm proprietors' income","Thousands of dollars",41723,46201,39397,28093,20085,32436,38864,39938,55208,36093,48436,38231,63013,91954,199140,208433,223999,234911,158347,97368,177155,204953,214040,196087,207206,181802,251264,263600,231798
 "12000","Florida",5,SAINC5H,72,"...","  Nonfarm proprietors' income","Thousands of dollars",89832,82994,62385,40942,42193,63050,76008,100233,108171,105453,116696,146582,192633,242381,307021,344954,379497,449775,427929,461721,469131,534330,597613,661290,711158,743953,852961,954361,1053993
 "12000","Florida",5,SAINC5H,81,"[01-02]"," Farm earnings","Thousands of dollars",61925,66254,56570,42332,34345,51728,57897,61023,79222,58199,72406,61203,90002,127792,245974,261312,286004,302725,230817,173493,248878,274563,293610,274749,287837,274182,343309,358979,345236
 "12000","Florida",5,SAINC5H,82,"..."," Nonfarm earnings","Thousands of dollars",500889,463646,387732,312499,300873,378503,418452,496517,555604,560820,611001,704779,946248,1449557,2125175,2390898,2474416,2248038,2285788,2402067,2452646,2731061,3213063,3708979,4072560,4278578,4813458,5567509,6200739
 "12000","Florida",5,SAINC5H,90,"...","  Private nonfarm earnings","Thousands of dollars",436409,400236,324638,254341,235861,301002,334450,397907,454290,447598,488506,568822,702810,897166,1175775,1310063,1366347,1633627,1804847,1965527,1967182,2198163,2520738,2833394,3129691,3306243,3752457,4368211,4911873
 "12000","Florida",5,SAINC5H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",12642,11368,9033,7199,6795,7908,8434,8338,10546,9765,9799,9496,10305,14161,16657,18827,21110,24617,26664,29992,31613,34136,37791,41395,43392,48762,51320,54762,55018
