GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "49000","Utah",7,SAINC5H,10,"...","Personal income (thousands of dollars)","Thousands of dollars",278224,251563,190835,157351,154577,163902,205549,243760,236469,238446,249530,266966,330819,527663,730125,663983,686935,715442,760767,840223,869251,968126,1129735,1199572,1232044,1230047,1360648,1484451,1610305
 "49000","Utah",7,SAINC5H,20,"...","Population (persons) 2/","Number of persons",508000,509000,513000,517000,520000,522000,526000,527000,529000,535000,543000,552000,551000,582000,627000,616000,596000,638000,636000,653000,671000,696000,706000,724000,739000,750000,783000,809000,826000
 "49000","Utah",7,SAINC5H,30,"...","Per capita personal income (dollars) 3/","Dollars",548,494,372,304,297,314,391,463,447,446,460,484,600,907,1164,1078,1153,1121,1196,1287,1295,1391,1600,1657,1667,1640,1738,1835,1950
 "49000","Utah",7,SAINC5H,35,"..."," Total earnings","Thousands of dollars",233421,209221,152564,125328,125258,133300,172100,205517,203137,204519,215324,230394,288828,485831,687220,617923,632184,641881,671955,718025,730879,803956,972635,1038096,1049553,1042544,1152229,1243688,1350530
 "49000","Utah",7,SAINC5H,36,"..."," Less: Contributions for government social insurance 4/","Thousands of dollars",215,207,190,197,163,166,165,2447,4716,5159,6057,6481,7629,13102,20278,19237,24169,39967,28826,20176,21414,20808,24334,27932,30120,34473,38957,41481,48907
 "49000","Utah",7,SAINC5H,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",182,178,169,163,146,149,144,157,1617,1594,1633,1846,2158,4210,8698,9425,10201,7948,8005,6643,6692,8839,10556,12250,13236,14982,16510,18169,21445
 "49000","Utah",7,SAINC5H,38,"...","  Employer contributions for government social insurance","Thousands of dollars",33,29,21,34,17,17,21,2290,3099,3565,4424,4635,5471,8892,11580,9812,13968,32019,20821,13533,14722,11969,13778,15682,16884,19491,22447,23312,27462
 "49000","Utah",7,SAINC5H,42,"..."," Plus: Adjustment for residence 5/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0,-60,-135,-239,-279,-330,-334,-435,-563,-687
 "49000","Utah",7,SAINC5H,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",233206,209014,152374,125131,125095,133134,171935,203070,198421,199360,209267,223913,281199,472729,666942,598686,608015,601914,643129,697849,709405,783013,948062,1009885,1019103,1007737,1112837,1201644,1300936
 "49000","Utah",7,SAINC5H,46,"..."," Plus: Dividends, interest, and rent 6/","Thousands of dollars",41253,38680,30212,25803,22981,24021,25717,28600,29853,28012,28926,30739,35726,42051,50862,49393,52676,61407,65459,91530,107500,123040,130060,137536,158018,159718,178389,209011,226145
 "49000","Utah",7,SAINC5H,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",3765,3869,8249,6417,6501,6747,7897,12090,8195,11074,11337,12314,13894,12883,12321,15904,26244,52121,52179,50844,52346,62073,51613,52151,54923,62592,69422,73796,83224
 "49000","Utah",7,SAINC5H,50,"..."," Wages and salaries","Thousands of dollars",174189,158339,129806,101374,97937,115415,129153,146547,161056,152352,157740,169363,201679,342457,489265,443503,450362,430310,465611,519562,534158,586616,704411,770413,801134,791568,875663,956428,1028387
 "49000","Utah",7,SAINC5H,60,"..."," Supplements to wages and salaries","Thousands of dollars",3362,3448,3271,3068,3052,3402,3814,6676,7489,8211,9404,10542,13042,28624,39057,35085,41425,60167,44013,38651,41323,46525,59205,66945,68905,72018,80681,87012,102017
 "49000","Utah",7,SAINC5H,61,"...","  Employer contributions for employee pension and insurance funds 7/","Thousands of dollars",3329,3419,3250,3034,3035,3385,3793,4386,4390,4646,4980,5907,7571,19732,27477,25273,27457,28148,23192,25118,26601,34556,45427,51263,52021,52527,58234,63700,74555
