GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "47000","Tennessee",5,SAINC35,1000,"...","Personal current transfer receipts (thousands of dollars)","Thousands of dollars",17422,18334,36616,25347,21020,22487,22898,42002,22719,30446,30452,35297,34479,35912,36161,48156,93292,212941,217133,211732,240101,286229,229609,215756,222340,263479,278718,286688,323625,369773,386193,404339,459185,477215,502384,525153,578265,635729,762614,875017,977840,1197077,1396549,1538849,1816799,2220687,2933844,3207067,3366660,3673379,4275691,5159033,5846299,6414513,6887663,7211375,7664086,8228411,8667353,9316576,10256837,11353972,12913994,14529377,15582168,16347817,17926308,18875873,19623982,20492371,21376816,23195042,25290271,27125910,28791342,30623811,32764028,34598213,38039985,42771646,46019897,50410526,51386177,51888588,53428636,54068550,56850175,58083967,59816412,62840242,66573806,83413919
 "47000","Tennessee",5,SAINC35,2000,"..."," Current transfer receipts of individuals from governments","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),196573,223960,265754,205740,194828,202927,249904,259087,263467,298765,346857,361057,378832,431337,446135,466257,481562,530654,587097,707023,807265,887804,1110298,1309499,1440876,1703116,2082955,2743726,3000428,3190458,3438549,4000848,4863062,5502538,6067941,6513373,6706992,7114070,7652753,8143068,8781484,9663019,10780480,12412681,14039912,15116262,15888134,17347924,18205028,19022075,19746789,20453111,22084497,24056444,26120196,27923521,29934974,31886492,33811486,37047011,41647846,44797737,49089230,49960462,50598520,52171181,52711026,55345771,56375556,58332431,61304269,64881704,79604934
 "47000","Tennessee",5,SAINC35,2100,"...","  Retirement and disability insurance benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),11575,13646,17763,29896,36728,47297,56873,74179,86048,113479,134922,167681,186508,215143,250247,267544,281281,319107,352984,381867,446022,482449,582320,693984,787757,989723,1129005,1307341,1488466,1659132,1827638,2079816,2406625,2791686,3089302,3328482,3516879,3724839,3924945,4098885,4333469,4640707,5008613,5425338,5832834,6203974,6544799,6933720,7297617,7640561,7972106,8288524,8806704,9390739,9964586,10418784,11008424,11773684,12542772,13385651,14166598,15614424,16318279,16926423,18129466,18998867,19853731,20737624,21258726,21903173,22934167,24269295,25357742
 "47000","Tennessee",5,SAINC35,2110,"...","   Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),6210,7387,10759,22498,26615,36521,44672,61013,71767,97688,117789,148266,164458,191912,226003,243005,256221,292671,325232,351548,411693,446475,538403,635831,720387,897888,1033718,1198748,1370829,1536869,1696794,1917967,2232911,2600608,2883213,3115691,3303518,3507075,3704240,3874914,4103014,4404023,4765393,5172976,5572620,5943108,6279056,6675421,7033567,7377593,7709564,8023213,8543638,9114553,9664642,10108735,10686686,11419409,12183003,13015042,13787282,15232591,15920622,16519663,17710527,18582927,19407477,20266006,20820609,21475617,22504253,23832687,24914238
 "47000","Tennessee",5,SAINC35,2120,"...","   Excluding Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),5365,6259,7004,7398,10113,10776,12201,13166,14281,15791,17133,19415,22050,23231,24244,24539,25060,26436,27752,30319,34329,35974,43917,58153,67370,91835,95287,108593,117637,122263,130844,161849,173714,191078,206089,212791,213361,217764,220705,223971,230455,236684,243220,252362,260214,260866,265743,258299,264050,262968,262542,265311,263066,276186,299944,310049,321738,354275,359769,370609,379316,381833,397657,406760,418939,415940,446254,471618,438117,427556,429914,436608,443504
 "47000","Tennessee",5,SAINC35,2121,"...","    Railroad retirement and disability benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),4966,5855,6335,6514,9083,9597,10964,11853,12967,14361,15515,17738,20599,21749,22631,22790,23297,24562,25768,28089,31818,32953,37435,42238,45143,53463,57788,66820,72102,76386,80316,86995,96620,106282,115094,119625,119115,121782,125959,128242,133335,137554,141732,146452,150372,151669,154104,154921,157250,159417,161076,161336,164020,168965,177895,184300,190095,197270,207685,217481,225805,238929,248526,253093,263824,269964,276030,282050,285873,289613,294530,300001,302673
 "47000","Tennessee",5,SAINC35,2122,"...","    Workers' compensation","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),374,354,619,859,1006,1145,1213,1289,1290,1405,1593,1651,1426,1459,1589,1724,1752,1862,1972,2220,2500,3010,3736,4700,5393,6147,8146,11449,14028,14593,16860,18445,19386,27470,36119,36058,38708,43894,42303,43263,44464,49077,52163,56520,59564,59832,63763,56472,60229,61445,61506,59284,61616,71620,78552,75506,77175,87486,88798,94568,97900,90884,95344,100345,102778,104609,107242,107357,109656,111549,112388,113965,116549
 "47000","Tennessee",5,SAINC35,2123,"...","    Other government retirement and disability insurance benefits 1/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),25,50,50,25,24,34,24,24,24,25,25,26,25,23,24,25,11,12,12,10,11,11,2746,11215,16834,32225,29353,30324,31507,31284,33668,56409,57708,57326,54876,57108,55538,52088,52443,52466,52656,50053,49325,49390,50278,49365,47876,46906,46571,42106,39960,44691,37430,35601,43497,50243,54468,69519,63286,58560,55611,52020,53787,53322,52337,41367,62982,82211,42588,26394,22996,22642,24282
 "47000","Tennessee",5,SAINC35,2200,"...","  Medical benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),339,465,538,673,809,893,1373,1916,1348,2590,4213,6813,9718,11665,27689,82690,105810,121017,132398,156189,176386,229656,296116,387691,487246,556290,661059,816917,1008923,1185894,1306193,1529931,1710012,1868331,2174395,2487195,2748229,3168647,3681844,4536897,5316634,5924801,6366455,7262641,7564177,7954468,8273610,8533943,9598039,10579761,11345190,12415433,13716522,14459733,15300209,17068107,18015637,18632568,20581014,20906458,21680451,22522759,22277972,23818206,24150844,24718063,26187354,28364087,28699028
 "47000","Tennessee",5,SAINC35,2210,"...","   Medicare benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),15088,70333,83817,95536,101429,113605,121342,141485,183406,224111,289645,343498,396199,491869,604212,740901,868512,985418,1102810,1216581,1344834,1491745,1613759,1923971,2086803,2403214,2764733,3120715,3532311,3904344,4205972,4393628,4157889,4145141,4390298,4912982,5349869,5737882,6350844,6979904,8946258,9525946,10199457,10963152,11439824,11934114,12368776,12743685,13069433,13807136,14351055,14954127,15816398,16865226,17564491
