GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "34000","New Jersey",2,SAINC35,1000,"...","Personal current transfer receipts (thousands of dollars)","Thousands of dollars",39176,40270,78008,60387,62543,72754,84187,106173,65524,70565,83291,83074,84052,89718,76776,95864,200804,368188,323777,269041,317165,404426,337428,358613,401927,488418,545324,604867,717953,846539,854766,896044,1024090,1078556,1159207,1204888,1285497,1385248,1642426,1963951,2212497,2689256,3276771,3663237,4131429,4847487,6337577,6853192,7228808,7688683,8550210,9781457,10980385,12034753,12991979,13547479,14199274,14867496,15359553,16355079,17526799,19331290,22248686,25763848,26922275,27303279,29170442,30102256,30864914,31714878,33039275,35261621,39197755,42402157,42878189,43454624,45759614,49687435,52054827,58727825,65264389,70718251,71453765,70323025,70978241,73924937,76484449,79196226,80843071,83632533,87335102,120948687
 "34000","New Jersey",2,SAINC35,2000,"..."," Current transfer receipts of individuals from governments","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),248883,296402,374710,298682,323870,367677,463681,507233,553861,659160,795110,799712,841131,965368,1010400,1076840,1107109,1181010,1279136,1523690,1821369,2048620,2529029,3118851,3487489,3929781,4606514,6009257,6501834,6934418,7300715,8102491,9306019,10428926,11479241,12391081,12737293,13315223,13940186,14517393,15497956,16580217,18420574,21458776,24998468,26199991,26597715,28291181,29091192,29964478,30604523,31668480,33616865,37369360,40913033,41597083,42444918,44488664,48565613,50656724,57157922,63564462,68882528,69476359,68541748,69251145,72080694,74455688,76911321,78872619,81610981,85126009,115101971
 "34000","New Jersey",2,SAINC35,2100,"...","  Retirement and disability insurance benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),35754,45410,61087,102127,119760,156945,185963,241387,278218,347983,391167,455505,491907,548259,614893,649756,682345,763497,826965,878212,1037141,1112861,1315857,1520138,1689742,2082093,2320548,2677434,3013723,3368952,3676737,4084171,4686455,5391384,5917630,6392523,6640585,6991356,7332181,7548612,8073773,8475844,9059935,9787517,10411663,10951869,11455570,11871781,12330259,12783100,13171005,13514226,14320340,15079871,15749408,16187041,16767561,17501494,18309943,19162301,19963113,21737695,22458667,23041282,24398666,25369057,26361535,27322863,27817594,28470360,29619053,31117002,32292161
 "34000","New Jersey",2,SAINC35,2110,"...","   Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),26111,31217,44196,83888,96416,129321,156700,210990,243487,309731,351114,411969,445517,498584,557653,589632,619275,697528,756793,800967,942498,1005041,1191811,1384073,1541403,1908257,2135629,2477847,2796739,3129116,3423849,3800866,4372006,5061407,5567406,6033600,6240621,6567158,6884869,7080095,7563875,7935445,8465219,9178644,9773931,10297640,10753053,11171617,11621494,12074577,12454748,12760115,13531120,14227129,14847483,15239724,15789948,16491134,17279008,18113910,18908494,20631281,21285542,21874550,23237588,24216357,25148795,26099950,26628392,27289472,28427271,29918514,31073835
 "34000","New Jersey",2,SAINC35,2120,"...","   Excluding Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),9643,14193,16891,18239,23344,27624,29263,30397,34731,38252,40053,43536,46390,49675,57240,60124,63070,65969,70172,77245,94643,107820,124046,136065,148339,173836,184919,199587,216984,239836,252888,283305,314449,329977,350224,358923,399964,424198,447312,468517,509898,540399,594716,608873,637732,654229,702517,700164,708765,708523,716257,754111,789220,852742,901925,947317,977613,1010360,1030935,1048391,1054619,1106414,1173125,1166732,1161078,1152700,1212740,1222913,1189202,1180888,1191782,1198488,1218326
 "34000","New Jersey",2,SAINC35,2121,"...","    Railroad retirement and disability benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),7777,8773,9462,9841,13777,14620,16204,17083,18740,20632,22279,25221,27752,29103,29396,30420,31532,32425,33834,36994,41237,42793,47476,53183,56813,66952,72000,83248,89741,94517,98532,105194,116083,127258,137391,142678,140049,141227,144159,141765,145141,146098,148725,153235,156022,155923,156141,155317,154439,154661,153652,151025,150630,151427,154287,153531,152492,152641,156735,160564,163999,172893,172517,175659,183241,188607,196553,202917,206795,213225,221513,231453,233646
 "34000","New Jersey",2,SAINC35,2122,"...","    Workers' compensation","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1798,1883,2327,2999,3495,3897,3987,4242,4627,5025,5705,6034,6223,6395,6656,7141,7446,7770,8749,10175,10962,12182,13507,14264,18050,20743,24252,27405,33291,35687,37624,45554,51824,60698,61846,65667,67638,74060,78675,85555,100691,114944,136990,150892,171516,184342,224904,207481,203358,206038,211238,219365,232319,269659,290319,309912,330366,351638,359489,370828,382290,401197,435742,427641,409796,403234,408669,414676,416604,422085,431011,427759,418416
 "34000","New Jersey",2,SAINC35,2123,"...","    Other government retirement and disability insurance benefits 1/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),68,3537,5102,5399,6072,9107,9072,9072,11364,12595,12069,12281,12415,14177,21188,22563,24092,25774,27589,30076,42444,52845,63063,68618,73476,86141,88667,88934,93952,109632,116732,132557,146542,142021,150987,150578,192277,208911,224478,241197,264066,279357,309001,304746,310194,313964,321472,337366,350968,347824,351367,383721,406271,431656,457319,483874,494755,506081,514711,516999,508330,532324,564866,563432,568041,560859,607518,605320,565803,545578,539258,539276,566264
 "34000","New Jersey",2,SAINC35,2200,"...","  Medical benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),3263,3888,4591,5452,6253,6854,9496,12634,12690,14181,18221,22203,26643,30297,72135,199535,269786,310482,389886,483932,580727,658525,802338,980791,1153326,1314624,1473745,1744324,2001043,2385562,2787235,3189082,3545144,3755625,4137368,4565994,4898813,5375800,6147837,7675832,9318359,10289782,10751515,11862303,12052491,12825901,13038303,13765725,14902247,17234113,18508409,18450418,18011979,20419972,23298427,23915126,25202801,26405347,27718237,28801758,28860502,29681113,32566401,33992424,35483643,36528698,38029406,40190786,41570132
 "34000","New Jersey",2,SAINC35,2210,"...","   Medicare benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),36401,169691,213667,240961,264472,288787,308306,365309,462186,572979,704757,823557,915050,1049031,1223664,1518993,1806574,2057791,2297481,2452231,2624033,2818891,2954657,3097879,3497167,3980980,4812238,5250710,5648076,6136117,6451909,7007918,7324305,7672360,8088031,9316988,9820099,9765618,10062007,10920156,12888467,14007047,14894368,15820117,16331616,16908648,17640635,18058210,18721870,19655784,20316995,21101024,22268267,23662057,24440185
