GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "45000","South Carolina",5,SAEMP27N,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",1888382,1933166,1958940,1925645,1908080,1909169,1929535,1953388,1995553,2027577,2013435,1902785,1892252,1913077,1947212,1985126,2032690,2090504,2133879,2173679,2229290,2267993,2164308
 "45000","South Carolina",5,SAEMP27N,70,"111-112"," Farm wage and salary employment","Number of jobs",8737,7632,7584,7473,7999,7485,8304,7092,7595,6349,6439,7871,6515,6817,6839,7775,6085,7511,7270,7560,6396,5203,5854
 "45000","South Carolina",5,SAEMP27N,80,"..."," Nonfarm wage and salary employment","Number of jobs",1879645,1925534,1951356,1918172,1900081,1901684,1921231,1946296,1987958,2021228,2006996,1894914,1885737,1906260,1940373,1977351,2026605,2082993,2126609,2166119,2222894,2262790,2158454
 "45000","South Carolina",5,SAEMP27N,90,"113-814","  Private nonfarm wage and salary employment","Number of jobs",1515776,1552553,1568418,1540372,1520632,1522107,1544694,1564871,1600900,1630271,1606177,1492692,1487588,1514253,1544843,1578018,1626141,1676957,1719840,1756945,1815747,1848323,1748033
 "45000","South Carolina",5,SAEMP27N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",8106,7976,8037,7812,7605,7563,7550,7310,7463,6842,6774,6601,6934,6915,6778,6963,7073,7290,7296,7299,7542,7485,7298
 "45000","South Carolina",5,SAEMP27N,101,"113","    Forestry and logging","Number of jobs",4282,4107,4000,3941,3888,3955,3968,3748,3567,3494,3220,3130,3133,3037,2994,2971,3035,3103,3056,3023,3106,3048,2915
 "45000","South Carolina",5,SAEMP27N,102,"114","    Fishing, hunting and trapping","Number of jobs",(T),(T),(T),212,195,164,80,73,86,65,66,57,60,61,68,68,77,99,117,140,110,111,135
 "45000","South Carolina",5,SAEMP27N,103,"115","    Support activities for agriculture and forestry","Number of jobs",3546,3492,3631,3659,3522,3444,3502,3489,3810,3283,3488,3414,3741,3817,3716,3924,3961,4088,4123,4136,4326,4326,4248
 "45000","South Carolina",5,SAEMP27N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",1921,2060,1881,1668,1638,1616,1566,1529,1508,1452,1482,1340,1244,1233,1194,1141,1157,1236,1467,1679,1729,1853,1922
 "45000","South Carolina",5,SAEMP27N,201,"211","    Oil and gas extraction","Number of jobs",(T),(T),(T),(D),(D),(D),(D),(D),(D),3,(D),(D),(D),(D),(D),5,(D),6,7,(D),(D),(D),3
