GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "41000","Oregon",8,SAINC50,10,"...","Personal income (thousands of dollars)","Thousands of dollars",2355461,2348685,2596933,2918614,3102034,3159363,3136533,3397311,3643908,3651899,3748632,4053733,4191816,4350819,4621548,4866676,5236322,5680933,6118379,6487168,7062587,7832186,8537112,9382814,10511429,11845440,13431788,14919665,16821714,18812438,21563442,24392255,27030379,29169608,30006197,31906148,34585003,36320768,38221702,40194469,43775754,48095052,51940747,54674252,58477046,62590764,67029794,72165942,77845034,82657354,87241012,90336969,97354718,99975868,101008586,104740846,110638813,116691610,127440174,133555555,139412180,134493278,138291590,145596106,153547958,156130012,167077325,179600218,188283318,198995690,211414601,221186350,238847065
 "41000","Oregon",8,SAINC50,15,"..."," Less: Personal current taxes","Thousands of dollars",245111,205589,232236,329460,373071,353192,331459,351899,430993,392763,444704,479443,500086,486321,532927,598041,608802,625620,710178,749923,879494,1084062,1050447,1081460,1297572,1427455,1697961,1672482,2036447,2509126,2946186,3417729,3655623,3840889,3864687,3822497,4006331,4336479,4732821,4983720,4957931,6204985,6275539,6796724,7269530,7906304,8690977,9282702,10333929,11567304,12096356,13025548,14391867,13677139,12059700,11777023,12398712,14573350,16204046,16300182,17223922,13339695,14156737,16593581,17176499,19452500,20859489,23621394,25260650,26147275,26964170,28681996,28570121
 "41000","Oregon",8,SAINC50,16,"...","Equals: Disposable personal income","Thousands of dollars",2110350,2143096,2364697,2589154,2728963,2806171,2805074,3045412,3212915,3259136,3303928,3574290,3691730,3864498,4088621,4268635,4627520,5055313,5408201,5737245,6183093,6748124,7486665,8301354,9213857,10417985,11733827,13247183,14785267,16303312,18617256,20974526,23374756,25328719,26141510,28083651,30578672,31984289,33488881,35210749,38817823,41890067,45665208,47877528,51207516,54684460,58338817,62883240,67511105,71090050,75144656,77311421,82962851,86298729,88948886,92963823,98240101,102118260,111236128,117255373,122188258,121153583,124134853,129002525,136371459,136677512,146217836,155978824,163022668,172848415,184450431,192504354,210276944
 "41000","Oregon",8,SAINC50,20,"...","Population (persons) 1/","Number of persons",1405000,1431000,1532000,1556000,1582000,1601000,1626000,1659000,1698000,1712000,1718000,1746000,1772000,1787000,1818000,1853000,1888000,1937000,1969000,1979000,2004000,2062000,2100388,2149890,2195219,2238878,2280956,2324622,2372155,2439355,2509609,2578312,2641218,2667985,2664919,2653071,2666589,2672648,2683526,2700996,2741297,2790579,2860375,2928507,2991755,3060367,3121264,3184369,3247111,3304310,3352449,3393941,3429708,3467937,3513424,3547376,3569463,3613202,3670883,3722417,3768748,3808600,3837611,3872655,3900071,3924064,3965387,4018466,4093179,4147186,4183414,4215976,4241544
 "41000","Oregon",8,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1676,1641,1695,1876,1961,1973,1929,2048,2146,2133,2182,2322,2366,2435,2542,2626,2773,2933,3107,3278,3524,3798,4065,4364,4788,5291,5889,6418,7091,7712,8592,9461,10234,10933,11260,12026,12970,13590,14243,14881,15969,17235,18159,18670,19546,20452,21475,22663,23974,25015,26023,26617,28386,28829,28749,29526,30996,32296,34716,35879,36992,35313,36036,37596,39371,39788,42134,44694,45999,47983,50536,52464,56311
 "41000","Oregon",8,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1502,1498,1544,1664,1725,1753,1725,1836,1892,1904,1923,2047,2083,2163,2249,2304,2451,2610,2747,2899,3085,3273,3564,3861,4197,4653,5144,5699,6233,6683,7418,8135,8850,9494,9809,10585,11467,11967,12479,13036,14160,15011,15965,16349,17116,17869,18691,19747,20791,21514,22415,22779,24189,24885,25317,26206,27522,28263,30302,31500,32421,31811,32347,33311,34966,34831,36874,38816,39828,41678,44091,45661,49576
 "41000","Oregon",8,SAINC50,60,"...","Personal current taxes","Thousands of dollars",245111,205589,232236,329460,373071,353192,331459,351899,430993,392763,444704,479443,500086,486321,532927,598041,608802,625620,710178,749923,879494,1084062,1050447,1081460,1297572,1427455,1697961,1672482,2036447,2509126,2946186,3417729,3655623,3840889,3864687,3822497,4006331,4336479,4732821,4983720,4957931,6204985,6275539,6796724,7269530,7906304,8690977,9282702,10333929,11567304,12096356,13025548,14391867,13677139,12059700,11777023,12398712,14573350,16204046,16300182,17223922,13339695,14156737,16593581,17176499,19452500,20859489,23621394,25260650,26147275,26964170,28681996,28570121
 "41000","Oregon",8,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",208204,167990,191577,281351,320582,301683,280039,286299,341101,295151,355955,381119,397594,386543,426034,475118,457068,469749,542062,585598,674878,844483,807786,812119,998792,1066753,1281973,1186093,1479619,1841976,2137215,2464367,2639746,2748427,2725870,2602307,2660609,2903931,3414724,3384085,3620931,4265643,4243980,4622844,4812536,5280370,5835229,6275055,7104639,8036201,8369658,8915237,10000212,9463147,7915049,7411479,7657020,9007648,10351962,11421060,11000631,8153954,8824744,10728560,11043968,12622983,13631870,15699332,16899480,17283208,17532303,18524609,18372252
 "41000","Oregon",8,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",208204,167990,191577,281351,320582,301683,280039,286299,341101,295151,355955,381119,397594,386543,426034,475118,457068,469749,542062,585598,674878,844483,807786,812119,998792,1066753,1281973,1186093,1479619,1841976,2137215,2464367,2639746,2748427,2725870,2602307,2660609,2903931,3414724,3384085,3620931,4265643,4243980,4622844,4812536,5280370,5835229,6275055,7104639,8036201,8369658,8915237,10000212,9463147,7915049,7411479,7657020,9007648,10351962,11421060,11000631,8153954,8824744,10728560,11043968,12622983,13631870,15699332,16899480,17283208,17532303,18524609,18372252
 "41000","Oregon",8,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",228063,195051,210200,300879,344118,329493,308108,317033,371836,330386,388646,421414,440430,432998,473617,528157,517070,521191,601199,665844,769590,945309,944581,960266,1150260,1307574,1544491,1574922,1785966,2184360,2475760,2848013,3123599,3292246,3324416,3166355,3283919,3472762,4021590,3988146,4243161,4836186,4839303,5366190,5497320,5915476,6511550,7059395,7940455,8959133,9354816,10214861,11341934,10969509,9757601,9182954,9455071,10730004,12212618,13412022,13788374,10979538,11380631,12974114,13310752,14858411,15862413,17958343,19388756,19874951,20355728,20964431,20804952
