GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "35000","New Mexico",6,SAEMP27N,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",758654,765160,781167,792124,801301,812456,828953,844235,867019,876593,879295,845420,836523,836180,839254,846495,852638,860270,861156,862493,875806,890656,834033
 "35000","New Mexico",6,SAEMP27N,70,"111-112"," Farm wage and salary employment","Number of jobs",7367,6691,6683,6553,6329,6793,6987,7684,7574,7622,6671,6968,6548,6607,6934,7661,6789,7461,8350,7520,7444,6929,7233
 "35000","New Mexico",6,SAEMP27N,80,"..."," Nonfarm wage and salary employment","Number of jobs",751287,758469,774484,785571,794972,805663,821966,836551,859445,868971,872624,838452,829975,829573,832320,838834,845849,852809,852806,854973,868362,883727,826800
 "35000","New Mexico",6,SAEMP27N,90,"113-814","  Private nonfarm wage and salary employment","Number of jobs",552742,559809,572160,580430,585266,592056,604424,617835,645177,659108,659370,622331,612539,615758,620409,627979,636190,644029,644344,648943,662171,675875,625136
 "35000","New Mexico",6,SAEMP27N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",4034,3796,3602,3367,3144,3080,3081,3083,3013,2814,2841,2793,2877,2837,2850,3029,3369,3550,3617,3572,3491,3426,3228
 "35000","New Mexico",6,SAEMP27N,101,"113","    Forestry and logging","Number of jobs",228,229,229,(D),(D),(D),64,77,75,56,55,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),44,39
 "35000","New Mexico",6,SAEMP27N,102,"114","    Fishing, hunting and trapping","Number of jobs",(T),(T),(T),(D),(D),(D),0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),7,8
 "35000","New Mexico",6,SAEMP27N,103,"115","    Support activities for agriculture and forestry","Number of jobs",3779,3545,3345,3198,3038,2993,3017,3006,2938,2758,2786,2745,2838,2791,2793,2989,3323,3495,3565,3524,3434,3375,3181
 "35000","New Mexico",6,SAEMP27N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",14897,13182,14727,15771,14161,14266,15064,16899,18822,19571,21120,17485,18272,21065,23816,25846,27673,25335,19699,20944,24446,25833,19860
 "35000","New Mexico",6,SAEMP27N,201,"211","    Oil and gas extraction","Number of jobs",2951,2852,2915,3045,3121,3066,3071,3322,3580,3831,4357,4169,4511,4791,5043,5209,5461,5346,4711,4302,4119,4374,4247
 "35000","New Mexico",6,SAEMP27N,202,"212","    Mining (except oil and gas)","Number of jobs",5251,4646,4543,4730,4166,3758,3920,4235,4409,4356,4886,4147,4079,4638,5115,5289,4943,4580,4097,3748,3768,3920,3460
 "35000","New Mexico",6,SAEMP27N,203,"213","    Support activities for mining","Number of jobs",6695,5684,7269,7996,6874,7442,8073,9342,10833,11384,11877,9169,9682,11636,13658,15348,17269,15409,10891,12894,16559,17539,12153
 "35000","New Mexico",6,SAEMP27N,300,"22","   Utilities","Number of jobs",4148,4117,4211,4177,4018,4018,3941,3952,3996,4259,4327,4615,4373,4367,4386,4446,4418,4383,4440,4354,4316,4219,4155
 "35000","New Mexico",6,SAEMP27N,400,"23","   Construction","Number of jobs",44306,44868,46178,48962,47576,49163,52401,56224,61100,60879,59051,49170,45223,43353,42281,43387,43837,44626,44363,46730,48374,51479,49745
 "35000","New Mexico",6,SAEMP27N,401,"236","    Construction of buildings","Number of jobs",12327,12618,13049,14126,13776,13946,14744,15888,16762,16311,16069,12719,11606,11091,10243,10143,10121,10744,10601,11518,11052,12215,11609
 "35000","New Mexico",6,SAEMP27N,402,"237","    Heavy and civil engineering construction","Number of jobs",9325,9471,9568,9802,8857,8490,8837,9261,10491,10500,10052,8818,8453,8104,8244,8920,8890,8964,8777,9265,10645,11861,10491
