GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "08000","Colorado",7,SAEMP27N,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",2172785,2247839,2331747,2347048,2304858,2275384,2298524,2347482,2400410,2448706,2474409,2367380,2346646,2383753,2437001,2507504,2593514,2669923,2724944,2787836,2854600,2920637,2781124
 "08000","Colorado",7,SAEMP27N,70,"111-112"," Farm wage and salary employment","Number of jobs",14640,14937,15403,15722,12979,15433,14189,14146,13968,11918,12505,12068,12592,11877,11957,12747,11976,11633,12285,14823,12950,12965,13700
 "08000","Colorado",7,SAEMP27N,80,"..."," Nonfarm wage and salary employment","Number of jobs",2158145,2232902,2316344,2331326,2291879,2259951,2284335,2333336,2386442,2436788,2461904,2355312,2334054,2371876,2425044,2494757,2581538,2658290,2712659,2773013,2841650,2907672,2767424
 "08000","Colorado",7,SAEMP27N,90,"113-814","  Private nonfarm wage and salary employment","Number of jobs",1788913,1857920,1931719,1940660,1887609,1853940,1878635,1920419,1969622,2013387,2024611,1907917,1879430,1916436,1968170,2029421,2110938,2180706,2227765,2279775,2341361,2395414,2262877
 "08000","Colorado",7,SAEMP27N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",4440,4424,4223,4163,4216,4413,4507,4733,4854,4778,5119,5331,5678,5800,6108,6374,6409,6524,6562,6864,6898,7110,6817
 "08000","Colorado",7,SAEMP27N,101,"113","    Forestry and logging","Number of jobs",177,181,234,183,(D),(D),(D),(D),(D),(D),(D),(D),151,108,110,118,115,(D),116,129,128,143,188
 "08000","Colorado",7,SAEMP27N,102,"114","    Fishing, hunting and trapping","Number of jobs",(T),(T),(T),17,(D),(D),(D),(D),(D),(D),(D),(D),10,8,7,7,5,(D),9,10,11,12,13
 "08000","Colorado",7,SAEMP27N,103,"115","    Support activities for agriculture and forestry","Number of jobs",4207,4174,3943,3963,4014,4230,4341,4593,4712,4646,4998,5190,5517,5684,5991,6249,6289,6398,6437,6725,6759,6955,6616
 "08000","Colorado",7,SAEMP27N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",13247,12173,12018,12867,12901,13086,14349,16887,20577,24849,28434,23888,24065,27576,30044,30308,33694,30400,23473,25684,28067,28567,21487
 "08000","Colorado",7,SAEMP27N,201,"211","    Oil and gas extraction","Number of jobs",4638,3857,3726,3768,3947,4109,4320,4692,5558,6850,7968,7857,7844,8454,8946,9694,10570,10301,8931,8408,8532,9081,7792
 "08000","Colorado",7,SAEMP27N,202,"212","    Mining (except oil and gas)","Number of jobs",5718,5733,5419,5457,5381,4956,4944,5293,5463,5690,5655,5221,5028,5053,5410,5315,4893,4697,4159,4054,4092,4164,3894
 "08000","Colorado",7,SAEMP27N,203,"213","    Support activities for mining","Number of jobs",2891,2583,2873,3642,3573,4021,5085,6902,9556,12309,14811,10810,11193,14069,15688,15299,18231,15402,10383,13222,15443,15322,9801
 "08000","Colorado",7,SAEMP27N,300,"22","   Utilities","Number of jobs",8673,8486,8055,8015,8130,7879,7924,7952,8109,7958,8142,8314,8179,8138,8045,7842,8148,8208,8235,8079,8042,8171,8308
 "08000","Colorado",7,SAEMP27N,400,"23","   Construction","Number of jobs",139239,153322,169248,173298,166391,156022,157491,165439,172975,172720,166544,134917,118740,115256,119066,131178,145841,152501,159074,167761,177343,183686,179203
 "08000","Colorado",7,SAEMP27N,401,"236","    Construction of buildings","Number of jobs",28639,30958,33646,33864,31674,30093,31031,32468,34244,34506,31988,25306,21911,21000,21377,24031,27171,28855,30866,33196,35641,36519,35614
 "08000","Colorado",7,SAEMP27N,402,"237","    Heavy and civil engineering construction","Number of jobs",18103,20225,21631,23262,22414,20363,20029,21189,22674,22927,23171,19246,17689,18419,18511,21304,23569,23517,22159,22663,25191,27710,26156
 "08000","Colorado",7,SAEMP27N,403,"238","    Specialty trade contractors","Number of jobs",92497,102139,113971,116172,112303,105566,106431,111782,116057,115287,111385,90365,79140,75837,79178,85843,95101,100129,106049,111902,116511,119457,117433
 "08000","Colorado",7,SAEMP27N,500,"31-33","   Manufacturing","Number of jobs",189846,187152,188209,182405,166948,154088,151887,150901,149772,146760,144003,129864,125589,129309,132146,132880,136551,141028,142503,144172,147446,150428,146685
 "08000","Colorado",7,SAEMP27N,510,"321,327-339","    Durable goods manufacturing","Number of jobs",130365,128167,129110,125203,112779,101914,101377,101071,100901,98604,95798,84508,81208,84024,86423,86041,88219,90259,89998,90313,92253,94258,91653
 "08000","Colorado",7,SAEMP27N,511,"321","     Wood product manufacturing","Number of jobs",4787,4990,5103,4881,4653,4560,5070,5283,5617,5322,4727,3272,2781,2650,2855,3012,3158,3211,3178,3296,3286,3413,3466
 "08000","Colorado",7,SAEMP27N,512,"327","     Nonmetallic mineral product manufacturing","Number of jobs",9712,10311,10758,10485,9879,9069,9186,9496,9719,9832,9186,7167,6774,6799,6851,7310,7744,8082,8091,8514,8610,8445,8141
 "08000","Colorado",7,SAEMP27N,513,"331","     Primary metal manufacturing","Number of jobs",2599,2165,2112,2134,1977,1980,1913,1931,2124,2124,2160,1950,2054,2300,2470,2375,2388,2221,1977,2035,2146,2284,1987
