GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "05000","Arkansas",5,SAEMP27N,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",1175697,1194966,1210817,1207983,1203333,1202294,1215751,1232788,1257506,1259279,1259243,1221329,1219912,1223928,1229574,1231398,1243509,1265002,1280318,1287119,1298117,1309346,1263189
 "05000","Arkansas",5,SAEMP27N,70,"111-112"," Farm wage and salary employment","Number of jobs",14288,14396,14357,13450,12998,13163,11721,10948,12236,10559,12364,12387,12869,12021,9006,11167,11319,12578,15485,14305,13832,18259,18686
 "05000","Arkansas",5,SAEMP27N,80,"..."," Nonfarm wage and salary employment","Number of jobs",1161409,1180570,1196460,1194533,1190335,1189131,1204030,1221840,1245270,1248720,1246879,1208942,1207043,1211907,1220568,1220231,1232190,1252424,1264833,1272814,1284285,1291087,1244503
 "05000","Arkansas",5,SAEMP27N,90,"113-814","  Private nonfarm wage and salary employment","Number of jobs",960195,976958,990152,985157,979354,974577,986382,998924,1016732,1018929,1014144,972867,970179,977260,985006,986315,999780,1021049,1035483,1044878,1056961,1065453,1022447
 "05000","Arkansas",5,SAEMP27N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",10475,10241,10129,9591,9635,9107,9268,8982,8662,8364,8149,7779,8201,7910,8082,8079,8138,8151,8195,8280,8140,8240,8063
 "05000","Arkansas",5,SAEMP27N,101,"113","    Forestry and logging","Number of jobs",4322,4258,4138,3567,(D),3536,(D),3329,(D),(D),2662,2403,2447,2302,(D),(D),(D),(D),2446,2368,2358,2377,2306
 "05000","Arkansas",5,SAEMP27N,102,"114","    Fishing, hunting and trapping","Number of jobs",(T),(T),(T),18,(D),30,(D),21,(D),(D),25,21,23,23,(D),(D),(D),(D),33,25,15,16,14
 "05000","Arkansas",5,SAEMP27N,103,"115","    Support activities for agriculture and forestry","Number of jobs",6100,5940,5962,6006,6019,5541,5811,5632,5535,5448,5462,5355,5731,5585,5767,5740,5762,5718,5716,5887,5767,5847,5743
 "05000","Arkansas",5,SAEMP27N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",3638,3385,3399,3854,3627,3662,3926,4113,4897,6794,8326,8387,8530,8975,8650,7537,6712,5860,4135,3785,3808,3780,3465
 "05000","Arkansas",5,SAEMP27N,201,"211","    Oil and gas extraction","Number of jobs",367,323,349,402,362,368,374,389,432,727,971,1171,1270,1529,1642,1553,1413,1309,981,756,673,670,577
 "05000","Arkansas",5,SAEMP27N,202,"212","    Mining (except oil and gas)","Number of jobs",2071,2067,1963,2030,2038,1948,2056,1964,2061,2125,2214,1977,2081,2158,2102,1882,1741,1695,1611,1693,1778,1798,1773
 "05000","Arkansas",5,SAEMP27N,203,"213","    Support activities for mining","Number of jobs",1200,995,1087,1422,1227,1346,1496,1760,2404,3942,5141,5239,5179,5288,4906,4102,3558,2856,1543,1336,1357,1312,1115
 "05000","Arkansas",5,SAEMP27N,300,"22","   Utilities","Number of jobs",6972,6863,6768,6838,6817,6720,6528,6612,6829,6956,6971,7029,7313,7169,7705,8089,7903,7950,7705,7708,7802,7813,7871
 "05000","Arkansas",5,SAEMP27N,400,"23","   Construction","Number of jobs",49696,52238,54688,55454,56581,53069,54000,56488,58748,58177,58014,53474,50335,48572,48752,46679,47268,50480,51552,52483,52061,53896,54455
 "05000","Arkansas",5,SAEMP27N,401,"236","    Construction of buildings","Number of jobs",12624,13121,13914,12898,12343,12141,12294,12949,13661,13575,13629,12288,10090,9775,10047,9501,9649,10660,10656,10585,11051,11364,11390
 "05000","Arkansas",5,SAEMP27N,402,"237","    Heavy and civil engineering construction","Number of jobs",9580,10162,11306,12883,14162,11142,10714,11010,10921,10046,10747,10175,10813,10072,8919,7953,7936,8174,8100,9322,8235,8513,8529
