GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "56000","Wyoming",7,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars)","Thousands of dollars",116445,122989,125391,136801,146735,150944,157702,167779,172964,180864,179469,214872,246291,278932,301412,355386,420456,471972,523706,595216,697814,806071,1004884,1255529,1449021,1496082,1630580,1707595,1693966,1678878,1739795,1936247,2075191,2163670,2241843,2303073,2488336,2736049,2922892,3169872,3577020,3843388,4262445,4342466,4218598,4629127,5487576,6457735,7735218,8042150,8328084,6506977,6801532,7991207,9648884,9071086,10129704,10135734,9538785,10058897,10142614,10034128,9695244
 "56000","Wyoming",7,SAINC40,91,"..."," Personal dividend income","Thousands of dollars",15232,17897,18880,23758,26081,25988,25641,31889,34399,34555,29964,35098,36614,39053,43272,51015,59673,67469,79976,91965,108288,126285,140440,161480,180805,167726,175855,184927,196257,211685,245975,315738,351433,392158,422548,455717,541340,589513,701155,847317,999637,1122546,1253557,1175803,1162724,1325224,1986394,2211968,3099637,3089284,2833022,1650014,1801759,2673697,3741611,3008201,3568995,3204970,3013314,3197215,3505826,3598472,3514595
 "56000","Wyoming",7,SAINC40,92,"..."," Personal interest income","Thousands of dollars",65426,67083,67148,73111,79598,85624,93397,97656,100604,109128,113448,135255,161726,183378,205196,244414,293172,344303,386625,453221,530625,619297,794644,998041,1170364,1218987,1355187,1407760,1422976,1400454,1419546,1548790,1638023,1649632,1683456,1679158,1754635,1918220,1958550,2060948,2284538,2377908,2605270,2636861,2477263,2623610,2523554,3148747,3743454,4030751,4217933,3710901,3597889,3760144,4345846,4353269,4645455,5026487,4871317,5121706,4672862,4633536,4506610
 "56000","Wyoming",7,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",28672,30803,34068,37290,40151,42861,48290,49741,50468,54570,57753,66923,81848,94709,107592,125100,146405,181969,204047,234696,276587,299855,371216,436288,514051,624627,654609,720144,762777,779175,783982,811016,839985,893640,944552,1003115,1051942,1155513,1185371,1289795,1347154,1403515,1550153,1545617,1531379,1624762,1725370,1919601,2192427,2396959,2488149,2379614,2374864,2451408,2672566,2739681,2950012,3122586,3001089,2899203,2772645,2643985,2620949
 "56000","Wyoming",7,SAINC40,94,"...","  Monetary interest receipts","Thousands of dollars",36754,36280,33080,35821,39447,42763,45107,47915,50136,54558,55695,68332,79878,88669,97604,119314,146767,162334,182578,218525,254038,319442,423428,561753,656313,594360,700578,687616,660199,621279,635564,737774,798038,755992,738904,676043,702693,762707,773179,771153,937384,974393,1055117,1091244,945884,998848,798184,1229146,1551027,1633792,1729784,1331287,1223025,1308736,1673280,1613588,1695443,1903901,1870228,2222503,1900217,1989551,1885661
 "56000","Wyoming",7,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",35787,38009,39363,39932,41056,39332,38664,38234,37961,37181,36057,44519,47951,56501,52944,59957,67611,60200,57105,50030,58901,60489,69800,96008,97852,109369,99538,114908,74733,66739,74274,71719,85735,121880,135839,168198,192361,228316,263187,261607,292845,342934,403618,529802,578611,680293,977628,1097020,892127,922115,1277129,1146062,1401884,1557366,1561427,1709616,1915254,1904277,1654154,1739976,1963926,1802120,1674039
 "56000","Wyoming",7,SAINC40,96,"...","  Imputed rent","Thousands of dollars",15085,16705,18209,18793,19343,19638,19512,19746,20267,20527,20088,28692,31489,33298,34251,32963,33995,32307,28795,20806,24257,21791,20349,22601,13812,13228,9458,6064,856,2464,12642,16969,25226,37430,54227,80829,103062,111217,130821,133478,156853,180207,203112,253709,298424,333175,384552,403069,278749,292516,447102,623582,708538,842513,908857,913070,1006234,1015785,1066785,1091505,1160845,1031355,1038885
 "56000","Wyoming",7,SAINC40,97,"...","  Monetary rent","Thousands of dollars",20702,21304,21154,21139,21713,19694,19152,18488,17694,16654,15969,15827,16462,23203,18693,26994,33616,27893,28310,29224,34644,38698,49451,73407,84040,96141,90080,108844,73877,64275,61632,54750,60509,84450,81612,87369,89299,117099,132366,128129,135992,162727,200506,276093,280187,347118,593076,693951,613378,629599,830027,522480,693346,714853,652570,796546,909020,888492,587369,648471,803081,770765,635154
"Note: See the included footnote file."
"SAINC40: Property Income "
"Last updated: September 23, 2021-- new statistics for 2020; revised statistics for 1998-2019."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
