GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "12000","Florida",5,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars)","Thousands of dollars",1748100,1930002,2098609,2284133,2480885,2680960,2894694,3180192,3452718,3816396,4554566,5449656,6442844,7299090,8223106,9592904,11268290,12408007,13629681,15554797,18211934,21440956,26767566,33554798,36249192,39565095,45429540,49892176,53689927,56636863,62301502,74786535,79357190,79765423,79137653,82048779,85927837,93937054,100140875,107052772,116952011,117300428,127836432,130411821,126798364,130637594,145235305,163062160,187842368,205183939,206531857,175282774,189749011,206903563,221824885,212830992,235888472,256147818,260396581,289397399,312423913,325282322,324681735
 "12000","Florida",5,SAINC40,91,"..."," Personal dividend income","Thousands of dollars",385028,418429,443828,472906,526179,578318,657948,739764,796302,867487,1150758,1257697,1341692,1460285,1651327,1896305,2148721,2159352,2601991,3005418,3594064,4235098,4955911,5885398,5729361,6664075,7218651,8064484,9014536,9731931,11193671,13711575,14740480,15756292,16308880,17777687,20046709,21832571,25441325,28280923,30731039,30644456,34185426,34659097,37728098,41676236,55134265,61059441,72893635,79931141,73009327,48445557,48662405,63544863,77793042,72902623,88617590,96382112,101652505,117549483,130358255,138221092,135946605
 "12000","Florida",5,SAINC40,92,"..."," Personal interest income","Thousands of dollars",924251,1047895,1146987,1272969,1375564,1494967,1606779,1781483,1965202,2217799,2663443,3406890,4310393,4980807,5672454,6807239,8281360,9413011,10279560,11931289,13974370,16548138,21002956,26596880,29403866,31781707,37106669,40443965,43477203,45768802,49690809,59688363,62834672,61498388,59399656,59347053,59977698,65645329,67269634,71181949,77174899,76444556,82847311,83186219,74885062,73548220,72953541,86043141,101347626,111682989,112186664,101202848,109771273,106972252,106150248,99583568,105465808,115750656,113569529,123469983,131655163,135073490,134111618
 "12000","Florida",5,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",399078,459236,509359,566798,622821,685129,754072,816122,885869,986925,1126014,1427281,1888480,2215216,2563090,2959078,3520732,4322261,4676414,5302147,6126859,6538834,7964320,9348201,10829566,13026716,14149205,16270327,18330062,20487683,22091793,24489227,26601162,28266286,29465020,30960367,31670505,34727959,35684802,38941617,39808185,40017072,43500378,42840032,41911222,43063068,45374662,49133745,54173858,58524271,60287756,58108545,58431674,61085189,62379863,60956313,63947536,68901243,68333854,70071356,72046212,72240539,74403874
 "12000","Florida",5,SAINC40,94,"...","  Monetary interest receipts","Thousands of dollars",525173,588659,637628,706171,752743,809838,852707,965361,1079333,1230874,1537429,1979609,2421913,2765591,3109364,3848161,4760628,5090750,5603146,6629142,7847511,10009304,13038636,17248679,18574300,18754991,22957464,24173638,25147141,25281119,27599016,35199136,36233510,33232102,29934636,28386686,28307193,30917370,31584832,32240332,37366714,36427484,39346933,40346187,32973840,30485152,27578879,36909396,47173768,53158718,51898908,43094303,51339599,45887063,43770385,38627255,41518272,46849413,45235675,53398627,59608951,62832951,59707744
 "12000","Florida",5,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",438821,463678,507794,538258,579142,607675,629967,658945,691214,731110,740365,785069,790759,857998,899325,889360,838209,835644,748130,618090,643500,657720,808699,1072520,1115965,1119313,1104220,1383727,1198188,1136130,1417022,1386597,1782038,2510743,3429117,4924039,5903430,6459154,7429916,7589900,9046073,10211416,10803695,12566505,14185204,15413138,17147499,15959578,13601107,13569809,21335866,25634369,31315333,36386448,37881595,40344801,41805074,44015050,45174547,48377933,50410495,51987740,54623512
 "12000","Florida",5,SAINC40,96,"...","  Imputed rent","Thousands of dollars",310055,348053,383915,411583,442264,462560,471884,488244,511855,534980,525735,571999,566618,607310,596936,566523,580025,545211,466378,275887,301611,252727,240757,279702,128978,116307,20080,-81227,-278075,-285161,19435,65416,272078,620364,1311313,2398815,3211479,3530318,4281308,4446456,5579659,6691910,7421150,8982340,10924907,12066458,13518579,12005000,9497788,9410948,15957827,20206345,25333729,29620880,30574971,32743390,33738037,35440828,37356621,39853164,41880160,43481555,46178975
 "12000","Florida",5,SAINC40,97,"...","  Monetary rent","Thousands of dollars",128766,115625,123879,126675,136878,145115,158083,170701,179359,196130,214630,213070,224141,250688,302389,322837,258184,290433,281752,342203,341889,404993,567942,792818,986987,1003006,1084140,1464954,1476263,1421291,1397587,1321181,1509960,1890379,2117804,2525224,2691951,2928836,3148608,3143444,3466414,3519506,3382545,3584165,3260297,3346680,3628920,3954578,4103319,4158861,5378039,5428024,5981604,6765568,7306624,7601411,8067037,8574222,7817926,8524769,8530335,8506185,8444537
"Note: See the included footnote file."
"SAINC40: Property Income "
"Last updated: September 23, 2021-- new statistics for 2020; revised statistics for 1998-2019."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
