GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "30000","Montana",7,SAEMP27S,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",226563,230207,235835,245902,257092,267103,266973,277104,286293,302693,309962,306230,306642,299427,302085,306299,302886,298523,300355,307913,316572,324318,330377,342234,352850,363756,374359,383584,386521,395793,401836,409172,414029
 "30000","Montana",7,SAEMP27S,70,"[01-02]"," Farm wage and salary employment","Number of jobs",10743,10903,11924,12053,12170,13298,11266,9517,7900,7800,9498,8991,8737,8251,8926,8029,7934,8225,8788,8329,7180,7150,6449,6005,6194,5906,6649,6631,5258,6405,5859,6749,6159
 "30000","Montana",7,SAEMP27S,80,"..."," Nonfarm wage and salary employment","Number of jobs",215820,219304,223911,233849,244922,253805,255707,267587,278393,294893,300464,297239,297905,291176,293159,298270,294952,290298,291567,299584,309392,317168,323928,336229,346656,357850,367710,376953,381263,389388,395977,402423,407870
 "30000","Montana",7,SAEMP27S,90,"...","  Private nonfarm wage and salary employment","Number of jobs",154878,156972,159170,167871,177165,183048,183138,194629,205013,219662,224462,221061,222812,216521,217709,222153,217691,212804,213972,220577,228659,234418,240365,249916,260528,271009,281040,289958,294169,301162,307192,313347,317721
 "30000","Montana",7,SAEMP27S,100,"[07-09]","   Agricultural services, forestry, and fishing","Number of jobs",1449,1537,1741,1819,1974,2005,1454,1579,1613,1821,1770,1794,1843,1857,2154,2398,2550,2656,2897,2809,2725,2862,2876,2877,3035,3128,3211,3390,3480,3561,3664,3771,4005
 "30000","Montana",7,SAEMP27S,110,"07","    Agricultural services","Number of jobs",1367,1500,1722,1788,1922,1981,1424,1508,1560,1769,1713,1704,1708,1712,(D),(D),(D),(D),(D),(D),(D),(D),(D),2621,2744,2850,2963,(D),(D),3301,3425,3511,(NA)
 "30000","Montana",7,SAEMP27S,120,"...","    Forestry and fishing","Number of jobs",82,37,19,31,52,24,30,71,53,52,57,90,135,145,(D),(D),(D),(D),(D),(D),(D),(D),(D),256,291,278,248,(D),(D),260,239,260,(NA)
 "30000","Montana",7,SAEMP27S,121,"08","     Forestry","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),145,197,206,204,217,202,237,265,321,276,240,272,253,(D),(D),(D),236,211,232,(NA)
 "30000","Montana",7,SAEMP27S,122,"...","     Fishing","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,(D),(D),(D),(D),(D),(D),(D),(D),(D),16,19,25,(D),(D),32,24,28,28,(NA)
 "30000","Montana",7,SAEMP27S,200,"B","   Mining","Number of jobs",6357,6553,5287,6083,6551,7315,6504,6071,6084,7009,7825,8904,11468,9523,7506,7809,6833,5904,5965,6333,6357,6398,5974,5839,5634,5524,5370,5479,5405,5189,5114,5060,5653
