GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "53000","Washington",8,SAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",3382924,3446900,3526778,3515729,3489250,3516394,3585355,3687899,3798303,3924936,3954911,3815691,3771444,3814305,3909210,3991724,4094309,4199112,4313687,4431999,4538137,4593480,4385827
 "53000","Washington",8,SAEMP25N,20,"..."," Wage and salary employment","Number of jobs",2789554,2854408,2910707,2902109,2866055,2875580,2913982,2983095,3073003,3143460,3177384,3034437,2997266,3028900,3129397,3196913,3281055,3361724,3451985,3527510,3609514,3688298,3496277
 "53000","Washington",8,SAEMP25N,40,"..."," Proprietors employment","Number of jobs",593370,592492,616071,613620,623195,640814,671373,704804,725300,781476,777527,781254,774178,785405,779813,794811,813254,837388,861702,904489,928623,905182,889550
 "53000","Washington",8,SAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",38938,38760,38995,35472,34547,32733,31561,31097,30089,34669,34320,33814,33502,33186,32342,32466,32221,31926,31798,31458,31384,31298,31190
 "53000","Washington",8,SAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",554432,553732,577076,578148,588648,608081,639812,673707,695211,746807,743207,747440,740676,752219,747471,762345,781033,805462,829904,873031,897239,873884,858360
 "53000","Washington",8,SAEMP25N,70,"111-112"," Farm employment","Number of jobs",82306,85203,80286,80048,78764,80415,73700,73800,73585,74330,81931,81381,81538,80380,88738,85779,85732,83649,84291,84177,84972,92764,90166
 "53000","Washington",8,SAEMP25N,80,"..."," Nonfarm employment","Number of jobs",3300618,3361697,3446492,3435681,3410486,3435979,3511655,3614099,3724718,3850606,3872980,3734310,3689906,3733925,3820472,3905945,4008577,4115463,4229396,4347822,4453165,4500716,4295661
 "53000","Washington",8,SAEMP25N,90,"113-814","  Private nonfarm employment","Number of jobs",2758997,2810761,2883405,2865343,2823810,2844666,2917043,3013024,3120002,3240766,3246438,3103585,3057465,3108476,3199853,3286715,3387672,3486645,3586576,3695500,3799429,3841006,3655279
 "53000","Washington",8,SAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",41714,40113,38160,36871,38785,36122,37844,38717,38724,38566,38695,38530,38618,38915,41212,42168,43001,43055,42523,42664,43611,43679,43128
 "53000","Washington",8,SAEMP25N,101,"113","    Forestry and logging","Number of jobs",10953,11423,10482,10128,9832,8754,8906,8898,8489,8222,7839,6478,6065,6325,6980,7201,6930,7143,6866,6308,6386,6176,5890
 "53000","Washington",8,SAEMP25N,102,"114","    Fishing, hunting and trapping","Number of jobs",9619,8968,8252,7562,8249,6957,7725,7731,7603,7220,7383,7066,7205,6684,6894,6909,6658,6370,6302,5894,5885,6209,6557
 "53000","Washington",8,SAEMP25N,103,"115","    Support activities for agriculture and forestry","Number of jobs",21142,19722,19426,19181,20704,20411,21213,22088,22632,23124,23473,24986,25348,25906,27338,28058,29413,29542,29355,30462,31340,31294,30681
 "53000","Washington",8,SAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",6235,5986,5598,5765,5068,5611,5560,5708,6152,6429,7196,6454,7374,6495,8891,8819,8490,9068,9535,8758,7039,6153,5581
 "53000","Washington",8,SAEMP25N,201,"211","    Oil and gas extraction","Number of jobs",1448,1412,1279,(D),(D),(D),1401,1568,1864,1842,2886,2921,(D),(D),(D),4460,4099,4431,4697,(D),(D),(D),(D)
 "53000","Washington",8,SAEMP25N,202,"212","    Mining (except oil and gas)","Number of jobs",4539,4276,3966,4142,3576,3729,3799,3813,3953,4058,3768,3127,3277,3143,4290,3814,3809,4056,4211,4599,3729,3280,3020
 "53000","Washington",8,SAEMP25N,203,"213","    Support activities for mining","Number of jobs",248,298,353,(D),(D),(D),360,327,335,529,542,406,(D),(D),(D),545,582,581,627,(D),(D),(D),(D)
 "53000","Washington",8,SAEMP25N,300,"22","   Utilities","Number of jobs",5359,5304,5303,5099,4747,4718,4778,4851,5034,4979,5348,5222,5300,5197,5244,5168,5194,5463,5567,5311,5629,5775,5861
 "53000","Washington",8,SAEMP25N,400,"23","   Construction","Number of jobs",196291,206703,212932,213956,207801,211092,221826,240670,261037,277709,266155,219880,195822,188153,191459,201785,213833,227930,244553,258040,273402,278007,271188
 "53000","Washington",8,SAEMP25N,401,"236","    Construction of buildings","Number of jobs",54646,58257,59252,59768,59504,56587,57919,62641,68241,70766,67140,54500,48675,45790,46936,49703,53400,59686,62793,67157,72196,72994,71435
 "53000","Washington",8,SAEMP25N,402,"237","    Heavy and civil engineering construction","Number of jobs",22222,22977,23064,22087,22391,22977,23965,25337,27910,28863,26405,22971,20652,20217,21138,22069,22150,21887,22988,23642,24137,24479,24155
 "53000","Washington",8,SAEMP25N,403,"238","    Specialty trade contractors","Number of jobs",119423,125469,130616,132101,125906,131528,139942,152692,164886,178080,172610,142409,126495,122146,123385,130013,138283,146357,158772,167241,177069,180534,175598
 "53000","Washington",8,SAEMP25N,500,"31-33","   Manufacturing","Number of jobs",377115,360662,347942,331347,300282,281070,278454,286343,300988,310672,307379,284183,275039,287011,299046,307428,308520,311711,311434,305074,307317,311480,289614
 "53000","Washington",8,SAEMP25N,510,"321,327-339","    Durable goods manufacturing","Number of jobs",272906,257633,246539,234875,208976,193193,192054,200771,214095,223048,221842,202139,194692,204637,215458,221582,221211,223786,221110,213725,214106,217542,200612
 "53000","Washington",8,SAEMP25N,511,"321","     Wood product manufacturing","Number of jobs",23700,22795,23396,20602,19401,19637,20823,21670,21863,20747,18449,14837,14293,13992,13887,14666,14839,14570,14538,14277,14117,13887,13500
 "53000","Washington",8,SAEMP25N,512,"327","     Nonmetallic mineral product manufacturing","Number of jobs",9322,9534,9567,9029,8979,9270,9726,10219,10984,11350,11172,9903,9537,9869,9820,10213,10060,10340,10698,10690,10722,10532,9661
 "53000","Washington",8,SAEMP25N,513,"331","     Primary metal manufacturing","Number of jobs",12137,11504,10692,9088,6601,5410,5041,5220,5526,5847,5759,4859,4874,5556,5753,5886,5987,5829,5107,5145,5399,5439,4968
 "53000","Washington",8,SAEMP25N,514,"332","     Fabricated metal product manufacturing","Number of jobs",21009,20055,20315,19455,18504,18001,18626,19630,20550,21672,22151,18744,18106,19230,20251,20931,21530,21979,22032,21669,22339,23135,21027
 "53000","Washington",8,SAEMP25N,515,"333","     Machinery manufacturing","Number of jobs",15428,16060,16485,15536,13749,13167,13819,14400,15570,16009,16289,13285,12660,13950,14623,15994,16806,16854,16501,16399,16912,16608,14958
 "53000","Washington",8,SAEMP25N,516,"334","     Computer and electronic product manufacturing","Number of jobs",35636,34039,34950,33504,26630,23516,22503,22573,22842,23377,23128,20619,19647,20216,20751,20738,20736,20788,20950,20355,20475,20408,19439
 "53000","Washington",8,SAEMP25N,517,"335","     Electrical equipment, appliance, and component manufacturing","Number of jobs",4212,4447,4524,4219,4174,4331,4465,4599,4648,4647,4202,3910,3851,4372,4624,4993,4974,5362,5568,5754,5795,5397,5595
 "53000","Washington",8,SAEMP25N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing","Number of jobs",6150,6767,6408,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "53000","Washington",8,SAEMP25N,519,"3364-3369","     Other transportation equipment manufacturing","Number of jobs",120162,106771,94523,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "53000","Washington",8,SAEMP25N,521,"337","     Furniture and related product manufacturing","Number of jobs",9846,10212,10136,9918,8846,8927,9331,9562,10079,9932,9484,7346,6684,6503,6385,6778,7176,7620,7839,7762,7650,7590,7085
 "53000","Washington",8,SAEMP25N,522,"339","     Miscellaneous manufacturing","Number of jobs",15304,15449,15543,14420,14892,14122,13679,13869,14638,15717,15309,15381,14755,14588,14527,14920,14939,15585,16177,16121,16160,15503,14451
 "53000","Washington",8,SAEMP25N,530,"311-316,322-326","    Nondurable goods manufacturing","Number of jobs",104209,103029,101403,96472,91306,87877,86400,85572,86893,87624,85537,82044,80347,82374,83588,85846,87309,87925,90324,91349,93211,93938,89002
 "53000","Washington",8,SAEMP25N,531,"311","     Food manufacturing","Number of jobs",39527,39944,40040,38674,36663,35796,35176,34856,34745,35817,35710,35844,35084,36405,36826,37913,38571,38790,39441,40088,40950,41370,39664
 "53000","Washington",8,SAEMP25N,532,"312","     Beverage and tobacco product manufacturing","Number of jobs",3960,3953,3982,4013,4050,4243,4096,4213,4496,4861,5098,5303,5361,5749,6650,7236,7971,8778,9671,10500,11330,11745,10624
 "53000","Washington",8,SAEMP25N,533,"313","     Textile mills","Number of jobs",929,947,907,721,635,603,627,570,531,529,485,495,471,484,465,496,552,557,506,513,592,563,503
 "53000","Washington",8,SAEMP25N,534,"314","     Textile product mills","Number of jobs",3364,3051,2864,2628,2479,2326,2160,2087,2149,2525,2543,2410,2385,2519,2578,2645,2660,2469,2278,2231,2332,2292,2083
 "53000","Washington",8,SAEMP25N,535,"315","     Apparel manufacturing","Number of jobs",6166,5932,5264,4269,3645,3199,3196,3030,3522,3339,2891,2931,2785,2601,3007,3124,2951,2875,2855,2838,2686,2740,2494
 "53000","Washington",8,SAEMP25N,536,"316","     Leather and allied product manufacturing","Number of jobs",387,474,474,472,518,527,460,454,444,369,394,417,423,547,574,551,560,492,544,533,569,572,529
 "53000","Washington",8,SAEMP25N,537,"322","     Paper manufacturing","Number of jobs",15776,15459,14569,14148,13353,13000,12744,12191,11991,11270,10474,9783,9399,9036,8215,8183,8114,8064,7795,7793,7661,7987,7569
 "53000","Washington",8,SAEMP25N,538,"323","     Printing and related support activities","Number of jobs",14013,13130,13280,12079,10950,10079,9941,9654,9336,9339,9030,8356,7946,7613,7526,7424,7459,7080,7498,6985,6669,6685,6185
 "53000","Washington",8,SAEMP25N,539,"324","     Petroleum and coal products manufacturing","Number of jobs",2208,2258,2270,2513,2745,2710,2321,2331,2490,2475,2480,2340,2405,2409,2473,2516,2534,2479,2958,2972,3004,2894,2905
 "53000","Washington",8,SAEMP25N,541,"325","     Chemical manufacturing","Number of jobs",6753,6632,6524,6472,6306,5560,5619,5720,6226,6108,6177,5759,5743,6522,6862,6989,7049,7468,7769,7822,8205,8308,8281
 "53000","Washington",8,SAEMP25N,542,"326","     Plastics and rubber products manufacturing","Number of jobs",11126,11249,11229,10483,9962,9834,10060,10466,10963,10992,10255,8406,8345,8489,8412,8769,8888,8873,9009,9074,9213,8782,8165
 "53000","Washington",8,SAEMP25N,600,"42","   Wholesale trade","Number of jobs",131215,133405,135184,131733,127183,126996,130854,134423,138388,142024,142277,134491,132338,134545,136089,139331,148669,151914,144688,145696,147695,147198,141805
 "53000","Washington",8,SAEMP25N,700,"44-45","   Retail trade","Number of jobs",385120,386546,396796,386388,380793,385797,388795,397465,403235,406468,400967,384541,379545,386790,392248,403855,418319,433043,445438,464701,463334,464847,458066
 "53000","Washington",8,SAEMP25N,701,"441","    Motor vehicle and parts dealers","Number of jobs",43356,44166,45131,44513,44691,44483,45347,45531,45288,46533,44615,39879,39295,39331,39658,41325,42497,44500,46107,47761,48498,47580,43629
 "53000","Washington",8,SAEMP25N,702,"442","    Furniture and home furnishings stores","Number of jobs",12035,12701,13168,13004,13157,13108,13112,13386,13752,13921,13111,10588,10732,10451,10428,10605,10917,10855,11072,11468,11508,11022,9765
 "53000","Washington",8,SAEMP25N,703,"443","    Electronics and appliance stores","Number of jobs",12084,11721,12165,12350,11645,11863,11976,11057,11228,11026,11193,9981,9761,10541,9955,9479,9600,10575,11744,11511,11304,10973,10301
 "53000","Washington",8,SAEMP25N,704,"444","    Building material and garden equipment and supplies dealers","Number of jobs",26264,27386,27450,26239,27205,27242,28333,29135,30452,31279,29814,27398,27093,26436,26665,27786,28328,29548,31047,32117,32981,32827,33235
 "53000","Washington",8,SAEMP25N,705,"445","    Food and beverage stores","Number of jobs",66761,67935,68973,67492,66272,63473,62901,64781,65337,64169,65082,64681,64247,64298,65214,67375,68050,69501,69235,70635,70165,70447,71988
 "53000","Washington",8,SAEMP25N,706,"446","    Health and personal care stores","Number of jobs",19489,19395,19427,18791,18731,18898,19297,18955,19919,20068,19747,19524,18735,19254,19684,19503,20012,21102,21222,20957,20863,20446,19484
 "53000","Washington",8,SAEMP25N,707,"447","    Gasoline stations","Number of jobs",17844,17597,17583,16640,16207,16482,16307,16054,15818,15327,14973,14687,14407,14082,14162,14310,14354,14513,14259,14578,14529,14544,14112
 "53000","Washington",8,SAEMP25N,708,"448","    Clothing and clothing accessories stores","Number of jobs",27505,27918,28081,28081,27136,27641,28532,29998,31603,29230,28693,25810,26178,25879,25989,26321,26400,26415,26466,28788,27911,26628,20561
 "53000","Washington",8,SAEMP25N,709,"451","    Sporting goods, hobby, musical instrument, and book stores","Number of jobs",24427,23871,24406,23559,22948,23275,22970,22215,22146,22778,22894,21348,20619,19874,19811,20649,21358,21424,21143,20432,20030,19640,17611
 "53000","Washington",8,SAEMP25N,711,"452","    General merchandise stores","Number of jobs",45412,46648,49052,50020,50320,54730,56396,58425,60423,64612,67060,67810,67693,71269,72135,72153,73772,75099,75459,72571,73220,71281,70138
 "53000","Washington",8,SAEMP25N,712,"453","    Miscellaneous store retailers","Number of jobs",39407,38857,39425,40812,39421,39598,39061,38244,38077,39814,38055,38296,37497,38092,38193,39368,42159,42130,44384,44204,44196,44385,39974
 "53000","Washington",8,SAEMP25N,713,"454","    Nonstore retailers","Number of jobs",50536,48351,51935,44887,43060,45004,44563,49684,49192,47711,45730,44539,43288,47283,50354,54981,60872,67381,73300,89679,88129,95074,107268
 "53000","Washington",8,SAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",103632,103286,105881,105729,102288,101276,105315,109102,112139,116433,114918,109832,107542,111212,115015,117860,124867,138726,149212,168389,185229,193652,189866
 "53000","Washington",8,SAEMP25N,801,"481","    Air transportation","Number of jobs",14546,15423,15533,15507,14069,13155,12841,12105,11528,11410,11481,10910,10808,11195,11665,11400,11919,13111,13923,14987,15965,16698,15421
 "53000","Washington",8,SAEMP25N,802,"482","    Rail transportation","Number of jobs",4652,4560,4323,4146,3927,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "53000","Washington",8,SAEMP25N,803,"483","    Water transportation","Number of jobs",3587,3542,3329,3266,3321,3380,3486,3525,3638,3765,3848,3693,3445,3470,3679,3887,3976,4067,3911,3758,3772,3889,3112
 "53000","Washington",8,SAEMP25N,804,"484","    Truck transportation","Number of jobs",31426,30974,32754,32502,32158,31138,32835,35648,37110,38617,36607,35164,34507,34861,35215,36483,37482,39935,38989,38964,39658,40296,39585
 "53000","Washington",8,SAEMP25N,805,"485","    Transit and ground passenger transportation","Number of jobs",8096,8127,8046,8353,8431,8558,8858,9164,9534,10214,10643,10573,10355,10875,11800,12906,16331,22546,31552,42176,44295,45696,40997
 "53000","Washington",8,SAEMP25N,806,"486","    Pipeline transportation","Number of jobs",242,256,270,173,175,158,163,180,170,(D),(D),(D),(D),(D),(D),(D),(D),(D),276,280,300,282,267
 "53000","Washington",8,SAEMP25N,807,"487","    Scenic and sightseeing transportation","Number of jobs",948,864,872,795,793,802,803,790,768,1275,1085,967,935,962,1229,1136,1139,1177,1256,1409,1342,1157,776
 "53000","Washington",8,SAEMP25N,808,"488","    Support activities for transportation","Number of jobs",15514,15413,16205,16832,16595,17069,17394,18844,19243,19866,19909,18726,18651,19524,19674,19703,21694,22814,22590,23488,23657,23814,21168
