GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "06000","California",8,SAINC7S,50,"...","Wages and salaries by place of work (thousands of dollars)","Thousands of dollars",24851833,27551841,29171380,30773118,33264159,35677973,38277228,40756511,44920054,48147502,52831009,57931868,61258951,64012638,69888132,76906601,84377932,90887662,100699011,112641527,129104377,146995290,164081481,182104622,192877486,206480887,229161263,249824188,269320910,294010672,319101860,341962088,366832688,371863838,381841463,384081757,395288745,415033441,440424657,475281712,517592617,565624705,638455163,648050300
 "06000","California",8,SAINC7S,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",485539,520550,535628,551866,526852,507891,508095,550137,585963,558310,632882,683150,717651,729548,774932,873257,1095724,1249795,1383859,1392620,1320423,1470166,1556849,1536452,1829823,1784464,1804739,1860939,1761688,1798378,2039627,2172104,2566372,2498363,2376256,2525967,2636982,3003929,3410819,3590526,3819683,4296718,4396392,4382525
 "06000","California",8,SAINC7S,82,"..."," Nonfarm wages and salaries","Thousands of dollars",24366294,27031291,28635752,30221252,32737307,35170082,37769133,40206374,44334091,47589192,52198127,57248718,60541300,63283090,69113200,76033344,83282208,89637867,99315152,111248907,127783954,145525124,162524632,180568170,191047663,204696423,227356524,247963249,267559222,292212294,317062233,339789984,364266316,369365475,379465207,381555790,392651763,412029512,437013838,471691186,513772934,561327987,634058771,643667775
 "06000","California",8,SAINC7S,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",19263643,21573215,22680074,23877220,25844286,27660458,29650300,31349985,34315778,36562618,39994878,43862886,45685004,47409292,51885738,57736080,63388877,67512234,75530850,85867304,100521260,116414461,130740231,145581916,153771279,165611678,185330634,202204688,218248052,239205128,260498365,278863273,297693262,298336922,305522884,307885338,316953832,334287757,357852168,389388944,426872185,469832827,534486181,535829138
 "06000","California",8,SAINC7S,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",83892,91547,96828,112625,129082,141316,160885,181856,205373,211042,241871,288123,331834,368392,409140,467024,544263,592455,694280,761283,984489,1174830,1394600,1397220,1446959,1552814,1745634,1937763,2093305,2289096,2479986,2709374,2978461,2912892,2992865,3089588,3278407,3465034,3788383,4122592,4523033,4997603,5370952,5744030
 "06000","California",8,SAINC7S,110,"07","    Agricultural services","Thousands of dollars",62404,71761,82302,94781,109811,123690,144270,162624,185875,194574,224664,266398,303904,340472,373719,428283,499553,544837,632156,708085,915598,1106633,1306633,1313915,1378522,1487037,1677543,1874632,2029137,2212475,2392407,2630001,2900838,2837632,2917932,3014346,3191750,3373376,3692635,4024515,4435367,4898770,5261710,(NA)
 "06000","California",8,SAINC7S,120,"...","    Forestry and fishing","Thousands of dollars",21488,19786,14526,17844,19271,17626,16615,19232,19498,16468,17207,21725,27930,27920,35421,38741,44710,47618,62124,53198,68891,68197,87967,83305,68437,65777,68091,63131,64168,76621,87579,79373,77623,75260,74933,75242,86657,91658,95748,98077,87666,98833,109242,(NA)
 "06000","California",8,SAINC7S,121,"08","     Forestry","Thousands of dollars",2750,2376,1775,1727,2427,2420,1800,1881,2310,2315,2729,3100,2454,1070,1286,1200,1268,1568,1718,2141,3464,5228,6667,7361,(D),(D),(D),13651,15675,17301,19441,(D),(D),23746,24488,29926,36076,42255,44287,48818,45182,53167,66535,(NA)
 "06000","California",8,SAINC7S,122,"...","     Fishing","Thousands of dollars",18738,17410,12751,16117,16844,15206,14815,17351,17188,14153,14478,18625,25476,26850,34135,37541,43442,46050,60406,51057,65427,62969,81300,75944,(D),(D),(D),49480,48493,59320,68138,(D),(D),51514,50445,45316,50581,49403,51461,49259,42484,45666,42707,(NA)
 "06000","California",8,SAINC7S,200,"B","   Mining","Thousands of dollars",206460,211334,205088,215461,218686,224544,240250,254250,271286,282267,302030,322033,333109,339325,359702,403804,470498,540640,616026,684368,776633,920098,1108217,1412599,1533214,1581161,1728544,1734386,1539705,1478710,1617266,1586244,1685636,1712634,1702790,1732177,1592194,1551153,1569218,1699751,1625433,1522288,1543943,1737719
