GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "94000","Plains",4,SAINC35,1000,"...","Personal current transfer receipts (thousands of dollars)","Thousands of dollars",134070,132627,253206,172028,150877,155327,170511,321440,204464,214803,231019,242419,243754,238411,233063,285466,497744,912278,911928,849270,977846,1172870,968454,1002031,1067704,1190373,1334826,1440194,1693140,1956663,2097106,2217909,2464180,2559514,2695963,2788430,3021111,3262855,3893934,4504870,4940262,5791864,6652796,7252447,8450070,9850078,12122157,13193666,13942674,15177285,16995662,20320762,23157226,25796892,27744589,28906156,30609247,32089685,33011854,34658826,37603583,40654631,44791975,48529497,51483800,53777592,57036741,59694019,61613727,63565706,66511462,71169403,78245795,84167033,87290654,91409178,96937245,104917127,112750397,127379446,137635568,147298743,149640463,149966428,153516909,160580252,167675709,172852762,177584664,187473604,196964955,254228000
 "94000","Plains",4,SAINC35,2000,"..."," Current transfer receipts of individuals from governments","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),790709,921526,1099101,873088,906331,986856,1132254,1248972,1335363,1576614,1847784,1978279,2099667,2335304,2415850,2528191,2591420,2811463,3049646,3648747,4216726,4563125,5426524,6295002,6855543,7993211,9303162,11374619,12388097,13264182,14280820,15959005,19213431,21874230,24506262,26352364,27034707,28578474,29976276,31100835,32712696,35450794,38581211,42991143,46782037,49832208,52162295,55022386,57377481,59551864,61025495,63379022,67416095,74107534,80805458,84400699,89126651,94052342,102353446,109536933,123759129,133707855,143051155,145064053,145838783,149495147,156248845,162888933,167437616,172901876,182652809,191676955,240241382
 "94000","Plains",4,SAINC35,2100,"...","  Retirement and disability insurance benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),69596,80957,103838,171424,210035,284173,349025,466000,544267,733792,870592,1049344,1153845,1290648,1437814,1526045,1594583,1778000,1936548,2065518,2367554,2511954,2961777,3438940,3794421,4655970,5275500,5950144,6623478,7311681,7951563,8908139,10190209,11837199,13206643,13985788,14524263,15304030,16079184,16677265,17678010,18685235,19940114,21355117,22632666,23731290,24663412,25654495,26582207,27594932,28411364,29130228,30541581,32186014,33696868,34812542,36337622,38205583,40439438,42623582,44549311,48583774,50199967,51641641,54948995,57429397,59820117,62236093,63675739,65549236,68723319,72745359,75964707
 "94000","Plains",4,SAINC35,2110,"...","   Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),36396,43502,63272,128961,152391,222511,279458,391157,462136,642579,773323,939767,1027957,1158711,1300445,1386048,1452033,1629686,1779872,1894201,2174644,2308817,2731533,3171762,3502938,4300942,4885065,5491683,6121053,6772266,7376864,8268329,9490970,11066754,12372375,13106619,13619336,14347760,15088639,15597705,16544101,17495115,18665302,20068327,21272766,22345794,23284078,24287251,25195230,26208406,27014712,27694071,29116818,30771106,32178851,33216235,34655885,36474557,38685613,40815451,42706046,46693323,48260191,49653129,52831487,55199504,57464090,59818716,61354820,63272068,66386248,70329354,73524038
 "94000","Plains",4,SAINC35,2120,"...","   Excluding Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),33200,37455,40566,42463,57644,61662,69567,74843,82131,91213,97269,109577,125888,131937,137369,139997,142550,148314,156676,171317,192910,203137,230244,267178,291483,355028,390435,458461,502425,539415,574699,639810,699239,770445,834268,879169,904927,956270,990545,1079560,1133909,1190120,1274812,1286790,1359900,1385496,1379334,1367244,1386977,1386526,1396652,1436157,1424763,1414908,1518017,1596307,1681737,1731026,1753825,1808131,1843265,1890451,1939776,1988512,2117508,2229893,2356027,2417377,2320919,2277168,2337071,2416005,2440669
 "94000","Plains",4,SAINC35,2121,"...","    Railroad retirement and disability benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),31329,35448,37891,39262,54284,57723,65453,70334,77116,85854,91294,103483,119347,125712,130888,133166,135277,140620,148214,162338,183083,191956,216498,248447,267688,318228,347670,407451,443378,472670,497971,537882,599462,662223,718332,746121,755322,776670,789343,809221,836622,870566,905362,948099,980523,995039,1016395,1028261,1035878,1051482,1060452,1059364,1067908,1088502,1129571,1154179,1178882,1208782,1260236,1311983,1355694,1434237,1490765,1522887,1602055,1658539,1717734,1770156,1806305,1836150,1880204,1928016,1961202
 "94000","Plains",4,SAINC35,2122,"...","    Workers' compensation","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1809,1883,2551,3139,3300,3852,4053,4449,4955,5298,5916,6034,6479,6162,6419,6767,7240,7661,8431,8948,9795,11146,13340,15398,17256,20346,27496,36065,43959,51884,60481,75113,72826,81880,89770,105483,122374,148224,167306,234154,252518,284461,332550,303488,337924,349770,321656,298918,306844,301201,301879,331155,328365,293915,299851,323943,376570,378318,359759,378433,389193,369216,361829,378705,430160,505885,522239,496851,445653,405723,428197,459153,446301
 "94000","Plains",4,SAINC35,2123,"...","    Other government retirement and disability insurance benefits 1/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),62,124,124,62,60,87,61,60,60,61,59,60,62,63,62,64,33,33,31,31,32,35,406,3333,6539,16454,15269,14945,15088,14861,16247,26815,26951,26342,26166,27565,27231,31376,33896,36185,44769,35093,36900,35203,41453,40687,41283,40065,44255,33843,34321,45638,28490,32491,88595,118185,126285,143926,133830,117715,98378,86998,87182,86920,85293,65469,116054,150370,68961,35295,28670,28836,33166
 "94000","Plains",4,SAINC35,2200,"...","  Medical benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),11989,14472,17054,20364,23465,25742,36083,48288,54627,65852,86919,100251,116431,142997,231326,595984,793343,868574,968195,1078533,1165294,1401945,1690078,2068792,2447522,2797844,3282415,3748629,4519359,5310406,6016159,6843069,7518108,7981219,8431905,9011136,9432056,10666315,12109394,14352873,15752597,17386038,19046439,20595450,21619092,22837311,23474263,24609302,26936811,30608675,33970027,35292522,38724629,41270817,46767028,49744588,52487677,56495068,58291368,61136808,62870718,64566004,69104641,72685836,75308723,77381185,83148899,86866731,89730855
 "94000","Plains",4,SAINC35,2210,"...","   Medicare benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),93678,436694,535250,589862,659107,719460,750594,879536,1076871,1283258,1492546,1727235,2036333,2331975,2831814,3329697,3868752,4379098,4909161,5140952,5393488,5676290,5824078,6614158,7318504,7691486,8668841,9351104,10315234,11312017,12002826,12763411,12753027,13018904,13736896,15416562,16412826,17432972,19182285,20985504,26145809,27916594,29656891,31480785,32625232,33742200,34634801,35418926,37862171,39891333,41510142,43286206,45797573,48835152,50834925
