GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "12000","Florida",5,SAINC70,1,"...","Current receipts, accrual basis","Thousands of dollars",15185982,15138304,15269711,18406229,18344887,17784703,18889419,20069619,17608793,22060166,24488775,23288067,24156270,25039923,23485354,23516194,25213728,26391150,26260279,27597998,26673451
 "12000","Florida",5,SAINC70,2,"..."," Output","Thousands of dollars",238150,290970,318372,309836,457701,442155,420016,475800,407982,348235,408387,440649,461365,490614,506932,541061,623801,694360,721492,755983,809338
 "12000","Florida",5,SAINC70,3,"..."," Contributions","Thousands of dollars",9959239,10024707,10142469,11825447,11907209,11611601,12325550,13040057,11940147,14175845,15532995,14620860,14767919,15591652,14518733,14367519,15195602,15748633,15709239,16400380,15963721
 "12000","Florida",5,SAINC70,4,"...","  Claims to benefits accrued through service to employers","Thousands of dollars",4970646,5202080,5333599,5554501,5927232,5880654,6181697,6486295,6679483,6639759,6985602,6394302,5840933,6633995,6059044,5759905,5801277,5800476,5879691,5958745,6063329
 "12000","Florida",5,SAINC70,5,"...","   Actual employer contributions 1/","Thousands of dollars",2501280,2261930,2195295,2865645,2821335,2939998,3405071,3862378,3932012,3937813,4205414,3661735,2938442,3484623,3484446,3429193,4049857,4551829,4934823,5253373,5498147
 "12000","Florida",5,SAINC70,6,"...","   Imputed employer contributions","Thousands of dollars",2509259,3023555,3267737,2746078,3275013,3132528,2946796,2801520,2808556,2742292,2890088,2419152,2209017,2476657,2093147,1912004,1248535,737400,474335,284915,213192
 "12000","Florida",5,SAINC70,7,"...","   Actual household contributions","Thousands of dollars",198257,207565,188939,252614,288585,250283,249846,298197,346897,307889,298487,754064,1154839,1163329,988383,959769,1126686,1205607,1192025,1176440,1161328
 "12000","Florida",5,SAINC70,8,"...","   Less: Pension service charges","Thousands of dollars",238150,290970,318372,309836,457701,442155,420016,475800,407982,348235,408387,440649,461365,490614,506932,541061,623801,694360,721492,755983,809338
 "12000","Florida",5,SAINC70,9,"...","  Household pension contribution supplements 2/","Thousands of dollars",4988593,4822627,4808870,6270946,5979977,5730947,6143853,6553762,5260664,7536086,8547393,8226558,8926986,8957657,8459689,8607614,9394325,9948157,9829548,10441635,9900392
 "12000","Florida",5,SAINC70,10,"..."," Income receipts on assets (including plans' claims on employers)","Thousands of dollars",4988593,4822627,4808870,6270946,5979977,5730947,6143853,6553762,5260664,7536086,8547393,8226558,8926986,8957657,8459689,8607614,9394325,9948157,9829548,10441635,9900392
 "12000","Florida",5,SAINC70,11,"...","  Interest","Thousands of dollars",3829115,3836187,3926498,5233448,4582817,4199160,4595682,4988173,3834472,6195005,7052233,6501987,7043718,6826389,6378722,6741116,7419070,7841362,7673366,8382249,7839662
 "12000","Florida",5,SAINC70,12,"...","   Monetary interest","Thousands of dollars",2677042,2286468,2312736,2529799,2938925,2793279,2610918,3152930,1927842,1270517,2006813,1876367,1819676,1755665,1660788,1469215,1424788,1777676,2100592,2128131,2183783
 "12000","Florida",5,SAINC70,13,"...","   Imputed interest on plans' claims on employers 3/","Thousands of dollars",1152073,1549719,1613762,2703649,1643892,1405881,1984764,1835243,1906630,4924488,5045420,4625620,5224042,5070724,4717934,5271901,5994282,6063686,5572774,6254118,5655879
 "12000","Florida",5,SAINC70,14,"...","  Dividends","Thousands of dollars",1159478,986440,882372,1037498,1397160,1531787,1548171,1565589,1426192,1341081,1495160,1724571,1883268,2131268,2080967,1866498,1975255,2106795,2156182,2059386,2060730
 "12000","Florida",5,SAINC70,15,"...","Current expenditures, accrual basis","Thousands of dollars",15185982,15138304,15269711,18406229,18344887,17784703,18889419,20069619,17608793,22060166,24488775,23288067,24156270,25039923,23485354,23516194,25213728,26391150,26260279,27597998,26673451
 "12000","Florida",5,SAINC70,16,"..."," Administrative expenses","Thousands of dollars",238150,290970,318372,309836,457701,442155,420016,475800,407982,348235,408387,440649,461365,490614,506932,541061,623801,694360,721492,755983,809338
 "12000","Florida",5,SAINC70,17,"..."," Imputed income payments on assets to persons","Thousands of dollars",4988593,4822627,4808870,6270946,5979977,5730947,6143853,6553762,5260664,7536086,8547393,8226558,8926986,8957657,8459689,8607614,9394325,9948157,9829548,10441635,9900392
 "12000","Florida",5,SAINC70,18,"...","  Interest","Thousands of dollars",3829115,3836187,3926498,5233448,4582817,4199160,4595682,4988173,3834472,6195005,7052233,6501987,7043718,6826389,6378722,6741116,7419070,7841362,7673366,8382249,7839662
 "12000","Florida",5,SAINC70,19,"...","  Dividends","Thousands of dollars",1159478,986440,882372,1037498,1397160,1531787,1548171,1565589,1426192,1341081,1495160,1724571,1883268,2131268,2080967,1866498,1975255,2106795,2156182,2059386,2060730
