GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "45000","South Carolina",5,SAINC50,10,"...","Personal income (thousands of dollars)","Thousands of dollars",1848697,1794996,1992390,2509060,2696199,2778185,2633567,2798057,2910670,3041067,3150806,3400139,3570117,3748416,4018368,4251998,4567277,5047671,5672030,6120558,6796258,7604376,8380439,9180919,10308853,11692290,13234649,14394289,16096281,17592494,19879133,22283472,24966939,28120355,29894431,32447264,36183178,38709682,41372177,44371556,48237217,52509247,56399794,58892827,62693521,65907989,69909223,74092106,78791906,83865349,89931923,94453764,101138850,104620934,107551602,111359645,117847306,125049513,135022372,143997219,150517984,146919521,152230540,160767373,169185165,171617231,182832639,194364093,202215375,212626347,222564692,234443672,250573590
 "45000","South Carolina",5,SAINC50,15,"..."," Less: Personal current taxes","Thousands of dollars",107357,104101,121082,171594,223905,200056,179442,197065,216413,224246,223397,274931,290852,309976,354769,371931,366376,426243,524859,566336,677783,815849,815406,877307,1152890,1262002,1453752,1260416,1607104,1810425,2094749,2568690,2825791,3304731,3247264,3535295,3791878,4166809,4425920,4913408,5087290,5880914,6336707,6179547,6437617,6817263,7385841,8117082,8955822,9810709,10751165,11351070,11803205,12010383,10510230,10097053,10520644,12235396,13807820,15042412,14639490,11533983,12125749,14198727,14735219,16480569,17195571,19420331,20794186,21405044,21664787,23426518,23741862
 "45000","South Carolina",5,SAINC50,16,"...","Equals: Disposable personal income","Thousands of dollars",1741340,1690895,1871308,2337466,2472294,2578129,2454125,2600992,2694257,2816821,2927409,3125208,3279265,3438440,3663599,3880067,4200901,4621428,5147171,5554222,6118475,6788527,7565033,8303612,9155963,10430288,11780897,13133873,14489177,15782069,17784384,19714782,22141148,24815624,26647167,28911969,32391300,34542873,36946257,39458148,43149927,46628333,50063087,52713280,56255904,59090726,62523382,65975024,69836084,74054640,79180758,83102694,89335645,92610551,97041372,101262592,107326662,112814117,121214552,128954807,135878494,135385538,140104791,146568646,154449946,155136662,165637068,174943762,181421189,191221303,200899905,211017154,226831728
 "45000","South Carolina",5,SAINC50,20,"...","Population (persons) 1/","Number of persons",1996000,2029000,2113000,2167000,2178000,2181000,2176000,2200000,2229000,2274000,2304000,2348000,2392000,2409000,2423000,2460000,2475000,2494000,2520000,2533000,2559000,2570000,2598210,2661836,2718404,2775442,2843199,2900158,2941407,2988979,3041068,3086885,3134502,3179255,3207611,3234068,3271864,3303211,3342759,3380507,3412097,3456777,3501155,3570404,3620464,3663314,3705397,3748582,3796200,3859696,3919235,3974682,4024223,4064995,4107795,4150297,4210921,4270150,4357847,4444110,4528996,4589872,4633890,4662785,4701074,4740306,4792246,4852678,4910768,4965753,5021059,5077543,5130729
 "45000","South Carolina",5,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",926,885,943,1158,1238,1274,1210,1272,1306,1337,1368,1448,1493,1556,1658,1728,1845,2024,2251,2416,2656,2959,3225,3449,3792,4213,4655,4963,5472,5886,6537,7219,7965,8845,9320,10033,11059,11719,12377,13126,14137,15190,16109,16495,17316,17991,18867,19765,20755,21728,22946,23764,25133,25737,26182,26832,27986,29285,30984,32402,33234,32010,32852,34479,35989,36204,38152,40053,41178,42819,44326,46173,48838
 "45000","South Carolina",5,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",872,833,886,1079,1135,1182,1128,1182,1209,1239,1271,1331,1371,1427,1512,1577,1697,1853,2043,2193,2391,2641,2912,3120,3368,3758,4144,4529,4926,5280,5848,6387,7064,7805,8307,8940,9900,10457,11053,11672,12646,13489,14299,14764,15538,16130,16874,17600,18396,19187,20203,20908,22199,22782,23624,24399,25488,26419,27815,29017,30002,29497,30235,31434,32854,32727,34564,36051,36944,38508,40011,41559,44210
 "45000","South Carolina",5,SAINC50,60,"...","Personal current taxes","Thousands of dollars",107357,104101,121082,171594,223905,200056,179442,197065,216413,224246,223397,274931,290852,309976,354769,371931,366376,426243,524859,566336,677783,815849,815406,877307,1152890,1262002,1453752,1260416,1607104,1810425,2094749,2568690,2825791,3304731,3247264,3535295,3791878,4166809,4425920,4913408,5087290,5880914,6336707,6179547,6437617,6817263,7385841,8117082,8955822,9810709,10751165,11351070,11803205,12010383,10510230,10097053,10520644,12235396,13807820,15042412,14639490,11533983,12125749,14198727,14735219,16480569,17195571,19420331,20794186,21405044,21664787,23426518,23741862
 "45000","South Carolina",5,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",87666,82353,98387,146998,197740,172684,151437,166743,184009,191316,192095,232209,243652,264948,308892,320253,310431,358841,443936,478457,574449,695253,684197,730756,951412,1048410,1203796,999419,1271903,1437130,1651016,2056198,2218059,2600913,2505829,2697637,2853510,3190038,3354724,3723807,3772232,4417675,4653089,4595368,4741538,5070131,5544931,6113854,6787650,7498928,8264236,8621405,9016374,9247930,7815491,7335982,7557263,9040868,10324868,11260967,10912984,8282136,8939157,10728739,11031667,12517664,13073072,14967644,16163106,16501066,16462132,17419340,17145439
 "45000","South Carolina",5,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",87666,82353,98387,146998,197740,172684,151437,166743,184009,191316,192095,232209,243652,264948,308892,320253,310431,358841,443936,478457,574449,695253,684197,730756,951412,1048410,1203796,999419,1271903,1437130,1651016,2056198,2218059,2600913,2505829,2697637,2853510,3190038,3354724,3723807,3772232,4417675,4653089,4595368,4741538,5070131,5544931,6113854,6787650,7498928,8264236,8621405,9016374,9247930,7815491,7335982,7557263,9040868,10324868,11260967,10912984,8282136,8939157,10728739,11031667,12517664,13073072,14967644,16163106,16501066,16462132,17419340,17145439
 "45000","South Carolina",5,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",96539,93858,107366,156962,210008,189632,167569,183423,201691,210278,212809,254273,269423,293249,340818,357925,350532,393184,487900,542575,650343,778896,794789,853006,1083375,1270938,1454173,1358585,1569162,1752905,1987480,2412045,2717517,3182029,3158450,3340365,3561580,3943717,4222898,4646836,4730191,5358846,5745152,5737771,5884324,6131417,6617073,7293568,8041625,8844659,9698788,10387072,10903953,11299473,10220883,9724433,10015332,11477938,12932831,13994736,14722314,11926927,12383257,13892074,14248505,15600151,16050971,17944449,19376056,19854427,20074557,20788701,20504965
