GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "11000","District of Columbia",2,SAEMP27N,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",652232,664926,684236,688978,703526,699519,704817,708380,713309,718308,721890,719705,731389,742832,749247,758641,767306,775966,789592,794832,802191,806123,754454
 "11000","District of Columbia",2,SAEMP27N,70,"111-112"," Farm wage and salary employment","Number of jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "11000","District of Columbia",2,SAEMP27N,80,"..."," Nonfarm wage and salary employment","Number of jobs",652232,664926,684236,688978,703526,699519,704817,708380,713309,718308,721890,719705,731389,742832,749247,758641,767306,775966,789592,794832,802191,806123,754454
 "11000","District of Columbia",2,SAEMP27N,90,"113-814","  Private nonfarm wage and salary employment","Number of jobs",403340,419633,443493,443820,449235,447577,454688,459607,466560,474803,476742,468107,469029,481618,492831,505628,515526,527477,537493,543256,553069,557616,503967
 "11000","District of Columbia",2,SAEMP27N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",(T),(T),(T),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "11000","District of Columbia",2,SAEMP27N,101,"113","    Forestry and logging","Number of jobs",(T),(T),(T),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "11000","District of Columbia",2,SAEMP27N,102,"114","    Fishing, hunting and trapping","Number of jobs",(T),(T),(T),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "11000","District of Columbia",2,SAEMP27N,103,"115","    Support activities for agriculture and forestry","Number of jobs",(T),(T),(T),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "11000","District of Columbia",2,SAEMP27N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",65,61,(T),(D),(D),44,26,(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "11000","District of Columbia",2,SAEMP27N,201,"211","    Oil and gas extraction","Number of jobs",49,47,(T),45,46,(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "11000","District of Columbia",2,SAEMP27N,202,"212","    Mining (except oil and gas)","Number of jobs",(T),(T),(T),5,(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "11000","District of Columbia",2,SAEMP27N,203,"213","    Support activities for mining","Number of jobs",0,(T),(T),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "11000","District of Columbia",2,SAEMP27N,300,"22","   Utilities","Number of jobs",1829,2250,2730,(D),(D),2594,2522,2601,2461,2398,2346,2459,1832,1830,1850,1891,1920,2004,1998,2029,2037,1988,(D)
 "11000","District of Columbia",2,SAEMP27N,400,"23","   Construction","Number of jobs",9369,9976,11702,12081,12960,13648,13031,(D),13226,13197,13452,12069,11063,12476,14020,14450,14680,15019,15761,(D),15981,15217,15377
 "11000","District of Columbia",2,SAEMP27N,401,"236","    Construction of buildings","Number of jobs",3128,3551,4147,4069,4713,4969,4783,4887,4879,4334,4058,3621,3691,3889,4097,4125,3953,4153,4080,3979,4096,3942,3986
 "11000","District of Columbia",2,SAEMP27N,402,"237","    Heavy and civil engineering construction","Number of jobs",2151,2178,2432,2313,2446,2245,1974,(D),1869,1962,2253,2208,2329,2568,2699,2662,2891,2849,3136,(D),3104,3023,2898
 "11000","District of Columbia",2,SAEMP27N,403,"238","    Specialty trade contractors","Number of jobs",4090,4247,5123,5699,5801,6434,6274,6535,6478,6901,7141,6240,5043,6019,7224,7663,7836,8017,8545,8730,8781,8252,8493
 "11000","District of Columbia",2,SAEMP27N,500,"31-33","   Manufacturing","Number of jobs",3557,3661,3643,3465,(D),2624,2486,2138,1781,1708,1622,1431,1275,1043,973,1008,1031,1104,1218,(D),1337,1331,(D)
 "11000","District of Columbia",2,SAEMP27N,510,"321,327-339","    Durable goods manufacturing","Number of jobs",1153,1195,1196,1357,(D),967,881,709,624,566,578,528,475,424,423,441,418,456,542,(D),512,487,(D)
 "11000","District of Columbia",2,SAEMP27N,511,"321","     Wood product manufacturing","Number of jobs",(T),(T),(T),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0
 "11000","District of Columbia",2,SAEMP27N,512,"327","     Nonmetallic mineral product manufacturing","Number of jobs",(T),(T),(T),110,104,107,111,120,(D),108,117,99,70,73,83,89,101,110,121,115,93,80,76
 "11000","District of Columbia",2,SAEMP27N,513,"331","     Primary metal manufacturing","Number of jobs",(T),(T),(T),22,12,12,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),7,(D),(D),(D),(D),(D)
 "11000","District of Columbia",2,SAEMP27N,514,"332","     Fabricated metal product manufacturing","Number of jobs",(T),(T),(T),28,75,74,81,60,67,(D),(D),(D),75,60,66,52,38,49,43,42,55,55,53
 "11000","District of Columbia",2,SAEMP27N,515,"333","     Machinery manufacturing","Number of jobs",(T),(T),(T),73,52,41,34,27,22,17,10,10,4,5,(D),(D),(D),(D),(D),(D),(D),(D),35
 "11000","District of Columbia",2,SAEMP27N,516,"334","     Computer and electronic product manufacturing","Number of jobs",238,253,253,(D),445,359,269,224,145,134,142,141,139,82,65,54,42,(D),(D),80,83,84,93
 "11000","District of Columbia",2,SAEMP27N,517,"335","     Electrical equipment, appliance, and component manufacturing","Number of jobs",(T),(T),(T),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "11000","District of Columbia",2,SAEMP27N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing","Number of jobs",92,103,106,(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "11000","District of Columbia",2,SAEMP27N,519,"3364-3369","     Other transportation equipment manufacturing","Number of jobs",(T),(T),(T),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,17
 "11000","District of Columbia",2,SAEMP27N,521,"337","     Furniture and related product manufacturing","Number of jobs",(T),(T),(T),152,136,135,133,132,131,128,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "11000","District of Columbia",2,SAEMP27N,522,"339","     Miscellaneous manufacturing","Number of jobs",255,236,245,194,173,160,166,82,85,71,(D),(D),(D),(D),54,(D),(D),(D),98,18,96,103,21
 "11000","District of Columbia",2,SAEMP27N,530,"311-316,322-326","    Nondurable goods manufacturing","Number of jobs",2404,2466,2447,2108,(D),1657,1605,1429,1157,1142,1044,903,800,619,550,567,613,648,676,(D),825,844,648
 "11000","District of Columbia",2,SAEMP27N,531,"311","     Food manufacturing","Number of jobs",371,398,428,434,421,401,407,387,239,268,232,194,178,76,88,75,132,154,219,314,325,329,202
 "11000","District of Columbia",2,SAEMP27N,532,"312","     Beverage and tobacco product manufacturing","Number of jobs",(T),102,105,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "11000","District of Columbia",2,SAEMP27N,533,"313","     Textile mills","Number of jobs",(T),(T),(T),7,(D),(D),(D),(D),(D),8,11,10,7,(D),(D),4,5,6,4,5,(D),(D),(D)
 "11000","District of Columbia",2,SAEMP27N,534,"314","     Textile product mills","Number of jobs",(T),(T),(T),(D),(D),(D),(D),(D),26,24,24,(D),11,12,12,10,10,12,10,(D),(D),(D),(D)
 "11000","District of Columbia",2,SAEMP27N,535,"315","     Apparel manufacturing","Number of jobs",(T),(T),(T),20,17,20,18,26,16,16,18,19,17,20,24,25,26,33,24,28,23,22,6
 "11000","District of Columbia",2,SAEMP27N,536,"316","     Leather and allied product manufacturing","Number of jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),0,0,0,0,0,0
 "11000","District of Columbia",2,SAEMP27N,537,"322","     Paper manufacturing","Number of jobs",(T),(T),(T),16,14,11,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "11000","District of Columbia",2,SAEMP27N,538,"323","     Printing and related support activities","Number of jobs",1563,1577,1509,1323,1120,966,881,746,640,606,580,496,415,(D),247,254,257,234,217,200,187,159,121
