GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "02000","Alaska *",8,SAINC4,10,"...","Personal income (millions of dollars)","Millions of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),391.4,537.4,615.2,649.6,629.3,640.7,676.8,669.3,672.2,700.3,806.3,796.5,831.0,900.7,1008.6,1088.5,1158.7,1263.6,1365.1,1575.3,1799.0,1984.1,2166.8,2507.7,3042.6,4156.8,4893.3,5081.9,5235.9,5546.8,6285.0,7152.3,8733.4,9513.5,10120.6,10965.8,11065.6,10618.1,11067.6,12110.5,12843.3,13405.1,14270.7,15007.3,15513.1,15955.8,16403.0,17276.6,18136.0,18712.5,20122.4,21309.2,22325.3,23340.3,24404.3,26061.2,27793.4,29869.1,32907.7,33028.4,35452.0,37981.8,39266.0,38978.0,41210.0,42555.1,41837.4,42497.1,44102.7,45293.9,46430.3,49190.3
 "02000","Alaska *",8,SAINC4,11,"..."," Nonfarm personal income 1/","Millions of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),390.7,536.6,614.2,648.5,628.2,639.5,675.4,667.8,670.6,698.8,804.4,794.9,829.7,899.8,1007.7,1087.4,1157.3,1262.4,1363.4,1574.1,1797.1,1982.5,2164.8,2505.9,3040.7,4153.1,4889.5,5077.4,5230.9,5543.4,6281.8,7150.4,8731.0,9511.1,10118.5,10964.1,11059.1,10608.9,11057.1,12105.1,12835.2,13396.4,14262.0,14996.3,15501.1,15942.8,16389.7,17261.0,18119.4,18694.0,20102.1,21289.7,22306.2,23329.0,24390.2,26047.7,27783.8,29860.5,32908.0,33024.1,35447.2,37977.6,39256.6,38970.2,41200.5,42545.4,41824.5,42488.6,44092.9,45282.7,46374.6,49151.2
 "02000","Alaska *",8,SAINC4,12,"..."," Farm income 2/","Millions of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.7,0.8,1.0,1.1,1.1,1.2,1.4,1.5,1.5,1.5,2.0,1.6,1.3,0.9,0.9,1.0,1.4,1.2,1.8,1.3,1.8,1.6,2.0,1.7,2.0,3.8,3.8,4.5,5.0,3.4,3.3,1.9,2.4,2.4,2.1,1.7,6.5,9.3,10.5,5.4,8.1,8.7,8.7,11.0,12.0,13.0,13.4,15.6,16.6,18.5,20.4,19.6,19.1,11.3,14.1,13.5,9.6,8.6,-0.4,4.3,4.8,4.1,9.4,7.9,9.4,9.7,12.9,8.5,9.7,11.1,55.7,39.1
 "02000","Alaska *",8,SAINC4,20,"...","Population (persons) 3/","Number of persons",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),135000,158000,189000,205000,215000,222000,224000,231000,224000,224000,229000,238000,246000,256000,263000,271000,271000,278000,285000,296000,304328,316494,326494,333232,344696,370973,393115,397363,402191,403544,405315,418493,449606,488418,513704,532496,544269,539310,541984,547160,553290,570193,588736,599432,603308,604412,608569,612968,619932,624779,627963,633714,642337,648414,659286,666946,675302,680300,687455,698895,714014,722511,731106,738057,737638,739127,743410,741949,737717,734823,732441,732673
 "02000","Alaska *",8,SAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),2899,3401,3255,3169,2927,2886,3022,2897,3001,3126,3521,3347,3378,3518,3835,4016,4276,4545,4790,5322,5911,6269,6636,7525,8827,11205,12447,12789,13018,13745,15507,17091,19424,19478,19701,20593,20331,19688,20420,22133,23213,23510,24240,25036,25713,26399,26953,28185,29255,29951,32044,33626,34756,35996,37016,39075,41157,43906,47869,47258,49652,52569,53708,52812,55867,57575,56278,57278,59783,61639,63391,67138
 "02000","Alaska *",8,SAINC4,35,"..."," Earnings by place of work","Millions of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),384.4,554.8,627.1,639.7,606.0,612.6,653.1,633.7,605.1,629.0,722.9,708.9,740.8,804.6,904.0,981.2,1051.0,1152.1,1258.0,1435.6,1623.5,1787.3,1957.4,2160.7,2864.7,4431.7,5493.8,5083.9,4969.1,5186.5,5860.5,6776.5,7844.1,8774.1,9286.6,9769.0,9603.4,9040.3,9453.7,10318.1,10935.8,11458.0,12119.0,12568.8,12889.2,13080.4,13289.9,13885.4,14527.4,14882.1,15867.1,17029.5,18023.0,18952.1,19930.4,21161.0,22329.8,23393.3,24430.4,25470.7,26980.2,28475.1,29655.7,29872.7,30607.6,31433.1,30583.2,30684.5,31618.2,32282.7,32122.2,33262.4
 "02000","Alaska *",8,SAINC4,36,"..."," Less: Contributions for government social insurance 5/","Millions of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),9.6,15.0,16.4,17.0,16.6,18.5,21.1,21.4,22.3,23.6,27.8,28.2,28.9,32.9,37.0,41.0,48.2,53.8,67.4,93.7,105.5,118.3,134.1,165.4,240.7,407.5,526.3,463.2,435.2,468.1,511.1,652.7,766.4,851.6,952.3,976.0,924.7,871.2,948.6,1047.9,1169.5,1238.6,1306.9,1387.5,1441.9,1454.6,1458.6,1504.9,1548.4,1569.9,1644.2,1737.9,1827.6,1891.4,2015.2,2156.2,2362.6,2461.8,2543.2,2587.0,2676.8,2545.5,2697.7,3119.8,3115.8,3164.1,3056.5,3085.4,3154.2,3254.9,3248.6,3372.2
 "02000","Alaska *",8,SAINC4,37,"...","  Employee and self-employed contributions for government social insurance","Millions of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1.1,2.0,2.7,3.4,4.1,5.8,6.5,7.7,8.8,9.4,10.9,10.8,11.1,13.3,15.2,16.3,20.6,23.0,29.2,36.9,40.6,44.2,49.2,61.7,90.6,150.4,188.8,167.7,159.5,174.1,190.6,245.4,286.4,329.5,356.5,388.4,387.6,369.0,411.5,467.4,528.6,564.9,583.7,616.8,647.3,664.6,673.1,704.8,732.1,745.5,783.7,840.3,885.3,919.4,976.3,1039.2,1146.4,1214.2,1263.4,1284.9,1338.5,1101.1,1146.4,1514.9,1548.1,1587.0,1545.0,1571.8,1623.9,1682.5,1679.8,1729.4
 "02000","Alaska *",8,SAINC4,38,"...","  Employer contributions for government social insurance","Millions of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),8.4,13.0,13.7,13.6,12.6,12.6,14.6,13.7,13.4,14.2,16.9,17.4,17.8,19.7,21.9,24.7,27.5,30.9,38.2,56.8,64.8,74.1,84.9,103.8,150.1,257.1,337.5,295.6,275.7,294.0,320.4,407.3,480.0,522.1,595.8,587.6,537.1,502.2,537.1,580.5,640.8,673.7,723.3,770.7,794.5,790.0,785.4,800.1,816.4,824.4,860.5,897.5,942.2,972.0,1038.9,1117.0,1216.2,1247.6,1279.8,1302.1,1338.3,1444.4,1551.3,1604.9,1567.7,1577.1,1511.4,1513.6,1530.2,1572.5,1568.8,1642.9
 "02000","Alaska *",8,SAINC4,42,"..."," Plus: Adjustment for residence 6/","Millions of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-23.9,-41.9,-42.7,-30.5,-25.1,-25.0,-31.3,-26.7,0.0,0.0,-1.6,-3.1,-5.0,-8.6,-13.4,-18.0,-23.3,-30.8,-38.9,-25.2,-45.9,-59.9,-75.0,-92.9,-208.9,-609.9,-879.2,-451.7,-324.0,-273.6,-328.8,-457.1,-547.9,-606.3,-620.2,-616.1,-561.2,-525.7,-552.1,-618.3,-624.7,-668.8,-705.3,-726.2,-741.4,-745.8,-769.1,-776.9,-822.1,-826.8,-877.7,-863.0,-791.6,-700.0,-607.7,-512.6,-419.8,-307.9,-173.3,-178.7,-179.8,-194.3,-205.4,-206.2,-219.8,-223.3,-194.4,-181.2,-191.1,-196.8,-191.9,-194.7
 "02000","Alaska *",8,SAINC4,45,"..."," Equals: Net earnings by place of residence","Millions of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),351.0,497.8,568.0,592.2,564.3,569.1,600.8,585.6,582.8,605.4,693.5,677.6,706.9,763.1,853.5,922.1,979.5,1067.4,1151.7,1316.7,1472.1,1609.1,1748.2,1902.4,2415.1,3414.2,4088.3,4169.0,4210.0,4444.7,5020.6,5666.8,6529.8,7316.3,7714.1,8176.9,8117.6,7643.4,7953.0,8651.9,9141.7,9550.6,10106.8,10455.1,10705.9,10880.0,11062.3,11603.6,12156.8,12485.4,13345.2,14428.7,15403.8,16360.7,17307.4,18492.2,19547.3,20623.6,21713.9,22705.0,24123.5,25735.2,26752.6,26546.7,27272.0,28045.6,27332.3,27417.8,28273.0,28831.0,28681.6,29695.5
 "02000","Alaska *",8,SAINC4,46,"..."," Plus: Dividends, interest, and rent 7/","Millions of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),32.0,32.2,37.3,45.3,50.9,56.2,60.2,65.6,68.0,73.5,90.9,91.8,98.0,110.4,125.9,135.4,145.0,157.5,165.5,205.8,254.9,284.1,314.4,358.8,419.2,505.7,571.3,634.5,726.9,808.9,920.3,1078.2,1339.1,1563.9,1723.9,1902.1,1950.4,1935.3,1996.8,2219.6,2331.1,2381.5,2528.7,2731.4,2941.7,3120.1,3235.6,3399.9,3508.5,3511.7,3699.8,3661.0,3614.1,3733.7,3888.5,4164.6,4630.6,5161.7,5732.4,5575.7,5992.5,6708.0,7111.1,7017.8,7457.9,7870.6,7945.9,8099.9,8270.8,8497.6,8334.0,8372.5
