GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "35000","New Mexico",6,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars)","Thousands of dollars",221885,244086,264137,283912,296458,313071,341605,365747,388432,392801,425596,492455,576415,650523,733845,829900,965362,1107037,1214986,1364187,1589139,1801250,2152515,2612013,3146414,3474537,3846832,4263308,4465678,4560989,4762872,5103556,5319621,5530143,5733362,6050980,6560110,7188166,7699062,8137490,8525703,8107122,8567778,9014744,8777724,8835180,9322234,10253224,11353524,12360453,13222918,12124040,12054368,13146026,14428754,13898539,15244082,15282690,15767633,16084416,16503308,16855324,16510268
 "35000","New Mexico",6,SAINC40,91,"..."," Personal dividend income","Thousands of dollars",17995,20556,22158,23087,23627,27771,34141,37832,40167,42163,60253,62955,66446,71695,80158,90901,103522,115083,141611,169015,200390,233838,267376,315947,368797,360968,385140,418774,462584,493286,557936,667878,714126,770863,817878,939388,1093822,1205359,1478890,1645063,1667988,1514011,1711318,1766946,1875622,1787566,2297107,2528105,3397368,3925578,3933453,2643184,2431847,2948046,3756811,3478044,4129709,4284121,4542014,4592605,4851236,5099277,5031120
 "35000","New Mexico",6,SAINC40,92,"..."," Personal interest income","Thousands of dollars",126929,144790,158172,173962,182446,194872,218590,239075,256958,258559,275832,322813,405546,465872,530476,619362,734552,868660,956866,1101323,1279921,1461221,1758774,2128288,2600504,2931090,3272478,3625961,3841568,3917460,4030081,4260061,4394389,4472141,4495569,4572256,4781500,5265442,5405548,5657818,5949258,5620487,5864567,6072388,5633917,5667453,5411278,6213506,6557214,7049491,7230269,7041540,6725241,6737589,7050952,6725995,7030936,7251685,7360653,7389939,7352439,7415644,7170865
 "35000","New Mexico",6,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",82127,92577,100093,108124,116563,123433,135599,146172,151027,157373,169322,202025,261272,303131,349146,397486,461628,571328,621874,699653,810171,868135,989792,1112975,1356581,1689570,1780067,2048478,2195672,2319790,2398632,2514119,2592816,2746631,2915932,3094438,3259084,3577458,3636115,3898425,3933754,3701480,3813510,3876800,4007210,4247152,4266739,4429087,4631204,4821702,5074700,5244787,5195974,5231687,5306982,5253988,5429648,5590565,5506467,5469395,5443942,5416949,5276627
 "35000","New Mexico",6,SAINC40,94,"...","  Monetary interest receipts","Thousands of dollars",44802,52213,58079,65838,65883,71439,82991,92903,105931,101186,106510,120788,144274,162741,181330,221876,272924,297332,334992,401670,469750,593086,768982,1015313,1243923,1241520,1492411,1577483,1645896,1597670,1631449,1745942,1801573,1725510,1579637,1477818,1522416,1687984,1769433,1759393,2015504,1919007,2051057,2195588,1626707,1420301,1144539,1784419,1926010,2227789,2155569,1796753,1529267,1505902,1743970,1472007,1601288,1661120,1854186,1920544,1908497,1998695,1894238
 "35000","New Mexico",6,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",76961,78740,83807,86863,90385,90428,88874,88840,91307,92079,89511,106687,104423,112956,123211,119637,127288,123294,116509,93849,108828,106191,126365,167778,177113,182479,189214,218573,161526,150243,174855,175617,211106,287139,419915,539336,684788,717365,814624,834609,908457,972624,991893,1175410,1268185,1380161,1613849,1511613,1398942,1385384,2059196,2439316,2897280,3460391,3620991,3694500,4083437,3746884,3864966,4101872,4299633,4340403,4308283
 "35000","New Mexico",6,SAINC40,96,"...","  Imputed rent","Thousands of dollars",39999,44739,49180,50974,53097,54160,54015,54770,56333,57587,56001,70498,73293,78181,78342,75100,77593,72776,62982,42057,47589,41933,41095,45883,26027,24610,14545,5987,-9491,-6246,26391,37350,64149,115243,189994,296013,377654,404896,481227,500137,570738,632066,680020,822684,957499,1003770,1146086,1052308,915319,893451,1392604,1809849,2177702,2628274,2609357,2724098,2903863,2832146,2958452,3090187,3068353,3146803,3271322
 "35000","New Mexico",6,SAINC40,97,"...","  Monetary rent","Thousands of dollars",36962,34001,34627,35889,37288,36268,34859,34070,34974,34492,33510,36189,31130,34775,44869,44537,49695,50518,53527,51792,61239,64258,85270,121895,151086,157869,174669,212586,171017,156489,148464,138267,146957,171896,229921,243323,307134,312469,333397,334472,337719,340558,311873,352726,310686,376391,467763,459305,483623,491933,666592,629467,719578,832117,1011634,970402,1179574,914738,906514,1011685,1231280,1193600,1036961
"Note: See the included footnote file."
"SAINC40: Property Income "
"Last updated: September 23, 2021-- new statistics for 2020; revised statistics for 1998-2019."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
